LAST SEEN   TYPE     REASON              OBJECT                             MESSAGE
8s          Normal   Created             pod/frontend-54c6bdf5f9-9fxpw      Container created
8s          Normal   Pulled              pod/tokenizer-7b44f5875-npxjz      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal   SuccessfulCreate    replicaset/expert-5-7cbb4fd969     Created pod: expert-5-7cbb4fd969-lpc7c
8s          Normal   ScalingReplicaSet   deployment/expert-4                Scaled up replica set expert-4-78997675c7 from 0 to 1
7s          Normal   Pulled              pod/expert-2-7bd94674df-msvtb      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal   Started             pod/expert-2-7bd94674df-msvtb      Container started
7s          Normal   Created             pod/cache-df8f7c677-h9j6n          Container created
7s          Normal   Pulled              pod/router-68b7f9959c-69b7f        Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal   Started             pod/cache-df8f7c677-h9j6n          Container started
7s          Normal   Pulled              pod/expert-0-768b598865-4md6d      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal   Created             pod/expert-0-768b598865-4md6d      Container created
7s          Normal   Pulled              pod/cache-df8f7c677-h9j6n          Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal   Created             pod/expert-2-7bd94674df-msvtb      Container created
7s          Normal   Started             pod/expert-0-768b598865-4md6d      Container started
7s          Normal   Pulled              pod/aggregator-74f447b857-2267v    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal   Started             pod/expert-4-78997675c7-rff22      Container started
6s          Normal   Started             pod/router-68b7f9959c-69b7f        Container started
6s          Normal   Started             pod/expert-5-7cbb4fd969-lpc7c      Container started
6s          Normal   Created             pod/expert-5-7cbb4fd969-lpc7c      Container created
6s          Normal   Pulled              pod/expert-5-7cbb4fd969-lpc7c      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal   Created             pod/expert-1-6b474bb6bf-5trb4      Container created
6s          Normal   Created             pod/router-68b7f9959c-69b7f        Container created
6s          Normal   Pulled              pod/expert-1-6b474bb6bf-5trb4      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal   Created             pod/expert-4-78997675c7-rff22      Container created
6s          Normal   Pulled              pod/expert-4-78997675c7-rff22      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal   Started             pod/aggregator-74f447b857-2267v    Container started
6s          Normal   Started             pod/expert-1-6b474bb6bf-5trb4      Container started
6s          Normal   Created             pod/aggregator-74f447b857-2267v    Container created
4s          Normal   Created             pod/expert-3-6d8446c989-h44ns      Container created
4s          Normal   Started             pod/expert-3-6d8446c989-h44ns      Container started
4s          Normal   Pulled              pod/expert-3-6d8446c989-h44ns      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
