LAST SEEN   TYPE      REASON              OBJECT                           MESSAGE
8s          Normal    SuccessfulCreate    replicaset/expert-3-57cb8c7c98   Created pod: expert-3-57cb8c7c98-6llrx
8s          Normal    SuccessfulCreate    replicaset/expert-4-6db85b7454   Created pod: expert-4-6db85b7454-wptzv
8s          Normal    ScalingReplicaSet   deployment/aggregator            Scaled up replica set aggregator-d87f74cb from 0 to 1
8s          Normal    ScalingReplicaSet   deployment/expert-3              Scaled up replica set expert-3-57cb8c7c98 from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/expert-2-6bf95ff4c4   Created pod: expert-2-6bf95ff4c4-zgt58
8s          Normal    ScalingReplicaSet   deployment/expert-2              Scaled up replica set expert-2-6bf95ff4c4 from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/aggregator-d87f74cb   Created pod: aggregator-d87f74cb-cmj4p
7s          Normal    Pulled              pod/frontend-75f9d468b6-78n8p    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Started             pod/tokenizer-5ff86b976-gls94    Container started
7s          Normal    Started             pod/frontend-75f9d468b6-78n8p    Container started
7s          Normal    Created             pod/frontend-75f9d468b6-78n8p    Container created
7s          Normal    ScalingReplicaSet   deployment/expert-5              Scaled up replica set expert-5-6dfd96fff4 from 0 to 1
7s          Normal    SuccessfulCreate    replicaset/expert-5-6dfd96fff4   Created pod: expert-5-6dfd96fff4-2ss5d
7s          Normal    Pulled              pod/tokenizer-5ff86b976-gls94    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Created             pod/tokenizer-5ff86b976-gls94    Container created
6s          Normal    Pulled              pod/expert-4-6db85b7454-wptzv    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal    Started             pod/expert-2-6bf95ff4c4-zgt58    Container started
6s          Normal    Created             pod/expert-3-57cb8c7c98-6llrx    Container created
6s          Normal    Pulled              pod/expert-2-6bf95ff4c4-zgt58    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal    Created             pod/aggregator-d87f74cb-cmj4p    Container created
6s          Normal    Created             pod/expert-4-6db85b7454-wptzv    Container created
6s          Normal    Created             pod/router-7cbc66cf6d-qt85s      Container created
6s          Normal    Created             pod/expert-2-6bf95ff4c4-zgt58    Container created
6s          Normal    Started             pod/aggregator-d87f74cb-cmj4p    Container started
6s          Normal    Started             pod/expert-4-6db85b7454-wptzv    Container started
6s          Normal    Pulled              pod/expert-3-57cb8c7c98-6llrx    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal    Pulled              pod/cache-5bd7c6d8db-s74gr       Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal    Started             pod/expert-0-77db65857d-z56fv    Container started
6s          Normal    Pulled              pod/aggregator-d87f74cb-cmj4p    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal    Started             pod/expert-3-57cb8c7c98-6llrx    Container started
6s          Normal    Created             pod/expert-0-77db65857d-z56fv    Container created
6s          Normal    Pulled              pod/expert-0-77db65857d-z56fv    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal    Started             pod/router-7cbc66cf6d-qt85s      Container started
6s          Normal    Pulled              pod/router-7cbc66cf6d-qt85s      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Warning   Unhealthy           pod/expert-4-6db85b7454-wptzv    Readiness probe failed: Get "http://192.168.137.225:8080/healthz": dial tcp 192.168.137.225:8080: connect: connection refused
5s          Normal    Started             pod/cache-5bd7c6d8db-s74gr       Container started
5s          Normal    Created             pod/cache-5bd7c6d8db-s74gr       Container created
5s          Normal    Pulled              pod/expert-1-5d946df866-xm2nv    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    Started             pod/expert-5-6dfd96fff4-2ss5d    Container started
5s          Normal    Created             pod/expert-5-6dfd96fff4-2ss5d    Container created
5s          Normal    Pulled              pod/expert-5-6dfd96fff4-2ss5d    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    Created             pod/expert-1-5d946df866-xm2nv    Container created
5s          Normal    Started             pod/expert-1-5d946df866-xm2nv    Container started
5s          Warning   Unhealthy           pod/expert-3-57cb8c7c98-6llrx    Readiness probe failed: Get "http://192.168.173.167:8080/healthz": dial tcp 192.168.173.167:8080: connect: connection refused
