LAST SEEN   TYPE     REASON              OBJECT                             MESSAGE
8s          Normal   Pulled              pod/frontend-578487b49c-h7db9      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal   Pulled              pod/cache-f8d8877f5-ct8n4          Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal   Created             pod/cache-f8d8877f5-ct8n4          Container created
8s          Normal   Started             pod/expert-2-6d999b465f-cdzvb      Container started
8s          Normal   Started             pod/cache-f8d8877f5-ct8n4          Container started
8s          Normal   Started             pod/frontend-578487b49c-h7db9      Container started
8s          Normal   Created             pod/frontend-578487b49c-h7db9      Container created
8s          Normal   SuccessfulCreate    replicaset/expert-4-7d4fd78879     Created pod: expert-4-7d4fd78879-6fzdk
8s          Normal   ScalingReplicaSet   deployment/expert-4                Scaled up replica set expert-4-7d4fd78879 from 0 to 1
8s          Normal   Created             pod/expert-2-6d999b465f-cdzvb      Container created
8s          Normal   Pulled              pod/expert-2-6d999b465f-cdzvb      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal   SuccessfulCreate    replicaset/expert-5-8b79949f       Created pod: expert-5-8b79949f-qqdmh
7s          Normal   Pulled              pod/expert-4-7d4fd78879-6fzdk      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal   Pulled              pod/expert-3-cf8454487-6dpvj       Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal   Pulled              pod/expert-5-8b79949f-qqdmh        Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal   Pulled              pod/aggregator-6c6dcdb59c-lmlsc    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal   Created             pod/aggregator-6c6dcdb59c-lmlsc    Container created
7s          Normal   Started             pod/aggregator-6c6dcdb59c-lmlsc    Container started
7s          Normal   Started             pod/router-74d974449c-xvj4h        Container started
7s          Normal   Started             pod/expert-5-8b79949f-qqdmh        Container started
7s          Normal   Pulled              pod/router-74d974449c-xvj4h        Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal   Created             pod/router-74d974449c-xvj4h        Container created
7s          Normal   Created             pod/expert-5-8b79949f-qqdmh        Container created
6s          Normal   Pulled              pod/expert-1-6bb57f5645-lcpqf      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal   Created             pod/expert-1-6bb57f5645-lcpqf      Container created
6s          Normal   Created             pod/expert-4-7d4fd78879-6fzdk      Container created
6s          Normal   Created             pod/expert-3-cf8454487-6dpvj       Container created
6s          Normal   Started             pod/expert-4-7d4fd78879-6fzdk      Container started
6s          Normal   Started             pod/expert-3-cf8454487-6dpvj       Container started
6s          Normal   Started             pod/expert-1-6bb57f5645-lcpqf      Container started
3s          Normal   Started             pod/expert-0-749cc4957-fcwmd       Container started
3s          Normal   Created             pod/expert-0-749cc4957-fcwmd       Container created
3s          Normal   Pulled              pod/expert-0-749cc4957-fcwmd       Container image "python:3.11-slim" already present on machine and can be accessed by the pod
