step,time_s,evidence_type,gda_query_latency_ms,gda_build_time_ms,gda_total_time_ms,gda_nodes,gda_edges,gda_query_count
0,0.000,replay,0.000000,0.024956,0.024956,8,10,0
1,0.100,replay,0.000000,0.015659,0.015659,8,10,0
2,0.200,replay,0.000000,0.018064,0.018064,8,10,0
3,0.300,replay,0.000000,0.014418,0.014418,8,10,0
4,0.400,replay,0.000000,0.013866,0.013866,8,10,0
5,0.500,replay,0.000000,0.013888,0.013888,7,8,0
6,0.600,replay,0.000000,0.013756,0.013756,8,10,0
7,0.700,replay,0.000000,0.015069,0.015069,8,9,0
8,0.800,replay,0.000000,0.014076,0.014076,8,10,0
9,0.900,replay,0.000000,0.019937,0.019937,8,10,0
10,1.000,replay,0.000000,0.017252,0.017252,8,10,0
11,1.100,replay,0.000000,0.017553,0.017553,8,10,0
12,1.200,replay,0.000000,0.013595,0.013595,8,10,0
13,1.300,replay,0.000000,0.014737,0.014737,8,10,0
14,1.400,replay,0.000000,0.014087,0.014087,8,10,0
15,1.500,replay,0.000000,0.018194,0.018194,8,9,0
16,1.600,replay,0.000000,0.013906,0.013906,8,9,0
17,1.700,replay,0.000000,0.014207,0.014207,8,9,0
18,1.800,replay,0.000000,0.015579,0.015579,8,9,0
19,1.900,replay,0.000000,0.014627,0.014627,8,9,0
20,2.000,replay,0.000000,0.014557,0.014557,8,9,0
21,2.100,replay,0.000000,0.017493,0.017493,8,9,0
22,2.200,replay,0.000000,0.020259,0.020259,8,9,0
23,2.300,replay,0.000000,0.014978,0.014978,8,9,0
24,2.400,replay,0.000000,0.014657,0.014657,8,9,0
25,2.500,replay,0.000000,0.014879,0.014879,8,9,0
26,2.600,replay,0.000000,0.015879,0.015879,8,9,0
27,2.700,replay,0.000000,0.015329,0.015329,8,9,0
28,2.800,replay,0.000000,0.018935,0.018935,8,9,0
29,2.900,replay,0.000000,0.015098,0.015098,8,9,0
30,3.000,replay,0.000000,0.013897,0.013897,8,9,0
31,3.100,replay,0.000000,0.013937,0.013937,8,9,0
32,3.200,replay,0.000000,0.019255,0.019255,8,9,0
33,3.300,replay,0.000000,0.018044,0.018044,8,9,0
34,3.400,replay,0.000000,0.014588,0.014588,8,9,0
35,3.500,replay,0.000000,0.018926,0.018926,8,10,0
36,3.600,replay,0.000000,0.014617,0.014617,8,10,0
37,3.700,replay,0.000000,0.014277,0.014277,8,10,0
38,3.800,replay,0.000000,0.014367,0.014367,8,10,0
39,3.900,replay,0.000000,0.013386,0.013386,8,9,0
40,4.000,replay,0.000000,0.017823,0.017823,8,9,0
41,4.100,replay,0.000000,0.021771,0.021771,8,9,0
42,4.200,replay,0.000000,0.028373,0.028373,8,9,0
43,4.300,replay,0.000000,0.020979,0.020979,8,9,0
44,4.400,replay,0.000000,0.021931,0.021931,8,9,0
45,4.500,replay,0.000000,0.020679,0.020679,8,9,0
46,4.600,replay,0.000000,0.021701,0.021701,8,9,0
47,4.700,replay,0.000000,0.021891,0.021891,8,9,0
48,4.800,replay,0.000000,0.029004,0.029004,8,9,0
49,4.900,replay,0.000000,0.022812,0.022812,8,9,0
50,5.000,replay,0.000000,0.021059,0.021059,8,9,0
51,5.100,replay,0.000000,0.022503,0.022503,8,9,0
52,5.200,replay,0.000000,0.024747,0.024747,8,9,0
53,5.300,replay,0.000000,0.021771,0.021771,8,9,0
54,5.400,replay,0.000000,0.014597,0.014597,8,9,0
55,5.500,replay,0.000000,0.017604,0.017604,8,9,0
56,5.600,replay,0.000000,0.022952,0.022952,8,9,0
57,5.700,replay,0.000000,0.013977,0.013977,8,9,0
58,5.800,replay,0.000000,0.013695,0.013695,8,9,0
59,5.900,replay,0.000000,0.016362,0.016362,8,9,0
60,6.000,replay,0.000000,0.013696,0.013696,8,9,0
61,6.100,replay,0.000000,0.015249,0.015249,8,9,0
62,6.200,replay,0.000000,0.017824,0.017824,8,9,0
63,6.300,replay,0.000000,0.022232,0.022232,8,9,0
64,6.400,replay,0.000000,0.015349,0.015349,8,9,0
65,6.500,replay,0.000000,0.015358,0.015358,8,9,0
66,6.600,replay,0.000000,0.015188,0.015188,8,9,0
67,6.700,replay,0.000000,0.014277,0.014277,8,9,0
68,6.800,replay,0.000000,0.017223,0.017223,8,9,0
69,6.900,replay,0.000000,0.013405,0.013405,8,9,0
70,7.000,replay,0.000000,0.013825,0.013825,8,9,0
71,7.100,replay,0.000000,0.014137,0.014137,8,9,0
72,7.200,replay,0.000000,0.013636,0.013636,8,10,0
73,7.300,replay,0.000000,0.013144,0.013144,8,10,0
74,7.400,replay,0.000000,0.013545,0.013545,8,9,0
75,7.500,replay,0.000000,0.017333,0.017333,8,9,0
