ts,worker,path,method,status,latency_ms,bytes,error
2026-06-16T02:40:28.975288+00:00,7,/wrk2-api/home-timeline/read?user_id=809&start=0&stop=10,GET,200,7.501407060772181,3,
2026-06-16T02:40:28.976713+00:00,5,/wrk2-api/home-timeline/read?user_id=201&start=0&stop=10,GET,200,7.580295670777559,3,
2026-06-16T02:40:28.977410+00:00,6,/wrk2-api/user-timeline/read?user_id=179&start=0&stop=10,GET,200,13.36237695068121,3,
2026-06-16T02:40:28.977764+00:00,3,/wrk2-api/user-timeline/read?user_id=179&start=0&stop=10,GET,200,10.820088908076286,3,
2026-06-16T02:40:28.982326+00:00,0,/wrk2-api/post/compose,POST,200,20.361739676445723,25,
2026-06-16T02:40:28.983237+00:00,4,/wrk2-api/user-timeline/read?user_id=179&start=0&stop=10,GET,200,17.045775428414345,3,
2026-06-16T02:40:28.983749+00:00,5,/wrk2-api/home-timeline/read?user_id=803&start=0&stop=10,GET,200,6.98963413015008,3,
2026-06-16T02:40:28.984788+00:00,3,/wrk2-api/home-timeline/read?user_id=803&start=0&stop=10,GET,200,6.976219359785318,3,
2026-06-16T02:40:28.985227+00:00,7,/wrk2-api/user-timeline/read?user_id=940&start=0&stop=10,GET,200,9.869258385151625,3,
2026-06-16T02:40:28.986131+00:00,6,/wrk2-api/user-timeline/read?user_id=868&start=0&stop=10,GET,200,8.6868810467422,3,
2026-06-16T02:40:28.986467+00:00,2,/wrk2-api/post/compose,POST,200,15.440220944583416,25,
2026-06-16T02:40:28.987416+00:00,1,/wrk2-api/post/compose,POST,200,15.222840942442417,25,
2026-06-16T02:40:28.988489+00:00,0,/wrk2-api/home-timeline/read?user_id=358&start=0&stop=10,GET,200,6.121139042079449,3,
2026-06-16T02:40:29.061663+00:00,7,/wrk2-api/home-timeline/read?user_id=304&start=0&stop=10,GET,200,76.42264803871512,3,
2026-06-16T02:40:29.062166+00:00,3,/wrk2-api/post/compose,POST,200,77.26864097639918,25,
2026-06-16T02:40:29.062932+00:00,4,/wrk2-api/user-timeline/read?user_id=886&start=0&stop=10,GET,200,79.63416585698724,3,
2026-06-16T02:40:29.065072+00:00,1,/wrk2-api/home-timeline/read?user_id=138&start=0&stop=10,GET,200,77.60236877948046,3,
2026-06-16T02:40:29.065697+00:00,5,/wrk2-api/home-timeline/read?user_id=870&start=0&stop=10,GET,200,81.89335092902184,3,
2026-06-16T02:40:29.065921+00:00,0,/wrk2-api/home-timeline/read?user_id=138&start=0&stop=10,GET,200,77.39925663918257,3,
2026-06-16T02:40:29.067130+00:00,6,/wrk2-api/home-timeline/read?user_id=304&start=0&stop=10,GET,200,80.99094172939658,3,
2026-06-16T02:40:29.067729+00:00,2,/wrk2-api/home-timeline/read?user_id=138&start=0&stop=10,GET,200,81.21843123808503,3,
2026-06-16T02:40:29.075670+00:00,4,/wrk2-api/user-timeline/read?user_id=710&start=0&stop=10,GET,200,12.658822350203991,3,
2026-06-16T02:40:29.076093+00:00,6,/wrk2-api/home-timeline/read?user_id=850&start=0&stop=10,GET,200,8.875756990164518,3,
2026-06-16T02:40:29.076496+00:00,5,/wrk2-api/home-timeline/read?user_id=305&start=0&stop=10,GET,200,10.742152109742165,3,
2026-06-16T02:40:29.076955+00:00,2,/wrk2-api/home-timeline/read?user_id=305&start=0&stop=10,GET,200,9.184418246150017,3,
2026-06-16T02:40:29.077504+00:00,3,/wrk2-api/user-timeline/read?user_id=95&start=0&stop=10,GET,200,15.323392115533352,3,
2026-06-16T02:40:29.078833+00:00,0,/wrk2-api/user-timeline/read?user_id=882&start=0&stop=10,GET,200,12.87353690713644,3,
2026-06-16T02:40:29.079678+00:00,1,/wrk2-api/user-timeline/read?user_id=95&start=0&stop=10,GET,200,14.565343037247658,3,
2026-06-16T02:40:29.081730+00:00,4,/wrk2-api/home-timeline/read?user_id=850&start=0&stop=10,GET,200,6.002726033329964,3,
2026-06-16T02:40:29.084018+00:00,2,/wrk2-api/home-timeline/read?user_id=195&start=0&stop=10,GET,200,6.9744158536195755,3,
2026-06-16T02:40:29.084360+00:00,7,/wrk2-api/post/compose,POST,200,22.5148550234735,25,
2026-06-16T02:40:29.085222+00:00,6,/wrk2-api/user-timeline/read?user_id=835&start=0&stop=10,GET,200,9.062058292329311,3,
2026-06-16T02:40:29.086213+00:00,0,/wrk2-api/home-timeline/read?user_id=195&start=0&stop=10,GET,200,7.338911760598421,3,
2026-06-16T02:40:29.087854+00:00,3,/wrk2-api/user-timeline/read?user_id=835&start=0&stop=10,GET,200,10.228114202618599,3,
2026-06-16T02:40:29.088841+00:00,1,/wrk2-api/user-timeline/read?user_id=835&start=0&stop=10,GET,200,9.126409888267517,3,
2026-06-16T02:40:29.089829+00:00,4,/wrk2-api/home-timeline/read?user_id=153&start=0&stop=10,GET,200,8.007499855011702,3,
2026-06-16T02:40:29.090125+00:00,5,/wrk2-api/user-timeline/read?user_id=835&start=0&stop=10,GET,200,13.629359658807516,3,
2026-06-16T02:40:29.097863+00:00,4,/wrk2-api/user-timeline/read?user_id=246&start=0&stop=10,GET,200,7.9889558255672455,3,
2026-06-16T02:40:29.161822+00:00,2,/wrk2-api/home-timeline/read?user_id=279&start=0&stop=10,GET,200,77.7581431902945,3,
2026-06-16T02:40:29.164155+00:00,0,/wrk2-api/home-timeline/read?user_id=153&start=0&stop=10,GET,200,77.90966844186187,3,
2026-06-16T02:40:29.165522+00:00,3,/wrk2-api/home-timeline/read?user_id=385&start=0&stop=10,GET,200,77.62901857495308,3,
2026-06-16T02:40:29.166211+00:00,5,/wrk2-api/home-timeline/read?user_id=112&start=0&stop=10,GET,200,75.97388187423348,3,
2026-06-16T02:40:29.167854+00:00,4,/wrk2-api/home-timeline/read?user_id=112&start=0&stop=10,GET,200,69.99487103894353,3,
2026-06-16T02:40:29.168942+00:00,6,/wrk2-api/user-timeline/read?user_id=659&start=0&stop=10,GET,200,83.68947403505445,3,
2026-06-16T02:40:29.169371+00:00,7,/wrk2-api/user-timeline/read?user_id=659&start=0&stop=10,GET,200,84.91999190300703,3,
2026-06-16T02:40:29.170104+00:00,1,/wrk2-api/home-timeline/read?user_id=79&start=0&stop=10,GET,200,81.22706599533558,3,
2026-06-16T02:40:29.172053+00:00,5,/wrk2-api/home-timeline/read?user_id=191&start=0&stop=10,GET,200,5.788553040474653,3,
2026-06-16T02:40:29.172707+00:00,0,/wrk2-api/user-timeline/read?user_id=246&start=0&stop=10,GET,200,8.503035176545382,3,
2026-06-16T02:40:29.172926+00:00,3,/wrk2-api/home-timeline/read?user_id=166&start=0&stop=10,GET,200,7.289370056241751,3,
2026-06-16T02:40:29.175287+00:00,4,/wrk2-api/home-timeline/read?user_id=191&start=0&stop=10,GET,200,7.281875237822533,3,
2026-06-16T02:40:29.176122+00:00,7,/wrk2-api/home-timeline/read?user_id=778&start=0&stop=10,GET,200,6.714065093547106,3,
2026-06-16T02:40:29.177493+00:00,6,/wrk2-api/user-timeline/read?user_id=396&start=0&stop=10,GET,200,8.473328780382872,3,
2026-06-16T02:40:29.178206+00:00,1,/wrk2-api/home-timeline/read?user_id=191&start=0&stop=10,GET,200,8.026096038520336,3,
2026-06-16T02:40:29.179577+00:00,5,/wrk2-api/home-timeline/read?user_id=778&start=0&stop=10,GET,200,7.4150459840893745,3,
2026-06-16T02:40:29.180777+00:00,3,/wrk2-api/home-timeline/read?user_id=778&start=0&stop=10,GET,200,7.836960721760988,3,
2026-06-16T02:40:29.181229+00:00,2,/wrk2-api/post/compose,POST,200,19.242602866142988,25,
2026-06-16T02:40:29.182150+00:00,4,/wrk2-api/home-timeline/read?user_id=684&start=0&stop=10,GET,200,6.8326289765536785,3,
2026-06-16T02:40:29.182860+00:00,0,/wrk2-api/user-timeline/read?user_id=115&start=0&stop=10,GET,200,10.101274121552706,3,
2026-06-16T02:40:29.183998+00:00,7,/wrk2-api/user-timeline/read?user_id=357&start=0&stop=10,GET,200,7.811724208295345,3,
2026-06-16T02:40:29.186372+00:00,6,/wrk2-api/user-timeline/read?user_id=357&start=0&stop=10,GET,200,8.819511625915766,3,
2026-06-16T02:40:29.186728+00:00,1,/wrk2-api/home-timeline/read?user_id=684&start=0&stop=10,GET,200,8.526077959686518,3,
2026-06-16T02:40:29.194265+00:00,1,/wrk2-api/home-timeline/read?user_id=97&start=0&stop=10,GET,200,7.405557204037905,3,
2026-06-16T02:40:29.261392+00:00,2,/wrk2-api/user-timeline/read?user_id=357&start=0&stop=10,GET,200,80.1352309063077,3,
2026-06-16T02:40:29.261855+00:00,5,/wrk2-api/user-timeline/read?user_id=904&start=0&stop=10,GET,200,82.23999524489045,3,
2026-06-16T02:40:29.262905+00:00,3,/wrk2-api/user-timeline/read?user_id=357&start=0&stop=10,GET,200,82.0554569363594,3,
2026-06-16T02:40:29.265615+00:00,1,/wrk2-api/home-timeline/read?user_id=19&start=0&stop=10,GET,200,71.32882392033935,3,
2026-06-16T02:40:29.266216+00:00,6,/wrk2-api/home-timeline/read?user_id=877&start=0&stop=10,GET,200,79.8001391813159,3,
2026-06-16T02:40:29.266787+00:00,0,/wrk2-api/user-timeline/read?user_id=357&start=0&stop=10,GET,200,83.9263410307467,3,
2026-06-16T02:40:29.268063+00:00,7,/wrk2-api/home-timeline/read?user_id=877&start=0&stop=10,GET,200,84.0540798380971,3,
2026-06-16T02:40:29.268868+00:00,2,/wrk2-api/home-timeline/read?user_id=306&start=0&stop=10,GET,200,7.4003576301038265,3,
2026-06-16T02:40:29.271500+00:00,5,/wrk2-api/user-timeline/read?user_id=88&start=0&stop=10,GET,200,9.603737853467464,3,
2026-06-16T02:40:29.272242+00:00,3,/wrk2-api/user-timeline/read?user_id=115&start=0&stop=10,GET,200,9.23336111009121,3,
2026-06-16T02:40:29.274427+00:00,6,/wrk2-api/home-timeline/read?user_id=792&start=0&stop=10,GET,200,8.14203405752778,3,
2026-06-16T02:40:29.275240+00:00,4,/wrk2-api/post/compose,POST,200,93.01322419196367,25,
2026-06-16T02:40:29.275484+00:00,1,/wrk2-api/home-timeline/read?user_id=91&start=0&stop=10,GET,200,9.786452632397413,3,
2026-06-16T02:40:29.276554+00:00,7,/wrk2-api/home-timeline/read?user_id=45&start=0&stop=10,GET,200,8.395581971853971,3,
2026-06-16T02:40:29.277150+00:00,2,/wrk2-api/home-timeline/read?user_id=765&start=0&stop=10,GET,200,8.234940934926271,3,
2026-06-16T02:40:29.277790+00:00,0,/wrk2-api/user-timeline/read?user_id=115&start=0&stop=10,GET,200,10.87559200823307,3,
2026-06-16T02:40:29.279807+00:00,3,/wrk2-api/home-timeline/read?user_id=597&start=0&stop=10,GET,200,7.51940393820405,3,
2026-06-16T02:40:29.280015+00:00,5,/wrk2-api/home-timeline/read?user_id=45&start=0&stop=10,GET,200,8.480031043291092,3,
2026-06-16T02:40:29.284341+00:00,1,/wrk2-api/home-timeline/read?user_id=45&start=0&stop=10,GET,200,8.805855643004179,3,
2026-06-16T02:40:29.286628+00:00,6,/wrk2-api/user-timeline/read?user_id=147&start=0&stop=10,GET,200,12.082566972821951,3,
2026-06-16T02:40:29.287962+00:00,3,/wrk2-api/home-timeline/read?user_id=386&start=0&stop=10,GET,200,8.151423186063766,3,
2026-06-16T02:40:29.288772+00:00,4,/wrk2-api/user-timeline/read?user_id=756&start=0&stop=10,GET,200,13.49765295162797,3,
2026-06-16T02:40:29.289101+00:00,7,/wrk2-api/home-timeline/read?user_id=175&start=0&stop=10,GET,200,12.526943814009428,3,
2026-06-16T02:40:29.289560+00:00,5,/wrk2-api/home-timeline/read?user_id=132&start=0&stop=10,GET,200,9.518366307020187,3,
2026-06-16T02:40:29.290609+00:00,2,/wrk2-api/user-timeline/read?user_id=147&start=0&stop=10,GET,200,13.41884396970272,3,
2026-06-16T02:40:29.299511+00:00,7,/wrk2-api/home-timeline/read?user_id=39&start=0&stop=10,GET,200,10.333091951906681,3,
2026-06-16T02:40:29.361556+00:00,1,/wrk2-api/home-timeline/read?user_id=386&start=0&stop=10,GET,200,77.18085590749979,3,
2026-06-16T02:40:29.362128+00:00,0,/wrk2-api/user-timeline/read?user_id=756&start=0&stop=10,GET,200,84.30822100490332,3,
2026-06-16T02:40:29.365349+00:00,7,/wrk2-api/home-timeline/read?user_id=546&start=0&stop=10,GET,200,65.74017787352204,3,
2026-06-16T02:40:29.365622+00:00,3,/wrk2-api/home-timeline/read?user_id=646&start=0&stop=10,GET,200,77.53310911357403,3,
2026-06-16T02:40:29.367606+00:00,2,/wrk2-api/user-timeline/read?user_id=576&start=0&stop=10,GET,200,76.9547801464796,3,
2026-06-16T02:40:29.368195+00:00,6,/wrk2-api/user-timeline/read?user_id=119&start=0&stop=10,GET,200,81.53273118659854,3,
2026-06-16T02:40:29.368815+00:00,4,/wrk2-api/user-timeline/read?user_id=119&start=0&stop=10,GET,200,79.99285077676177,3,
2026-06-16T02:40:29.371924+00:00,1,/wrk2-api/user-timeline/read?user_id=255&start=0&stop=10,GET,200,10.274000000208616,3,
2026-06-16T02:40:29.372293+00:00,0,/wrk2-api/user-timeline/read?user_id=255&start=0&stop=10,GET,200,10.09741798043251,3,
2026-06-16T02:40:29.372995+00:00,3,/wrk2-api/home-timeline/read?user_id=546&start=0&stop=10,GET,200,7.292504888027906,3,
2026-06-16T02:40:29.374253+00:00,7,/wrk2-api/user-timeline/read?user_id=139&start=0&stop=10,GET,200,8.857321925461292,3,
2026-06-16T02:40:29.375184+00:00,2,/wrk2-api/home-timeline/read?user_id=546&start=0&stop=10,GET,200,7.539860904216766,3,
2026-06-16T02:40:29.375895+00:00,5,/wrk2-api/post/compose,POST,200,86.20148478075862,25,
2026-06-16T02:40:29.377160+00:00,6,/wrk2-api/user-timeline/read?user_id=914&start=0&stop=10,GET,200,8.946789894253016,3,
2026-06-16T02:40:29.378210+00:00,4,/wrk2-api/user-timeline/read?user_id=866&start=0&stop=10,GET,200,9.369445964694023,3,
2026-06-16T02:40:29.380160+00:00,0,/wrk2-api/home-timeline/read?user_id=245&start=0&stop=10,GET,200,7.818114943802357,3,
2026-06-16T02:40:29.380889+00:00,1,/wrk2-api/home-timeline/read?user_id=245&start=0&stop=10,GET,200,8.882480207830667,3,
2026-06-16T02:40:29.381290+00:00,7,/wrk2-api/home-timeline/read?user_id=545&start=0&stop=10,GET,200,6.990246009081602,3,
2026-06-16T02:40:29.383440+00:00,2,/wrk2-api/home-timeline/read?user_id=464&start=0&stop=10,GET,200,8.215972688049078,3,
2026-06-16T02:40:29.384207+00:00,5,/wrk2-api/home-timeline/read?user_id=545&start=0&stop=10,GET,200,8.281819056719542,3,
2026-06-16T02:40:29.386822+00:00,6,/wrk2-api/user-timeline/read?user_id=558&start=0&stop=10,GET,200,9.550718124955893,3,
2026-06-16T02:40:29.387232+00:00,4,/wrk2-api/home-timeline/read?user_id=839&start=0&stop=10,GET,200,8.937112987041473,3,
2026-06-16T02:40:29.387939+00:00,0,/wrk2-api/home-timeline/read?user_id=790&start=0&stop=10,GET,200,7.740048225969076,3,
2026-06-16T02:40:29.388812+00:00,1,/wrk2-api/home-timeline/read?user_id=545&start=0&stop=10,GET,200,7.89221515879035,3,
2026-06-16T02:40:29.389668+00:00,7,/wrk2-api/home-timeline/read?user_id=401&start=0&stop=10,GET,200,8.35059816017747,3,
2026-06-16T02:40:29.390299+00:00,5,/wrk2-api/home-timeline/read?user_id=401&start=0&stop=10,GET,200,6.063602399080992,3,
2026-06-16T02:40:29.391344+00:00,3,/wrk2-api/post/compose,POST,200,18.26300797984004,25,
2026-06-16T02:40:29.392311+00:00,2,/wrk2-api/user-timeline/read?user_id=627&start=0&stop=10,GET,200,8.844276890158653,3,
2026-06-16T02:40:29.393577+00:00,6,/wrk2-api/home-timeline/read?user_id=185&start=0&stop=10,GET,200,6.677707657217979,3,
2026-06-16T02:40:29.395454+00:00,4,/wrk2-api/home-timeline/read?user_id=32&start=0&stop=10,GET,200,8.179134223610163,3,
2026-06-16T02:40:29.462934+00:00,3,/wrk2-api/user-timeline/read?user_id=851&start=0&stop=10,GET,200,71.49359490722418,3,
2026-06-16T02:40:29.463680+00:00,0,/wrk2-api/post/compose,POST,200,75.60253283008933,25,
2026-06-16T02:40:29.464234+00:00,5,/wrk2-api/user-timeline/read?user_id=158&start=0&stop=10,GET,200,73.9359138533473,3,
2026-06-16T02:40:29.464840+00:00,2,/wrk2-api/user-timeline/read?user_id=851&start=0&stop=10,GET,200,72.49551080167294,3,
2026-06-16T02:40:29.465411+00:00,1,/wrk2-api/home-timeline/read?user_id=401&start=0&stop=10,GET,200,76.56453503295779,3,
2026-06-16T02:40:29.465608+00:00,7,/wrk2-api/user-timeline/read?user_id=752&start=0&stop=10,GET,200,75.89881122112274,3,
2026-06-16T02:40:29.466555+00:00,4,/wrk2-api/home-timeline/read?user_id=242&start=0&stop=10,GET,200,71.02993223816156,3,
2026-06-16T02:40:29.467839+00:00,6,/wrk2-api/home-timeline/read?user_id=163&start=0&stop=10,GET,200,74.23059875145555,3,
2026-06-16T02:40:29.472219+00:00,2,/wrk2-api/home-timeline/read?user_id=96&start=0&stop=10,GET,200,7.3248157277703285,3,
2026-06-16T02:40:29.472919+00:00,5,/wrk2-api/home-timeline/read?user_id=333&start=0&stop=10,GET,200,8.559111971408129,3,
2026-06-16T02:40:29.473711+00:00,3,/wrk2-api/home-timeline/read?user_id=242&start=0&stop=10,GET,200,10.606817435473204,3,
2026-06-16T02:40:29.474938+00:00,1,/wrk2-api/home-timeline/read?user_id=96&start=0&stop=10,GET,200,9.492998942732811,3,
2026-06-16T02:40:29.475253+00:00,0,/wrk2-api/user-timeline/read?user_id=752&start=0&stop=10,GET,200,11.488677933812141,3,
2026-06-16T02:40:29.476825+00:00,6,/wrk2-api/home-timeline/read?user_id=921&start=0&stop=10,GET,200,8.972389157861471,3,
2026-06-16T02:40:29.477259+00:00,4,/wrk2-api/user-timeline/read?user_id=193&start=0&stop=10,GET,200,10.619230102747679,3,
2026-06-16T02:40:29.478532+00:00,5,/wrk2-api/home-timeline/read?user_id=886&start=0&stop=10,GET,200,5.570170935243368,3,
2026-06-16T02:40:29.481176+00:00,3,/wrk2-api/home-timeline/read?user_id=921&start=0&stop=10,GET,200,7.343030069023371,3,
2026-06-16T02:40:29.481413+00:00,2,/wrk2-api/user-timeline/read?user_id=193&start=0&stop=10,GET,200,9.159230627119541,3,
2026-06-16T02:40:29.483785+00:00,4,/wrk2-api/home-timeline/read?user_id=718&start=0&stop=10,GET,200,6.4844428561627865,3,
2026-06-16T02:40:29.485593+00:00,6,/wrk2-api/user-timeline/read?user_id=600&start=0&stop=10,GET,200,8.680928964167833,3,
2026-06-16T02:40:29.486334+00:00,5,/wrk2-api/user-timeline/read?user_id=686&start=0&stop=10,GET,200,7.772078737616539,3,
2026-06-16T02:40:29.487955+00:00,7,/wrk2-api/post/compose,POST,200,22.247903048992157,25,
2026-06-16T02:40:29.488730+00:00,3,/wrk2-api/user-timeline/read?user_id=600&start=0&stop=10,GET,200,7.532206829637289,3,
2026-06-16T02:40:29.489941+00:00,2,/wrk2-api/user-timeline/read?user_id=600&start=0&stop=10,GET,200,8.481814991682768,3,
2026-06-16T02:40:29.491593+00:00,0,/wrk2-api/post/compose,POST,200,16.230308916419744,25,
2026-06-16T02:40:29.493283+00:00,5,/wrk2-api/home-timeline/read?user_id=36&start=0&stop=10,GET,200,6.895206868648529,3,
2026-06-16T02:40:29.495480+00:00,2,/wrk2-api/home-timeline/read?user_id=36&start=0&stop=10,GET,200,5.501792766153812,3,
