LAST SEEN   TYPE      REASON              OBJECT                                         MESSAGE
89s         Normal    Scheduled           pod/unique-id-service-f576d5678-pqx92          Successfully assigned gda-real-social-network-scale45-20260616t023847z/unique-id-service-f576d5678-pqx92 to emu-worker-40
95s         Normal    Scheduled           pod/url-shorten-memcached-5f99d95fdc-pj4h6     Successfully assigned gda-real-social-network-scale45-20260616t023847z/url-shorten-memcached-5f99d95fdc-pj4h6 to emu-worker-2
85s         Normal    Scheduled           pod/user-timeline-service-6cf8745f96-dqbzq     Successfully assigned gda-real-social-network-scale45-20260616t023847z/user-timeline-service-6cf8745f96-dqbzq to emu-worker-37
95s         Normal    Scheduled           pod/user-memcached-cf96bd5c-qcdgp              Successfully assigned gda-real-social-network-scale45-20260616t023847z/user-memcached-cf96bd5c-qcdgp to emu-worker-4
92s         Normal    Scheduled           pod/post-storage-memcached-5d565dc555-nghsp    Successfully assigned gda-real-social-network-scale45-20260616t023847z/post-storage-memcached-5d565dc555-nghsp to emu-worker-7
89s         Normal    Scheduled           pod/post-storage-memcached-85b4b99dbb-4z4h2    Successfully assigned gda-real-social-network-scale45-20260616t023847z/post-storage-memcached-85b4b99dbb-4z4h2 to emu-worker-11
92s         Normal    Scheduled           pod/nginx-thrift-5cfcd4cf57-hjt5x              Successfully assigned gda-real-social-network-scale45-20260616t023847z/nginx-thrift-5cfcd4cf57-hjt5x to emu-worker-9
92s         Normal    Scheduled           pod/post-storage-mongodb-6bfdb94884-btvwh      Successfully assigned gda-real-social-network-scale45-20260616t023847z/post-storage-mongodb-6bfdb94884-btvwh to emu-worker-6
89s         Normal    Scheduled           pod/post-storage-mongodb-7645bf8bbf-qlcqr      Successfully assigned gda-real-social-network-scale45-20260616t023847z/post-storage-mongodb-7645bf8bbf-qlcqr to emu-worker-6
90s         Normal    Scheduled           pod/home-timeline-service-66997fc4b8-6shhm     Successfully assigned gda-real-social-network-scale45-20260616t023847z/home-timeline-service-66997fc4b8-6shhm to emu-worker-10
94s         Normal    Scheduled           pod/post-storage-service-5fd4f94fb8-gtdlz      Successfully assigned gda-real-social-network-scale45-20260616t023847z/post-storage-service-5fd4f94fb8-gtdlz to emu-worker-3
89s         Normal    Scheduled           pod/nginx-thrift-5b56f597b8-d7mf7              Successfully assigned gda-real-social-network-scale45-20260616t023847z/nginx-thrift-5b56f597b8-d7mf7 to emu-worker-38
87s         Normal    Scheduled           pod/user-memcached-75b685b7f6-lm47n            Successfully assigned gda-real-social-network-scale45-20260616t023847z/user-memcached-75b685b7f6-lm47n to emu-worker-43
90s         Normal    Scheduled           pod/home-timeline-redis-586f566fdf-mlwpg       Successfully assigned gda-real-social-network-scale45-20260616t023847z/home-timeline-redis-586f566fdf-mlwpg to emu-worker-39
95s         Normal    Scheduled           pod/user-timeline-service-64d6d58b75-tcntg     Successfully assigned gda-real-social-network-scale45-20260616t023847z/user-timeline-service-64d6d58b75-tcntg to emu-worker-1
88s         Normal    Scheduled           pod/url-shorten-service-846d8494-jjgtw         Successfully assigned gda-real-social-network-scale45-20260616t023847z/url-shorten-service-846d8494-jjgtw to emu-worker-30
85s         Normal    Scheduled           pod/user-timeline-redis-75bb68b85-stcq7        Successfully assigned gda-real-social-network-scale45-20260616t023847z/user-timeline-redis-75bb68b85-stcq7 to emu-worker-44
