LAST SEEN   TYPE     REASON              OBJECT                             MESSAGE
6s          Normal   Scheduled           pod/expert-0-556fdc5f45-22mdh      Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy3/expert-0-556fdc5f45-22mdh to emu-worker-1
7s          Normal   Scheduled           pod/aggregator-58c576cdd9-kxrlv    Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy3/aggregator-58c576cdd9-kxrlv to emu-worker-1
5s          Normal   Scheduled           pod/expert-3-65657b69d5-kfjsl      Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy3/expert-3-65657b69d5-kfjsl to emu-worker-6
7s          Normal   Scheduled           pod/tokenizer-65cdd4577-46458      Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy3/tokenizer-65cdd4577-46458 to emu-worker-7
5s          Normal   Scheduled           pod/expert-4-55d4d9cdc5-psmm9      Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy3/expert-4-55d4d9cdc5-psmm9 to emu-worker-8
5s          Normal   Scheduled           pod/expert-5-5f5bdc899c-4xnmb      Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy3/expert-5-5f5bdc899c-4xnmb to emu-worker-2
6s          Normal   Scheduled           pod/cache-747bc-bdpv7              Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy3/cache-747bc-bdpv7 to emu-worker-9
6s          Normal   Scheduled           pod/expert-1-77fb578d6c-dp459      Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy3/expert-1-77fb578d6c-dp459 to emu-worker-1
7s          Normal   Scheduled           pod/frontend-575cd4c59c-8wvsl      Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy3/frontend-575cd4c59c-8wvsl to emu-worker-3
7s          Normal   Scheduled           pod/router-6d6c9589-bhckt          Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy3/router-6d6c9589-bhckt to emu-worker-1
5s          Normal   Scheduled           pod/expert-2-5d7bfbc5cf-xj9nc      Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy3/expert-2-5d7bfbc5cf-xj9nc to emu-worker-10
8s          Normal   SuccessfulCreate    replicaset/frontend-575cd4c59c     Created pod: frontend-575cd4c59c-8wvsl
8s          Normal   ScalingReplicaSet   deployment/tokenizer               Scaled up replica set tokenizer-65cdd4577 from 0 to 1
8s          Normal   SuccessfulCreate    replicaset/tokenizer-65cdd4577     Created pod: tokenizer-65cdd4577-46458
8s          Normal   ScalingReplicaSet   deployment/frontend                Scaled up replica set frontend-575cd4c59c from 0 to 1
8s          Normal   SuccessfulCreate    replicaset/router-6d6c9589         Created pod: router-6d6c9589-bhckt
8s          Normal   ScalingReplicaSet   deployment/router                  Scaled up replica set router-6d6c9589 from 0 to 1
7s          Normal   SuccessfulCreate    replicaset/expert-2-5d7bfbc5cf     Created pod: expert-2-5d7bfbc5cf-xj9nc
7s          Normal   ScalingReplicaSet   deployment/expert-0                Scaled up replica set expert-0-556fdc5f45 from 0 to 1
7s          Normal   ScalingReplicaSet   deployment/aggregator              Scaled up replica set aggregator-58c576cdd9 from 0 to 1
7s          Normal   SuccessfulCreate    replicaset/expert-0-556fdc5f45     Created pod: expert-0-556fdc5f45-22mdh
7s          Normal   SuccessfulCreate    replicaset/aggregator-58c576cdd9   Created pod: aggregator-58c576cdd9-kxrlv
7s          Normal   SuccessfulCreate    replicaset/expert-1-77fb578d6c     Created pod: expert-1-77fb578d6c-dp459
7s          Normal   ScalingReplicaSet   deployment/expert-1                Scaled up replica set expert-1-77fb578d6c from 0 to 1
7s          Normal   ScalingReplicaSet   deployment/cache                   Scaled up replica set cache-747bc from 0 to 1
7s          Normal   SuccessfulCreate    replicaset/cache-747bc             Created pod: cache-747bc-bdpv7
7s          Normal   ScalingReplicaSet   deployment/expert-2                Scaled up replica set expert-2-5d7bfbc5cf from 0 to 1
6s          Normal   ScalingReplicaSet   deployment/expert-5                Scaled up replica set expert-5-5f5bdc899c from 0 to 1
6s          Normal   SuccessfulCreate    replicaset/expert-3-65657b69d5     Created pod: expert-3-65657b69d5-kfjsl
6s          Normal   SuccessfulCreate    replicaset/expert-5-5f5bdc899c     Created pod: expert-5-5f5bdc899c-4xnmb
6s          Normal   ScalingReplicaSet   deployment/expert-4                Scaled up replica set expert-4-55d4d9cdc5 from 0 to 1
6s          Normal   SuccessfulCreate    replicaset/expert-4-55d4d9cdc5     Created pod: expert-4-55d4d9cdc5-psmm9
6s          Normal   ScalingReplicaSet   deployment/expert-3                Scaled up replica set expert-3-65657b69d5 from 0 to 1
4s          Normal   Pulled              pod/expert-4-55d4d9cdc5-psmm9      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal   Created             pod/frontend-575cd4c59c-8wvsl      Container created
4s          Normal   Created             pod/expert-3-65657b69d5-kfjsl      Container created
4s          Normal   Started             pod/expert-1-77fb578d6c-dp459      Container started
4s          Normal   Started             pod/expert-2-5d7bfbc5cf-xj9nc      Container started
4s          Normal   Created             pod/expert-4-55d4d9cdc5-psmm9      Container created
4s          Normal   Started             pod/expert-4-55d4d9cdc5-psmm9      Container started
4s          Normal   Pulled              pod/expert-3-65657b69d5-kfjsl      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal   Pulled              pod/expert-2-5d7bfbc5cf-xj9nc      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal   Created             pod/expert-1-77fb578d6c-dp459      Container created
4s          Normal   Pulled              pod/expert-5-5f5bdc899c-4xnmb      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal   Created             pod/expert-5-5f5bdc899c-4xnmb      Container created
4s          Normal   Started             pod/expert-5-5f5bdc899c-4xnmb      Container started
