request_id,status,latency_ms,experts,hot_expert,expert_popularity,cache_key,error
0,200,70.120630,"3,2",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-0,
1,200,55.408721,"0,4",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-1,
2,200,52.066429,"5,4",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-2,
3,200,51.361663,"0,2",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-3,
4,200,52.213976,"0,1",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-4,
5,200,54.055462,"1,3",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-5,
6,200,51.243780,"3,2",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-6,
7,200,50.494370,"0,1",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-7,
8,200,52.149736,"0,5",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-8,
9,200,51.003359,"0,1",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-9,
10,200,49.147015,"1,0",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-10,
11,200,51.269348,"0,2",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-11,
12,200,50.170622,"1,2",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-12,
13,200,50.210186,"0,1",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-13,
14,200,49.509987,"4,5",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-14,
15,200,50.514939,"2,4",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-15,
16,200,50.422966,"0,5",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-16,
17,200,55.927196,"5,3",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-17,
18,200,52.365793,"5,1",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-18,
19,200,53.914828,"4,5",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-19,
20,200,53.660459,"3,0",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-20,
21,200,55.032201,"5,0",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-21,
22,200,57.315729,"5,4",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-22,
23,200,52.976742,"5,1",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-23,
24,200,50.643961,"2,0",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-24,
25,200,51.457443,"0,5",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-25,
