LAST SEEN   TYPE      REASON              OBJECT                            MESSAGE
7s          Normal    Scheduled           pod/expert-0-7f767d544b-bhhmz     Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy4/expert-0-7f767d544b-bhhmz to emu-worker-1
6s          Normal    Scheduled           pod/expert-3-774df9958d-4j5vk     Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy4/expert-3-774df9958d-4j5vk to emu-worker-3
6s          Normal    Scheduled           pod/expert-2-79994ccffd-78xdv     Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy4/expert-2-79994ccffd-78xdv to emu-worker-7
7s          Normal    Scheduled           pod/tokenizer-7c688655c6-88t7q    Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy4/tokenizer-7c688655c6-88t7q to emu-worker-1
5s          Normal    Scheduled           pod/expert-4-757cc67f58-8wntm     Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy4/expert-4-757cc67f58-8wntm to emu-worker-4
5s          Normal    Scheduled           pod/expert-5-584d7db784-qbntp     Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy4/expert-5-584d7db784-qbntp to emu-worker-2
7s          Normal    Scheduled           pod/cache-b4bf64f74-fc9p2         Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy4/cache-b4bf64f74-fc9p2 to emu-worker-4
7s          Normal    Scheduled           pod/expert-1-7c654d849b-2g8z9     Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy4/expert-1-7c654d849b-2g8z9 to emu-worker-1
7s          Normal    Scheduled           pod/aggregator-5f7b898b8-2lz94    Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy4/aggregator-5f7b898b8-2lz94 to emu-worker-1
7s          Normal    Scheduled           pod/router-5f996874fb-slpgw       Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy4/router-5f996874fb-slpgw to emu-worker-1
7s          Normal    Scheduled           pod/frontend-75bf977786-8gqcj     Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy4/frontend-75bf977786-8gqcj to emu-worker-1
9s          Normal    SuccessfulCreate    replicaset/frontend-75bf977786    Created pod: frontend-75bf977786-8gqcj
9s          Normal    ScalingReplicaSet   deployment/frontend               Scaled up replica set frontend-75bf977786 from 0 to 1
8s          Normal    ScalingReplicaSet   deployment/aggregator             Scaled up replica set aggregator-5f7b898b8 from 0 to 1
8s          Normal    ScalingReplicaSet   deployment/expert-3               Scaled up replica set expert-3-774df9958d from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/cache-b4bf64f74        Created pod: cache-b4bf64f74-fc9p2
8s          Normal    SuccessfulCreate    replicaset/router-5f996874fb      Created pod: router-5f996874fb-slpgw
8s          Normal    SuccessfulCreate    replicaset/expert-0-7f767d544b    Created pod: expert-0-7f767d544b-bhhmz
8s          Normal    ScalingReplicaSet   deployment/expert-0               Scaled up replica set expert-0-7f767d544b from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/expert-2-79994ccffd    Created pod: expert-2-79994ccffd-78xdv
8s          Normal    ScalingReplicaSet   deployment/router                 Scaled up replica set router-5f996874fb from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/aggregator-5f7b898b8   Created pod: aggregator-5f7b898b8-2lz94
8s          Normal    ScalingReplicaSet   deployment/cache                  Scaled up replica set cache-b4bf64f74 from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/expert-1-7c654d849b    Created pod: expert-1-7c654d849b-2g8z9
8s          Normal    ScalingReplicaSet   deployment/expert-1               Scaled up replica set expert-1-7c654d849b from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/tokenizer-7c688655c6   Created pod: tokenizer-7c688655c6-88t7q
