LAST SEEN   TYPE      REASON              OBJECT                             MESSAGE
5s          Normal    Scheduled           pod/expert-0-7b5f656776-7l75z      Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy1/expert-0-7b5f656776-7l75z to emu-worker-1
4s          Normal    Scheduled           pod/expert-3-76bfbff89f-85crs      Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy1/expert-3-76bfbff89f-85crs to emu-worker-3
6s          Normal    Scheduled           pod/aggregator-59884c8db8-cmmcj    Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy1/aggregator-59884c8db8-cmmcj to emu-worker-1
6s          Normal    Scheduled           pod/tokenizer-7867d659c8-hnzwl     Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy1/tokenizer-7867d659c8-hnzwl to emu-worker-1
5s          Normal    Scheduled           pod/expert-2-77f5458cc-nf2v2       Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy1/expert-2-77f5458cc-nf2v2 to emu-worker-10
4s          Normal    Scheduled           pod/expert-4-5f84d8f7d9-ljl99      Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy1/expert-4-5f84d8f7d9-ljl99 to emu-worker-7
6s          Normal    Scheduled           pod/cache-5cfdc4d67b-6l4x2         Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy1/cache-5cfdc4d67b-6l4x2 to emu-worker-1
4s          Normal    Scheduled           pod/expert-5-7b9674fbf5-c8rp8      Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy1/expert-5-7b9674fbf5-c8rp8 to emu-worker-4
5s          Normal    Scheduled           pod/expert-1-f9c94f446-cl28h       Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy1/expert-1-f9c94f446-cl28h to emu-worker-1
6s          Normal    Scheduled           pod/router-6db569dcb4-rs22t        Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy1/router-6db569dcb4-rs22t to emu-worker-1
6s          Normal    Scheduled           pod/frontend-79654d4746-t9z2d      Successfully assigned policy2-policy3-live-20260603t082825z-scale20-policy1/frontend-79654d4746-t9z2d to emu-worker-1
6s          Normal    SuccessfulCreate    replicaset/frontend-79654d4746     Created pod: frontend-79654d4746-t9z2d
6s          Normal    SuccessfulCreate    replicaset/aggregator-59884c8db8   Created pod: aggregator-59884c8db8-cmmcj
6s          Normal    ScalingReplicaSet   deployment/frontend                Scaled up replica set frontend-79654d4746 from 0 to 1
6s          Normal    ScalingReplicaSet   deployment/tokenizer               Scaled up replica set tokenizer-7867d659c8 from 0 to 1
6s          Normal    SuccessfulCreate    replicaset/cache-5cfdc4d67b        Created pod: cache-5cfdc4d67b-6l4x2
6s          Normal    SuccessfulCreate    replicaset/tokenizer-7867d659c8    Created pod: tokenizer-7867d659c8-hnzwl
6s          Normal    ScalingReplicaSet   deployment/cache                   Scaled up replica set cache-5cfdc4d67b from 0 to 1
6s          Normal    SuccessfulCreate    replicaset/router-6db569dcb4       Created pod: router-6db569dcb4-rs22t
6s          Normal    ScalingReplicaSet   deployment/router                  Scaled up replica set router-6db569dcb4 from 0 to 1
6s          Normal    ScalingReplicaSet   deployment/aggregator              Scaled up replica set aggregator-59884c8db8 from 0 to 1
5s          Normal    ScalingReplicaSet   deployment/expert-3                Scaled up replica set expert-3-76bfbff89f from 0 to 1
5s          Normal    SuccessfulCreate    replicaset/expert-1-f9c94f446      Created pod: expert-1-f9c94f446-cl28h
5s          Normal    ScalingReplicaSet   deployment/expert-1                Scaled up replica set expert-1-f9c94f446 from 0 to 1
5s          Normal    ScalingReplicaSet   deployment/expert-0                Scaled up replica set expert-0-7b5f656776 from 0 to 1
5s          Normal    SuccessfulCreate    replicaset/expert-3-76bfbff89f     Created pod: expert-3-76bfbff89f-85crs
5s          Normal    SuccessfulCreate    replicaset/expert-0-7b5f656776     Created pod: expert-0-7b5f656776-7l75z
5s          Normal    ScalingReplicaSet   deployment/expert-2                Scaled up replica set expert-2-77f5458cc from 0 to 1
5s          Normal    SuccessfulCreate    replicaset/expert-2-77f5458cc      Created pod: expert-2-77f5458cc-nf2v2
4s          Normal    Created             pod/expert-3-76bfbff89f-85crs      Container created
4s          Normal    Started             pod/router-6db569dcb4-rs22t        Container started
4s          Normal    Pulled              pod/expert-3-76bfbff89f-85crs      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    Created             pod/expert-2-77f5458cc-nf2v2       Container created
4s          Normal    Started             pod/expert-3-76bfbff89f-85crs      Container started
4s          Normal    Pulled              pod/expert-2-77f5458cc-nf2v2       Container image "python:3.11-slim" already present on machine and can be accessed by the pod
