step,time_s,evidence_type,gda_query_latency_ms,gda_build_time_ms,gda_total_time_ms,gda_nodes,gda_edges,gda_query_count
0,0.000,replay,0.000000,0.024356,0.024356,8,10,0
1,0.100,replay,0.000000,0.024235,0.024235,8,10,0
2,0.200,replay,0.000000,0.018806,0.018806,8,10,0
3,0.300,replay,0.000000,0.014327,0.014327,8,10,0
4,0.400,replay,0.000000,0.019877,0.019877,8,10,0
5,0.500,replay,0.000000,0.014547,0.014547,7,8,0
6,0.600,replay,0.000000,0.013906,0.013906,8,10,0
7,0.700,replay,0.000000,0.014717,0.014717,8,9,0
8,0.800,replay,0.000000,0.013626,0.013626,8,10,0
9,0.900,replay,0.000000,0.032320,0.032320,8,10,0
10,1.000,replay,0.000000,0.016651,0.016651,8,10,0
11,1.100,replay,0.000000,0.018836,0.018836,8,10,0
12,1.200,replay,0.000000,0.013095,0.013095,8,10,0
13,1.300,replay,0.000000,0.013045,0.013045,8,10,0
14,1.400,replay,0.000000,0.022091,0.022091,8,10,0
15,1.500,replay,0.000000,0.017683,0.017683,8,9,0
16,1.600,replay,0.000000,0.013636,0.013636,8,9,0
17,1.700,replay,0.000000,0.014728,0.014728,8,9,0
18,1.800,replay,0.000000,0.013705,0.013705,8,9,0
19,1.900,replay,0.000000,0.013235,0.013235,8,9,0
20,2.000,replay,0.000000,0.013476,0.013476,8,9,0
21,2.100,replay,0.000000,0.012854,0.012854,8,9,0
22,2.200,replay,0.000000,0.021751,0.021751,8,9,0
23,2.300,replay,0.000000,0.013745,0.013745,8,9,0
24,2.400,replay,0.000000,0.013916,0.013916,8,9,0
25,2.500,replay,0.000000,0.013605,0.013605,8,9,0
26,2.600,replay,0.000000,0.014577,0.014577,8,9,0
27,2.700,replay,0.000000,0.013566,0.013566,8,9,0
28,2.800,replay,0.000000,0.016762,0.016762,8,9,0
29,2.900,replay,0.000000,0.017171,0.017171,8,9,0
30,3.000,replay,0.000000,0.013265,0.013265,8,9,0
31,3.100,replay,0.000000,0.015369,0.015369,8,9,0
32,3.200,replay,0.000000,0.016821,0.016821,8,9,0
33,3.300,replay,0.000000,0.020207,0.020207,8,9,0
34,3.400,replay,0.000000,0.012984,0.012984,8,9,0
35,3.500,replay,0.000000,0.018244,0.018244,8,10,0
36,3.600,replay,0.000000,0.013495,0.013495,8,10,0
37,3.700,replay,0.000000,0.014117,0.014117,8,10,0
38,3.800,replay,0.000000,0.027502,0.027502,8,10,0
39,3.900,replay,0.000000,0.013125,0.013125,8,9,0
40,4.000,replay,0.000000,0.013265,0.013265,8,9,0
41,4.100,replay,0.000000,0.013185,0.013185,8,9,0
42,4.200,replay,0.000000,0.020999,0.020999,8,9,0
43,4.300,replay,0.000000,0.014096,0.014096,8,9,0
44,4.400,replay,0.000000,0.012984,0.012984,8,9,0
45,4.500,replay,0.000000,0.013386,0.013386,8,9,0
46,4.600,replay,0.000000,0.013556,0.013556,8,9,0
47,4.700,replay,0.000000,0.013295,0.013295,8,9,0
48,4.800,replay,0.000000,0.016833,0.016833,8,9,0
49,4.900,replay,0.000000,0.022353,0.022353,8,9,0
50,5.000,replay,0.000000,0.014607,0.014607,8,9,0
51,5.100,replay,0.000000,0.013846,0.013846,8,9,0
52,5.200,replay,0.000000,0.014277,0.014277,8,9,0
53,5.300,replay,0.000000,0.014688,0.014688,8,9,0
54,5.400,replay,0.000000,0.013395,0.013395,8,9,0
55,5.500,replay,0.000000,0.017493,0.017493,8,9,0
56,5.600,replay,0.000000,0.013546,0.013546,8,9,0
57,5.700,replay,0.000000,0.014668,0.014668,8,9,0
58,5.800,replay,0.000000,0.013215,0.013215,8,9,0
59,5.900,replay,0.000000,0.014095,0.014095,8,9,0
60,6.000,replay,0.000000,0.016701,0.016701,8,9,0
61,6.100,replay,0.000000,0.013536,0.013536,8,9,0
62,6.200,replay,0.000000,0.017854,0.017854,8,9,0
63,6.300,replay,0.000000,0.012975,0.012975,8,9,0
64,6.400,replay,0.000000,0.012974,0.012974,8,9,0
65,6.500,replay,0.000000,0.012854,0.012854,8,9,0
66,6.600,replay,0.000000,0.013214,0.013214,8,9,0
67,6.700,replay,0.000000,0.013064,0.013064,8,9,0
68,6.800,replay,0.000000,0.016653,0.016653,8,9,0
69,6.900,replay,0.000000,0.013335,0.013335,8,9,0
70,7.000,replay,0.000000,0.012785,0.012785,8,9,0
71,7.100,replay,0.000000,0.013275,0.013275,8,9,0
72,7.200,replay,0.000000,0.015608,0.015608,8,10,0
73,7.300,replay,0.000000,0.015709,0.015709,8,10,0
74,7.400,replay,0.000000,0.013526,0.013526,8,9,0
75,7.500,replay,0.000000,0.017021,0.017021,8,9,0
76,7.600,replay,0.000000,0.013857,0.013857,8,9,0
77,7.700,replay,0.000000,0.017553,0.017553,8,10,0
78,7.800,replay,0.000000,0.018103,0.018103,8,10,0
79,7.900,replay,0.000000,0.012964,0.012964,8,10,0
80,8.000,replay,0.000000,0.013665,0.013665,8,10,0
81,8.100,replay,0.000000,0.018365,0.018365,8,10,0
82,8.200,replay,0.000000,0.013234,0.013234,8,10,0
83,8.300,replay,0.000000,0.013194,0.013194,8,10,0
84,8.400,replay,0.000000,0.013556,0.013556,8,10,0
85,8.500,replay,0.000000,0.012995,0.012995,8,10,0
86,8.600,replay,0.000000,0.013125,0.013125,8,10,0
87,8.700,replay,0.000000,0.017242,0.017242,8,10,0
88,8.800,replay,0.000000,0.016851,0.016851,8,10,0
89,8.900,replay,0.000000,0.013846,0.013846,8,9,0
90,9.000,replay,0.000000,0.013735,0.013735,8,9,0
91,9.100,replay,0.000000,0.017984,0.017984,8,9,0
92,9.200,replay,0.000000,0.013446,0.013446,8,9,0
93,9.300,replay,0.000000,0.013487,0.013487,8,9,0
94,9.400,replay,0.000000,0.014407,0.014407,8,9,0
95,9.500,replay,0.000000,0.027602,0.027602,8,9,0
96,9.600,replay,0.000000,0.013505,0.013505,8,9,0
97,9.700,replay,0.000000,0.023525,0.023525,8,9,0
98,9.800,replay,0.000000,0.014047,0.014047,8,9,0
99,9.900,replay,0.000000,0.013425,0.013425,8,9,0
100,10.000,replay,0.000000,0.013365,0.013365,8,9,0
101,10.100,replay,0.000000,0.016580,0.016580,8,9,0
102,10.200,replay,0.000000,0.013125,0.013125,8,9,0
103,10.300,replay,0.000000,0.017382,0.017382,8,9,0
104,10.400,replay,0.000000,0.018064,0.018064,8,9,0
105,10.500,replay,0.000000,0.013515,0.013515,8,9,0
106,10.600,replay,0.000000,0.013626,0.013626,8,9,0
107,10.700,replay,0.000000,0.030439,0.030439,8,9,0
108,10.800,replay,0.000000,0.046397,0.046397,8,9,0
109,10.900,replay,0.000000,0.014347,0.014347,8,9,0
110,11.000,replay,0.000000,0.013636,0.013636,8,9,0
111,11.100,replay,0.000000,0.013305,0.013305,8,9,0
112,11.200,replay,0.000000,0.013616,0.013616,8,9,0
113,11.300,replay,0.000000,0.013506,0.013506,8,9,0
114,11.400,replay,0.000000,0.017463,0.017463,8,9,0
115,11.500,replay,0.000000,0.020930,0.020930,8,10,0
116,11.600,replay,0.000000,0.039575,0.039575,8,10,0
117,11.700,replay,0.000000,0.015609,0.015609,8,9,0
118,11.800,replay,0.000000,0.018155,0.018155,8,9,0
119,11.900,replay,0.000000,0.014217,0.014217,8,9,0
120,12.000,replay,0.000000,0.014548,0.014548,8,9,0
121,12.100,replay,0.000000,0.019416,0.019416,8,9,0
122,12.200,replay,0.000000,0.013715,0.013715,8,9,0
123,12.300,replay,0.000000,0.013716,0.013716,8,9,0
124,12.400,replay,0.000000,0.013796,0.013796,8,9,0
125,12.500,replay,0.000000,0.014287,0.014287,8,9,0
126,12.600,replay,0.000000,0.014738,0.014738,8,10,0
127,12.700,replay,0.000000,0.013856,0.013856,8,10,0
128,12.800,replay,0.000000,0.019597,0.019597,8,9,0
129,12.900,replay,0.000000,0.014638,0.014638,8,10,0
130,13.000,replay,0.000000,0.014628,0.014628,8,10,0
131,13.100,replay,0.000000,0.013475,0.013475,8,9,0
132,13.200,replay,0.000000,0.014848,0.014848,8,9,0
133,13.300,replay,0.000000,0.013626,0.013626,8,9,0
134,13.400,replay,0.000000,0.016741,0.016741,8,9,0
135,13.500,replay,0.000000,0.013826,0.013826,8,9,0
136,13.600,replay,0.000000,0.013425,0.013425,8,9,0
137,13.700,replay,0.000000,0.013996,0.013996,8,9,0
138,13.800,replay,0.000000,0.013225,0.013225,8,9,0
139,13.900,replay,0.000000,0.017002,0.017002,8,9,0
140,14.000,replay,0.000000,0.017503,0.017503,7,8,0
141,14.100,replay,0.000000,0.018545,0.018545,8,9,0
142,14.200,replay,0.000000,0.014928,0.014928,8,9,0
143,14.300,replay,0.000000,0.016301,0.016301,8,10,0
144,14.400,replay,0.000000,0.019055,0.019055,8,9,0
145,14.500,replay,0.000000,0.017854,0.017854,8,9,0
146,14.600,replay,0.000000,0.014036,0.014036,8,9,0
147,14.700,replay,0.000000,0.013835,0.013835,8,10,0
148,14.800,replay,0.000000,0.018675,0.018675,8,10,0
149,14.900,replay,0.000000,0.014077,0.014077,7,8,0
150,15.000,replay,0.000000,0.013927,0.013927,8,9,0
151,15.100,replay,0.000000,0.013385,0.013385,7,8,0
152,15.200,replay,0.000000,0.014787,0.014787,7,8,0
153,15.300,replay,0.000000,0.013736,0.013736,8,9,0
154,15.400,replay,0.000000,0.017092,0.017092,7,8,0
155,15.500,replay,0.000000,0.013565,0.013565,7,8,0
156,15.600,replay,0.000000,0.013976,0.013976,8,9,0
157,15.700,replay,0.000000,0.014368,0.014368,8,9,0
158,15.800,replay,0.000000,0.013495,0.013495,8,9,0
159,15.900,replay,0.000000,0.013606,0.013606,7,8,0
160,16.000,replay,0.000000,0.013335,0.013335,7,8,0
161,16.100,replay,0.000000,0.019667,0.019667,7,8,0
162,16.200,replay,0.000000,0.013917,0.013917,7,8,0
163,16.300,replay,0.000000,0.023514,0.023514,7,8,0
164,16.400,replay,0.000000,0.014368,0.014368,7,8,0
165,16.500,replay,0.000000,0.013276,0.013276,7,8,0
166,16.600,replay,0.000000,0.013736,0.013736,7,8,0
167,16.700,replay,0.000000,0.016982,0.016982,8,9,0
168,16.800,replay,0.000000,0.046467,0.046467,8,8,0
169,16.900,replay,0.000000,0.017192,0.017192,8,8,0
170,17.000,replay,0.000000,0.014396,0.014396,8,9,0
171,17.100,replay,0.000000,0.013646,0.013646,8,10,0
172,17.200,replay,0.000000,0.016651,0.016651,8,10,0
173,17.300,replay,0.000000,0.013635,0.013635,8,10,0
174,17.400,replay,0.000000,0.017222,0.017222,8,10,0
175,17.500,replay,0.000000,0.013947,0.013947,8,10,0
176,17.600,replay,0.000000,0.019776,0.019776,8,9,0
177,17.700,replay,0.000000,0.017393,0.017393,8,9,0
178,17.800,replay,0.000000,0.013225,0.013225,7,7,0
179,17.900,replay,0.000000,0.013395,0.013395,7,7,0
180,18.000,replay,0.000000,0.014396,0.014396,7,7,0
181,18.100,replay,0.000000,0.017954,0.017954,7,8,0
182,18.200,replay,0.000000,0.013446,0.013446,7,7,0
183,18.300,replay,0.000000,0.013656,0.013656,7,7,0
184,18.400,replay,0.000000,0.015579,0.015579,7,7,0
185,18.500,replay,0.000000,0.015269,0.015269,7,7,0
186,18.600,replay,0.000000,0.014017,0.014017,7,7,0
187,18.700,replay,0.000000,0.020639,0.020639,7,7,0
188,18.800,replay,0.000000,0.015309,0.015309,7,7,0
189,18.900,replay,0.000000,0.022534,0.022534,8,8,0
190,19.000,replay,0.000000,0.018805,0.018805,8,8,0
191,19.100,replay,0.000000,0.014256,0.014256,8,8,0
192,19.200,replay,0.000000,0.014477,0.014477,8,8,0
193,19.300,replay,0.000000,0.019997,0.019997,8,8,0
194,19.400,replay,0.000000,0.021220,0.021220,7,7,0
195,19.500,replay,0.000000,0.013625,0.013625,8,8,0
196,19.600,replay,0.000000,0.013746,0.013746,8,9,0
197,19.700,replay,0.000000,0.014016,0.014016,7,8,0
198,19.800,replay,0.000000,0.014316,0.014316,7,8,0
199,19.900,replay,0.000000,0.024626,0.024626,7,8,0
200,20.000,replay,0.000000,0.013967,0.013967,6,6,0
201,20.100,replay,0.000000,0.017733,0.017733,8,10,0
202,20.200,replay,0.000000,0.017714,0.017714,8,10,0
203,20.300,replay,0.000000,0.017633,0.017633,8,10,0
204,20.400,replay,0.000000,0.018264,0.018264,8,10,0
205,20.500,replay,0.000000,0.014477,0.014477,8,10,0
206,20.600,replay,0.000000,0.014077,0.014077,8,10,0
207,20.700,replay,0.000000,0.017443,0.017443,8,10,0
208,20.800,replay,0.000000,0.015329,0.015329,8,10,0
209,20.900,replay,0.000000,0.013495,0.013495,6,6,0
210,21.000,replay,0.000000,0.017353,0.017353,6,6,0
211,21.100,replay,0.000000,0.014577,0.014577,7,8,0
212,21.200,replay,0.000000,0.018515,0.018515,7,8,0
213,21.300,replay,0.000000,0.013456,0.013456,7,8,0
214,21.400,replay,0.000000,0.020088,0.020088,8,9,0
215,21.500,replay,0.000000,0.017142,0.017142,7,8,0
