provider,metric,p50,p95,p99,coefficient_of_variation,peak_to_median,lag1_autocorrelation,spatial_correlation,burst_duration_s,recovery_time_s,burst_count
synthetic_distance_random,latency_ms,14.01820866306447,42.82819347491697,58.83321039960594,0.6916688391782798,5.37626982386925,-0.056059399235627534,-0.023898401948236052,6.37037037037037,1.7407407407407407,135.0
synthetic_distance_random,bandwidth_mbps,517.6456727507189,776.4802093870095,795.0633679058562,0.3334995354546851,1.5432105067894206,-0.015170566204946574,-0.01901912585399991,6.166666666666667,1.3333333333333333,30.0
burst_correlated,latency_ms,18.590502003467538,45.117255693105825,63.6258792387294,0.5431264386982075,3.8683751582581487,0.9462350084867225,0.06714085412256375,27.954545454545453,12.727272727272727,22.0
burst_correlated,bandwidth_mbps,368.3253056429111,574.4621281345076,615.2364064362346,0.285812220308236,1.717585468469671,0.9577071632831401,0.44441622580789064,14.23076923076923,22.307692307692307,13.0
csv_replay,latency_ms,18.590502003467538,45.117255693105825,63.6258792387294,0.5431264386982075,3.8683751582581487,0.9462350084867225,0.06714085412256375,27.954545454545453,12.727272727272727,22.0
csv_replay,bandwidth_mbps,368.3253056429111,574.4621281345076,615.2364064362346,0.285812220308236,1.717585468469671,0.9577071632831401,0.44441622580789064,14.23076923076923,22.307692307692307,13.0
