policy,policy_display_name,step,time_s,evidence_type,traffic_stress,weighted_edge_distance,active_edge_count,request_mix_entropy,top3_hotspot_churn,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
policy3,Policy 3,4,0.400,replay,0.958181,0.032928,13,2.968014,0.000000,0.390268,0.538362,,,79.397297,132.221060,0.600489,0.000000
kubernetes-default,K8s default,5,0.500,replay,0.930931,0.027950,13,2.968015,0.000000,0.390242,0.538565,,,83.046689,132.245730,0.627973,0.000000
cga,CGA,5,0.500,replay,0.930931,0.027950,13,2.968015,0.000000,0.390242,0.538565,,,76.109056,132.245730,0.575512,0.000000
hda,HDA,5,0.500,replay,0.930931,0.027950,13,2.968015,0.000000,0.390242,0.538565,,,67.875859,132.245730,0.513256,0.000000
policy2,Policy 2,5,0.500,replay,0.930931,0.027950,13,2.968015,0.000000,0.390242,0.538565,,,75.657055,132.245730,0.572094,0.000000
policy3,Policy 3,5,0.500,replay,0.930931,0.027950,13,2.968015,0.000000,0.390242,0.538565,,,70.083105,132.245730,0.529946,0.000000
kubernetes-default,K8s default,6,0.600,replay,0.981716,0.052209,13,2.968015,0.000000,0.390218,0.538761,,,83.249888,132.270685,0.629390,0.000000
cga,CGA,6,0.600,replay,0.981716,0.052209,13,2.968015,0.000000,0.390218,0.538761,,,74.520553,132.270685,0.563394,0.000000
hda,HDA,6,0.600,replay,0.981716,0.052209,13,2.968015,0.000000,0.390218,0.538761,,,78.508732,132.270685,0.593546,0.000000
policy2,Policy 2,6,0.600,replay,0.981716,0.052209,13,2.968015,0.000000,0.390218,0.538761,,,79.930465,132.270685,0.604295,0.000000
policy3,Policy 3,6,0.600,replay,0.981716,0.052209,13,2.968015,0.000000,0.390218,0.538761,,,74.823761,132.270685,0.565687,0.000000
kubernetes-default,K8s default,7,0.700,replay,0.923658,0.058665,13,2.968016,0.000000,0.390197,0.538951,,,85.064672,132.295923,0.642988,0.000000
cga,CGA,7,0.700,replay,0.923658,0.058665,13,2.968016,0.000000,0.390197,0.538951,,,76.363230,132.295923,0.577215,0.000000
hda,HDA,7,0.700,replay,0.923658,0.058665,13,2.968016,0.000000,0.390197,0.538951,,,73.088046,132.295923,0.552459,0.000000
policy2,Policy 2,7,0.700,replay,0.923658,0.058665,13,2.968016,0.000000,0.390197,0.538951,,,75.595664,132.295923,0.571413,0.000000
policy3,Policy 3,7,0.700,replay,0.923658,0.058665,13,2.968016,0.000000,0.390197,0.538951,,,74.439365,132.295923,0.562673,0.000000
kubernetes-default,K8s default,8,0.800,replay,1.019517,0.094481,13,2.968017,0.000000,0.390178,0.539136,,,85.208286,132.321443,0.643949,0.000000
cga,CGA,8,0.800,replay,1.019517,0.094481,13,2.968017,0.000000,0.390178,0.539136,,,83.937326,132.321443,0.634344,0.000000
hda,HDA,8,0.800,replay,1.019517,0.094481,13,2.968017,0.000000,0.390178,0.539136,,,80.702258,132.321443,0.609896,0.000000
policy2,Policy 2,8,0.800,replay,1.019517,0.094481,13,2.968017,0.000000,0.390178,0.539136,,,80.695174,132.321443,0.609842,0.000000
policy3,Policy 3,8,0.800,replay,1.019517,0.094481,13,2.968017,0.000000,0.390178,0.539136,,,74.905728,132.321443,0.566089,0.000000
kubernetes-default,K8s default,9,0.900,replay,0.991529,0.026961,13,2.968018,0.000000,0.390161,0.539314,,,81.623483,132.347244,0.616737,0.000000
cga,CGA,9,0.900,replay,0.991529,0.026961,13,2.968018,0.000000,0.390161,0.539314,,,76.223676,132.347244,0.575937,0.000000
hda,HDA,9,0.900,replay,0.991529,0.026961,13,2.968018,0.000000,0.390161,0.539314,,,76.493437,132.347244,0.577975,0.000000
policy2,Policy 2,9,0.900,replay,0.991529,0.026961,13,2.968018,0.000000,0.390161,0.539314,,,80.399290,132.347244,0.607487,0.000000
policy3,Policy 3,9,0.900,replay,0.991529,0.026961,13,2.968018,0.000000,0.390161,0.539314,,,73.373092,132.347244,0.554398,0.000000
kubernetes-default,K8s default,10,1.000,replay,0.927246,0.064358,13,2.968018,0.000000,0.390146,0.539485,,,85.399060,132.373325,0.645138,0.000000
cga,CGA,10,1.000,replay,0.927246,0.064358,13,2.968018,0.000000,0.390146,0.539485,,,71.905491,132.373325,0.543202,0.000000
hda,HDA,10,1.000,replay,0.927246,0.064358,13,2.968018,0.000000,0.390146,0.539485,,,73.882325,132.373325,0.558136,0.000000
policy2,Policy 2,10,1.000,replay,0.927246,0.064358,13,2.968018,0.000000,0.390146,0.539485,,,74.855494,132.373325,0.565488,0.000000
policy3,Policy 3,10,1.000,replay,0.927246,0.064358,13,2.968018,0.000000,0.390146,0.539485,,,72.996564,132.373325,0.551445,0.000000
kubernetes-default,K8s default,11,1.100,replay,0.942494,0.016676,13,2.968019,0.000000,0.390134,0.539651,,,81.664668,132.399686,0.616804,0.000000
cga,CGA,11,1.100,replay,0.942494,0.016676,13,2.968019,0.000000,0.390134,0.539651,,,75.396043,132.399686,0.569458,0.000000
hda,HDA,11,1.100,replay,0.942494,0.016676,13,2.968019,0.000000,0.390134,0.539651,,,75.656927,132.399686,0.571428,0.000000
policy2,Policy 2,11,1.100,replay,0.942494,0.016676,13,2.968019,0.000000,0.390134,0.539651,,,74.217025,132.399686,0.560553,0.000000
policy3,Policy 3,11,1.100,replay,0.942494,0.016676,13,2.968019,0.000000,0.390134,0.539651,,,72.801782,132.399686,0.549864,0.000000
kubernetes-default,K8s default,12,1.200,replay,1.020756,0.077137,13,2.968019,0.000000,0.390124,0.539810,,,89.587148,132.426324,0.676506,0.000000
cga,CGA,12,1.200,replay,1.020756,0.077137,13,2.968019,0.000000,0.390124,0.539810,,,80.555677,132.426324,0.608306,0.000000
hda,HDA,12,1.200,replay,1.020756,0.077137,13,2.968019,0.000000,0.390124,0.539810,,,76.453022,132.426324,0.577325,0.000000
policy2,Policy 2,12,1.200,replay,1.020756,0.077137,13,2.968019,0.000000,0.390124,0.539810,,,77.457054,132.426324,0.584907,0.000000
policy3,Policy 3,12,1.200,replay,1.020756,0.077137,13,2.968019,0.000000,0.390124,0.539810,,,80.715911,132.426324,0.609516,0.000000
kubernetes-default,K8s default,13,1.300,replay,1.003629,0.016281,13,2.968020,0.000000,0.390116,0.539963,,,77.501896,132.453240,0.585126,0.000000
cga,CGA,13,1.300,replay,1.003629,0.016281,13,2.968020,0.000000,0.390116,0.539963,,,78.190736,132.453240,0.590327,0.000000
hda,HDA,13,1.300,replay,1.003629,0.016281,13,2.968020,0.000000,0.390116,0.539963,,,73.441723,132.453240,0.554473,0.000000
policy2,Policy 2,13,1.300,replay,1.003629,0.016281,13,2.968020,0.000000,0.390116,0.539963,,,72.306142,132.453240,0.545899,0.000000
policy3,Policy 3,13,1.300,replay,1.003629,0.016281,13,2.968020,0.000000,0.390116,0.539963,,,77.607550,132.453240,0.585924,0.000000
kubernetes-default,K8s default,14,1.400,replay,0.987955,0.015119,13,2.968020,0.000000,0.390111,0.540110,,,79.771299,132.480432,0.602136,0.000000
cga,CGA,14,1.400,replay,0.987955,0.015119,13,2.968020,0.000000,0.390111,0.540110,,,77.973673,132.480432,0.588567,0.000000
hda,HDA,14,1.400,replay,0.987955,0.015119,13,2.968020,0.000000,0.390111,0.540110,,,79.456647,132.480432,0.599761,0.000000
policy2,Policy 2,14,1.400,replay,0.987955,0.015119,13,2.968020,0.000000,0.390111,0.540110,,,77.096052,132.480432,0.581943,0.000000
policy3,Policy 3,14,1.400,replay,0.987955,0.015119,13,2.968020,0.000000,0.390111,0.540110,,,71.387104,132.480432,0.538850,0.000000
kubernetes-default,K8s default,15,1.500,replay,0.967521,0.020186,13,2.968021,0.000000,0.390107,0.540250,,,77.811279,132.507898,0.587220,0.000000
cga,CGA,15,1.500,replay,0.967521,0.020186,13,2.968021,0.000000,0.390107,0.540250,,,77.610469,132.507898,0.585704,0.000000
hda,HDA,15,1.500,replay,0.967521,0.020186,13,2.968021,0.000000,0.390107,0.540250,,,75.929077,132.507898,0.573015,0.000000
policy2,Policy 2,15,1.500,replay,0.967521,0.020186,13,2.968021,0.000000,0.390107,0.540250,,,70.699342,132.507898,0.533548,0.000000
policy3,Policy 3,15,1.500,replay,0.967521,0.020186,13,2.968021,0.000000,0.390107,0.540250,,,78.215792,132.507898,0.590273,0.000000
kubernetes-default,K8s default,16,1.600,replay,1.009682,0.042243,13,2.968021,0.000000,0.390106,0.540384,,,85.611601,132.535639,0.645952,0.000000
cga,CGA,16,1.600,replay,1.009682,0.042243,13,2.968021,0.000000,0.390106,0.540384,,,83.791374,132.535639,0.632218,0.000000
hda,HDA,16,1.600,replay,1.009682,0.042243,13,2.968021,0.000000,0.390106,0.540384,,,76.328490,132.535639,0.575909,0.000000
policy2,Policy 2,16,1.600,replay,1.009682,0.042243,13,2.968021,0.000000,0.390106,0.540384,,,79.631196,132.535639,0.600829,0.000000
policy3,Policy 3,16,1.600,replay,1.009682,0.042243,13,2.968021,0.000000,0.390106,0.540384,,,78.718525,132.535639,0.593942,0.000000
kubernetes-default,K8s default,17,1.700,replay,1.006890,0.002264,13,2.968022,0.000000,0.390107,0.540512,,,80.362279,132.563652,0.606217,0.000000
cga,CGA,17,1.700,replay,1.006890,0.002264,13,2.968022,0.000000,0.390107,0.540512,,,78.351555,132.563652,0.591049,0.000000
hda,HDA,17,1.700,replay,1.006890,0.002264,13,2.968022,0.000000,0.390107,0.540512,,,71.774968,132.563652,0.541438,0.000000
policy2,Policy 2,17,1.700,replay,1.006890,0.002264,13,2.968022,0.000000,0.390107,0.540512,,,75.804309,132.563652,0.571833,0.000000
policy3,Policy 3,17,1.700,replay,1.006890,0.002264,13,2.968022,0.000000,0.390107,0.540512,,,72.019498,132.563652,0.543282,0.000000
kubernetes-default,K8s default,18,1.800,replay,0.937027,0.068913,13,2.968022,0.000000,0.390111,0.540633,,,80.888334,132.591937,0.610055,0.000000
cga,CGA,18,1.800,replay,0.937027,0.068913,13,2.968022,0.000000,0.390111,0.540633,,,74.362230,132.591937,0.560835,0.000000
hda,HDA,18,1.800,replay,0.937027,0.068913,13,2.968022,0.000000,0.390111,0.540633,,,70.040859,132.591937,0.528244,0.000000
policy2,Policy 2,18,1.800,replay,0.937027,0.068913,13,2.968022,0.000000,0.390111,0.540633,,,76.252293,132.591937,0.575090,0.000000
policy3,Policy 3,18,1.800,replay,0.937027,0.068913,13,2.968022,0.000000,0.390111,0.540633,,,72.578199,132.591937,0.547380,0.000000
kubernetes-default,K8s default,19,1.900,replay,1.007089,0.070040,13,2.968023,0.000000,0.390116,0.540747,,,83.992256,132.620492,0.633328,0.000000
cga,CGA,19,1.900,replay,1.007089,0.070040,13,2.968023,0.000000,0.390116,0.540747,,,79.652683,132.620492,0.600606,0.000000
hda,HDA,19,1.900,replay,1.007089,0.070040,13,2.968023,0.000000,0.390116,0.540747,,,75.338429,132.620492,0.568075,0.000000
policy2,Policy 2,19,1.900,replay,1.007089,0.070040,13,2.968023,0.000000,0.390116,0.540747,,,77.144404,132.620492,0.581693,0.000000
policy3,Policy 3,19,1.900,replay,1.007089,0.070040,13,2.968023,0.000000,0.390116,0.540747,,,73.154563,132.620492,0.551608,0.000000
kubernetes-default,K8s default,20,2.000,replay,0.957644,0.048614,13,2.968023,0.000000,0.390124,0.540856,,,81.282662,132.649317,0.612764,0.000000
cga,CGA,20,2.000,replay,0.957644,0.048614,13,2.968023,0.000000,0.390124,0.540856,,,74.830285,132.649317,0.564121,0.000000
hda,HDA,20,2.000,replay,0.957644,0.048614,13,2.968023,0.000000,0.390124,0.540856,,,78.552592,132.649317,0.592182,0.000000
policy2,Policy 2,20,2.000,replay,0.957644,0.048614,13,2.968023,0.000000,0.390124,0.540856,,,80.770697,132.649317,0.608904,0.000000
policy3,Policy 3,20,2.000,replay,0.957644,0.048614,13,2.968023,0.000000,0.390124,0.540856,,,71.398663,132.649317,0.538251,0.000000
kubernetes-default,K8s default,21,2.100,replay,1.009023,0.051402,13,2.968023,0.000000,0.390134,0.540957,,,90.235245,132.678410,0.680105,0.000000
cga,CGA,21,2.100,replay,1.009023,0.051402,13,2.968023,0.000000,0.390134,0.540957,,,80.239577,132.678410,0.604767,0.000000
hda,HDA,21,2.100,replay,1.009023,0.051402,13,2.968023,0.000000,0.390134,0.540957,,,76.340102,132.678410,0.575377,0.000000
policy2,Policy 2,21,2.100,replay,1.009023,0.051402,13,2.968023,0.000000,0.390134,0.540957,,,77.377719,132.678410,0.583198,0.000000
policy3,Policy 3,21,2.100,replay,1.009023,0.051402,13,2.968023,0.000000,0.390134,0.540957,,,72.912702,132.678410,0.549545,0.000000
kubernetes-default,K8s default,22,2.200,replay,0.936673,0.071232,13,2.968024,0.000000,0.390147,0.541052,,,80.494108,132.707770,0.606552,0.000000
cga,CGA,22,2.200,replay,0.936673,0.071232,13,2.968024,0.000000,0.390147,0.541052,,,75.013948,132.707770,0.565257,0.000000
hda,HDA,22,2.200,replay,0.936673,0.071232,13,2.968024,0.000000,0.390147,0.541052,,,72.785717,132.707770,0.548466,0.000000
policy2,Policy 2,22,2.200,replay,0.936673,0.071232,13,2.968024,0.000000,0.390147,0.541052,,,78.973971,132.707770,0.595097,0.000000
policy3,Policy 3,22,2.200,replay,0.936673,0.071232,13,2.968024,0.000000,0.390147,0.541052,,,72.868324,132.707770,0.549089,0.000000
kubernetes-default,K8s default,23,2.300,replay,1.013413,0.076194,13,2.968024,0.000000,0.390161,0.541140,,,89.235137,132.737397,0.672268,0.000000
cga,CGA,23,2.300,replay,1.013413,0.076194,13,2.968024,0.000000,0.390161,0.541140,,,81.745350,132.737397,0.615843,0.000000
hda,HDA,23,2.300,replay,1.013413,0.076194,13,2.968024,0.000000,0.390161,0.541140,,,77.023193,132.737397,0.580267,0.000000
policy2,Policy 2,23,2.300,replay,1.013413,0.076194,13,2.968024,0.000000,0.390161,0.541140,,,78.243601,132.737397,0.589462,0.000000
policy3,Policy 3,23,2.300,replay,1.013413,0.076194,13,2.968024,0.000000,0.390161,0.541140,,,78.279716,132.737397,0.589734,0.000000
kubernetes-default,K8s default,24,2.400,replay,0.953282,0.058857,13,2.968024,0.000000,0.390178,0.541222,,,79.377024,132.767288,0.597866,0.000000
cga,CGA,24,2.400,replay,0.953282,0.058857,13,2.968024,0.000000,0.390178,0.541222,,,76.914244,132.767288,0.579316,0.000000
hda,HDA,24,2.400,replay,0.953282,0.058857,13,2.968024,0.000000,0.390178,0.541222,,,70.527623,132.767288,0.531212,0.000000
policy2,Policy 2,24,2.400,replay,0.953282,0.058857,13,2.968024,0.000000,0.390178,0.541222,,,75.291208,132.767288,0.567092,0.000000
policy3,Policy 3,24,2.400,replay,0.953282,0.058857,13,2.968024,0.000000,0.390178,0.541222,,,75.224639,132.767288,0.566590,0.000000
kubernetes-default,K8s default,25,2.500,replay,1.024956,0.070401,13,2.968024,0.000000,0.390197,0.541297,,,86.294393,132.797442,0.649820,0.000000
cga,CGA,25,2.500,replay,1.024956,0.070401,13,2.968024,0.000000,0.390197,0.541297,,,75.515554,132.797442,0.568652,0.000000
hda,HDA,25,2.500,replay,1.024956,0.070401,13,2.968024,0.000000,0.390197,0.541297,,,76.340379,132.797442,0.574863,0.000000
policy2,Policy 2,25,2.500,replay,1.024956,0.070401,13,2.968024,0.000000,0.390197,0.541297,,,76.187792,132.797442,0.573714,0.000000
policy3,Policy 3,25,2.500,replay,1.024956,0.070401,13,2.968024,0.000000,0.390197,0.541297,,,78.621470,132.797442,0.592041,0.000000
kubernetes-default,K8s default,26,2.600,replay,1.032806,0.008104,13,2.968024,0.000000,0.390218,0.541366,,,75.279322,132.827859,0.566743,0.000000
cga,CGA,26,2.600,replay,1.032806,0.008104,13,2.968024,0.000000,0.390218,0.541366,,,75.958602,132.827859,0.571857,0.000000
hda,HDA,26,2.600,replay,1.032806,0.008104,13,2.968024,0.000000,0.390218,0.541366,,,77.764027,132.827859,0.585450,0.000000
policy2,Policy 2,26,2.600,replay,1.032806,0.008104,13,2.968024,0.000000,0.390218,0.541366,,,75.719747,132.827859,0.570059,0.000000
policy3,Policy 3,26,2.600,replay,1.032806,0.008104,13,2.968024,0.000000,0.390218,0.541366,,,77.195786,132.827859,0.581172,0.000000
kubernetes-default,K8s default,27,2.700,replay,0.989228,0.041707,13,2.968024,0.000000,0.390242,0.541427,,,80.542752,132.858537,0.606229,0.000000
cga,CGA,27,2.700,replay,0.989228,0.041707,13,2.968024,0.000000,0.390242,0.541427,,,73.209477,132.858537,0.551033,0.000000
hda,HDA,27,2.700,replay,0.989228,0.041707,13,2.968024,0.000000,0.390242,0.541427,,,76.750189,132.858537,0.577684,0.000000
policy2,Policy 2,27,2.700,replay,0.989228,0.041707,13,2.968024,0.000000,0.390242,0.541427,,,78.703909,132.858537,0.592389,0.000000
policy3,Policy 3,27,2.700,replay,0.989228,0.041707,13,2.968024,0.000000,0.390242,0.541427,,,73.153388,132.858537,0.550611,0.000000
kubernetes-default,K8s default,28,2.800,replay,0.959416,0.029644,13,2.968024,0.000000,0.390267,0.541482,,,78.165942,132.889475,0.588203,0.000000
cga,CGA,28,2.800,replay,0.959416,0.029644,13,2.968024,0.000000,0.390267,0.541482,,,80.188530,132.889475,0.603423,0.000000
hda,HDA,28,2.800,replay,0.959416,0.029644,13,2.968024,0.000000,0.390267,0.541482,,,75.884573,132.889475,0.571035,0.000000
policy2,Policy 2,28,2.800,replay,0.959416,0.029644,13,2.968024,0.000000,0.390267,0.541482,,,70.303373,132.889475,0.529036,0.000000
policy3,Policy 3,28,2.800,replay,0.959416,0.029644,13,2.968024,0.000000,0.390267,0.541482,,,74.678772,132.889475,0.561962,0.000000
kubernetes-default,K8s default,29,2.900,replay,0.965406,0.006709,13,2.968024,0.000000,0.390295,0.541531,,,81.147530,132.920672,0.610496,0.000000
cga,CGA,29,2.900,replay,0.965406,0.006709,13,2.968024,0.000000,0.390295,0.541531,,,73.236103,132.920672,0.550976,0.000000
hda,HDA,29,2.900,replay,0.965406,0.006709,13,2.968024,0.000000,0.390295,0.541531,,,73.724728,132.920672,0.554652,0.000000
policy2,Policy 2,29,2.900,replay,0.965406,0.006709,13,2.968024,0.000000,0.390295,0.541531,,,78.177881,132.920672,0.588154,0.000000
policy3,Policy 3,29,2.900,replay,0.965406,0.006709,13,2.968024,0.000000,0.390295,0.541531,,,72.939186,132.920672,0.548742,0.000000
kubernetes-default,K8s default,30,3.000,replay,1.028232,0.061578,13,2.968024,0.000000,0.390325,0.541572,,,80.924989,132.952127,0.608678,0.000000
cga,CGA,30,3.000,replay,1.028232,0.061578,13,2.968024,0.000000,0.390325,0.541572,,,77.520133,132.952127,0.583068,0.000000
hda,HDA,30,3.000,replay,1.028232,0.061578,13,2.968024,0.000000,0.390325,0.541572,,,79.294011,132.952127,0.596410,0.000000
policy2,Policy 2,30,3.000,replay,1.028232,0.061578,13,2.968024,0.000000,0.390325,0.541572,,,78.481313,132.952127,0.590298,0.000000
policy3,Policy 3,30,3.000,replay,1.028232,0.061578,13,2.968024,0.000000,0.390325,0.541572,,,80.444363,132.952127,0.605063,0.000000
kubernetes-default,K8s default,31,3.100,replay,1.008401,0.018789,13,2.968024,0.000000,0.390357,0.541607,,,84.715392,132.983837,0.637035,0.000000
cga,CGA,31,3.100,replay,1.008401,0.018789,13,2.968024,0.000000,0.390357,0.541607,,,78.583010,132.983837,0.590922,0.000000
hda,HDA,31,3.100,replay,1.008401,0.018789,13,2.968024,0.000000,0.390357,0.541607,,,74.523433,132.983837,0.560395,0.000000
policy2,Policy 2,31,3.100,replay,1.008401,0.018789,13,2.968024,0.000000,0.390357,0.541607,,,78.855862,132.983837,0.592973,0.000000
policy3,Policy 3,31,3.100,replay,1.008401,0.018789,13,2.968024,0.000000,0.390357,0.541607,,,73.806253,132.983837,0.555002,0.000000
kubernetes-default,K8s default,32,3.200,replay,1.017102,0.009058,13,2.968024,0.000000,0.390391,0.541636,,,82.762226,133.015803,0.622198,0.000000
cga,CGA,32,3.200,replay,1.017102,0.009058,13,2.968024,0.000000,0.390391,0.541636,,,79.059610,133.015803,0.594363,0.000000
hda,HDA,32,3.200,replay,1.017102,0.009058,13,2.968024,0.000000,0.390391,0.541636,,,78.593401,133.015803,0.590858,0.000000
policy2,Policy 2,32,3.200,replay,1.017102,0.009058,13,2.968024,0.000000,0.390391,0.541636,,,76.380827,133.015803,0.574224,0.000000
policy3,Policy 3,32,3.200,replay,1.017102,0.009058,13,2.968024,0.000000,0.390391,0.541636,,,75.727236,133.015803,0.569310,0.000000
kubernetes-default,K8s default,33,3.300,replay,1.024416,0.007643,13,2.968024,0.000000,0.390428,0.541657,,,87.484272,133.048023,0.657539,0.000000
cga,CGA,33,3.300,replay,1.024416,0.007643,13,2.968024,0.000000,0.390428,0.541657,,,76.586000,133.048023,0.575627,0.000000
hda,HDA,33,3.300,replay,1.024416,0.007643,13,2.968024,0.000000,0.390428,0.541657,,,72.061257,133.048023,0.541618,0.000000
policy2,Policy 2,33,3.300,replay,1.024416,0.007643,13,2.968024,0.000000,0.390428,0.541657,,,74.411763,133.048023,0.559285,0.000000
policy3,Policy 3,33,3.300,replay,1.024416,0.007643,13,2.968024,0.000000,0.390428,0.541657,,,73.143625,133.048023,0.549754,0.000000
kubernetes-default,K8s default,34,3.400,replay,0.970341,0.052306,13,2.968023,0.000000,0.390467,0.541672,,,85.213445,133.080495,0.640315,0.000000
cga,CGA,34,3.400,replay,0.970341,0.052306,13,2.968023,0.000000,0.390467,0.541672,,,81.715210,133.080495,0.614028,0.000000
hda,HDA,34,3.400,replay,0.970341,0.052306,13,2.968023,0.000000,0.390467,0.541672,,,76.032186,133.080495,0.571325,0.000000
policy2,Policy 2,34,3.400,replay,0.970341,0.052306,13,2.968023,0.000000,0.390467,0.541672,,,77.863107,133.080495,0.585083,0.000000
policy3,Policy 3,34,3.400,replay,0.970341,0.052306,13,2.968023,0.000000,0.390467,0.541672,,,75.376512,133.080495,0.566398,0.000000
kubernetes-default,K8s default,35,3.500,replay,1.008932,0.038737,13,2.968023,0.000000,0.390507,0.541680,,,82.006020,133.113218,0.616062,0.000000
cga,CGA,35,3.500,replay,1.008932,0.038737,13,2.968023,0.000000,0.390507,0.541680,,,79.198102,133.113218,0.594968,0.000000
hda,HDA,35,3.500,replay,1.008932,0.038737,13,2.968023,0.000000,0.390507,0.541680,,,79.653070,133.113218,0.598386,0.000000
policy2,Policy 2,35,3.500,replay,1.008932,0.038737,13,2.968023,0.000000,0.390507,0.541680,,,73.608967,133.113218,0.552980,0.000000
policy3,Policy 3,35,3.500,replay,1.008932,0.038737,13,2.968023,0.000000,0.390507,0.541680,,,74.795659,133.113218,0.561895,0.000000
kubernetes-default,K8s default,36,3.600,replay,0.952124,0.055827,13,2.968023,0.000000,0.390550,0.541681,,,83.029518,133.146192,0.623597,0.000000
cga,CGA,36,3.600,replay,0.952124,0.055827,13,2.968023,0.000000,0.390550,0.541681,,,79.463181,133.146192,0.596812,0.000000
hda,HDA,36,3.600,replay,0.952124,0.055827,13,2.968023,0.000000,0.390550,0.541681,,,78.157965,133.146192,0.587009,0.000000
policy2,Policy 2,36,3.600,replay,0.952124,0.055827,13,2.968023,0.000000,0.390550,0.541681,,,72.591046,133.146192,0.545198,0.000000
policy3,Policy 3,36,3.600,replay,0.952124,0.055827,13,2.968023,0.000000,0.390550,0.541681,,,80.570796,133.146192,0.605130,0.000000
kubernetes-default,K8s default,37,3.700,replay,1.000225,0.048572,13,2.968023,0.000000,0.390596,0.541675,,,83.455862,133.179414,0.626642,0.000000
cga,CGA,37,3.700,replay,1.000225,0.048572,13,2.968023,0.000000,0.390596,0.541675,,,82.446778,133.179414,0.619065,0.000000
hda,HDA,37,3.700,replay,1.000225,0.048572,13,2.968023,0.000000,0.390596,0.541675,,,78.854467,133.179414,0.592092,0.000000
policy2,Policy 2,37,3.700,replay,1.000225,0.048572,13,2.968023,0.000000,0.390596,0.541675,,,78.287756,133.179414,0.587837,0.000000
