step,time_s,request_type,probability,qps,evidence_type
24,2.400,single_expert,0.123129,11.081624,replay
24,2.400,multi_expert_top2,0.171157,15.404123,replay
24,2.400,multi_expert_top4,0.191089,17.197972,replay
24,2.400,cache_hit,0.173598,15.623810,replay
24,2.400,cache_miss,0.126869,11.418205,replay
24,2.400,payload_small,0.072767,6.549006,replay
24,2.400,payload_large,0.036606,3.294566,replay
24,2.400,batch_small,0.035307,3.177672,replay
24,2.400,batch_large,0.069478,6.253022,replay
25,2.500,single_expert,0.123626,11.126328,replay
25,2.500,multi_expert_top2,0.171488,15.433909,replay
25,2.500,multi_expert_top4,0.191099,17.198903,replay
25,2.500,cache_hit,0.173283,15.595451,replay
25,2.500,cache_miss,0.126376,11.373825,replay
25,2.500,payload_small,0.072326,6.509371,replay
25,2.500,payload_large,0.036425,3.278221,replay
25,2.500,batch_small,0.035470,3.192266,replay
25,2.500,batch_large,0.069908,6.291726,replay
26,2.600,single_expert,0.124122,11.170988,replay
26,2.600,multi_expert_top2,0.171816,15.463481,replay
26,2.600,multi_expert_top4,0.191106,17.199551,replay
26,2.600,cache_hit,0.172965,15.566871,replay
26,2.600,cache_miss,0.125882,11.329390,replay
26,2.600,payload_small,0.071887,6.469873,replay
26,2.600,payload_large,0.036246,3.262142,replay
26,2.600,batch_small,0.035635,3.207129,replay
26,2.600,batch_large,0.070340,6.330576,replay
27,2.700,single_expert,0.124618,11.215601,replay
27,2.700,multi_expert_top2,0.172143,15.492837,replay
27,2.700,multi_expert_top4,0.191110,17.199914,replay
27,2.700,cache_hit,0.172645,15.538071,replay
27,2.700,cache_miss,0.125388,11.284903,replay
27,2.700,payload_small,0.071450,6.430515,replay
27,2.700,payload_large,0.036070,3.246328,replay
27,2.700,batch_small,0.035803,3.222260,replay
27,2.700,batch_large,0.070773,6.369571,replay
28,2.800,single_expert,0.125113,11.260166,replay
28,2.800,multi_expert_top2,0.172466,15.521977,replay
28,2.800,multi_expert_top4,0.191111,17.199993,replay
28,2.800,cache_hit,0.172323,15.509053,replay
28,2.800,cache_miss,0.124893,11.240365,replay
28,2.800,payload_small,0.071014,6.391297,replay
28,2.800,payload_large,0.035898,3.230781,replay
28,2.800,batch_small,0.035974,3.237658,replay
28,2.800,batch_large,0.071208,6.408710,replay
29,2.900,single_expert,0.125608,11.304681,replay
29,2.900,multi_expert_top2,0.172788,15.550898,replay
29,2.900,multi_expert_top4,0.191109,17.199788,replay
29,2.900,cache_hit,0.171998,15.479817,replay
29,2.900,cache_miss,0.124398,11.195779,replay
29,2.900,payload_small,0.070580,6.352222,replay
29,2.900,payload_large,0.035728,3.215502,replay
29,2.900,batch_small,0.036148,3.253323,replay
29,2.900,batch_large,0.071644,6.447990,replay
30,3.000,single_expert,0.126102,11.349145,replay
30,3.000,multi_expert_top2,0.173107,15.579600,replay
30,3.000,multi_expert_top4,0.191103,17.199298,replay
30,3.000,cache_hit,0.171671,15.450364,replay
30,3.000,cache_miss,0.123902,11.151145,replay
30,3.000,payload_small,0.070148,6.313291,replay
30,3.000,payload_large,0.035561,3.200490,replay
30,3.000,batch_small,0.036325,3.269255,replay
30,3.000,batch_large,0.072082,6.487410,replay
31,3.100,single_expert,0.126595,11.393556,replay
31,3.100,multi_expert_top2,0.173423,15.608082,replay
31,3.100,multi_expert_top4,0.191095,17.198524,replay
31,3.100,cache_hit,0.171341,15.420697,replay
31,3.100,cache_miss,0.123405,11.106465,replay
31,3.100,payload_small,0.069717,6.274506,replay
31,3.100,payload_large,0.035397,3.185747,replay
31,3.100,batch_small,0.036505,3.285453,replay
31,3.100,batch_large,0.072522,6.526970,replay
32,3.200,single_expert,0.127088,11.437912,replay
32,3.200,multi_expert_top2,0.173737,15.636343,replay
32,3.200,multi_expert_top4,0.191083,17.197467,replay
32,3.200,cache_hit,0.171009,15.390816,replay
32,3.200,cache_miss,0.122908,11.061742,replay
32,3.200,payload_small,0.069287,6.235868,replay
32,3.200,payload_large,0.035236,3.171273,replay
32,3.200,batch_small,0.036688,3.301915,replay
32,3.200,batch_large,0.072963,6.566666,replay
33,3.300,single_expert,0.127580,11.482211,replay
33,3.300,multi_expert_top2,0.174049,15.664381,replay
33,3.300,multi_expert_top4,0.191068,17.196124,replay
33,3.300,cache_hit,0.170675,15.360721,replay
33,3.300,cache_miss,0.122411,11.016977,replay
33,3.300,payload_small,0.068860,6.197378,replay
33,3.300,payload_large,0.035079,3.157068,replay
33,3.300,batch_small,0.036874,3.318642,replay
33,3.300,batch_large,0.073406,6.606498,replay
34,3.400,single_expert,0.128072,11.526451,replay
34,3.400,multi_expert_top2,0.174358,15.692196,replay
34,3.400,multi_expert_top4,0.191050,17.194498,replay
34,3.400,cache_hit,0.170338,15.330415,replay
34,3.400,cache_miss,0.121913,10.972172,replay
34,3.400,payload_small,0.068434,6.159038,replay
34,3.400,payload_large,0.034924,3.143133,replay
34,3.400,batch_small,0.037063,3.335633,replay
34,3.400,batch_large,0.073850,6.646463,replay
35,3.500,single_expert,0.128563,11.570631,replay
35,3.500,multi_expert_top2,0.174664,15.719785,replay
35,3.500,multi_expert_top4,0.191029,17.192588,replay
35,3.500,cache_hit,0.169999,15.299899,replay
35,3.500,cache_miss,0.121415,10.927328,replay
35,3.500,payload_small,0.068009,6.120850,replay
35,3.500,payload_large,0.034772,3.129470,replay
35,3.500,batch_small,0.037254,3.352886,replay
35,3.500,batch_large,0.074295,6.686562,replay
36,3.600,single_expert,0.129053,11.614749,replay
36,3.600,multi_expert_top2,0.174968,15.747149,replay
36,3.600,multi_expert_top4,0.191004,17.190394,replay
36,3.600,cache_hit,0.169657,15.269173,replay
36,3.600,cache_miss,0.120916,10.882448,replay
36,3.600,payload_small,0.067587,6.082816,replay
36,3.600,payload_large,0.034623,3.116077,replay
36,3.600,batch_small,0.037449,3.370403,replay
36,3.600,batch_large,0.074742,6.726791,replay
37,3.700,single_expert,0.129542,11.658804,replay
37,3.700,multi_expert_top2,0.175270,15.774286,replay
37,3.700,multi_expert_top4,0.190977,17.187916,replay
37,3.700,cache_hit,0.169314,15.238240,replay
37,3.700,cache_miss,0.120417,10.837533,replay
37,3.700,payload_small,0.067166,6.044935,replay
37,3.700,payload_large,0.034477,3.102956,replay
37,3.700,batch_small,0.037646,3.388181,replay
37,3.700,batch_large,0.075191,6.767149,replay
38,3.800,single_expert,0.130031,11.702793,replay
38,3.800,multi_expert_top2,0.175569,15.801195,replay
38,3.800,multi_expert_top4,0.190946,17.185154,replay
38,3.800,cache_hit,0.168968,15.207100,replay
38,3.800,cache_miss,0.119918,10.792585,replay
38,3.800,payload_small,0.066747,6.007211,replay
38,3.800,payload_large,0.034335,3.090108,replay
38,3.800,batch_small,0.037847,3.406220,replay
38,3.800,batch_large,0.075640,6.807635,replay
39,3.900,single_expert,0.130519,11.746714,replay
39,3.900,multi_expert_top2,0.175865,15.827875,replay
39,3.900,multi_expert_top4,0.190912,17.182109,replay
39,3.900,cache_hit,0.168619,15.175754,replay
39,3.900,cache_miss,0.119418,10.747606,replay
39,3.900,payload_small,0.066329,5.969645,replay
39,3.900,payload_large,0.034195,3.077532,replay
39,3.900,batch_small,0.038050,3.424519,replay
39,3.900,batch_large,0.076092,6.848246,replay
40,4.000,single_expert,0.131006,11.790567,replay
40,4.000,multi_expert_top2,0.176159,15.854325,replay
40,4.000,multi_expert_top4,0.190875,17.178780,replay
40,4.000,cache_hit,0.168269,15.144203,replay
40,4.000,cache_miss,0.118918,10.702597,replay
40,4.000,payload_small,0.065914,5.932238,replay
40,4.000,payload_large,0.034058,3.065230,replay
40,4.000,batch_small,0.038256,3.443078,replay
40,4.000,batch_large,0.076544,6.888983,replay
41,4.100,single_expert,0.131493,11.834349,replay
41,4.100,multi_expert_top2,0.176450,15.880544,replay
41,4.100,multi_expert_top4,0.190835,17.175167,replay
41,4.100,cache_hit,0.167916,15.112450,replay
41,4.100,cache_miss,0.118417,10.657560,replay
41,4.100,payload_small,0.065500,5.894991,replay
41,4.100,payload_large,0.033924,3.053201,replay
41,4.100,batch_small,0.038466,3.461895,replay
41,4.100,batch_large,0.076998,6.929842,replay
42,4.200,single_expert,0.131978,11.878059,replay
42,4.200,multi_expert_top2,0.176739,15.906531,replay
42,4.200,multi_expert_top4,0.190792,17.171272,replay
42,4.200,cache_hit,0.167561,15.080495,replay
42,4.200,cache_miss,0.117917,10.612498,replay
42,4.200,payload_small,0.065088,5.857906,replay
42,4.200,payload_large,0.033794,3.041446,replay
42,4.200,batch_small,0.038677,3.480971,replay
42,4.200,batch_large,0.077454,6.970822,replay
43,4.300,single_expert,0.132463,11.921694,replay
43,4.300,multi_expert_top2,0.177025,15.932285,replay
43,4.300,multi_expert_top4,0.190745,17.167093,replay
43,4.300,cache_hit,0.167204,15.048339,replay
43,4.300,cache_miss,0.117416,10.567411,replay
43,4.300,payload_small,0.064678,5.820985,replay
43,4.300,payload_large,0.033666,3.029967,replay
43,4.300,batch_small,0.038892,3.500304,replay
43,4.300,batch_large,0.077910,7.011922,replay
44,4.400,single_expert,0.132947,11.965254,replay
44,4.400,multi_expert_top2,0.177309,15.957804,replay
44,4.400,multi_expert_top4,0.190696,17.162631,replay
44,4.400,cache_hit,0.166844,15.015984,replay
44,4.400,cache_miss,0.116914,10.522302,replay
44,4.400,payload_small,0.064269,5.784229,replay
44,4.400,payload_large,0.033542,3.018762,replay
44,4.400,batch_small,0.039110,3.519894,replay
44,4.400,batch_large,0.078368,7.053140,replay
45,4.500,single_expert,0.133430,12.008736,replay
45,4.500,multi_expert_top2,0.177590,15.983088,replay
45,4.500,multi_expert_top4,0.190643,17.157887,replay
45,4.500,cache_hit,0.166483,14.983431,replay
45,4.500,cache_miss,0.116413,10.477172,replay
45,4.500,payload_small,0.063863,5.747639,replay
45,4.500,payload_large,0.033420,3.007833,replay
45,4.500,batch_small,0.039330,3.539740,replay
45,4.500,batch_large,0.078827,7.094474,replay
46,4.600,single_expert,0.133913,12.052139,replay
46,4.600,multi_expert_top2,0.177868,16.008136,replay
46,4.600,multi_expert_top4,0.190587,17.152860,replay
46,4.600,cache_hit,0.166119,14.950681,replay
46,4.600,cache_miss,0.115911,10.432023,replay
46,4.600,payload_small,0.063458,5.711217,replay
46,4.600,payload_large,0.033302,2.997180,replay
46,4.600,batch_small,0.039554,3.559840,replay
46,4.600,batch_large,0.079288,7.135923,replay
47,4.700,single_expert,0.134394,12.095460,replay
47,4.700,multi_expert_top2,0.178144,16.032947,replay
47,4.700,multi_expert_top4,0.190528,17.147550,replay
47,4.700,cache_hit,0.165753,14.917736,replay
47,4.700,cache_miss,0.115410,10.386858,replay
47,4.700,payload_small,0.063055,5.674965,replay
47,4.700,payload_large,0.033187,2.986804,replay
47,4.700,batch_small,0.039780,3.580195,replay
47,4.700,batch_large,0.079750,7.177485,replay
48,4.800,single_expert,0.134874,12.138699,replay
48,4.800,multi_expert_top2,0.178417,16.057519,replay
48,4.800,multi_expert_top4,0.190466,17.141959,replay
48,4.800,cache_hit,0.165384,14.884596,replay
48,4.800,cache_miss,0.114908,10.341677,replay
48,4.800,payload_small,0.062654,5.638883,replay
48,4.800,payload_large,0.033074,2.976704,replay
48,4.800,batch_small,0.040009,3.600804,replay
48,4.800,batch_large,0.080213,7.219158,replay
49,4.900,single_expert,0.135354,12.181854,replay
49,4.900,multi_expert_top2,0.178687,16.081853,replay
49,4.900,multi_expert_top4,0.190401,17.136085,replay
49,4.900,cache_hit,0.165014,14.851264,replay
49,4.900,cache_miss,0.114405,10.296482,replay
49,4.900,payload_small,0.062255,5.602973,replay
49,4.900,payload_large,0.032965,2.966882,replay
49,4.900,batch_small,0.040241,3.621665,replay
49,4.900,batch_large,0.080677,7.260941,replay
50,5.000,single_expert,0.135832,12.224922,replay
50,5.000,multi_expert_top2,0.178955,16.105946,replay
50,5.000,multi_expert_top4,0.190333,17.129930,replay
50,5.000,cache_hit,0.164642,14.817740,replay
50,5.000,cache_miss,0.113903,10.251276,replay
50,5.000,payload_small,0.061858,5.567237,replay
50,5.000,payload_large,0.032859,2.957337,replay
50,5.000,batch_small,0.040475,3.642777,replay
50,5.000,batch_large,0.081143,7.302833,replay
51,5.100,single_expert,0.136310,12.267903,replay
51,5.100,multi_expert_top2,0.179220,16.129799,replay
51,5.100,multi_expert_top4,0.190261,17.123493,replay
51,5.100,cache_hit,0.164267,14.784026,replay
51,5.100,cache_miss,0.113401,10.206060,replay
51,5.100,payload_small,0.061463,5.531676,replay
51,5.100,payload_large,0.032756,2.948071,replay
51,5.100,batch_small,0.040713,3.664141,replay
51,5.100,batch_large,0.081609,7.344830,replay
52,5.200,single_expert,0.136787,12.310794,replay
52,5.200,multi_expert_top2,0.179482,16.153409,replay
52,5.200,multi_expert_top4,0.190186,17.116775,replay
52,5.200,cache_hit,0.163890,14.750124,replay
52,5.200,cache_miss,0.112898,10.160836,replay
52,5.200,payload_small,0.061070,5.496292,replay
52,5.200,payload_large,0.032656,2.939082,replay
52,5.200,batch_small,0.040953,3.685755,replay
52,5.200,batch_large,0.082077,7.386933,replay
53,5.300,single_expert,0.137262,12.353594,replay
53,5.300,multi_expert_top2,0.179742,16.176776,replay
53,5.300,multi_expert_top4,0.190109,17.109776,replay
53,5.300,cache_hit,0.163511,14.716033,replay
53,5.300,cache_miss,0.112396,10.115606,replay
53,5.300,payload_small,0.060679,5.461085,replay
53,5.300,payload_large,0.032560,2.930373,replay
53,5.300,batch_small,0.041196,3.707618,replay
53,5.300,batch_large,0.082546,7.429139,replay
54,5.400,single_expert,0.137737,12.396301,replay
54,5.400,multi_expert_top2,0.179999,16.199900,replay
54,5.400,multi_expert_top4,0.190028,17.102497,replay
54,5.400,cache_hit,0.163131,14.681757,replay
54,5.400,cache_miss,0.111893,10.070371,replay
54,5.400,payload_small,0.060290,5.426057,replay
54,5.400,payload_large,0.032466,2.921943,replay
54,5.400,batch_small,0.041441,3.729730,replay
54,5.400,batch_large,0.083016,7.471446,replay
55,5.500,single_expert,0.138210,12.438913,replay
55,5.500,multi_expert_top2,0.180253,16.222779,replay
55,5.500,multi_expert_top4,0.189944,17.094937,replay
55,5.500,cache_hit,0.162748,14.647295,replay
55,5.500,cache_miss,0.111390,10.025133,replay
55,5.500,payload_small,0.059902,5.391210,replay
55,5.500,payload_large,0.032375,2.913792,replay
55,5.500,batch_small,0.041690,3.752089,replay
55,5.500,batch_large,0.083487,7.513853,replay
56,5.600,single_expert,0.138683,12.481429,replay
56,5.600,multi_expert_top2,0.180505,16.245412,replay
56,5.600,multi_expert_top4,0.189857,17.087097,replay
56,5.600,cache_hit,0.162363,14.612651,replay
56,5.600,cache_miss,0.110888,9.979894,replay
56,5.600,payload_small,0.059517,5.356545,replay
56,5.600,payload_large,0.032288,2.905920,replay
56,5.600,batch_small,0.041941,3.774694,replay
56,5.600,batch_large,0.083960,7.556358,replay
57,5.700,single_expert,0.139154,12.523847,replay
57,5.700,multi_expert_top2,0.180753,16.267798,replay
57,5.700,multi_expert_top4,0.189766,17.078977,replay
57,5.700,cache_hit,0.161976,14.577824,replay
57,5.700,cache_miss,0.110385,9.934656,replay
57,5.700,payload_small,0.059134,5.322063,replay
57,5.700,payload_large,0.032204,2.898329,replay
57,5.700,batch_small,0.042195,3.797546,replay
57,5.700,batch_large,0.084433,7.598960,replay
58,5.800,single_expert,0.139624,12.566166,replay
58,5.800,multi_expert_top2,0.180999,16.289937,replay
58,5.800,multi_expert_top4,0.189673,17.070578,replay
58,5.800,cache_hit,0.161587,14.542816,replay
58,5.800,cache_miss,0.109882,9.889420,replay
58,5.800,payload_small,0.058753,5.287766,replay
58,5.800,payload_large,0.032122,2.891019,replay
58,5.800,batch_small,0.042452,3.820642,replay
58,5.800,batch_large,0.084907,7.641656,replay
59,5.900,single_expert,0.140093,12.608383,replay
59,5.900,multi_expert_top2,0.181243,16.311828,replay
59,5.900,multi_expert_top4,0.189577,17.061899,replay
59,5.900,cache_hit,0.161196,14.507629,replay
59,5.900,cache_miss,0.109380,9.844189,replay
59,5.900,payload_small,0.058374,5.253655,replay
59,5.900,payload_large,0.032044,2.883988,replay
59,5.900,batch_small,0.042711,3.843983,replay
59,5.900,batch_large,0.085383,7.684446,replay
60,6.000,single_expert,0.140561,12.650497,replay
60,6.000,multi_expert_top2,0.181483,16.333470,replay
60,6.000,multi_expert_top4,0.189477,17.052942,replay
60,6.000,cache_hit,0.160803,14.472264,replay
60,6.000,cache_miss,0.108877,9.798964,replay
60,6.000,payload_small,0.057997,5.219731,replay
60,6.000,payload_large,0.031969,2.877239,replay
60,6.000,batch_small,0.042973,3.867566,replay
60,6.000,batch_large,0.085859,7.727327,replay
61,6.100,single_expert,0.141028,12.692506,replay
61,6.100,multi_expert_top2,0.181721,16.354861,replay
61,6.100,multi_expert_top4,0.189375,17.043706,replay
61,6.100,cache_hit,0.160408,14.436723,replay
61,6.100,cache_miss,0.108375,9.753747,replay
61,6.100,payload_small,0.057622,5.185996,replay
