step,time_s,p_single_expert,p_multi_expert_top2,p_multi_expert_top4,p_cache_hit,p_cache_miss,p_payload_small,p_payload_large,p_batch_small,p_batch_large,qps_single_expert,qps_multi_expert_top2,qps_multi_expert_top4,qps_cache_hit,qps_cache_miss,qps_payload_small,qps_payload_large,qps_batch_small,qps_batch_large,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
17,1.700,0.119640,0.168775,0.190928,0.175734,0.130302,0.075891,0.037959,0.034257,0.066515,10.767600,15.189710,17.183497,15.816046,11.727202,6.830181,3.416354,3.083087,5.986322,1.006890,0.000000,0.002264,1.000000,0.02264443,2.968022,0.000000,13,0.390107,0.540512,,,80.362279,132.563652,0.606217,0.000000
18,1.800,0.120140,0.169122,0.190960,0.175436,0.129814,0.075440,0.037757,0.034398,0.066933,10.812566,15.220965,17.186417,15.789264,11.683250,6.789625,3.398170,3.095785,6.023958,0.937027,0.000000,0.068913,1.000000,0.68912988,2.968022,0.000000,13,0.390111,0.540633,,,80.888334,132.591937,0.610055,0.000000
19,1.900,0.120639,0.169467,0.190989,0.175136,0.129325,0.074991,0.037558,0.034542,0.067353,10.857500,15.252014,17.189052,15.762253,11.639232,6.749196,3.380247,3.108754,6.061752,1.007089,0.000000,0.070040,1.000000,0.70040460,2.968023,0.000000,13,0.390116,0.540747,,,83.992256,132.620492,0.633328,0.000000
20,2.000,0.121138,0.169810,0.191016,0.174834,0.128835,0.074543,0.037362,0.034689,0.067774,10.902399,15.282855,17.191404,15.735015,11.595149,6.708895,3.362585,3.121996,6.099701,0.957644,0.000000,0.048614,1.000000,0.48614233,2.968023,0.000000,13,0.390124,0.540856,,,81.282662,132.649317,0.612764,0.000000
21,2.100,0.121636,0.170150,0.191039,0.174528,0.128344,0.074097,0.037169,0.034839,0.068198,10.947263,15.313488,17.193472,15.707551,11.551003,6.668724,3.345186,3.135509,6.137804,1.009023,0.000000,0.051402,1.000000,0.51401620,2.968023,0.000000,13,0.390134,0.540957,,,90.235245,132.678410,0.680105,0.000000
22,2.200,0.122134,0.170488,0.191058,0.174221,0.127853,0.073652,0.036978,0.034992,0.068623,10.992090,15.343911,17.195256,15.679861,11.506796,6.628684,3.328049,3.149293,6.176060,0.936673,0.000000,0.071232,1.000000,0.71231931,2.968024,0.000000,13,0.390147,0.541052,,,80.494108,132.707770,0.606552,0.000000
23,2.300,0.122632,0.170824,0.191075,0.173911,0.127361,0.073209,0.036791,0.035148,0.069050,11.036878,15.374123,17.196756,15.651947,11.462529,6.588778,3.311175,3.163348,6.214466,1.013413,0.000000,0.076194,1.000000,0.76193904,2.968024,0.000000,13,0.390161,0.541140,,,89.235137,132.737397,0.672268,0.000000
24,2.400,0.123129,0.171157,0.191089,0.173598,0.126869,0.072767,0.036606,0.035307,0.069478,11.081624,15.404123,17.197972,15.623810,11.418205,6.549006,3.294566,3.177672,6.253022,0.953282,0.000000,0.058857,1.000000,0.58857170,2.968024,0.000000,13,0.390178,0.541222,,,79.377024,132.767288,0.597866,0.000000
25,2.500,0.123626,0.171488,0.191099,0.173283,0.126376,0.072326,0.036425,0.035470,0.069908,11.126328,15.433909,17.198903,15.595451,11.373825,6.509371,3.278221,3.192266,6.291726,1.024956,0.000000,0.070401,1.000000,0.70401116,2.968024,0.000000,13,0.390197,0.541297,,,86.294393,132.797442,0.649820,0.000000
26,2.600,0.124122,0.171816,0.191106,0.172965,0.125882,0.071887,0.036246,0.035635,0.070340,11.170988,15.463481,17.199551,15.566871,11.329390,6.469873,3.262142,3.207129,6.330576,1.032806,0.000000,0.008104,1.000000,0.08103910,2.968024,0.000000,13,0.390218,0.541366,,,75.279322,132.827859,0.566743,0.000000
27,2.700,0.124618,0.172143,0.191110,0.172645,0.125388,0.071450,0.036070,0.035803,0.070773,11.215601,15.492837,17.199914,15.538071,11.284903,6.430515,3.246328,3.222260,6.369571,0.989228,0.000000,0.041707,1.000000,0.41706934,2.968024,0.000000,13,0.390242,0.541427,,,80.542752,132.858537,0.606229,0.000000
28,2.800,0.125113,0.172466,0.191111,0.172323,0.124893,0.071014,0.035898,0.035974,0.071208,11.260166,15.521977,17.199993,15.509053,11.240365,6.391297,3.230781,3.237658,6.408710,0.959416,0.000000,0.029644,1.000000,0.29644471,2.968024,0.000000,13,0.390267,0.541482,,,78.165942,132.889475,0.588203,0.000000
29,2.900,0.125608,0.172788,0.191109,0.171998,0.124398,0.070580,0.035728,0.036148,0.071644,11.304681,15.550898,17.199788,15.479817,11.195779,6.352222,3.215502,3.253323,6.447990,0.965406,0.000000,0.006709,1.000000,0.06709312,2.968024,0.000000,13,0.390295,0.541531,,,81.147530,132.920672,0.610496,0.000000
30,3.000,0.126102,0.173107,0.191103,0.171671,0.123902,0.070148,0.035561,0.036325,0.072082,11.349145,15.579600,17.199298,15.450364,11.151145,6.313291,3.200490,3.269255,6.487410,1.028232,0.000000,0.061578,1.000000,0.61578061,2.968024,0.000000,13,0.390325,0.541572,,,80.924989,132.952127,0.608678,0.000000
31,3.100,0.126595,0.173423,0.191095,0.171341,0.123405,0.069717,0.035397,0.036505,0.072522,11.393556,15.608082,17.198524,15.420697,11.106465,6.274506,3.185747,3.285453,6.526970,1.008401,0.000000,0.018789,1.000000,0.18789390,2.968024,0.000000,13,0.390357,0.541607,,,84.715392,132.983837,0.637035,0.000000
32,3.200,0.127088,0.173737,0.191083,0.171009,0.122908,0.069287,0.035236,0.036688,0.072963,11.437912,15.636343,17.197467,15.390816,11.061742,6.235868,3.171273,3.301915,6.566666,1.017102,0.000000,0.009058,1.000000,0.09058087,2.968024,0.000000,13,0.390391,0.541636,,,82.762226,133.015803,0.622198,0.000000
33,3.300,0.127580,0.174049,0.191068,0.170675,0.122411,0.068860,0.035079,0.036874,0.073406,11.482211,15.664381,17.196124,15.360721,11.016977,6.197378,3.157068,3.318642,6.606498,1.024416,0.000000,0.007643,1.000000,0.07642874,2.968024,0.000000,13,0.390428,0.541657,,,87.484272,133.048023,0.657539,0.000000
34,3.400,0.128072,0.174358,0.191050,0.170338,0.121913,0.068434,0.034924,0.037063,0.073850,11.526451,15.692196,17.194498,15.330415,10.972172,6.159038,3.143133,3.335633,6.646463,0.970341,0.000000,0.052306,1.000000,0.52305540,2.968023,0.000000,13,0.390467,0.541672,,,85.213445,133.080495,0.640315,0.000000
35,3.500,0.128563,0.174664,0.191029,0.169999,0.121415,0.068009,0.034772,0.037254,0.074295,11.570631,15.719785,17.192588,15.299899,10.927328,6.120850,3.129470,3.352886,6.686562,1.008932,0.000000,0.038737,1.000000,0.38736628,2.968023,0.000000,13,0.390507,0.541680,,,82.006020,133.113218,0.616062,0.000000
36,3.600,0.129053,0.174968,0.191004,0.169657,0.120916,0.067587,0.034623,0.037449,0.074742,11.614749,15.747149,17.190394,15.269173,10.882448,6.082816,3.116077,3.370403,6.726791,0.952124,0.000000,0.055827,1.000000,0.55826840,2.968023,0.000000,13,0.390550,0.541681,,,83.029518,133.146192,0.623597,0.000000
37,3.700,0.129542,0.175270,0.190977,0.169314,0.120417,0.067166,0.034477,0.037646,0.075191,11.658804,15.774286,17.187916,15.238240,10.837533,6.044935,3.102956,3.388181,6.767149,1.000225,0.000000,0.048572,1.000000,0.48571677,2.968023,0.000000,13,0.390596,0.541675,,,83.455862,133.179414,0.626642,0.000000
38,3.800,0.130031,0.175569,0.190946,0.168968,0.119918,0.066747,0.034335,0.037847,0.075640,11.702793,15.801195,17.185154,15.207100,10.792585,6.007211,3.090108,3.406220,6.807635,1.001691,0.000000,0.002101,1.000000,0.02101270,2.968022,0.000000,13,0.390643,0.541663,,,79.374986,133.212883,0.595851,0.000000
39,3.900,0.130519,0.175865,0.190912,0.168619,0.119418,0.066329,0.034195,0.038050,0.076092,11.746714,15.827875,17.182109,15.175754,10.747606,5.969645,3.077532,3.424519,6.848246,0.950701,0.000000,0.050424,1.000000,0.50424462,2.968022,0.000000,13,0.390692,0.541644,,,83.291222,133.246598,0.625091,0.000000
40,4.000,0.131006,0.176159,0.190875,0.168269,0.118918,0.065914,0.034058,0.038256,0.076544,11.790567,15.854325,17.178780,15.144203,10.702597,5.932238,3.065230,3.443078,6.888983,1.001836,0.000000,0.051522,1.000000,0.51521769,2.968021,0.000000,13,0.390744,0.541618,,,87.818083,133.280558,0.658896,0.000000
41,4.100,0.131493,0.176450,0.190835,0.167916,0.118417,0.065500,0.033924,0.038466,0.076998,11.834349,15.880544,17.175167,15.112450,10.657560,5.894991,3.053201,3.461895,6.929842,1.014880,0.000000,0.013351,1.000000,0.13351066,2.968021,0.000000,13,0.390798,0.541585,,,81.356412,133.314761,0.610258,0.000000
42,4.200,0.131978,0.176739,0.190792,0.167561,0.117917,0.065088,0.033794,0.038677,0.077454,11.878059,15.906531,17.171272,15.080495,10.612498,5.857906,3.041446,3.480971,6.970822,0.975230,0.000000,0.038584,1.000000,0.38583920,2.968020,0.000000,13,0.390853,0.541546,,,82.170982,133.349207,0.616209,0.000000
43,4.300,0.132463,0.177025,0.190745,0.167204,0.117416,0.064678,0.033666,0.038892,0.077910,11.921694,15.932285,17.167093,15.048339,10.567411,5.820985,3.029967,3.500304,7.011922,0.985355,0.000000,0.010775,1.000000,0.10775122,2.968020,0.000000,13,0.390911,0.541499,,,83.427042,133.383893,0.625466,0.000000
44,4.400,0.132947,0.177309,0.190696,0.166844,0.116914,0.064269,0.033542,0.039110,0.078368,11.965254,15.957804,17.162631,15.015984,10.522302,5.784229,3.018762,3.519894,7.053140,1.025499,0.000000,0.039630,1.000000,0.39629850,2.968019,0.000000,13,0.390972,0.541446,,,88.229138,133.418818,0.661295,0.000000
45,4.500,0.133430,0.177590,0.190643,0.166483,0.116413,0.063863,0.033420,0.039330,0.078827,12.008736,15.983088,17.157887,14.983431,10.477172,5.747639,3.007833,3.539740,7.094474,1.044006,0.000000,0.018222,1.000000,0.18222021,2.968019,0.000000,13,0.391034,0.541387,,,81.318359,133.453981,0.609336,0.000000
46,4.600,0.133913,0.177868,0.190587,0.166119,0.115911,0.063458,0.033302,0.039554,0.079288,12.052139,16.008136,17.152860,14.950681,10.432023,5.711217,2.997180,3.559840,7.135923,0.968689,0.000000,0.071675,1.000000,0.71674568,2.968018,0.000000,13,0.391098,0.541320,,,84.319966,133.489380,0.631660,0.000000
47,4.700,0.134394,0.178144,0.190528,0.165753,0.115410,0.063055,0.033187,0.039780,0.079750,12.095460,16.032947,17.147550,14.917736,10.386858,5.674965,2.986804,3.580195,7.177485,0.955550,0.000000,0.013068,1.000000,0.13068245,2.968017,0.000000,13,0.391164,0.541247,,,81.753240,133.525015,0.612269,0.000000
48,4.800,0.134874,0.178417,0.190466,0.165384,0.114908,0.062654,0.033074,0.040009,0.080213,12.138699,16.057519,17.141959,14.884596,10.341677,5.638883,2.976704,3.600804,7.219158,1.023302,0.000000,0.066678,1.000000,0.66678500,2.968017,0.000000,13,0.391233,0.541167,,,90.062927,133.560884,0.674321,0.000000
49,4.900,0.135354,0.178687,0.190401,0.165014,0.114405,0.062255,0.032965,0.040241,0.080677,12.181854,16.081853,17.136085,14.851264,10.296482,5.602973,2.966882,3.621665,7.260941,1.002814,0.000000,0.019529,1.000000,0.19528641,2.968016,0.000000,13,0.391304,0.541080,,,84.873835,133.596984,0.635298,0.000000
50,5.000,0.135832,0.178955,0.190333,0.164642,0.113903,0.061858,0.032859,0.040475,0.081143,12.224922,16.105946,17.129930,14.817740,10.251276,5.567237,2.957337,3.642777,7.302833,0.965578,0.000000,0.036649,0.994505,0.36648872,2.968015,0.000000,13,0.391404,0.540986,,,84.740642,133.633316,0.634128,0.000000
51,5.100,0.136310,0.179220,0.190261,0.164267,0.113401,0.061463,0.032756,0.040713,0.081609,12.267903,16.129799,17.123493,14.784026,10.206060,5.531676,2.948071,3.664141,7.344830,1.054064,0.000000,0.084406,1.000000,0.84406382,2.968014,0.000000,13,0.391512,0.540886,,,88.164047,133.669877,0.659566,0.000000
52,5.200,0.136787,0.179482,0.190186,0.163890,0.112898,0.061070,0.032656,0.040953,0.082077,12.310794,16.153409,17.116775,14.750124,10.160836,5.496292,2.939082,3.685755,7.386933,0.980606,0.000000,0.069224,1.000000,0.69224117,2.968014,0.000000,13,0.391622,0.540779,,,84.607207,133.706665,0.632782,0.000000
53,5.300,0.137262,0.179742,0.190109,0.163511,0.112396,0.060679,0.032560,0.041196,0.082546,12.353594,16.176776,17.109776,14.716033,10.115606,5.461085,2.930373,3.707618,7.429139,1.022068,0.000000,0.041046,1.000000,0.41046457,2.968013,0.000000,13,0.391735,0.540666,,,88.014735,133.743681,0.658085,0.000000
54,5.400,0.137737,0.179999,0.190028,0.163131,0.111893,0.060290,0.032466,0.041441,0.083016,12.396301,16.199900,17.102497,14.681757,10.070371,5.426057,2.921943,3.729730,7.471446,0.979165,0.000000,0.041498,1.000000,0.41498207,2.968012,0.000000,13,0.391849,0.540546,,,88.262985,133.780921,0.659758,0.000000
55,5.500,0.138210,0.180253,0.189944,0.162748,0.111390,0.059902,0.032375,0.041690,0.083487,12.438913,16.222779,17.094937,14.647295,10.025133,5.391210,2.913792,3.752089,7.513853,1.055967,0.000000,0.073193,0.994505,0.73193375,2.968012,0.000000,13,0.391967,0.540419,,,87.579418,133.818385,0.654465,0.000000
56,5.600,0.138683,0.180505,0.189857,0.162363,0.110888,0.059517,0.032288,0.041941,0.083960,12.481429,16.245412,17.087097,14.612651,9.979894,5.356545,2.905920,3.774694,7.556358,1.007676,0.000000,0.045256,1.000000,0.45255560,2.968011,0.000000,13,0.392092,0.540286,,,85.877274,133.856071,0.641564,0.000000
57,5.700,0.139154,0.180753,0.189766,0.161976,0.110385,0.059134,0.032204,0.042195,0.084433,12.523847,16.267798,17.078977,14.577824,9.934656,5.322063,2.898329,3.797546,7.598960,0.985708,0.000000,0.021314,1.000000,0.21313805,2.968010,0.000000,13,0.392219,0.540146,,,87.678332,133.893978,0.654834,0.000000
58,5.800,0.139624,0.180999,0.189673,0.161587,0.109882,0.058753,0.032122,0.042452,0.084907,12.566166,16.289937,17.070578,14.542816,9.889420,5.287766,2.891019,3.820642,7.641656,1.044054,0.000000,0.056353,1.000000,0.56353294,2.968009,0.000000,13,0.392348,0.539999,,,87.455139,133.932104,0.652981,0.000000
59,5.900,0.140093,0.181243,0.189577,0.161196,0.109380,0.058374,0.032044,0.042711,0.085383,12.608383,16.311828,17.061899,14.507629,9.844189,5.253655,2.883988,3.843983,7.684446,0.993484,0.000000,0.047964,1.000000,0.47963818,2.968009,0.000000,13,0.392480,0.539846,,,86.986033,133.970447,0.649293,0.000000
60,6.000,0.140561,0.181483,0.189477,0.160803,0.108877,0.057997,0.031969,0.042973,0.085859,12.650497,16.333470,17.052942,14.472264,9.798964,5.219731,2.877239,3.867566,7.727327,0.976959,0.000000,0.016145,1.000000,0.16145458,2.968008,0.000000,13,0.392613,0.539687,,,84.124974,134.009007,0.627756,0.000000
61,6.100,0.141028,0.181721,0.189375,0.160408,0.108375,0.057622,0.031897,0.043238,0.086337,12.692506,16.354861,17.043706,14.436723,9.753747,5.185996,2.870771,3.891392,7.770298,1.004633,0.000000,0.028027,1.000000,0.28027158,2.968007,0.000000,13,0.392748,0.539520,,,81.397005,134.047781,0.607224,0.000000
62,6.200,0.141493,0.181956,0.189269,0.160011,0.107873,0.057249,0.031829,0.043505,0.086815,12.734409,16.376002,17.034192,14.401006,9.708540,5.152451,2.864585,3.915458,7.813356,1.058643,0.000000,0.051488,1.000000,0.51487783,2.968006,0.000000,13,0.392885,0.539348,,,87.829273,134.086768,0.655018,0.000000
63,6.300,0.141958,0.182188,0.189160,0.159612,0.107370,0.056879,0.031763,0.043775,0.087294,12.776205,16.396891,17.024401,14.365115,9.663344,5.119098,2.858680,3.939765,7.856501,0.980297,0.000000,0.073550,1.000000,0.73549685,2.968006,0.000000,13,0.393024,0.539169,,,87.397442,134.125967,0.651607,0.000000
64,6.400,0.142421,0.182417,0.189048,0.159212,0.106868,0.056510,0.031701,0.044048,0.087775,12.817890,16.417527,17.014332,14.329053,9.618162,5.085937,2.853057,3.964311,7.899731,1.046700,0.000000,0.063902,1.000000,0.63902169,2.968005,0.000000,13,0.393165,0.538984,,,85.927634,134.165376,0.640461,0.000000
65,6.500,0.142883,0.182643,0.188933,0.158809,0.106367,0.056144,0.031641,0.044323,0.088256,12.859465,16.437911,17.003986,14.292819,9.572994,5.052970,2.847716,3.989095,7.943044,1.014042,0.000000,0.030724,1.000000,0.30724469,2.968004,0.000000,13,0.393308,0.538792,,,81.529314,134.204993,0.607498,0.000000
66,6.600,0.143344,0.182867,0.188815,0.158405,0.105865,0.055780,0.031585,0.044601,0.088738,12.900926,16.458039,16.993364,14.256416,9.527844,5.020198,2.842658,4.014117,7.986438,1.061728,0.000000,0.045384,1.000000,0.45383534,2.968004,0.000000,13,0.393453,0.538594,,,84.995220,134.244817,0.633136,0.000000
67,6.700,0.143803,0.183088,0.188694,0.157998,0.105363,0.055418,0.031532,0.044882,0.089221,12.942273,16.477913,16.982466,14.219845,9.482712,4.987623,2.837882,4.039375,8.029911,1.017390,0.000000,0.041290,1.000000,0.41290244,2.968003,0.000000,13,0.393600,0.538389,,,88.263042,134.284846,0.657282,0.000000
68,6.800,0.144261,0.183306,0.188570,0.157590,0.104862,0.055058,0.031482,0.045165,0.089705,12.983504,16.497532,16.971292,14.183107,9.437600,4.955246,2.833389,4.064868,8.073462,1.004501,0.000000,0.012185,1.000000,0.12185215,2.968003,0.000000,13,0.393749,0.538179,,,85.866739,134.325079,0.639246,0.000000
69,6.900,0.144718,0.183521,0.188443,0.157180,0.104361,0.054701,0.031435,0.045451,0.090190,13.024617,16.516893,16.959843,14.146204,9.392511,4.923068,2.829179,4.090596,8.117089,1.043803,0.000000,0.038123,1.000000,0.38123072,2.968002,0.000000,13,0.393900,0.537962,,,86.218687,134.365514,0.641673,0.000000
70,7.000,0.145173,0.183733,0.188312,0.156768,0.103861,0.054345,0.031392,0.045740,0.090675,13.065611,16.535998,16.948119,14.109138,9.347445,4.891091,2.825251,4.116557,8.160791,1.024700,0.000000,0.017822,1.000000,0.17822395,2.968002,0.000000,13,0.394053,0.537739,,,84.149830,134.406150,0.626086,0.000000
71,7.100,0.145628,0.183943,0.188179,0.156355,0.103360,0.053992,0.031351,0.046031,0.091162,13.106484,16.554844,16.936121,14.071909,9.302406,4.859315,2.821608,4.142750,8.204565,0.977265,0.000000,0.045827,1.000000,0.45826650,2.968001,0.000000,13,0.394207,0.537509,,,86.025366,134.446984,0.639846,0.000000
72,7.200,0.146080,0.184149,0.188043,0.155939,0.102860,0.053642,0.031314,0.046324,0.091649,13.147234,16.573432,16.923848,14.034519,9.257394,4.827742,2.818247,4.169174,8.248410,1.050825,0.000000,0.070453,1.000000,0.70453336,2.968001,0.000000,13,0.394364,0.537274,,,93.486637,134.488016,0.695130,0.000000
73,7.300,0.146532,0.184353,0.187903,0.155522,0.102360,0.053293,0.031280,0.046620,0.092137,13.187859,16.591760,16.911303,13.996971,9.212411,4.796373,2.815170,4.195829,8.292324,1.052386,0.000000,0.002161,1.000000,0.02161375,2.968000,0.000000,13,0.394522,0.537032,,,83.392342,134.529243,0.619883,0.000000
74,7.400,0.146982,0.184554,0.187761,0.155103,0.101861,0.052947,0.031249,0.046919,0.092626,13.228359,16.609828,16.898485,13.959264,9.167459,4.765210,2.812377,4.222713,8.336305,1.060250,0.000000,0.007898,1.000000,0.07898098,2.968000,0.000000,13,0.394683,0.536785,,,83.461041,134.570665,0.620202,0.000000
75,7.500,0.147430,0.184751,0.187615,0.154682,0.101362,0.052603,0.031221,0.047220,0.093115,13.268732,16.627635,16.885394,13.921401,9.122541,4.734253,2.809867,4.249824,8.380352,1.064097,0.000000,0.004096,0.994505,0.04096072,2.967999,0.000000,13,0.394854,0.536531,,,82.133729,134.612279,0.610150,0.000000
76,7.600,0.147877,0.184946,0.187467,0.154260,0.100863,0.052261,0.031196,0.047524,0.093605,13.308975,16.645180,16.872032,13.883383,9.077657,4.703505,2.807642,4.277163,8.424464,1.020933,0.000000,0.040101,1.000000,0.40100876,2.967999,0.000000,13,0.395051,0.536272,,,86.335429,134.654083,0.641165,0.000000
77,7.700,0.148323,0.185138,0.187316,0.153836,0.100365,0.051922,0.031174,0.047830,0.094096,13.349088,16.662463,16.858398,13.845212,9.032809,4.672965,2.805700,4.304728,8.468637,0.993707,0.000000,0.026198,1.000000,0.26198383,2.967999,0.000000,13,0.395249,0.536006,,,79.205018,134.696077,0.588028,0.000000
78,7.800,0.148767,0.185328,0.187161,0.153410,0.099867,0.051585,0.031156,0.048139,0.094587,13.389068,16.679483,16.844494,13.806889,8.987999,4.642636,2.804042,4.332517,8.512871,1.056343,0.000000,0.059747,1.000000,0.59747015,2.967999,0.000000,13,0.395450,0.535735,,,84.821384,134.738258,0.629527,0.000000
79,7.900,0.149210,0.185514,0.187004,0.152982,0.099369,0.051250,0.031141,0.048450,0.095080,13.428915,16.696239,16.830319,13.768416,8.943230,4.612518,2.802669,4.360531,8.557163,1.033277,0.000000,0.021367,1.000000,0.21366711,2.967998,0.000000,13,0.395652,0.535458,,,83.673449,134.780625,0.620812,0.000000
