benchmark,run_id,namespace,scale,replica_level,replica_config,workload_mode,repeat,policy,policy_display_name,step,time_s,evidence_type,request_type,traffic_stress,weighted_edge_distance,active_edge_count,request_mix_entropy,top3_hotspot_churn,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,gda_query_latency_ms,gda_build_time_ms,gda_total_time_ms,gda_nodes,gda_edges,gda_query_count,latency_ms,p50_ms,p95_ms,p99_ms,throughput_rps,error_rate,sla_ms,sla_pressure,sla_violation_ratio,worker_nodes_selected,actual_app_pods,ready_app_pods,non_empty_worker_nodes,pod_node_occupancy_ratio,pod_restarts,total_pods,cluster_cpu_utilization,cluster_memory_utilization,top_node_cpu_utilization
online-boutique,online-boutique-longmix-stageB-scale45-replica5-step-steps500-20260612T140710Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,step,stageB,kubernetes-default,K8s default,0,0.000,replay,mixed,0.978681,0.000000,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.014357,0.014357,7,7,0,66.603382,66.603382,66.603382,66.603382,120.000000,0.000000,111.526316,0.597199,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageB-scale45-replica5-step-steps500-20260612T140710Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,step,stageB,cga,CGA,0,0.000,replay,mixed,0.978681,0.000000,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.014357,0.014357,7,7,0,61.654079,61.654079,61.654079,61.654079,120.000000,0.000000,111.526316,0.552821,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageB-scale45-replica5-step-steps500-20260612T140710Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,step,stageB,hda,HDA,0,0.000,replay,mixed,0.978681,0.000000,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.014357,0.014357,7,7,0,53.075675,53.075675,53.075675,53.075675,120.000000,0.000000,111.526316,0.475903,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageB-scale45-replica5-step-steps500-20260612T140710Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,step,stageB,kubernetes-default,K8s default,1,1.000,replay,mixed,0.976378,0.002354,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.010430,0.010430,7,7,0,65.694165,65.694165,65.694165,65.694165,120.000000,0.000000,111.526316,0.589046,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageB-scale45-replica5-step-steps500-20260612T140710Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,step,stageB,cga,CGA,1,1.000,replay,mixed,0.976378,0.002354,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.010430,0.010430,7,7,0,56.046654,56.046654,56.046654,56.046654,120.000000,0.000000,111.526316,0.502542,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageB-scale45-replica5-step-steps500-20260612T140710Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,step,stageB,hda,HDA,1,1.000,replay,mixed,0.976378,0.002354,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.010430,0.010430,7,7,0,53.651843,53.651843,53.651843,53.651843,120.000000,0.000000,111.526316,0.481069,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageB-scale45-replica5-step-steps500-20260612T140710Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,step,stageB,kubernetes-default,K8s default,2,2.000,replay,mixed,0.974189,0.002242,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.013505,0.013505,7,7,0,64.628584,64.628584,64.628584,64.628584,120.000000,0.000000,111.526316,0.579492,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageB-scale45-replica5-step-steps500-20260612T140710Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,step,stageB,cga,CGA,2,2.000,replay,mixed,0.974189,0.002242,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.013505,0.013505,7,7,0,61.043157,61.043157,61.043157,61.043157,120.000000,0.000000,111.526316,0.547343,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageB-scale45-replica5-step-steps500-20260612T140710Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,step,stageB,hda,HDA,2,2.000,replay,mixed,0.974189,0.002242,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.013505,0.013505,7,7,0,57.368080,57.368080,57.368080,57.368080,120.000000,0.000000,111.526316,0.514391,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageB-scale45-replica5-step-steps500-20260612T140710Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,step,stageB,kubernetes-default,K8s default,3,3.000,replay,mixed,0.966759,0.007627,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.008736,0.008736,7,7,0,64.815028,64.815028,64.815028,64.815028,120.000000,0.000000,111.526316,0.581164,0.000000,45,,,,,,,,,
