metric,value
mean_edge_jaccard_distance,0.03528962
mean_weighted_edge_distance,0.08615521
mean_hot_edge_rank_correlation,0.98200100
mean_graph_change_rate_per_s,0.01723105
latency_sla_violation_correlation,0.00000000
latency_sla_pressure_correlation,0.87037850
traffic_stress_latency_correlation,0.66191567
