step,time_s,p_read_home,p_compose_post,p_read_user,qps_read_home,qps_compose_post,qps_read_user,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
128,640.000,0.320645,0.322089,0.357266,28.858061,28.988005,32.153935,0.624493,0.000000,0.007551,1.000000,0.00151021,1.583122,0.000000,15,0.180718,0.165503,,,96.676845,136.456217,0.708483,0.000000
129,645.000,0.318893,0.321286,0.359821,28.700380,28.915769,32.383851,0.644454,0.000000,0.030051,1.000000,0.00601025,1.582707,0.000000,15,0.181543,0.180065,,,93.935071,136.449659,0.688423,0.000000
130,650.000,0.317149,0.320456,0.362395,28.543405,28.841049,32.615546,0.619578,0.000000,0.039532,1.000000,0.00790645,1.582246,0.000000,15,0.182385,0.195924,,,93.939793,136.442194,0.688495,0.000000
131,655.000,0.315412,0.319598,0.364989,28.387112,28.763845,32.849043,0.609143,0.000000,0.017815,1.000000,0.00356305,1.581738,0.000000,15,0.183243,0.213045,,,94.835305,136.433825,0.695101,0.000000
132,660.000,0.313683,0.318713,0.367604,28.231477,28.684158,33.084364,0.568605,0.000000,0.067492,1.000000,0.01349832,1.581182,0.000000,15,0.184118,0.231384,,,98.881842,136.424555,0.724810,0.000000
133,665.000,0.311961,0.317800,0.370239,28.076477,28.601991,33.321533,0.638335,0.000000,0.108320,0.996416,0.02166393,1.580577,0.500000,15,0.185116,0.250893,,,100.414823,136.414388,0.736101,0.000000
134,670.000,0.310245,0.316859,0.372895,27.922086,28.517343,33.560571,0.566151,0.000000,0.114012,0.996416,0.02280242,1.579924,0.000000,15,0.186184,0.271521,,,93.586963,136.403327,0.686105,0.000000
135,675.000,0.308536,0.315891,0.375572,27.768281,28.430217,33.801501,0.598219,0.000000,0.052591,1.000000,0.01051830,1.579220,0.000000,15,0.187392,0.293212,,,93.577863,136.391374,0.686098,0.000000
136,680.000,0.306834,0.314896,0.378271,27.615039,28.340615,34.044346,0.571467,0.000000,0.045760,1.000000,0.00915205,1.578465,0.000000,15,0.188621,0.315906,,,95.358972,136.378534,0.699223,0.000000
137,685.000,0.305137,0.313873,0.380990,27.462334,28.248538,34.289129,0.597357,0.000000,0.042277,1.000000,0.00845531,1.577659,0.000000,15,0.189870,0.339540,,,95.325791,136.364809,0.699050,0.000000
138,690.000,0.303446,0.312822,0.383732,27.310142,28.153988,34.535870,0.592097,0.000000,0.009927,1.000000,0.00198540,1.576800,0.000000,15,0.191140,0.364049,,,90.804262,136.350202,0.665964,0.000000
139,695.000,0.301760,0.311744,0.386495,27.158440,28.056968,34.784592,0.606225,0.000000,0.022179,0.996416,0.00443583,1.575888,0.000000,15,0.192483,0.389366,,,94.708137,136.334718,0.694674,0.000000
140,700.000,0.300080,0.310639,0.389281,27.007203,27.957480,35.035318,0.637283,0.000000,0.047617,1.000000,0.00952337,1.574921,0.000000,15,0.193901,0.415420,,,94.475373,136.318360,0.693050,0.000000
141,705.000,0.298405,0.309506,0.392090,26.856406,27.855526,35.288068,0.623031,0.000000,0.023531,1.000000,0.00470621,1.573899,0.000000,15,0.195341,0.442142,,,91.760197,136.301130,0.673217,0.000000
142,710.000,0.296734,0.308346,0.394921,26.706025,27.751110,35.542865,0.596050,0.000000,0.044468,0.996416,0.00889363,1.572820,0.000000,15,0.196856,0.469459,,,94.077893,136.283034,0.690313,0.000000
143,715.000,0.295067,0.307158,0.397775,26.556036,27.644234,35.799730,0.652753,0.000000,0.085738,1.000000,0.01714762,1.571684,0.000000,15,0.198435,0.497300,,,96.697132,136.264074,0.709630,0.000000
144,720.000,0.293405,0.305943,0.400652,26.406414,27.534901,36.058684,0.651669,0.000000,0.006038,1.000000,0.00120766,1.570489,0.000000,15,0.200038,0.525594,,,95.608272,136.244254,0.701742,0.000000
145,725.000,0.291746,0.304701,0.403553,26.257135,27.423116,36.319749,0.664357,0.000000,0.017843,1.000000,0.00356862,1.569235,0.000000,15,0.201666,0.554270,,,93.931577,136.223579,0.689540,0.000000
146,730.000,0.290091,0.303432,0.406477,26.108173,27.308881,36.582946,0.588596,0.000000,0.115189,1.000000,0.02303782,1.567920,0.000000,15,0.203318,0.583256,,,97.746215,136.202052,0.717656,0.000000
147,735.000,0.288439,0.302136,0.409425,25.959505,27.192201,36.848294,0.650615,0.000000,0.094127,1.000000,0.01882535,1.566543,0.000000,15,0.204995,0.612486,,,99.730314,136.179678,0.732344,0.000000
148,740.000,0.286790,0.300812,0.412398,25.811105,27.073080,37.115815,0.682707,0.000000,0.045725,1.000000,0.00914502,1.565103,0.000000,15,0.206698,0.641890,,,97.202747,136.156459,0.713905,0.000000
149,745.000,0.285144,0.299461,0.415395,25.662948,26.951522,37.385530,0.623249,0.000000,0.088337,1.000000,0.01766731,1.563599,0.000000,15,0.208425,0.671405,,,95.455433,136.132402,0.701196,0.000000
150,750.000,0.283500,0.298084,0.418416,25.515010,26.827533,37.657457,0.621950,0.000000,0.006525,1.000000,0.00130509,1.562029,0.000000,15,0.210179,0.700967,,,87.715232,136.107510,0.644455,0.000000
151,755.000,0.281859,0.296679,0.421462,25.367266,26.701117,37.931617,0.687657,0.000000,0.094275,1.000000,0.01885503,1.560392,0.000000,15,0.211959,0.730516,,,100.357872,136.081787,0.737482,0.000000
152,760.000,0.280219,0.295248,0.424534,25.219690,26.572280,38.208030,0.647354,0.000000,0.059955,1.000000,0.01199105,1.558687,0.000000,15,0.213765,0.759993,,,98.949089,136.055239,0.727271,0.000000
153,765.000,0.278581,0.293789,0.427630,25.072258,26.441027,38.486715,0.655948,0.000000,0.011665,0.996416,0.00233294,1.556913,0.000000,15,0.215604,0.789345,,,94.806503,136.027869,0.696964,0.000000
154,770.000,0.276944,0.292304,0.430752,24.924944,26.307366,38.767690,0.702588,0.000000,0.065005,1.000000,0.01300105,1.555068,0.000000,15,0.217579,0.818518,,,102.828707,135.999684,0.756095,0.000000
155,775.000,0.275308,0.290792,0.433900,24.777723,26.171302,39.050975,0.664393,0.000000,0.055780,1.000000,0.01115601,1.553151,0.000000,15,0.219583,0.847464,,,94.354114,135.970687,0.693930,0.000000
156,780.000,0.273673,0.289254,0.437073,24.630570,26.032842,39.336588,0.651117,0.000000,0.021472,1.000000,0.00429438,1.551160,0.000000,15,0.221617,0.876137,,,100.452546,135.940884,0.738943,0.000000
157,785.000,0.272038,0.287689,0.440273,24.483460,25.891994,39.624547,0.658143,0.000000,0.009147,1.000000,0.00182938,1.549094,0.000000,15,0.223679,0.904495,,,94.437069,135.910280,0.694849,0.000000
158,790.000,0.270404,0.286097,0.443499,24.336366,25.748765,39.914869,0.676829,0.000000,0.026084,0.996416,0.00521680,1.546951,0.000000,15,0.225795,0.932497,,,94.746995,135.878881,0.697290,0.000000
159,795.000,0.268770,0.284480,0.446751,24.189264,25.603163,40.207573,0.717744,0.000000,0.055506,1.000000,0.01110110,1.544730,0.000000,15,0.228049,0.960108,,,98.162873,135.846692,0.722600,0.000000
160,800.000,0.267135,0.282836,0.450030,24.042128,25.455198,40.502674,0.690592,0.000000,0.039379,1.000000,0.00787573,1.542430,0.000000,15,0.230334,0.987294,,,101.628241,135.813718,0.748291,0.000000
161,805.000,0.265499,0.281165,0.453335,23.894932,25.304877,40.800190,0.736797,0.000000,0.061177,1.000000,0.01223534,1.540048,0.000000,15,0.232652,1.014026,,,104.211671,135.779967,0.767504,0.000000
162,810.000,0.263863,0.279469,0.456668,23.747651,25.152212,41.100137,0.672321,0.000000,0.089020,1.000000,0.01780406,1.537584,0.000000,15,0.235001,1.040276,,,99.504494,135.745443,0.733023,0.000000
163,815.000,0.262225,0.277747,0.460028,23.600259,24.997211,41.402530,0.696764,0.000000,0.033458,1.000000,0.00669158,1.535035,0.000000,15,0.237383,1.066020,,,96.289830,135.710153,0.709526,0.000000
164,820.000,0.260586,0.275999,0.463415,23.452730,24.839885,41.707385,0.740586,0.000000,0.057568,1.000000,0.01151356,1.532400,0.000000,15,0.239798,1.091238,,,99.807675,135.674103,0.735643,0.000000
165,825.000,0.258945,0.274225,0.466830,23.305038,24.680246,42.014716,0.732370,0.000000,0.012801,1.000000,0.00256017,1.529677,0.000000,15,0.242245,1.115911,,,97.673466,135.637300,0.720108,0.000000
166,830.000,0.257302,0.272426,0.470273,23.157157,24.518305,42.324538,0.740811,0.000000,0.009661,0.996416,0.00193228,1.526864,0.000000,15,0.244782,1.140023,,,100.028825,135.599751,0.737677,0.000000
167,835.000,0.255656,0.270601,0.473743,23.009062,24.354074,42.636864,0.790855,0.000000,0.061615,1.000000,0.01232296,1.523961,0.000000,15,0.247442,1.163561,,,104.316480,135.561462,0.769514,0.000000
168,840.000,0.254008,0.268751,0.477241,22.860726,24.187566,42.951708,0.731606,0.000000,0.076579,1.000000,0.01531579,1.520964,0.000000,15,0.250137,1.186514,,,100.125132,135.522441,0.738809,0.000000
169,845.000,0.252357,0.266875,0.480768,22.712124,24.018794,43.269082,0.728651,0.000000,0.008173,1.000000,0.00163453,1.517872,0.000000,15,0.252869,1.208874,,,98.981106,135.482696,0.730581,0.000000
170,850.000,0.250703,0.264975,0.484322,22.563228,23.847773,43.588999,0.720551,0.000000,0.012940,0.996416,0.00258791,1.514683,0.500000,15,0.255694,1.230634,,,97.357222,135.442232,0.718810,0.000000
171,855.000,0.249045,0.263050,0.487905,22.414014,23.674517,43.911469,0.772158,0.000000,0.065090,1.000000,0.01301796,1.511396,0.000000,15,0.258658,1.251790,,,102.398738,135.401060,0.756262,0.000000
172,860.000,0.247383,0.261100,0.491517,22.264454,23.499042,44.236504,0.760405,0.000000,0.017083,1.000000,0.00341662,1.508009,0.000000,15,0.261662,1.272340,,,98.762947,135.359186,0.729636,0.000000
173,865.000,0.245717,0.259126,0.495157,22.114523,23.321363,44.564114,0.784887,0.000000,0.029334,1.000000,0.00586673,1.504519,0.000000,15,0.264705,1.292282,,,106.177998,135.316618,0.784663,0.000000
174,870.000,0.244047,0.257128,0.498826,21.964194,23.141497,44.894309,0.744917,0.000000,0.052763,1.000000,0.01055269,1.500924,0.000000,15,0.267788,1.311618,,,101.215183,135.273366,0.748227,0.000000
175,875.000,0.242372,0.255105,0.502523,21.813441,22.959462,45.227097,0.751255,0.000000,0.006487,1.000000,0.00129747,1.497223,0.000000,15,0.270911,1.330350,,,97.415780,135.229438,0.720374,0.000000
176,880.000,0.240692,0.253059,0.506250,21.662239,22.775275,45.562486,0.796098,0.000000,0.054450,1.000000,0.01089005,1.493414,0.000000,15,0.274075,1.348482,,,99.117514,135.184843,0.733200,0.000000
177,885.000,0.239006,0.250988,0.510005,21.510559,22.588957,45.900484,0.840797,0.000000,0.051257,1.000000,0.01025133,1.489494,0.000000,15,0.277280,1.366018,,,108.696672,135.139590,0.804329,0.000000
178,890.000,0.237315,0.248895,0.513790,21.358377,22.400526,46.241097,0.801992,0.000000,0.048092,1.000000,0.00961844,1.485462,0.000000,15,0.280527,1.382965,,,100.775210,135.093689,0.745965,0.000000
179,895.000,0.235618,0.246778,0.517604,21.205665,22.210003,46.584332,0.870113,0.000000,0.076389,1.000000,0.01527780,1.481316,0.000000,15,0.283815,1.399330,,,106.360486,135.047149,0.787580,0.000000
180,900.000,0.233916,0.244638,0.521447,21.052398,22.017410,46.930192,0.843696,0.000000,0.032379,1.000000,0.00647575,1.477053,0.000000,15,0.287146,1.415121,,,107.323685,134.999981,0.794990,0.000000
181,905.000,0.232206,0.242475,0.525319,20.898548,21.822769,47.278683,0.832986,0.000000,0.014773,1.000000,0.00295456,1.472671,0.000000,15,0.290519,1.430347,,,101.708245,134.952195,0.753661,0.000000
182,910.000,0.230490,0.240290,0.529220,20.744091,21.626102,47.629807,0.877218,0.000000,0.048397,1.000000,0.00967939,1.468168,0.000000,15,0.293936,1.445017,,,101.997010,134.903802,0.756072,0.000000
183,915.000,0.228767,0.238083,0.533151,20.588999,21.427435,47.983566,0.829657,0.000000,0.056255,1.000000,0.01125107,1.463542,0.000000,15,0.297395,1.459142,,,96.982343,134.854812,0.719161,0.000000
184,920.000,0.227036,0.235853,0.537111,20.433246,21.226791,48.339963,0.873654,0.000000,0.048288,1.000000,0.00965759,1.458791,0.000000,15,0.300899,1.472732,,,104.403022,134.805236,0.774473,0.000000
185,925.000,0.225298,0.233602,0.541100,20.276806,21.024197,48.698997,0.904541,0.000000,0.032015,1.000000,0.00640309,1.453912,0.000000,15,0.304446,1.485799,,,107.502259,134.755087,0.797760,0.000000
186,930.000,0.223552,0.231330,0.545119,20.119654,20.819679,49.060667,0.880688,0.000000,0.028537,1.000000,0.00570732,1.448904,0.000000,15,0.308038,1.498355,,,103.436145,134.704376,0.767875,0.000000
187,935.000,0.221797,0.229036,0.549166,19.961761,20.613266,49.424972,0.865218,0.000000,0.019775,1.000000,0.00395500,1.443764,0.000000,15,0.311674,1.510410,,,105.053841,134.653115,0.780181,0.000000
188,940.000,0.220034,0.226722,0.553243,19.803104,20.404986,49.791910,0.849433,0.000000,0.020476,1.000000,0.00409527,1.438489,0.000000,15,0.315356,1.521978,,,101.712278,134.601317,0.755656,0.000000
189,945.000,0.218263,0.224387,0.557350,19.643655,20.194869,50.161476,0.903763,0.000000,0.057952,1.000000,0.01159047,1.433078,0.000000,15,0.319082,1.533072,,,108.912235,134.548995,0.809462,0.000000
190,950.000,0.216482,0.222033,0.561485,19.483389,19.982946,50.533665,0.871553,0.000000,0.037878,1.000000,0.00757554,1.427528,0.000000,15,0.322855,1.543703,,,106.993931,134.496161,0.795517,0.000000
191,955.000,0.214692,0.219658,0.565650,19.322280,19.769249,50.908472,0.896476,0.000000,0.025517,1.000000,0.00510343,1.421838,0.000000,15,0.326673,1.553884,,,108.663661,134.442830,0.808252,0.000000
192,960.000,0.212892,0.217265,0.569843,19.160302,19.553810,51.285888,0.919674,0.000000,0.022910,1.000000,0.00458207,1.416003,0.000000,15,0.330538,1.563628,,,106.909405,134.389014,0.795522,0.000000
193,965.000,0.211083,0.214852,0.574066,18.997429,19.336665,51.665906,0.965719,0.000000,0.045397,1.000000,0.00907950,1.410023,0.000000,15,0.334449,1.572948,,,110.815730,134.334730,0.824922,0.000000
194,970.000,0.209263,0.212421,0.578317,18.833637,19.117848,52.048515,0.945025,0.000000,0.023791,1.000000,0.00475822,1.403895,0.000000,15,0.338407,1.581858,,,108.157649,134.279990,0.805464,0.000000
195,975.000,0.207432,0.209971,0.582597,18.668900,18.897395,52.433705,0.935593,0.000000,0.012394,1.000000,0.00247879,1.397617,0.000000,15,0.342412,1.590368,,,109.894633,134.224809,0.818736,0.000000
196,980.000,0.205591,0.207504,0.586905,18.503193,18.675344,52.821463,0.975356,0.000000,0.038402,1.000000,0.00768036,1.391185,0.000000,15,0.346464,1.598493,,,110.448040,134.169205,0.823200,0.000000
197,985.000,0.203739,0.205019,0.591242,18.336490,18.451735,53.211775,0.926124,0.000000,0.052834,1.000000,0.01056679,1.384599,0.000000,15,0.350564,1.606244,,,107.719266,134.113191,0.803197,0.000000
198,990.000,0.201875,0.202518,0.595607,18.168767,18.226606,53.604626,0.939647,0.000000,0.011915,1.000000,0.00238294,1.377855,0.000000,15,0.354712,1.613635,,,108.156171,134.056784,0.806794,0.000000
199,995.000,0.200000,0.200000,0.600000,18.000000,18.000000,54.000000,0.974093,0.000000,0.032916,1.000000,0.00658325,1.370951,0.000000,15,0.358907,1.620676,,,105.135116,134.000000,0.784590,0.000000
