run_id,experiment_type,policy,metric,value,unit,source_file,source_column,status,notes
continuous-callgraph-scale45-20260523T182406Z,continuous_callgraph,workload-mixer,latency_p50_ms,103.8481345,ms,raw/request_mix_timeseries.csv,latency_ms,measured,
continuous-callgraph-scale45-20260523T182406Z,continuous_callgraph,workload-mixer,latency_p95_ms,145.4301705,ms,raw/request_mix_timeseries.csv,latency_ms,measured,
continuous-callgraph-scale45-20260523T182406Z,continuous_callgraph,workload-mixer,latency_p99_ms,155.77081844999998,ms,raw/request_mix_timeseries.csv,latency_ms,measured,
continuous-callgraph-scale45-20260523T182406Z,continuous_callgraph,workload-mixer,throughput_rps,180.0,requests/s,raw/request_mix_timeseries.csv,qps_*,measured,configured aggregate request rate
continuous-callgraph-scale45-20260523T182406Z,continuous_callgraph,workload-mixer,sla_violations,,count,,,unavailable,metric not emitted by this run type
continuous-callgraph-scale45-20260523T182406Z,continuous_callgraph,workload-mixer,sla_violation_rate,0.005172444444444445,ratio,raw/request_mix_timeseries.csv,sla_violation_ratio,measured,
continuous-callgraph-scale45-20260523T182406Z,continuous_callgraph,workload-mixer,scheduler_decision_time_ms,,ms,,,unavailable,metric not emitted by this run type
continuous-callgraph-scale45-20260523T182406Z,continuous_callgraph,workload-mixer,gda_build_time_ms,,ms,,,unavailable,metric not emitted by this run type
continuous-callgraph-scale45-20260523T182406Z,continuous_callgraph,workload-mixer,ndm_injection_time_ms,,ms,,,unavailable,metric not emitted by this run type
continuous-callgraph-scale45-20260523T182406Z,continuous_callgraph,workload-mixer,cpu_overhead_pct,,percent,,,unavailable,metric not emitted by this run type
continuous-callgraph-scale45-20260523T182406Z,continuous_callgraph,workload-mixer,memory_overhead_mb,,MiB,,,unavailable,metric not emitted by this run type
continuous-callgraph-scale45-20260523T182406Z,continuous_callgraph,workload-mixer,migration_count,,count,,,unavailable,metric not emitted by this run type
continuous-callgraph-scale45-20260523T182406Z,continuous_callgraph,workload-mixer,network_target_vs_measured_error,,unitless,,,unavailable,metric not emitted by this run type
continuous-callgraph-scale45-20260523T182406Z,continuous_callgraph,workload-mixer,placement_cost_reduction_pct,,percent,,,unavailable,metric not emitted by this run type
