step,time_s,source,destination,weight
0,0.0,compose-post-service,home-timeline-service,8.627432
0,0.0,compose-post-service,post-storage-service,9.859922
0,0.0,compose-post-service,url-shorten-service,5.546206
0,0.0,compose-post-service,user-mention-service,5.546206
0,0.0,compose-post-service,user-service,7.394941
0,0.0,compose-post-service,user-timeline-service,7.394941
0,0.0,home-timeline-service,post-storage-service,51.764589
0,0.0,home-timeline-service,social-graph-service,40.261347
0,0.0,home-timeline-service,user-service,28.758105
0,0.0,nginx-thrift,compose-post-service,12.324902
0,0.0,nginx-thrift,home-timeline-service,57.516210
0,0.0,nginx-thrift,user-timeline-service,12.324902
0,0.0,user-timeline-service,post-storage-service,10.476167
0,0.0,user-timeline-service,user-service,6.778696
1,5.0,compose-post-service,home-timeline-service,8.741921
1,5.0,compose-post-service,post-storage-service,9.990767
1,5.0,compose-post-service,url-shorten-service,5.619806
1,5.0,compose-post-service,user-mention-service,5.619806
1,5.0,compose-post-service,user-service,7.493075
1,5.0,compose-post-service,user-timeline-service,7.493075
1,5.0,home-timeline-service,post-storage-service,52.451527
1,5.0,home-timeline-service,social-graph-service,40.795632
1,5.0,home-timeline-service,user-service,29.139737
1,5.0,nginx-thrift,compose-post-service,12.488459
1,5.0,nginx-thrift,home-timeline-service,58.279474
1,5.0,nginx-thrift,user-timeline-service,12.488459
1,5.0,user-timeline-service,post-storage-service,10.615190
1,5.0,user-timeline-service,user-service,6.868652
2,10.0,compose-post-service,home-timeline-service,9.026596
2,10.0,compose-post-service,post-storage-service,10.316110
2,10.0,compose-post-service,url-shorten-service,5.802812
2,10.0,compose-post-service,user-mention-service,5.802812
2,10.0,compose-post-service,user-service,7.737083
2,10.0,compose-post-service,user-timeline-service,7.737083
2,10.0,home-timeline-service,post-storage-service,54.159579
2,10.0,home-timeline-service,social-graph-service,42.124117
2,10.0,home-timeline-service,user-service,30.088655
2,10.0,nginx-thrift,compose-post-service,12.895138
2,10.0,nginx-thrift,home-timeline-service,60.177310
2,10.0,nginx-thrift,user-timeline-service,12.895138
2,10.0,user-timeline-service,post-storage-service,10.960867
2,10.0,user-timeline-service,user-service,7.092326
3,15.0,compose-post-service,home-timeline-service,9.321060
3,15.0,compose-post-service,post-storage-service,10.652640
3,15.0,compose-post-service,url-shorten-service,5.992110
3,15.0,compose-post-service,user-mention-service,5.992110
3,15.0,compose-post-service,user-service,7.989480
3,15.0,compose-post-service,user-timeline-service,7.989480
3,15.0,home-timeline-service,post-storage-service,55.926361
3,15.0,home-timeline-service,social-graph-service,43.498280
3,15.0,home-timeline-service,user-service,31.070200
3,15.0,nginx-thrift,compose-post-service,13.315800
3,15.0,nginx-thrift,home-timeline-service,62.140401
3,15.0,nginx-thrift,user-timeline-service,13.315800
3,15.0,user-timeline-service,post-storage-service,11.318430
3,15.0,user-timeline-service,user-service,7.323690
4,20.0,compose-post-service,home-timeline-service,8.825094
4,20.0,compose-post-service,post-storage-service,10.085821
4,20.0,compose-post-service,url-shorten-service,5.673275
4,20.0,compose-post-service,user-mention-service,5.673275
4,20.0,compose-post-service,user-service,7.564366
4,20.0,compose-post-service,user-timeline-service,7.564366
4,20.0,home-timeline-service,post-storage-service,52.950562
4,20.0,home-timeline-service,social-graph-service,41.183771
4,20.0,home-timeline-service,user-service,29.416979
4,20.0,nginx-thrift,compose-post-service,12.607277
4,20.0,nginx-thrift,home-timeline-service,58.833958
4,20.0,nginx-thrift,user-timeline-service,12.607277
4,20.0,user-timeline-service,post-storage-service,10.716185
4,20.0,user-timeline-service,user-service,6.934002
5,25.0,compose-post-service,home-timeline-service,8.819289
5,25.0,compose-post-service,post-storage-service,10.079187
5,25.0,compose-post-service,url-shorten-service,5.669543
5,25.0,compose-post-service,user-mention-service,5.669543
5,25.0,compose-post-service,user-service,7.559390
5,25.0,compose-post-service,user-timeline-service,7.559390
5,25.0,home-timeline-service,post-storage-service,52.915731
5,25.0,home-timeline-service,social-graph-service,41.156680
5,25.0,home-timeline-service,user-service,29.397628
5,25.0,nginx-thrift,compose-post-service,12.598984
5,25.0,nginx-thrift,home-timeline-service,58.795257
5,25.0,nginx-thrift,user-timeline-service,12.598984
5,25.0,user-timeline-service,post-storage-service,10.709136
5,25.0,user-timeline-service,user-service,6.929441
6,30.0,compose-post-service,home-timeline-service,8.950854
6,30.0,compose-post-service,post-storage-service,10.229548
6,30.0,compose-post-service,url-shorten-service,5.754121
6,30.0,compose-post-service,user-mention-service,5.754121
6,30.0,compose-post-service,user-service,7.672161
6,30.0,compose-post-service,user-timeline-service,7.672161
6,30.0,home-timeline-service,post-storage-service,53.705126
6,30.0,home-timeline-service,social-graph-service,41.770653
6,30.0,home-timeline-service,user-service,29.836181
6,30.0,nginx-thrift,compose-post-service,12.786935
6,30.0,nginx-thrift,home-timeline-service,59.672362
6,30.0,nginx-thrift,user-timeline-service,12.786935
6,30.0,user-timeline-service,post-storage-service,10.868895
6,30.0,user-timeline-service,user-service,7.032814
7,35.0,compose-post-service,home-timeline-service,9.466268
7,35.0,compose-post-service,post-storage-service,10.818592
7,35.0,compose-post-service,url-shorten-service,6.085458
7,35.0,compose-post-service,user-mention-service,6.085458
7,35.0,compose-post-service,user-service,8.113944
7,35.0,compose-post-service,user-timeline-service,8.113944
7,35.0,home-timeline-service,post-storage-service,56.797607
7,35.0,home-timeline-service,social-graph-service,44.175917
7,35.0,home-timeline-service,user-service,31.554226
7,35.0,nginx-thrift,compose-post-service,13.523240
7,35.0,nginx-thrift,home-timeline-service,63.108453
7,35.0,nginx-thrift,user-timeline-service,13.523240
7,35.0,user-timeline-service,post-storage-service,11.494754
7,35.0,user-timeline-service,user-service,7.437782
8,40.0,compose-post-service,home-timeline-service,8.907946
8,40.0,compose-post-service,post-storage-service,10.180510
8,40.0,compose-post-service,url-shorten-service,5.726537
8,40.0,compose-post-service,user-mention-service,5.726537
8,40.0,compose-post-service,user-service,7.635383
8,40.0,compose-post-service,user-timeline-service,7.635383
8,40.0,home-timeline-service,post-storage-service,53.447678
8,40.0,home-timeline-service,social-graph-service,41.570416
8,40.0,home-timeline-service,user-service,29.693154
8,40.0,nginx-thrift,compose-post-service,12.725638
8,40.0,nginx-thrift,home-timeline-service,59.386309
8,40.0,nginx-thrift,user-timeline-service,12.725638
8,40.0,user-timeline-service,post-storage-service,10.816792
8,40.0,user-timeline-service,user-service,6.999101
9,45.0,compose-post-service,home-timeline-service,9.486645
9,45.0,compose-post-service,post-storage-service,10.841880
9,45.0,compose-post-service,url-shorten-service,6.098557
9,45.0,compose-post-service,user-mention-service,6.098557
9,45.0,compose-post-service,user-service,8.131410
9,45.0,compose-post-service,user-timeline-service,8.131410
9,45.0,home-timeline-service,post-storage-service,56.919869
9,45.0,home-timeline-service,social-graph-service,44.271010
9,45.0,home-timeline-service,user-service,31.622150
9,45.0,nginx-thrift,compose-post-service,13.552350
9,45.0,nginx-thrift,home-timeline-service,63.244299
9,45.0,nginx-thrift,user-timeline-service,13.552350
