step,time_s,p_read_home,p_compose_post,p_read_user,qps_read_home,qps_compose_post,qps_read_user,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
16,80.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.951788,0.000000,0.085155,1.000000,0.01703095,1.181291,0.000000,14,0.451198,1.237382,,,102.039448,127.500000,0.800309,0.000000
17,85.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.946216,0.000000,0.005854,1.000000,0.00117084,1.181291,0.000000,14,0.451198,1.237382,,,96.053765,127.500000,0.753363,0.000000
18,90.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.039835,0.000000,0.090032,1.000000,0.01800643,1.181291,0.000000,14,0.451198,1.237382,,,104.748142,127.500000,0.821554,0.000000
19,95.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.987796,0.000000,0.050045,1.000000,0.01000896,1.181291,0.000000,14,0.451198,1.237382,,,99.216210,127.500000,0.778166,0.000000
20,100.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.968971,0.000000,0.019058,1.000000,0.00381163,1.181291,0.000000,14,0.451198,1.237382,,,100.379868,127.500000,0.787293,0.000000
21,105.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.983743,0.000000,0.015016,1.000000,0.00300325,1.181291,0.000000,14,0.451198,1.237382,,,94.205412,127.500000,0.738866,0.000000
22,110.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.988764,0.000000,0.005078,1.000000,0.00101560,1.181291,0.000000,14,0.451198,1.237382,,,96.650609,127.500000,0.758044,0.000000
23,115.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.049319,0.000000,0.057709,1.000000,0.01154185,1.181291,0.000000,14,0.451198,1.237382,,,101.072485,127.500000,0.792725,0.000000
24,120.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.976346,0.000000,0.069544,1.000000,0.01390872,1.181291,0.000000,14,0.451198,1.237382,,,103.258111,127.500000,0.809868,0.000000
25,125.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.978481,0.000000,0.002182,1.000000,0.00043633,1.181291,0.000000,14,0.451198,1.237382,,,95.026335,127.500000,0.745305,0.000000
26,130.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.016724,0.000000,0.037614,1.000000,0.00752286,1.181291,0.000000,14,0.451198,1.237382,,,104.777228,127.500000,0.821782,0.000000
27,135.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.014388,0.000000,0.002297,1.000000,0.00045948,1.181291,0.000000,14,0.451198,1.237382,,,96.732194,127.500000,0.758684,0.000000
28,140.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.056411,0.000000,0.039778,1.000000,0.00795568,1.181291,0.000000,14,0.451198,1.237382,,,102.464180,127.500000,0.803641,0.000000
29,145.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.046261,0.000000,0.009608,1.000000,0.00192160,1.181291,0.000000,14,0.451198,1.237382,,,103.114929,127.500000,0.808745,0.000000
30,150.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.999268,0.000000,0.044914,1.000000,0.00898290,1.181291,0.000000,14,0.451198,1.237382,,,101.739392,127.500000,0.797956,0.000000
31,155.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.985399,0.000000,0.013880,1.000000,0.00277595,1.181291,0.000000,14,0.451198,1.237382,,,96.413772,127.500000,0.756186,0.000000
32,160.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.049918,0.000000,0.061452,1.000000,0.01229044,1.181291,0.000000,14,0.451198,1.237382,,,103.070667,127.500000,0.808397,0.000000
33,165.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.066408,0.066667,0.031258,1.000000,0.00625151,1.181291,0.000000,15,0.464986,1.324936,,,102.099147,127.500000,0.800778,0.000000
34,170.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.971749,0.066667,0.103383,1.000000,0.02067657,1.181291,0.000000,14,0.451198,1.237382,,,103.448604,127.500000,0.811362,0.000000
35,175.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.043388,0.000000,0.068659,1.000000,0.01373186,1.181291,0.000000,14,0.451198,1.237382,,,103.931988,127.500000,0.815153,0.000000
36,180.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.057858,0.000000,0.013679,1.000000,0.00273574,1.181291,0.000000,14,0.451198,1.237382,,,101.331614,127.500000,0.794758,0.000000
37,185.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.037245,0.000000,0.019486,1.000000,0.00389714,1.181291,0.000000,14,0.451198,1.237382,,,101.861314,127.500000,0.798912,0.000000
38,190.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.995041,0.000000,0.040688,1.000000,0.00813766,1.181291,0.000000,14,0.451198,1.237382,,,104.374557,127.500000,0.818624,0.000000
39,195.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.053908,0.000000,0.055856,1.000000,0.01117116,1.181291,0.000000,14,0.451198,1.237382,,,99.916226,127.500000,0.783657,0.000000
40,200.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.048241,0.000000,0.005377,1.000000,0.00107533,1.181291,0.000000,14,0.451198,1.237382,,,98.414988,127.500000,0.771882,0.000000
41,205.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.995619,0.000000,0.050200,1.000000,0.01004004,1.181291,0.000000,14,0.451198,1.237382,,,99.127051,127.500000,0.777467,0.000000
42,210.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.041273,0.000000,0.043844,1.000000,0.00876878,1.181291,0.000000,14,0.451198,1.237382,,,103.472295,127.500000,0.811547,0.000000
43,215.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.000016,0.000000,0.039622,1.000000,0.00792430,1.181291,0.000000,14,0.451198,1.237382,,,99.907806,127.500000,0.783591,0.000000
44,220.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.983120,0.000000,0.016896,1.000000,0.00337923,1.181291,0.000000,14,0.451198,1.237382,,,101.069475,127.500000,0.792702,0.000000
45,225.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.013427,0.000000,0.029906,1.000000,0.00598113,1.181291,0.000000,14,0.451198,1.237382,,,101.444419,127.500000,0.795643,0.000000
46,230.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.014075,0.000000,0.000639,1.000000,0.00012774,1.181291,0.000000,14,0.451198,1.237382,,,99.850138,127.500000,0.783138,0.000000
47,235.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.021038,0.000000,0.006820,1.000000,0.00136400,1.181291,0.000000,14,0.451198,1.237382,,,97.988801,127.500000,0.768540,0.000000
48,240.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.046846,0.000000,0.024653,1.000000,0.00493053,1.181291,0.000000,14,0.451198,1.237382,,,98.428379,127.500000,0.771987,0.000000
49,245.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.066501,0.066667,0.034177,1.000000,0.00683535,1.181291,0.000000,15,0.464986,1.324936,,,105.498892,127.500000,0.827442,0.000000
50,250.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.079696,0.000000,0.012222,1.000000,0.00244433,1.181291,0.000000,15,0.464986,1.324936,,,99.031766,127.500000,0.776720,0.000000
51,255.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.081854,0.000000,0.001994,1.000000,0.00039888,1.181291,0.000000,15,0.464986,1.324936,,,101.969145,127.500000,0.799758,0.000000
52,260.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.084175,0.000000,0.002140,1.000000,0.00042809,1.181291,0.000000,15,0.464986,1.324936,,,103.031409,127.500000,0.808089,0.000000
53,265.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.064388,0.000000,0.018250,1.000000,0.00365009,1.181291,0.000000,15,0.464986,1.324936,,,100.220336,127.500000,0.786042,0.000000
54,270.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.016580,0.066667,0.060238,1.000000,0.01204768,1.181291,0.000000,14,0.451198,1.237382,,,100.161007,127.500000,0.785577,0.000000
55,275.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.004089,0.000000,0.012287,1.000000,0.00245735,1.181291,0.000000,14,0.451198,1.237382,,,101.719268,127.500000,0.797798,0.000000
56,280.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.049312,0.000000,0.043097,1.000000,0.00861941,1.181291,0.000000,14,0.451198,1.237382,,,103.304499,127.500000,0.810231,0.000000
57,285.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.041961,0.000000,0.007005,1.000000,0.00140105,1.181291,0.000000,14,0.451198,1.237382,,,97.944876,127.500000,0.768195,0.000000
58,290.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.055239,0.000000,0.012583,1.000000,0.00251657,1.181291,0.000000,14,0.451198,1.237382,,,102.764594,127.500000,0.805997,0.000000
59,295.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.997514,0.000000,0.054703,1.000000,0.01094069,1.181291,0.000000,14,0.451198,1.237382,,,96.939542,127.500000,0.760310,0.000000
60,300.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.007780,0.000000,0.010187,1.000000,0.00203739,1.181291,0.000000,14,0.451198,1.237382,,,106.744761,127.500000,0.837214,0.000000
61,305.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.080907,0.066667,0.082611,1.000000,0.01652226,1.181291,0.000000,15,0.464986,1.324936,,,104.067904,127.500000,0.816219,0.000000
62,310.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.049215,0.066667,0.044893,1.000000,0.00897851,1.181291,0.000000,14,0.451198,1.237382,,,106.293860,127.500000,0.833677,0.000000
63,315.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.058849,0.066667,0.024995,1.000000,0.00499900,1.181291,0.000000,15,0.464986,1.324936,,,99.366446,127.500000,0.779345,0.000000
64,320.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.999078,0.066667,0.071586,1.000000,0.01431726,1.181291,0.000000,14,0.451198,1.237382,,,102.459884,127.500000,0.803607,0.000000
65,325.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.029597,0.000000,0.029642,1.000000,0.00592838,1.181291,0.000000,14,0.451198,1.237382,,,102.405290,127.500000,0.803179,0.000000
66,330.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.080821,0.066667,0.062676,1.000000,0.01253520,1.181291,0.000000,15,0.464986,1.324936,,,105.249574,127.500000,0.825487,0.000000
67,335.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.054841,0.066667,0.039694,1.000000,0.00793875,1.181291,0.000000,14,0.451198,1.237382,,,99.908030,127.500000,0.783592,0.000000
68,340.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.089136,0.066667,0.047026,1.000000,0.00940513,1.181291,0.000000,15,0.464986,1.324936,,,104.320577,127.500000,0.818201,0.000000
69,345.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.009688,0.066667,0.087819,1.000000,0.01756376,1.181291,0.000000,14,0.451198,1.237382,,,109.697751,127.500000,0.860375,0.000000
70,350.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.035471,0.000000,0.024900,1.000000,0.00498007,1.181291,0.000000,14,0.451198,1.237382,,,95.714044,127.500000,0.750698,0.000000
71,355.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.070004,0.066667,0.047798,1.000000,0.00955968,1.181291,0.000000,15,0.464986,1.324936,,,99.642728,127.500000,0.781512,0.000000
72,360.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.034341,0.066667,0.048838,1.000000,0.00976765,1.181291,0.000000,14,0.451198,1.237382,,,98.789619,127.500000,0.774821,0.000000
73,365.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.068653,0.066667,0.047636,1.000000,0.00952717,1.181291,0.000000,15,0.464986,1.324936,,,101.694693,127.500000,0.797605,0.000000
74,370.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.045784,0.066667,0.037100,1.000000,0.00741995,1.181291,0.000000,14,0.451198,1.237382,,,98.530694,127.500000,0.772790,0.000000
75,375.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.001239,0.000000,0.042595,1.000000,0.00851895,1.181291,0.000000,14,0.451198,1.237382,,,100.988569,127.500000,0.792067,0.000000
76,380.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.999106,0.000000,0.002130,1.000000,0.00042596,1.181291,0.000000,14,0.451198,1.237382,,,100.091593,127.500000,0.785032,0.000000
77,385.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.087269,0.066667,0.095829,1.000000,0.01916572,1.181291,0.000000,15,0.464986,1.324936,,,107.671652,127.500000,0.844484,0.000000
78,390.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.000617,0.066667,0.094461,1.000000,0.01889226,1.181291,0.000000,14,0.451198,1.237382,,,105.487856,127.500000,0.827356,0.000000
79,395.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.007777,0.000000,0.007104,1.000000,0.00142090,1.181291,0.000000,14,0.451198,1.237382,,,103.441888,127.500000,0.811309,0.000000
80,400.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.021534,0.000000,0.013467,1.000000,0.00269341,1.181291,0.000000,14,0.451198,1.237382,,,101.300992,127.500000,0.794518,0.000000
81,405.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.058971,0.066667,0.050828,1.000000,0.01016552,1.181291,0.000000,15,0.464986,1.324936,,,102.918968,127.500000,0.807208,0.000000
82,410.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.072611,0.000000,0.012717,1.000000,0.00254344,1.181291,0.000000,15,0.464986,1.324936,,,104.782436,127.500000,0.821823,0.000000
83,415.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.034314,0.066667,0.051174,1.000000,0.01023486,1.181291,0.000000,14,0.451198,1.237382,,,99.900359,127.500000,0.783532,0.000000
84,420.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.036070,0.000000,0.001694,1.000000,0.00033883,1.181291,0.000000,14,0.451198,1.237382,,,95.365131,127.500000,0.747962,0.000000
85,425.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.064574,0.066667,0.042388,1.000000,0.00847765,1.181291,0.000000,15,0.464986,1.324936,,,103.131719,127.500000,0.808876,0.000000
86,430.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.012971,0.066667,0.063738,1.000000,0.01274755,1.181291,0.000000,14,0.451198,1.237382,,,98.701285,127.500000,0.774128,0.000000
87,435.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.021818,0.000000,0.008658,1.000000,0.00173159,1.181291,0.000000,14,0.451198,1.237382,,,99.502268,127.500000,0.780410,0.000000
88,440.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.045223,0.000000,0.022393,1.000000,0.00447850,1.181291,0.000000,14,0.451198,1.237382,,,106.348424,127.500000,0.834105,0.000000
89,445.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.046913,0.000000,0.001614,1.000000,0.00032278,1.181291,0.000000,14,0.451198,1.237382,,,100.612838,127.500000,0.789120,0.000000
90,450.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.986403,0.000000,0.057798,1.000000,0.01155956,1.181291,0.000000,14,0.451198,1.237382,,,105.035903,127.500000,0.823811,0.000000
91,455.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.993070,0.000000,0.006713,1.000000,0.00134259,1.181291,0.000000,14,0.451198,1.237382,,,96.505797,127.500000,0.756908,0.000000
92,460.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.994899,0.000000,0.001839,1.000000,0.00036781,1.181291,0.000000,14,0.451198,1.237382,,,100.335643,127.500000,0.786946,0.000000
93,465.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.052824,0.000000,0.055019,1.000000,0.01100373,1.181291,0.000000,14,0.451198,1.237382,,,105.400654,127.500000,0.826672,0.000000
94,470.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.048776,0.000000,0.003846,1.000000,0.00076912,1.181291,0.000000,14,0.451198,1.237382,,,99.151548,127.500000,0.777659,0.000000
95,475.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.075938,0.066667,0.040883,1.000000,0.00817661,1.181291,0.000000,15,0.464986,1.324936,,,101.348493,127.500000,0.794890,0.000000
96,480.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.054483,0.066667,0.035664,1.000000,0.00713278,1.181291,0.000000,14,0.451198,1.237382,,,102.472011,127.500000,0.803702,0.000000
97,485.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.002277,0.000000,0.049508,1.000000,0.00990163,1.181291,0.000000,14,0.451198,1.237382,,,99.505558,127.500000,0.780436,0.000000
98,490.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.052392,0.000000,0.047620,1.000000,0.00952403,1.181291,0.000000,14,0.451198,1.237382,,,106.475649,127.500000,0.835103,0.000000
99,495.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.073354,0.066667,0.035258,1.000000,0.00705167,1.181291,0.000000,15,0.464986,1.324936,,,98.820434,127.500000,0.775062,0.000000
100,500.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.008696,0.066667,0.075316,1.000000,0.01506314,1.181291,0.000000,14,0.451198,1.237382,,,98.899490,127.500000,0.775682,0.000000
101,505.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.973888,0.000000,0.034507,1.000000,0.00690145,1.181291,0.000000,14,0.451198,1.237382,,,97.245324,127.500000,0.762708,0.000000
102,510.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.009200,0.000000,0.034990,1.000000,0.00699799,1.181291,0.000000,14,0.451198,1.237382,,,100.838023,127.500000,0.790886,0.000000
103,515.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.998813,0.000000,0.010293,1.000000,0.00205854,1.181291,0.000000,14,0.451198,1.237382,,,103.738293,127.500000,0.813634,0.000000
104,520.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.987020,0.000000,0.011807,1.000000,0.00236134,1.181291,0.000000,14,0.451198,1.237382,,,99.861778,127.500000,0.783230,0.000000
105,525.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.972734,0.000000,0.014474,1.000000,0.00289471,1.181291,0.000000,14,0.451198,1.237382,,,101.848475,127.500000,0.798812,0.000000
106,530.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.979496,0.000000,0.006903,1.000000,0.00138057,1.181291,0.000000,14,0.451198,1.237382,,,102.399577,127.500000,0.803134,0.000000
107,535.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.052283,0.000000,0.069171,1.000000,0.01383426,1.181291,0.000000,14,0.451198,1.237382,,,102.695813,127.500000,0.805457,0.000000
108,540.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.969486,0.000000,0.078683,1.000000,0.01573665,1.181291,0.000000,14,0.451198,1.237382,,,104.752202,127.500000,0.821586,0.000000
109,545.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.024575,0.000000,0.053767,1.000000,0.01075348,1.181291,0.000000,14,0.451198,1.237382,,,100.244602,127.500000,0.786232,0.000000
110,550.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.982493,0.000000,0.041073,1.000000,0.00821462,1.181291,0.000000,14,0.451198,1.237382,,,102.932771,127.500000,0.807316,0.000000
111,555.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.979805,0.000000,0.002735,1.000000,0.00054708,1.181291,0.000000,14,0.451198,1.237382,,,103.653467,127.500000,0.812968,0.000000
112,560.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.041148,0.000000,0.058918,1.000000,0.01178367,1.181291,0.000000,14,0.451198,1.237382,,,104.543856,127.500000,0.819952,0.000000
113,565.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.987520,0.000000,0.051509,1.000000,0.01030177,1.181291,0.000000,14,0.451198,1.237382,,,103.123388,127.500000,0.808811,0.000000
114,570.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.974571,0.000000,0.013112,1.000000,0.00262235,1.181291,0.000000,14,0.451198,1.237382,,,98.665360,127.500000,0.773846,0.000000
115,575.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.000187,0.000000,0.025611,1.000000,0.00512211,1.181291,0.000000,14,0.451198,1.237382,,,100.110025,127.500000,0.785177,0.000000
116,580.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.022679,0.000000,0.021993,1.000000,0.00439861,1.181291,0.000000,14,0.451198,1.237382,,,100.109236,127.500000,0.785170,0.000000
117,585.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.004078,0.000000,0.018188,1.000000,0.00363762,1.181291,0.000000,14,0.451198,1.237382,,,97.181027,127.500000,0.762204,0.000000
118,590.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.036038,0.000000,0.030848,1.000000,0.00616962,1.181291,0.000000,14,0.451198,1.237382,,,103.427804,127.500000,0.811198,0.000000
119,595.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.988603,0.000000,0.045785,1.000000,0.00915698,1.181291,0.000000,14,0.451198,1.237382,,,100.844492,127.500000,0.790937,0.000000
120,600.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.999236,0.000000,0.010642,1.000000,0.00212831,1.181291,0.000000,14,0.451198,1.237382,,,100.944020,127.500000,0.791718,0.000000
121,605.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.016884,0.000000,0.017354,1.000000,0.00347082,1.181291,0.000000,14,0.451198,1.237382,,,100.562961,127.500000,0.788729,0.000000
122,610.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.989642,0.000000,0.026790,1.000000,0.00535793,1.181291,0.000000,14,0.451198,1.237382,,,100.673161,127.500000,0.789593,0.000000
123,615.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.013475,0.000000,0.023516,1.000000,0.00470324,1.181291,0.000000,14,0.451198,1.237382,,,99.908827,127.500000,0.783599,0.000000
124,620.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.986723,0.000000,0.026396,1.000000,0.00527926,1.181291,0.000000,14,0.451198,1.237382,,,96.675152,127.500000,0.758236,0.000000
125,625.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.951629,0.000000,0.035566,1.000000,0.00711319,1.181291,0.000000,14,0.451198,1.237382,,,102.238998,127.500000,0.801874,0.000000
126,630.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.948819,0.000000,0.002953,1.000000,0.00059056,1.181291,0.000000,14,0.451198,1.237382,,,95.554984,127.500000,0.749451,0.000000
127,635.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.012962,0.000000,0.063323,1.000000,0.01266450,1.181291,0.000000,14,0.451198,1.237382,,,103.705341,127.500000,0.813375,0.000000
