benchmark,run_id,namespace,scale,replica_level,replica_config,workload_mode,repeat,policy,policy_display_name,step,time_s,evidence_type,request_type,traffic_stress,weighted_edge_distance,active_edge_count,request_mix_entropy,top3_hotspot_churn,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,gda_query_latency_ms,gda_build_time_ms,gda_total_time_ms,gda_nodes,gda_edges,gda_query_count,latency_ms,p50_ms,p95_ms,p99_ms,throughput_rps,error_rate,sla_ms,sla_pressure,sla_violation_ratio,worker_nodes_selected,actual_app_pods,ready_app_pods,non_empty_worker_nodes,pod_node_occupancy_ratio,pod_restarts,total_pods,cluster_cpu_utilization,cluster_memory_utilization,top_node_cpu_utilization
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,kubernetes-default,K8s default,2,0.200,replay,mixed,0.959227,0.007669,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.018806,0.018806,8,10,0,64.844861,64.844861,64.844861,64.844861,90.000000,0.000000,110.555556,0.586536,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,cga,CGA,2,0.200,replay,mixed,0.959227,0.007669,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.018806,0.018806,8,10,0,59.899254,59.899254,59.899254,59.899254,90.000000,0.000000,110.555556,0.541802,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,hda,HDA,2,0.200,replay,mixed,0.959227,0.007669,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.018806,0.018806,8,10,0,62.632376,62.632376,62.632376,62.632376,90.000000,0.000000,110.555556,0.566524,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,policy2,Policy 2,2,0.200,replay,mixed,0.959227,0.007669,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.018806,0.018806,8,10,0,57.219335,57.219335,57.219335,57.219335,90.000000,0.000000,110.555556,0.517562,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,policy3,Policy 3,2,0.200,replay,mixed,0.959227,0.007669,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.018806,0.018806,8,10,0,57.214490,57.214490,57.214490,57.214490,90.000000,0.000000,110.555556,0.517518,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,kubernetes-default,K8s default,3,0.300,replay,mixed,0.994400,0.035371,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.014327,0.014327,8,10,0,64.900096,64.900096,64.900096,64.900096,90.000000,0.000000,110.555556,0.587036,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,cga,CGA,3,0.300,replay,mixed,0.994400,0.035371,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.014327,0.014327,8,10,0,60.149191,60.149191,60.149191,60.149191,90.000000,0.000000,110.555556,0.544063,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,hda,HDA,3,0.300,replay,mixed,0.994400,0.035371,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.014327,0.014327,8,10,0,59.103524,59.103524,59.103524,59.103524,90.000000,0.000000,110.555556,0.534605,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,policy2,Policy 2,3,0.300,replay,mixed,0.994400,0.035371,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.014327,0.014327,8,10,0,63.161103,63.161103,63.161103,63.161103,90.000000,0.000000,110.555556,0.571306,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,policy3,Policy 3,3,0.300,replay,mixed,0.994400,0.035371,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.014327,0.014327,8,10,0,57.905249,57.905249,57.905249,57.905249,90.000000,0.000000,110.555556,0.523766,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,kubernetes-default,K8s default,4,0.400,replay,mixed,0.962272,0.032309,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.019877,0.019877,8,10,0,62.821316,62.821316,62.821316,62.821316,90.000000,0.000000,110.555556,0.568233,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,cga,CGA,4,0.400,replay,mixed,0.962272,0.032309,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.019877,0.019877,8,10,0,57.792491,57.792491,57.792491,57.792491,90.000000,0.000000,110.555556,0.522746,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,hda,HDA,4,0.400,replay,mixed,0.962272,0.032309,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.019877,0.019877,8,10,0,52.771044,52.771044,52.771044,52.771044,90.000000,0.000000,110.555556,0.477326,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,policy2,Policy 2,4,0.400,replay,mixed,0.962272,0.032309,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.019877,0.019877,8,10,0,61.179606,61.179606,61.179606,61.179606,90.000000,0.000000,110.555556,0.553383,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,policy3,Policy 3,4,0.400,replay,mixed,0.962272,0.032309,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.019877,0.019877,8,10,0,64.458132,64.458132,64.458132,64.458132,90.000000,0.000000,110.555556,0.583038,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,kubernetes-default,K8s default,5,0.500,replay,mixed,0.936001,0.204857,8,1.827785,0.500000,0.399782,0.056411,,,0.000000,0.014547,0.014547,7,8,0,85.364353,85.364353,85.364353,85.364353,90.000000,0.000000,123.555556,0.690899,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,cga,CGA,5,0.500,replay,mixed,0.936001,0.204857,8,1.827785,0.500000,0.399782,0.056411,,,0.000000,0.014547,0.014547,7,8,0,78.287659,78.287659,78.287659,78.287659,90.000000,0.000000,123.555556,0.633623,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,hda,HDA,5,0.500,replay,mixed,0.936001,0.204857,8,1.827785,0.500000,0.399782,0.056411,,,0.000000,0.014547,0.014547,7,8,0,69.961756,69.961756,69.961756,69.961756,90.000000,0.000000,123.555556,0.566237,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,policy2,Policy 2,5,0.500,replay,mixed,0.936001,0.204857,8,1.827785,0.500000,0.399782,0.056411,,,0.000000,0.014547,0.014547,7,8,0,77.789305,77.789305,77.789305,77.789305,90.000000,0.000000,123.555556,0.629590,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,policy3,Policy 3,5,0.500,replay,mixed,0.936001,0.204857,8,1.827785,0.500000,0.399782,0.056411,,,0.000000,0.014547,0.014547,7,8,0,72.192179,72.192179,72.192179,72.192179,90.000000,0.000000,123.555556,0.584289,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,kubernetes-default,K8s default,6,0.600,replay,mixed,0.987747,0.225365,10,1.827785,0.500000,0.476110,0.462632,,,0.000000,0.013906,0.013906,8,10,0,74.342612,74.342612,74.342612,74.342612,90.000000,0.000000,110.555556,0.672446,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,cga,CGA,6,0.600,replay,mixed,0.987747,0.225365,10,1.827785,0.500000,0.476110,0.462632,,,0.000000,0.013906,0.013906,8,10,0,66.147714,66.147714,66.147714,66.147714,90.000000,0.000000,110.555556,0.598321,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,hda,HDA,6,0.600,replay,mixed,0.987747,0.225365,10,1.827785,0.500000,0.476110,0.462632,,,0.000000,0.013906,0.013906,8,10,0,70.492184,70.492184,70.492184,70.492184,90.000000,0.000000,110.555556,0.637618,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,policy2,Policy 2,6,0.600,replay,mixed,0.987747,0.225365,10,1.827785,0.500000,0.476110,0.462632,,,0.000000,0.013906,0.013906,8,10,0,71.735771,71.735771,71.735771,71.735771,90.000000,0.000000,110.555556,0.648866,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,policy3,Policy 3,6,0.600,replay,mixed,0.987747,0.225365,10,1.827785,0.500000,0.476110,0.462632,,,0.000000,0.013906,0.013906,8,10,0,66.718141,66.718141,66.718141,66.718141,90.000000,0.000000,110.555556,0.603481,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,kubernetes-default,K8s default,7,0.700,replay,mixed,0.930631,0.071020,9,1.827785,0.000000,0.439619,0.293469,,,0.000000,0.014717,0.014717,8,9,0,69.485453,69.485453,69.485453,69.485453,90.000000,0.000000,110.555556,0.628512,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,cga,CGA,7,0.700,replay,mixed,0.930631,0.071020,9,1.827785,0.000000,0.439619,0.293469,,,0.000000,0.014717,0.014717,8,9,0,61.718764,61.718764,61.718764,61.718764,90.000000,0.000000,110.555556,0.558260,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,hda,HDA,7,0.700,replay,mixed,0.930631,0.071020,9,1.827785,0.000000,0.439619,0.293469,,,0.000000,0.014717,0.014717,8,9,0,59.066750,59.066750,59.066750,59.066750,90.000000,0.000000,110.555556,0.534272,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,policy2,Policy 2,7,0.700,replay,mixed,0.930631,0.071020,9,1.827785,0.000000,0.439619,0.293469,,,0.000000,0.014717,0.014717,8,9,0,61.262783,61.262783,61.262783,61.262783,90.000000,0.000000,110.555556,0.554136,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,policy3,Policy 3,7,0.700,replay,mixed,0.930631,0.071020,9,1.827785,0.000000,0.439619,0.293469,,,0.000000,0.014717,0.014717,8,9,0,60.262276,60.262276,60.262276,60.262276,90.000000,0.000000,110.555556,0.545086,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,kubernetes-default,K8s default,8,0.800,replay,mixed,1.027413,0.584363,10,1.827785,0.800000,0.372545,0.421327,,,0.000000,0.013626,0.013626,8,10,0,78.867636,78.867636,78.867636,78.867636,90.000000,0.000000,100.805556,0.782374,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,cga,CGA,8,0.800,replay,mixed,1.027413,0.584363,10,1.827785,0.800000,0.372545,0.421327,,,0.000000,0.013626,0.013626,8,10,0,77.977114,77.977114,77.977114,77.977114,90.000000,0.000000,100.805556,0.773540,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,hda,HDA,8,0.800,replay,mixed,1.027413,0.584363,10,1.827785,0.800000,0.372545,0.421327,,,0.000000,0.013626,0.013626,8,10,0,74.995672,74.995672,74.995672,74.995672,90.000000,0.000000,100.805556,0.743964,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,policy2,Policy 2,8,0.800,replay,mixed,1.027413,0.584363,10,1.827785,0.800000,0.372545,0.421327,,,0.000000,0.013626,0.013626,8,10,0,74.861775,74.861775,74.861775,74.861775,90.000000,0.000000,100.805556,0.742635,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,policy3,Policy 3,8,0.800,replay,mixed,1.027413,0.584363,10,1.827785,0.800000,0.372545,0.421327,,,0.000000,0.013626,0.013626,8,10,0,69.135737,69.135737,69.135737,69.135737,90.000000,0.000000,100.805556,0.685833,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,kubernetes-default,K8s default,9,0.900,replay,mixed,1.000329,0.026361,10,1.827785,0.000000,0.372545,0.421327,,,0.000000,0.032320,0.032320,8,10,0,54.020027,54.020027,54.020027,54.020027,90.000000,0.000000,100.805556,0.535883,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,cga,CGA,9,0.900,replay,mixed,1.000329,0.026361,10,1.827785,0.000000,0.372545,0.421327,,,0.000000,0.032320,0.032320,8,10,0,50.276427,50.276427,50.276427,50.276427,90.000000,0.000000,100.805556,0.498747,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,hda,HDA,9,0.900,replay,mixed,1.000329,0.026361,10,1.827785,0.000000,0.372545,0.421327,,,0.000000,0.032320,0.032320,8,10,0,51.650326,51.650326,51.650326,51.650326,90.000000,0.000000,100.805556,0.512376,0.000000,45,11,11,45,1.000000,,11,,,
moe-serving,moe-longmix-stageC-scale45-replica1-markov-steps500-20260612T141954Z,idyn-moe-serving,scale45,replica1,aggregator_replicas=1;cache_replicas=1;expert_count=6;replicas_per_expert=1;router_replicas=1;state_replicas=1;total_app_pods=11,markov,,policy2,Policy 2,9,0.900,replay,mixed,1.000329,0.026361,10,1.827785,0.000000,0.372545,0.421327,,,0.000000,0.032320,0.032320,8,10,0,55.004110,55.004110,55.004110,55.004110,90.000000,0.000000,100.805556,0.545646,0.000000,45,11,11,45,1.000000,,11,,,
