benchmark,run_id,namespace,scale,replica_level,replica_config,workload_mode,repeat,policy,policy_display_name,step,time_s,evidence_type,request_type,traffic_stress,weighted_edge_distance,active_edge_count,request_mix_entropy,top3_hotspot_churn,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,gda_query_latency_ms,gda_build_time_ms,gda_total_time_ms,gda_nodes,gda_edges,gda_query_count,latency_ms,p50_ms,p95_ms,p99_ms,throughput_rps,error_rate,sla_ms,sla_pressure,sla_violation_ratio,worker_nodes_selected,actual_app_pods,ready_app_pods,non_empty_worker_nodes,pod_node_occupancy_ratio,pod_restarts,total_pods,cluster_cpu_utilization,cluster_memory_utilization,top_node_cpu_utilization
moe-serving,moe-longmix-stageD-scale45-replica5-markov-steps1000-20260612T141958Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,markov,,kubernetes-default,K8s default,0,0.000,replay,mixed,0.969300,0.000000,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.039015,0.039015,8,10,0,62.326702,62.326702,62.326702,62.326702,90.000000,0.000000,110.555556,0.563759,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageD-scale45-replica5-markov-steps1000-20260612T141958Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,markov,,cga,CGA,0,0.000,replay,mixed,0.969300,0.000000,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.039015,0.039015,8,10,0,62.701435,62.701435,62.701435,62.701435,90.000000,0.000000,110.555556,0.567149,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageD-scale45-replica5-markov-steps1000-20260612T141958Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,markov,,hda,HDA,0,0.000,replay,mixed,0.969300,0.000000,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.039015,0.039015,8,10,0,58.315248,58.315248,58.315248,58.315248,90.000000,0.000000,110.555556,0.527475,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageD-scale45-replica5-markov-steps1000-20260612T141958Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,markov,,policy2,Policy 2,0,0.000,replay,mixed,0.969300,0.000000,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.039015,0.039015,8,10,0,59.284526,59.284526,59.284526,59.284526,90.000000,0.000000,110.555556,0.536242,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageD-scale45-replica5-markov-steps1000-20260612T141958Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,markov,,policy3,Policy 3,0,0.000,replay,mixed,0.969300,0.000000,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.039015,0.039015,8,10,0,55.131901,55.131901,55.131901,55.131901,90.000000,0.000000,110.555556,0.498681,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageD-scale45-replica5-markov-steps1000-20260612T141958Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,markov,,kubernetes-default,K8s default,1,0.100,replay,mixed,0.965592,0.003825,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.015969,0.015969,8,10,0,66.771559,66.771559,66.771559,66.771559,90.000000,0.000000,110.555556,0.603964,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageD-scale45-replica5-markov-steps1000-20260612T141958Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,markov,,cga,CGA,1,0.100,replay,mixed,0.965592,0.003825,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.015969,0.015969,8,10,0,59.714323,59.714323,59.714323,59.714323,90.000000,0.000000,110.555556,0.540130,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageD-scale45-replica5-markov-steps1000-20260612T141958Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,markov,,hda,HDA,1,0.100,replay,mixed,0.965592,0.003825,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.015969,0.015969,8,10,0,59.000627,59.000627,59.000627,59.000627,90.000000,0.000000,110.555556,0.533674,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageD-scale45-replica5-markov-steps1000-20260612T141958Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,markov,,policy2,Policy 2,1,0.100,replay,mixed,0.965592,0.003825,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.015969,0.015969,8,10,0,58.676399,58.676399,58.676399,58.676399,90.000000,0.000000,110.555556,0.530741,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageD-scale45-replica5-markov-steps1000-20260612T141958Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,markov,,policy3,Policy 3,1,0.100,replay,mixed,0.965592,0.003825,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.015969,0.015969,8,10,0,57.760773,57.760773,57.760773,57.760773,90.000000,0.000000,110.555556,0.522459,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageD-scale45-replica5-markov-steps1000-20260612T141958Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,markov,,kubernetes-default,K8s default,2,0.200,replay,mixed,0.957147,0.008746,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.028934,0.028934,8,10,0,64.838200,64.838200,64.838200,64.838200,90.000000,0.000000,110.555556,0.586476,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageD-scale45-replica5-markov-steps1000-20260612T141958Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,markov,,cga,CGA,2,0.200,replay,mixed,0.957147,0.008746,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.028934,0.028934,8,10,0,59.892993,59.892993,59.892993,59.892993,90.000000,0.000000,110.555556,0.541746,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageD-scale45-replica5-markov-steps1000-20260612T141958Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,markov,,hda,HDA,2,0.200,replay,mixed,0.957147,0.008746,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.028934,0.028934,8,10,0,62.626381,62.626381,62.626381,62.626381,90.000000,0.000000,110.555556,0.566470,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageD-scale45-replica5-markov-steps1000-20260612T141958Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,markov,,policy2,Policy 2,2,0.200,replay,mixed,0.957147,0.008746,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.028934,0.028934,8,10,0,57.213207,57.213207,57.213207,57.213207,90.000000,0.000000,110.555556,0.517506,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageD-scale45-replica5-markov-steps1000-20260612T141958Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,markov,,policy3,Policy 3,2,0.200,replay,mixed,0.957147,0.008746,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.028934,0.028934,8,10,0,57.208429,57.208429,57.208429,57.208429,90.000000,0.000000,110.555556,0.517463,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageD-scale45-replica5-markov-steps1000-20260612T141958Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,markov,,kubernetes-default,K8s default,3,0.300,replay,mixed,0.991305,0.034458,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.015449,0.015449,8,10,0,64.779544,64.779544,64.779544,64.779544,90.000000,0.000000,110.555556,0.585946,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageD-scale45-replica5-markov-steps1000-20260612T141958Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,markov,,cga,CGA,3,0.300,replay,mixed,0.991305,0.034458,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.015449,0.015449,8,10,0,60.035871,60.035871,60.035871,60.035871,90.000000,0.000000,110.555556,0.543038,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageD-scale45-replica5-markov-steps1000-20260612T141958Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,markov,,hda,HDA,3,0.300,replay,mixed,0.991305,0.034458,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.015449,0.015449,8,10,0,58.995027,58.995027,58.995027,58.995027,90.000000,0.000000,110.555556,0.533623,0.000000,45,51,51,45,1.000000,,51,,,
