step,time_s,p_single_expert,p_multi_expert_top2,p_multi_expert_top4,p_cache_hit,p_cache_miss,p_payload_small,p_payload_large,p_batch_small,p_batch_large,qps_single_expert,qps_multi_expert_top2,qps_multi_expert_top4,qps_cache_hit,qps_cache_miss,qps_payload_small,qps_payload_large,qps_batch_small,qps_batch_large,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
22,2.200,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,0.936673,0.000000,0.071703,1.000000,0.71703394,1.827785,0.000000,9,0.292442,-0.562739,,,94.124318,146.305556,0.643341,0.000000
23,2.300,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,1.013413,0.000000,0.075725,1.000000,0.75724676,1.827785,0.000000,9,0.292442,-0.562739,,,103.237264,146.305556,0.705628,0.000000
24,2.400,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,0.953282,0.000000,0.059335,1.000000,0.59334988,1.827785,0.000000,9,0.292442,-0.562739,,,93.065236,146.305556,0.636102,0.000000
25,2.500,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,1.024956,0.000000,0.069929,1.000000,0.69928910,1.827785,0.000000,9,0.292442,-0.562739,,,100.324057,146.305556,0.685716,0.000000
26,2.600,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,1.032806,0.000000,0.007600,1.000000,0.07600070,1.827785,0.000000,9,0.292442,-0.562739,,,89.332593,146.305556,0.610589,0.000000
27,2.700,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,0.989228,0.000000,0.042193,1.000000,0.42193428,1.827785,0.000000,9,0.292442,-0.562739,,,94.377026,146.305556,0.645068,0.000000
28,2.800,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,0.959416,0.000000,0.030137,1.000000,0.30137039,1.827785,0.000000,9,0.292442,-0.562739,,,91.815144,146.305556,0.627557,0.000000
29,2.900,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,0.965406,0.000000,0.006205,1.000000,0.06204916,1.827785,0.000000,9,0.292442,-0.562739,,,94.767190,146.305556,0.647735,0.000000
30,3.000,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,1.028232,0.000000,0.061102,1.000000,0.61101614,1.827785,0.000000,9,0.292442,-0.562739,,,94.876017,146.305556,0.648479,0.000000
31,3.100,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,1.008401,0.000000,0.387995,0.933333,3.87995024,1.827785,0.000000,9,0.192071,-1.153022,,,147.947003,198.305556,0.746056,0.000000
32,3.200,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,1.017102,0.000000,0.008555,1.000000,0.08555216,1.827785,0.000000,9,0.192071,-1.153022,,,129.870583,198.305556,0.654901,0.000000
33,3.300,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,1.024416,0.000000,0.007139,1.000000,0.07139435,1.827785,0.000000,9,0.192071,-1.153022,,,134.710031,198.305556,0.679305,0.000000
34,3.400,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.970341,0.000000,0.052786,1.000000,0.52785915,1.827785,0.000000,9,0.192071,-1.153022,,,131.443734,198.305556,0.662834,0.000000
35,3.500,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,1.008932,0.100000,0.461369,0.818182,4.61368521,1.827785,0.500000,10,0.476110,0.462632,,,83.222514,110.555556,0.752766,0.000000
36,3.600,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.952124,0.100000,0.069522,1.000000,0.69522067,1.827785,0.000000,9,0.439619,0.293469,,,66.628427,110.555556,0.602669,0.000000
37,3.700,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,1.000225,0.100000,0.061422,1.000000,0.61421843,1.827785,0.000000,10,0.476110,0.462632,,,66.660802,110.555556,0.602962,0.000000
38,3.800,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,1.001691,0.000000,0.001464,1.000000,0.01464121,1.827785,0.000000,10,0.476110,0.462632,,,61.954980,110.555556,0.560397,0.000000
39,3.900,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,0.950701,0.200000,0.320429,0.905779,3.20429026,1.827785,0.000000,8,0.389018,0.105954,,,82.039755,113.805556,0.720877,0.000000
40,4.000,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,1.001836,0.111111,0.543036,0.950000,5.43036027,1.827785,0.500000,9,0.344651,-0.533412,,,142.095603,172.305556,0.824672,0.000000
41,4.100,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,1.014880,0.000000,0.434163,0.933333,4.34163177,1.827785,0.500000,9,0.443642,0.263965,,,93.399517,123.555556,0.755931,0.000000
42,4.200,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,0.975230,0.000000,0.039069,1.000000,0.39069250,1.827785,0.000000,9,0.443642,0.263965,,,75.800583,123.555556,0.613494,0.000000
43,4.300,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,0.985355,0.000000,0.010276,1.000000,0.10275847,1.827785,0.000000,9,0.443642,0.263965,,,76.964876,123.555556,0.622917,0.000000
44,4.400,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,1.025499,0.000000,0.039145,1.000000,0.39145492,1.827785,0.000000,9,0.443642,0.263965,,,81.640237,123.555556,0.660757,0.000000
45,4.500,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,1.044006,0.000000,0.450729,0.933333,4.50729114,1.827785,0.500000,9,0.344651,-0.533412,,,133.440225,172.305556,0.774439,0.000000
46,4.600,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,0.968689,0.000000,0.072142,1.000000,0.72141791,1.827785,0.000000,9,0.344651,-0.533412,,,116.423567,172.305556,0.675681,0.000000
47,4.700,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,0.955550,0.000000,0.013565,1.000000,0.13564543,1.827785,0.000000,9,0.344651,-0.533412,,,113.663590,172.305556,0.659663,0.000000
48,4.800,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,1.023302,0.000000,0.066209,1.000000,0.66209341,1.827785,0.000000,9,0.344651,-0.533412,,,122.792993,172.305556,0.712647,0.000000
49,4.900,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,1.002814,0.000000,0.020021,1.000000,0.20020798,1.827785,0.000000,9,0.344651,-0.533412,,,117.355101,172.305556,0.681087,0.000000
50,5.000,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,0.965578,0.000000,0.461580,0.933333,4.61579917,1.827785,0.500000,9,0.443642,0.263965,,,96.889853,123.555556,0.784180,0.000000
51,5.100,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,1.054064,0.000000,0.083947,1.000000,0.83947465,1.827785,0.000000,9,0.443642,0.263965,,,81.335205,123.555556,0.658289,0.000000
52,5.200,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,0.980606,0.000000,0.069690,1.000000,0.69689923,1.827785,0.000000,9,0.443642,0.263965,,,77.992276,123.555556,0.631232,0.000000
53,5.300,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,1.022068,0.000000,0.040567,1.000000,0.40566828,1.827785,0.000000,9,0.443642,0.263965,,,81.222132,123.555556,0.657373,0.000000
54,5.400,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,0.979165,0.000000,0.041977,1.000000,0.41976833,1.827785,0.000000,9,0.443642,0.263965,,,81.604264,123.555556,0.660466,0.000000
55,5.500,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,1.055967,0.000000,0.076516,0.983333,0.76515942,1.827785,0.500000,9,0.431086,0.303449,,,73.647501,113.805556,0.647134,0.000000
56,5.600,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,1.007676,0.000000,0.045731,1.000000,0.45731185,1.827785,0.000000,9,0.431086,0.303449,,,72.062888,113.805556,0.633211,0.000000
57,5.700,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,0.985708,0.000000,0.021801,1.000000,0.21800753,1.827785,0.000000,9,0.431086,0.303449,,,73.961588,113.805556,0.649894,0.000000
58,5.800,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,1.044054,0.000000,0.055884,1.000000,0.55884147,1.827785,0.000000,9,0.431086,0.303449,,,73.346130,113.805556,0.644486,0.000000
59,5.900,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,0.993484,0.000000,0.048436,1.000000,0.48436277,1.827785,0.000000,9,0.431086,0.303449,,,73.174993,113.805556,0.642983,0.000000
60,6.000,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,0.976959,0.000000,0.385160,0.900000,3.85160462,1.827785,0.500000,9,0.292442,-0.562739,,,113.373051,146.305556,0.774906,0.000000
61,6.100,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,1.004633,0.000000,0.027546,1.000000,0.27545894,1.827785,0.000000,9,0.292442,-0.562739,,,94.507788,146.305556,0.645962,0.000000
62,6.200,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,1.058643,0.000000,0.278332,0.933333,2.78332100,1.827785,0.000000,9,0.443642,0.263965,,,90.708206,123.555556,0.734149,0.000000
63,6.300,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,0.980297,0.000000,0.074007,1.000000,0.74006847,1.827785,0.000000,9,0.443642,0.263965,,,80.508302,123.555556,0.651596,0.000000
64,6.400,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,1.046700,0.000000,0.063441,1.000000,0.63440719,1.827785,0.000000,9,0.443642,0.263965,,,78.785114,123.555556,0.637649,0.000000
65,6.500,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,1.014042,0.000000,0.031201,1.000000,0.31201295,1.827785,0.000000,9,0.443642,0.263965,,,74.493385,123.555556,0.602914,0.000000
66,6.600,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,1.061728,0.000000,0.044914,1.000000,0.44914437,1.827785,0.000000,9,0.443642,0.263965,,,77.755647,123.555556,0.629317,0.000000
67,6.700,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,1.017390,0.000000,0.041760,1.000000,0.41760351,1.827785,0.000000,9,0.443642,0.263965,,,81.163525,123.555556,0.656899,0.000000
68,6.800,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,1.004501,0.000000,0.012669,1.000000,0.12668782,1.827785,0.000000,9,0.443642,0.263965,,,78.777459,123.555556,0.637587,0.000000
69,6.900,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,1.043803,0.000000,0.037653,1.000000,0.37652780,1.827785,0.000000,9,0.443642,0.263965,,,78.947480,123.555556,0.638963,0.000000
70,7.000,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,1.024700,0.000000,0.018302,1.000000,0.18301535,1.827785,0.000000,9,0.443642,0.263965,,,76.947574,123.555556,0.622777,0.000000
71,7.100,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,0.977265,0.000000,0.046291,1.000000,0.46291293,1.827785,0.000000,9,0.443642,0.263965,,,78.931789,123.555556,0.638836,0.000000
72,7.200,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,1.050825,0.100000,0.515881,0.127273,5.15881187,1.827785,0.800000,10,0.372545,0.421327,,,83.257943,100.805556,0.825926,0.000000
73,7.300,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,1.052386,0.000000,0.001484,1.000000,0.01483714,1.827785,0.000000,10,0.372545,0.421327,,,53.488177,100.805556,0.530607,0.000000
74,7.400,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,1.060250,0.100000,0.484277,0.103030,4.84276837,1.827785,0.800000,9,0.431086,0.303449,,,89.805219,113.805556,0.789111,0.000000
75,7.500,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,1.064097,0.000000,0.003615,1.000000,0.03614544,1.827785,0.000000,9,0.431086,0.303449,,,67.445022,113.805556,0.592634,0.000000
76,7.600,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,1.020933,0.000000,0.040564,1.000000,0.40563845,1.827785,0.000000,9,0.431086,0.303449,,,71.908138,113.805556,0.631851,0.000000
77,7.700,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.993707,0.100000,0.256130,0.878788,2.56129905,1.827785,0.000000,10,0.476110,0.462632,,,71.009050,110.555556,0.642293,0.000000
78,7.800,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,1.056343,0.000000,0.059295,1.000000,0.59295170,1.827785,0.000000,10,0.476110,0.462632,,,65.996212,110.555556,0.596951,0.000000
79,7.900,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,1.033277,0.000000,0.021836,1.000000,0.21835778,1.827785,0.000000,10,0.476110,0.462632,,,65.030293,110.555556,0.588214,0.000000
