policy,policy_display_name,step,time_s,evidence_type,traffic_stress,weighted_edge_distance,active_edge_count,request_mix_entropy,top3_hotspot_churn,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
kubernetes-default,K8s default,4,4.000,replay,1.013790,0.037549,7,1.525982,0.000000,0.359677,1.100147,,,66.786084,113.447368,0.588697,0.000000
cga,CGA,4,4.000,replay,1.013790,0.037549,7,1.525982,0.000000,0.359677,1.100147,,,64.829563,113.447368,0.571451,0.000000
hda,HDA,4,4.000,replay,1.013790,0.037549,7,1.525982,0.000000,0.359677,1.100147,,,59.942937,113.447368,0.528377,0.000000
kubernetes-default,K8s default,5,5.000,replay,0.948373,0.459869,7,1.012248,0.800000,0.347958,0.133792,,,110.333613,139.447368,0.791220,0.000000
cga,CGA,5,5.000,replay,0.948373,0.459869,7,1.012248,0.800000,0.347958,0.133792,,,106.345576,139.447368,0.762622,0.000000
hda,HDA,5,5.000,replay,0.948373,0.459869,7,1.012248,0.800000,0.347958,0.133792,,,96.630008,139.447368,0.692950,0.000000
kubernetes-default,K8s default,6,6.000,replay,0.969039,0.635377,7,1.440440,0.500000,0.467762,1.918165,,,100.543970,119.947368,0.838234,0.000000
cga,CGA,6,6.000,replay,0.969039,0.635377,7,1.440440,0.500000,0.467762,1.918165,,,92.491499,119.947368,0.771101,0.000000
hda,HDA,6,6.000,replay,0.969039,0.635377,7,1.440440,0.500000,0.467762,1.918165,,,87.764662,119.947368,0.731693,0.000000
kubernetes-default,K8s default,7,7.000,replay,1.004349,0.035157,7,1.440440,0.000000,0.467762,1.918165,,,73.841680,119.947368,0.615617,0.000000
cga,CGA,7,7.000,replay,1.004349,0.035157,7,1.440440,0.000000,0.467762,1.918165,,,70.798794,119.947368,0.590249,0.000000
hda,HDA,7,7.000,replay,1.004349,0.035157,7,1.440440,0.000000,0.467762,1.918165,,,64.103106,119.947368,0.534427,0.000000
kubernetes-default,K8s default,8,8.000,replay,0.964369,0.039807,7,1.440440,0.000000,0.467762,1.918165,,,72.896985,119.947368,0.607741,0.000000
cga,CGA,8,8.000,replay,0.964369,0.039807,7,1.440440,0.000000,0.467762,1.918165,,,69.839131,119.947368,0.582248,0.000000
hda,HDA,8,8.000,replay,0.964369,0.039807,7,1.440440,0.000000,0.467762,1.918165,,,66.780876,119.947368,0.556751,0.000000
kubernetes-default,K8s default,9,9.000,replay,1.016672,0.051446,7,1.440440,0.000000,0.467762,1.918165,,,77.060198,119.947368,0.642450,0.000000
cga,CGA,9,9.000,replay,1.016672,0.051446,7,1.440440,0.000000,0.467762,1.918165,,,69.403261,119.947368,0.578614,0.000000
hda,HDA,9,9.000,replay,1.016672,0.051446,7,1.440440,0.000000,0.467762,1.918165,,,64.037216,119.947368,0.533878,0.000000
kubernetes-default,K8s default,10,10.000,replay,0.992903,0.023379,7,1.440440,0.000000,0.467762,1.918165,,,73.224627,119.947368,0.610473,0.000000
cga,CGA,10,10.000,replay,0.992903,0.023379,7,1.440440,0.000000,0.467762,1.918165,,,70.697225,119.947368,0.589402,0.000000
hda,HDA,10,10.000,replay,0.992903,0.023379,7,1.440440,0.000000,0.467762,1.918165,,,66.059575,119.947368,0.550738,0.000000
kubernetes-default,K8s default,11,11.000,replay,1.044282,0.049200,7,1.440440,0.000000,0.467762,1.918165,,,76.931049,119.947368,0.641373,0.000000
cga,CGA,11,11.000,replay,1.044282,0.049200,7,1.440440,0.000000,0.467762,1.918165,,,69.978397,119.947368,0.583409,0.000000
hda,HDA,11,11.000,replay,1.044282,0.049200,7,1.440440,0.000000,0.467762,1.918165,,,70.792540,119.947368,0.590197,0.000000
kubernetes-default,K8s default,12,12.000,replay,0.990899,0.051120,7,1.440440,0.000000,0.467762,1.918165,,,79.186450,119.947368,0.660177,0.000000
cga,CGA,12,12.000,replay,0.990899,0.051120,7,1.440440,0.000000,0.467762,1.918165,,,72.503942,119.947368,0.604465,0.000000
hda,HDA,12,12.000,replay,0.990899,0.051120,7,1.440440,0.000000,0.467762,1.918165,,,71.021669,119.947368,0.592107,0.000000
kubernetes-default,K8s default,13,13.000,replay,1.050646,0.056867,7,1.440440,0.000000,0.467762,1.918165,,,78.171152,119.947368,0.651712,0.000000
cga,CGA,13,13.000,replay,1.050646,0.056867,7,1.440440,0.000000,0.467762,1.918165,,,75.021560,119.947368,0.625454,0.000000
hda,HDA,13,13.000,replay,1.050646,0.056867,7,1.440440,0.000000,0.467762,1.918165,,,68.529107,119.947368,0.571326,0.000000
kubernetes-default,K8s default,14,14.000,replay,1.063197,0.011806,7,1.440440,0.000000,0.467762,1.918165,,,74.973497,119.947368,0.625053,0.000000
cga,CGA,14,14.000,replay,1.063197,0.011806,7,1.440440,0.000000,0.467762,1.918165,,,70.763373,119.947368,0.589954,0.000000
hda,HDA,14,14.000,replay,1.063197,0.011806,7,1.440440,0.000000,0.467762,1.918165,,,67.463455,119.947368,0.562442,0.000000
kubernetes-default,K8s default,15,15.000,replay,1.000772,0.058714,7,1.440440,0.000000,0.467762,1.918165,,,76.264230,119.947368,0.635814,0.000000
cga,CGA,15,15.000,replay,1.000772,0.058714,7,1.440440,0.000000,0.467762,1.918165,,,72.464851,119.947368,0.604139,0.000000
hda,HDA,15,15.000,replay,1.000772,0.058714,7,1.440440,0.000000,0.467762,1.918165,,,71.320702,119.947368,0.594600,0.000000
kubernetes-default,K8s default,16,16.000,replay,1.001037,0.458142,7,1.525982,0.500000,0.359677,1.100147,,,88.396593,113.447368,0.779186,0.000000
cga,CGA,16,16.000,replay,1.001037,0.458142,7,1.525982,0.500000,0.359677,1.100147,,,81.205030,113.447368,0.715795,0.000000
hda,HDA,16,16.000,replay,1.001037,0.458142,7,1.525982,0.500000,0.359677,1.100147,,,78.497430,113.447368,0.691928,0.000000
kubernetes-default,K8s default,17,17.000,replay,0.980795,0.020220,7,1.525982,0.000000,0.359677,1.100147,,,65.105095,113.447368,0.573879,0.000000
cga,CGA,17,17.000,replay,0.980795,0.020220,7,1.525982,0.000000,0.359677,1.100147,,,59.980701,113.447368,0.528709,0.000000
hda,HDA,17,17.000,replay,0.980795,0.020220,7,1.525982,0.000000,0.359677,1.100147,,,60.068190,113.447368,0.529481,0.000000
kubernetes-default,K8s default,18,18.000,replay,1.008132,0.027116,7,1.525982,0.000000,0.359677,1.100147,,,65.410662,113.447368,0.576573,0.000000
cga,CGA,18,18.000,replay,1.008132,0.027116,7,1.525982,0.000000,0.359677,1.100147,,,61.508681,113.447368,0.542178,0.000000
hda,HDA,18,18.000,replay,1.008132,0.027116,7,1.525982,0.000000,0.359677,1.100147,,,57.852475,113.447368,0.509950,0.000000
kubernetes-default,K8s default,19,19.000,replay,1.007043,0.001080,7,1.525982,0.000000,0.359677,1.100147,,,68.461839,113.447368,0.603468,0.000000
cga,CGA,19,19.000,replay,1.007043,0.001080,7,1.525982,0.000000,0.359677,1.100147,,,59.908420,113.447368,0.528072,0.000000
hda,HDA,19,19.000,replay,1.007043,0.001080,7,1.525982,0.000000,0.359677,1.100147,,,60.256298,113.447368,0.531139,0.000000
kubernetes-default,K8s default,20,20.000,replay,1.035818,0.027780,7,1.525982,0.000000,0.359677,1.100147,,,62.776405,113.447368,0.553353,0.000000
cga,CGA,20,20.000,replay,1.035818,0.027780,7,1.525982,0.000000,0.359677,1.100147,,,64.317520,113.447368,0.566937,0.000000
hda,HDA,20,20.000,replay,1.035818,0.027780,7,1.525982,0.000000,0.359677,1.100147,,,62.991587,113.447368,0.555249,0.000000
kubernetes-default,K8s default,21,21.000,replay,1.083009,0.043574,7,1.525982,0.000000,0.359677,1.100147,,,65.518436,113.447368,0.577523,0.000000
cga,CGA,21,21.000,replay,1.083009,0.043574,7,1.525982,0.000000,0.359677,1.100147,,,62.735883,113.447368,0.552995,0.000000
hda,HDA,21,21.000,replay,1.083009,0.043574,7,1.525982,0.000000,0.359677,1.100147,,,57.299883,113.447368,0.505079,0.000000
kubernetes-default,K8s default,22,22.000,replay,1.015993,0.061879,7,1.525982,0.000000,0.359677,1.100147,,,72.366375,113.447368,0.637885,0.000000
cga,CGA,22,22.000,replay,1.015993,0.061879,7,1.525982,0.000000,0.359677,1.100147,,,60.998750,113.447368,0.537683,0.000000
hda,HDA,22,22.000,replay,1.015993,0.061879,7,1.525982,0.000000,0.359677,1.100147,,,60.250180,113.447368,0.531085,0.000000
kubernetes-default,K8s default,23,23.000,replay,1.059487,0.041051,7,1.525982,0.000000,0.359677,1.100147,,,65.408449,113.447368,0.576553,0.000000
cga,CGA,23,23.000,replay,1.059487,0.041051,7,1.525982,0.000000,0.359677,1.100147,,,65.301775,113.447368,0.575613,0.000000
hda,HDA,23,23.000,replay,1.059487,0.041051,7,1.525982,0.000000,0.359677,1.100147,,,62.238149,113.447368,0.548608,0.000000
kubernetes-default,K8s default,24,24.000,replay,1.024033,0.033463,7,1.525982,0.000000,0.359677,1.100147,,,68.939065,113.447368,0.607674,0.000000
cga,CGA,24,24.000,replay,1.024033,0.033463,7,1.525982,0.000000,0.359677,1.100147,,,61.439127,113.447368,0.541565,0.000000
hda,HDA,24,24.000,replay,1.024033,0.033463,7,1.525982,0.000000,0.359677,1.100147,,,59.457256,113.447368,0.524096,0.000000
kubernetes-default,K8s default,25,25.000,replay,1.023457,0.818676,14,1.525982,1.000000,0.344308,0.539631,,,163.489087,191.447368,0.853964,0.000000
cga,CGA,25,25.000,replay,1.023457,0.818676,14,1.525982,1.000000,0.344308,0.539631,,,151.133803,191.447368,0.789427,0.000000
hda,HDA,25,25.000,replay,1.023457,0.818676,14,1.525982,1.000000,0.344308,0.539631,,,150.609814,191.447368,0.786690,0.000000
kubernetes-default,K8s default,26,26.000,replay,1.012655,0.010555,14,1.525982,0.000000,0.344308,0.539631,,,125.464522,191.447368,0.655347,0.000000
cga,CGA,26,26.000,replay,1.012655,0.010555,14,1.525982,0.000000,0.344308,0.539631,,,116.461619,191.447368,0.608322,0.000000
hda,HDA,26,26.000,replay,1.012655,0.010555,14,1.525982,0.000000,0.344308,0.539631,,,112.153050,191.447368,0.585817,0.000000
kubernetes-default,K8s default,27,27.000,replay,1.074335,0.057413,14,1.525982,0.000000,0.344308,0.539631,,,128.719263,191.447368,0.672348,0.000000
cga,CGA,27,27.000,replay,1.074335,0.057413,14,1.525982,0.000000,0.344308,0.539631,,,125.078960,191.447368,0.653333,0.000000
hda,HDA,27,27.000,replay,1.074335,0.057413,14,1.525982,0.000000,0.344308,0.539631,,,122.639458,191.447368,0.640591,0.000000
kubernetes-default,K8s default,28,28.000,replay,1.086735,0.011410,14,1.525982,0.000000,0.344308,0.539631,,,133.003166,191.447368,0.694724,0.000000
cga,CGA,28,28.000,replay,1.086735,0.011410,14,1.525982,0.000000,0.344308,0.539631,,,123.968871,191.447368,0.647535,0.000000
hda,HDA,28,28.000,replay,1.086735,0.011410,14,1.525982,0.000000,0.344308,0.539631,,,117.522087,191.447368,0.613861,0.000000
kubernetes-default,K8s default,29,29.000,replay,1.012138,0.745525,7,1.440440,0.800000,0.418771,0.479206,,,127.155961,145.947368,0.871245,0.000000
cga,CGA,29,29.000,replay,1.012138,0.745525,7,1.440440,0.800000,0.418771,0.479206,,,114.168480,145.947368,0.782258,0.000000
hda,HDA,29,29.000,replay,1.012138,0.745525,7,1.440440,0.800000,0.418771,0.479206,,,111.948123,145.947368,0.767044,0.000000
kubernetes-default,K8s default,30,30.000,replay,1.061234,0.046263,7,1.440440,0.000000,0.418771,0.479206,,,96.251310,145.947368,0.659493,0.000000
cga,CGA,30,30.000,replay,1.061234,0.046263,7,1.440440,0.000000,0.418771,0.479206,,,87.258604,145.947368,0.597877,0.000000
hda,HDA,30,30.000,replay,1.061234,0.046263,7,1.440440,0.000000,0.418771,0.479206,,,88.209116,145.947368,0.604390,0.000000
kubernetes-default,K8s default,31,31.000,replay,1.060629,0.000570,7,1.440440,0.000000,0.418771,0.479206,,,94.508340,145.947368,0.647551,0.000000
cga,CGA,31,31.000,replay,1.060629,0.000570,7,1.440440,0.000000,0.418771,0.479206,,,91.053527,145.947368,0.623879,0.000000
hda,HDA,31,31.000,replay,1.060629,0.000570,7,1.440440,0.000000,0.418771,0.479206,,,84.856395,145.947368,0.581418,0.000000
kubernetes-default,K8s default,32,32.000,replay,1.057490,0.002959,7,1.440440,0.000000,0.418771,0.479206,,,97.446358,145.947368,0.667682,0.000000
cga,CGA,32,32.000,replay,1.057490,0.002959,7,1.440440,0.000000,0.418771,0.479206,,,87.493212,145.947368,0.599485,0.000000
hda,HDA,32,32.000,replay,1.057490,0.002959,7,1.440440,0.000000,0.418771,0.479206,,,88.616864,145.947368,0.607184,0.000000
kubernetes-default,K8s default,33,33.000,replay,1.025878,0.748972,14,1.525982,0.800000,0.344308,0.539631,,,163.318447,191.447368,0.853072,0.000000
cga,CGA,33,33.000,replay,1.025878,0.748972,14,1.525982,0.800000,0.344308,0.539631,,,151.597022,191.447368,0.791847,0.000000
hda,HDA,33,33.000,replay,1.025878,0.748972,14,1.525982,0.800000,0.344308,0.539631,,,144.054455,191.447368,0.752449,0.000000
kubernetes-default,K8s default,34,34.000,replay,0.997508,0.027654,14,1.525982,0.000000,0.344308,0.539631,,,124.579827,191.447368,0.650726,0.000000
cga,CGA,34,34.000,replay,0.997508,0.027654,14,1.525982,0.000000,0.344308,0.539631,,,118.836917,191.447368,0.620729,0.000000
hda,HDA,34,34.000,replay,0.997508,0.027654,14,1.525982,0.000000,0.344308,0.539631,,,113.833651,191.447368,0.594595,0.000000
kubernetes-default,K8s default,35,35.000,replay,1.056137,0.055513,14,1.525982,0.000000,0.344308,0.539631,,,130.738943,191.447368,0.682898,0.000000
cga,CGA,35,35.000,replay,1.056137,0.055513,14,1.525982,0.000000,0.344308,0.539631,,,124.022146,191.447368,0.647813,0.000000
hda,HDA,35,35.000,replay,1.056137,0.055513,14,1.525982,0.000000,0.344308,0.539631,,,119.204710,191.447368,0.622650,0.000000
kubernetes-default,K8s default,36,36.000,replay,1.029894,0.024848,14,1.525982,0.000000,0.344308,0.539631,,,124.780360,191.447368,0.651774,0.000000
cga,CGA,36,36.000,replay,1.029894,0.024848,14,1.525982,0.000000,0.344308,0.539631,,,119.596582,191.447368,0.624697,0.000000
hda,HDA,36,36.000,replay,1.029894,0.024848,14,1.525982,0.000000,0.344308,0.539631,,,114.032299,191.447368,0.595633,0.000000
kubernetes-default,K8s default,37,37.000,replay,1.023170,0.006529,14,1.525982,0.000000,0.344308,0.539631,,,127.609007,191.447368,0.666549,0.000000
cga,CGA,37,37.000,replay,1.023170,0.006529,14,1.525982,0.000000,0.344308,0.539631,,,121.337443,191.447368,0.633790,0.000000
hda,HDA,37,37.000,replay,1.023170,0.006529,14,1.525982,0.000000,0.344308,0.539631,,,107.160655,191.447368,0.559740,0.000000
kubernetes-default,K8s default,38,38.000,replay,1.058062,0.032978,14,1.525982,0.000000,0.344308,0.539631,,,128.834368,191.447368,0.672949,0.000000
cga,CGA,38,38.000,replay,1.058062,0.032978,14,1.525982,0.000000,0.344308,0.539631,,,122.237645,191.447368,0.638492,0.000000
hda,HDA,38,38.000,replay,1.058062,0.032978,14,1.525982,0.000000,0.344308,0.539631,,,114.286167,191.447368,0.596959,0.000000
kubernetes-default,K8s default,39,39.000,replay,0.992452,0.062010,14,1.525982,0.000000,0.344308,0.539631,,,127.475475,191.447368,0.665851,0.000000
cga,CGA,39,39.000,replay,0.992452,0.062010,14,1.525982,0.000000,0.344308,0.539631,,,119.263284,191.447368,0.622956,0.000000
hda,HDA,39,39.000,replay,0.992452,0.062010,14,1.525982,0.000000,0.344308,0.539631,,,120.694812,191.447368,0.630433,0.000000
kubernetes-default,K8s default,40,40.000,replay,0.997786,0.860861,7,1.012248,1.000000,0.347958,0.133792,,,123.321392,139.447368,0.884358,0.000000
cga,CGA,40,40.000,replay,0.997786,0.860861,7,1.012248,1.000000,0.347958,0.133792,,,118.020310,139.447368,0.846343,0.000000
hda,HDA,40,40.000,replay,0.997786,0.860861,7,1.012248,1.000000,0.347958,0.133792,,,112.870012,139.447368,0.809409,0.000000
kubernetes-default,K8s default,41,41.000,replay,1.001462,0.003671,7,1.012248,0.000000,0.347958,0.133792,,,87.263555,139.447368,0.625781,0.000000
cga,CGA,41,41.000,replay,1.001462,0.003671,7,1.012248,0.000000,0.347958,0.133792,,,83.439517,139.447368,0.598358,0.000000
hda,HDA,41,41.000,replay,1.001462,0.003671,7,1.012248,0.000000,0.347958,0.133792,,,78.616372,139.447368,0.563771,0.000000
kubernetes-default,K8s default,42,42.000,replay,1.067349,0.858560,14,1.525982,1.000000,0.344308,0.539631,,,167.645445,191.447368,0.875674,0.000000
cga,CGA,42,42.000,replay,1.067349,0.858560,14,1.525982,1.000000,0.344308,0.539631,,,158.641521,191.447368,0.828643,0.000000
hda,HDA,42,42.000,replay,1.067349,0.858560,14,1.525982,1.000000,0.344308,0.539631,,,150.043284,191.447368,0.783731,0.000000
kubernetes-default,K8s default,43,43.000,replay,1.013383,0.050561,14,1.525982,0.000000,0.344308,0.539631,,,126.453909,191.447368,0.660515,0.000000
cga,CGA,43,43.000,replay,1.013383,0.050561,14,1.525982,0.000000,0.344308,0.539631,,,122.037986,191.447368,0.637449,0.000000
hda,HDA,43,43.000,replay,1.013383,0.050561,14,1.525982,0.000000,0.344308,0.539631,,,114.458378,191.447368,0.597858,0.000000
kubernetes-default,K8s default,44,44.000,replay,1.014422,0.001024,14,1.525982,0.000000,0.344308,0.539631,,,129.773183,191.447368,0.677853,0.000000
cga,CGA,44,44.000,replay,1.014422,0.001024,14,1.525982,0.000000,0.344308,0.539631,,,116.570782,191.447368,0.608892,0.000000
hda,HDA,44,44.000,replay,1.014422,0.001024,14,1.525982,0.000000,0.344308,0.539631,,,112.200493,191.447368,0.586064,0.000000
kubernetes-default,K8s default,45,45.000,replay,1.038096,0.819441,7,1.525982,1.000000,0.359677,1.100147,,,104.229792,113.447368,0.918750,0.000000
cga,CGA,45,45.000,replay,1.038096,0.819441,7,1.525982,1.000000,0.359677,1.100147,,,96.628956,113.447368,0.851751,0.000000
hda,HDA,45,45.000,replay,1.038096,0.819441,7,1.525982,1.000000,0.359677,1.100147,,,91.861258,113.447368,0.809726,0.000000
kubernetes-default,K8s default,46,46.000,replay,0.987686,0.048559,7,1.525982,0.000000,0.359677,1.100147,,,67.263183,113.447368,0.592902,0.000000
cga,CGA,46,46.000,replay,0.987686,0.048559,7,1.525982,0.000000,0.359677,1.100147,,,63.873793,113.447368,0.563026,0.000000
hda,HDA,46,46.000,replay,0.987686,0.048559,7,1.525982,0.000000,0.359677,1.100147,,,59.174384,113.447368,0.521602,0.000000
kubernetes-default,K8s default,47,47.000,replay,0.959006,0.029038,7,1.525982,0.000000,0.359677,1.100147,,,64.497667,113.447368,0.568525,0.000000
cga,CGA,47,47.000,replay,0.959006,0.029038,7,1.525982,0.000000,0.359677,1.100147,,,62.400888,113.447368,0.550043,0.000000
hda,HDA,47,47.000,replay,0.959006,0.029038,7,1.525982,0.000000,0.359677,1.100147,,,56.512655,113.447368,0.498140,0.000000
kubernetes-default,K8s default,48,48.000,replay,0.975540,0.016949,7,1.525982,0.000000,0.359677,1.100147,,,65.681219,113.447368,0.578958,0.000000
cga,CGA,48,48.000,replay,0.975540,0.016949,7,1.525982,0.000000,0.359677,1.100147,,,60.254963,113.447368,0.531127,0.000000
hda,HDA,48,48.000,replay,0.975540,0.016949,7,1.525982,0.000000,0.359677,1.100147,,,61.488005,113.447368,0.541996,0.000000
kubernetes-default,K8s default,49,49.000,replay,0.950671,0.590818,7,1.440440,0.800000,0.418771,0.479206,,,115.398879,145.947368,0.790688,0.000000
cga,CGA,49,49.000,replay,0.950671,0.590818,7,1.440440,0.800000,0.418771,0.479206,,,112.020210,145.947368,0.767538,0.000000
hda,HDA,49,49.000,replay,0.950671,0.590818,7,1.440440,0.800000,0.418771,0.479206,,,106.070665,145.947368,0.726773,0.000000
kubernetes-default,K8s default,50,50.000,replay,1.011880,0.060491,7,1.440440,0.000000,0.418771,0.479206,,,94.640365,145.947368,0.648455,0.000000
cga,CGA,50,50.000,replay,1.011880,0.060491,7,1.440440,0.000000,0.418771,0.479206,,,87.801369,145.947368,0.601596,0.000000
hda,HDA,50,50.000,replay,1.011880,0.060491,7,1.440440,0.000000,0.418771,0.479206,,,87.253100,145.947368,0.597839,0.000000
kubernetes-default,K8s default,51,51.000,replay,1.015160,0.003230,7,1.440440,0.000000,0.418771,0.479206,,,92.398274,145.947368,0.633093,0.000000
cga,CGA,51,51.000,replay,1.015160,0.003230,7,1.440440,0.000000,0.418771,0.479206,,,90.542280,145.947368,0.620376,0.000000
hda,HDA,51,51.000,replay,1.015160,0.003230,7,1.440440,0.000000,0.418771,0.479206,,,84.312436,145.947368,0.577691,0.000000
kubernetes-default,K8s default,52,52.000,replay,0.969321,0.045154,7,1.440440,0.000000,0.418771,0.479206,,,99.136283,145.947368,0.679261,0.000000
cga,CGA,52,52.000,replay,0.969321,0.045154,7,1.440440,0.000000,0.418771,0.479206,,,84.267389,145.947368,0.577382,0.000000
hda,HDA,52,52.000,replay,0.969321,0.045154,7,1.440440,0.000000,0.418771,0.479206,,,86.882930,145.947368,0.595303,0.000000
kubernetes-default,K8s default,53,53.000,replay,0.927465,0.043181,7,1.440440,0.000000,0.418771,0.479206,,,91.221849,145.947368,0.625033,0.000000
cga,CGA,53,53.000,replay,0.927465,0.043181,7,1.440440,0.000000,0.418771,0.479206,,,83.791469,145.947368,0.574121,0.000000
hda,HDA,53,53.000,replay,0.927465,0.043181,7,1.440440,0.000000,0.418771,0.479206,,,84.898837,145.947368,0.581709,0.000000
kubernetes-default,K8s default,54,54.000,replay,0.927686,0.000238,7,1.440440,0.000000,0.418771,0.479206,,,89.263130,145.947368,0.611612,0.000000
cga,CGA,54,54.000,replay,0.927686,0.000238,7,1.440440,0.000000,0.418771,0.479206,,,86.035236,145.947368,0.589495,0.000000
hda,HDA,54,54.000,replay,0.927686,0.000238,7,1.440440,0.000000,0.418771,0.479206,,,82.547278,145.947368,0.565596,0.000000
kubernetes-default,K8s default,55,55.000,replay,0.926249,0.001550,7,1.440440,0.000000,0.418771,0.479206,,,92.547676,145.947368,0.634117,0.000000
cga,CGA,55,55.000,replay,0.926249,0.001550,7,1.440440,0.000000,0.418771,0.479206,,,86.122866,145.947368,0.590095,0.000000
hda,HDA,55,55.000,replay,0.926249,0.001550,7,1.440440,0.000000,0.418771,0.479206,,,83.065430,145.947368,0.569146,0.000000
kubernetes-default,K8s default,56,56.000,replay,0.927074,0.000890,7,1.440440,0.000000,0.418771,0.479206,,,87.160235,145.947368,0.597203,0.000000
cga,CGA,56,56.000,replay,0.927074,0.000890,7,1.440440,0.000000,0.418771,0.479206,,,81.518295,145.947368,0.558546,0.000000
hda,HDA,56,56.000,replay,0.927074,0.000890,7,1.440440,0.000000,0.418771,0.479206,,,82.612038,145.947368,0.566040,0.000000
kubernetes-default,K8s default,57,57.000,replay,0.954928,0.029169,7,1.440440,0.000000,0.418771,0.479206,,,92.544504,145.947368,0.634095,0.000000
cga,CGA,57,57.000,replay,0.954928,0.029169,7,1.440440,0.000000,0.418771,0.479206,,,88.123083,145.947368,0.603800,0.000000
hda,HDA,57,57.000,replay,0.954928,0.029169,7,1.440440,0.000000,0.418771,0.479206,,,85.886048,145.947368,0.588473,0.000000
kubernetes-default,K8s default,58,58.000,replay,0.898992,0.718316,7,1.440440,0.800000,0.467762,1.918165,,,105.442597,119.947368,0.879074,0.000000
cga,CGA,58,58.000,replay,0.898992,0.718316,7,1.440440,0.800000,0.467762,1.918165,,,93.533398,119.947368,0.779787,0.000000
hda,HDA,58,58.000,replay,0.898992,0.718316,7,1.440440,0.800000,0.467762,1.918165,,,92.602163,119.947368,0.772023,0.000000
kubernetes-default,K8s default,59,59.000,replay,0.936708,0.040265,7,1.440440,0.000000,0.467762,1.918165,,,75.903130,119.947368,0.632804,0.000000
cga,CGA,59,59.000,replay,0.936708,0.040265,7,1.440440,0.000000,0.467762,1.918165,,,69.412146,119.947368,0.578688,0.000000
hda,HDA,59,59.000,replay,0.936708,0.040265,7,1.440440,0.000000,0.467762,1.918165,,,66.369418,119.947368,0.553321,0.000000
kubernetes-default,K8s default,60,60.000,replay,0.923421,0.014186,7,1.440440,0.000000,0.467762,1.918165,,,75.159643,119.947368,0.626605,0.000000
cga,CGA,60,60.000,replay,0.923421,0.014186,7,1.440440,0.000000,0.467762,1.918165,,,66.276644,119.947368,0.552548,0.000000
hda,HDA,60,60.000,replay,0.923421,0.014186,7,1.440440,0.000000,0.467762,1.918165,,,63.082328,119.947368,0.525917,0.000000
kubernetes-default,K8s default,61,61.000,replay,0.895836,0.029872,7,1.440440,0.000000,0.467762,1.918165,,,69.992406,119.947368,0.583526,0.000000
cga,CGA,61,61.000,replay,0.895836,0.029872,7,1.440440,0.000000,0.467762,1.918165,,,65.302407,119.947368,0.544426,0.000000
hda,HDA,61,61.000,replay,0.895836,0.029872,7,1.440440,0.000000,0.467762,1.918165,,,61.847931,119.947368,0.515626,0.000000
kubernetes-default,K8s default,62,62.000,replay,0.896006,0.458131,7,1.525982,0.500000,0.359677,1.100147,,,80.351947,113.447368,0.708275,0.000000
cga,CGA,62,62.000,replay,0.896006,0.458131,7,1.525982,0.500000,0.359677,1.100147,,,81.094072,113.447368,0.714817,0.000000
hda,HDA,62,62.000,replay,0.896006,0.458131,7,1.525982,0.500000,0.359677,1.100147,,,74.578990,113.447368,0.657388,0.000000
kubernetes-default,K8s default,63,63.000,replay,0.934545,0.041238,7,1.525982,0.000000,0.359677,1.100147,,,62.018736,113.447368,0.546674,0.000000
