step,time_s,p_index,p_setCurrency,p_browseProduct,p_addToCart,p_viewCart,p_checkout,qps_index,qps_setCurrency,qps_browseProduct,qps_addToCart,qps_viewCart,qps_checkout,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
15,15.000,0.018421,0.686842,0.184211,0.036842,0.055263,0.018421,2.210526,82.421053,22.105263,4.421053,6.631579,2.210526,1.000772,0.000000,0.058714,1.000000,0.05871441,1.440440,0.000000,7,0.467762,1.918165,,,76.264230,119.947368,0.635814,0.000000
16,16.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.001037,0.000000,0.458142,0.607143,0.45814194,1.525982,0.500000,7,0.359677,1.100147,,,88.396593,113.447368,0.779186,0.000000
17,17.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.980795,0.000000,0.020220,1.000000,0.02022037,1.525982,0.000000,7,0.359677,1.100147,,,65.105095,113.447368,0.573879,0.000000
18,18.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.008132,0.000000,0.027116,1.000000,0.02711580,1.525982,0.000000,7,0.359677,1.100147,,,65.410662,113.447368,0.576573,0.000000
19,19.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.007043,0.000000,0.001080,1.000000,0.00107983,1.525982,0.000000,7,0.359677,1.100147,,,68.461839,113.447368,0.603468,0.000000
20,20.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.035818,0.000000,0.027780,1.000000,0.02778016,1.525982,0.000000,7,0.359677,1.100147,,,62.776405,113.447368,0.553353,0.000000
21,21.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.083009,0.000000,0.043574,1.000000,0.04357366,1.525982,0.000000,7,0.359677,1.100147,,,65.518436,113.447368,0.577523,0.000000
22,22.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.015993,0.000000,0.061879,1.000000,0.06187889,1.525982,0.000000,7,0.359677,1.100147,,,72.366375,113.447368,0.637885,0.000000
23,23.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.059487,0.000000,0.041051,1.000000,0.04105148,1.525982,0.000000,7,0.359677,1.100147,,,65.408449,113.447368,0.576553,0.000000
24,24.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.024033,0.000000,0.033463,1.000000,0.03346350,1.525982,0.000000,7,0.359677,1.100147,,,68.939065,113.447368,0.607674,0.000000
25,25.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,1.023457,0.500000,0.818676,-0.638844,0.81867583,1.525982,1.000000,14,0.344308,0.539631,,,163.489087,191.447368,0.853964,0.000000
26,26.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,1.012655,0.000000,0.010555,1.000000,0.01055462,1.525982,0.000000,14,0.344308,0.539631,,,125.464522,191.447368,0.655347,0.000000
27,27.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,1.074335,0.000000,0.057413,1.000000,0.05741289,1.525982,0.000000,14,0.344308,0.539631,,,128.719263,191.447368,0.672348,0.000000
28,28.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,1.086735,0.000000,0.011410,1.000000,0.01141023,1.525982,0.000000,14,0.344308,0.539631,,,133.003166,191.447368,0.694724,0.000000
29,29.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,1.012138,0.500000,0.745525,-0.492688,0.74552500,1.440440,0.800000,7,0.418771,0.479206,,,127.155961,145.947368,0.871245,0.000000
30,30.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,1.061234,0.000000,0.046263,1.000000,0.04626268,1.440440,0.000000,7,0.418771,0.479206,,,96.251310,145.947368,0.659493,0.000000
31,31.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,1.060629,0.000000,0.000570,1.000000,0.00057049,1.440440,0.000000,7,0.418771,0.479206,,,94.508340,145.947368,0.647551,0.000000
32,32.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,1.057490,0.000000,0.002959,1.000000,0.00295879,1.440440,0.000000,7,0.418771,0.479206,,,97.446358,145.947368,0.667682,0.000000
33,33.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,1.025878,0.500000,0.748972,-0.492688,0.74897158,1.525982,0.800000,14,0.344308,0.539631,,,163.318447,191.447368,0.853072,0.000000
34,34.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,0.997508,0.000000,0.027654,1.000000,0.02765418,1.525982,0.000000,14,0.344308,0.539631,,,124.579827,191.447368,0.650726,0.000000
35,35.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,1.056137,0.000000,0.055513,1.000000,0.05551265,1.525982,0.000000,14,0.344308,0.539631,,,130.738943,191.447368,0.682898,0.000000
36,36.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,1.029894,0.000000,0.024848,1.000000,0.02484844,1.525982,0.000000,14,0.344308,0.539631,,,124.780360,191.447368,0.651774,0.000000
37,37.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,1.023170,0.000000,0.006529,1.000000,0.00652868,1.525982,0.000000,14,0.344308,0.539631,,,127.609007,191.447368,0.666549,0.000000
38,38.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,1.058062,0.000000,0.032978,1.000000,0.03297768,1.525982,0.000000,14,0.344308,0.539631,,,128.834368,191.447368,0.672949,0.000000
39,39.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,0.992452,0.000000,0.062010,1.000000,0.06200988,1.525982,0.000000,14,0.344308,0.539631,,,127.475475,191.447368,0.665851,0.000000
40,40.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,0.997786,0.500000,0.860861,-0.629414,0.86086146,1.012248,1.000000,7,0.347958,0.133792,,,123.321392,139.447368,0.884358,0.000000
41,41.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,1.001462,0.000000,0.003671,1.000000,0.00367056,1.012248,0.000000,7,0.347958,0.133792,,,87.263555,139.447368,0.625781,0.000000
42,42.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,1.067349,0.500000,0.858560,-0.629414,0.85855983,1.525982,1.000000,14,0.344308,0.539631,,,167.645445,191.447368,0.875674,0.000000
43,43.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,1.013383,0.000000,0.050561,1.000000,0.05056072,1.525982,0.000000,14,0.344308,0.539631,,,126.453909,191.447368,0.660515,0.000000
44,44.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,1.014422,0.000000,0.001024,1.000000,0.00102381,1.525982,0.000000,14,0.344308,0.539631,,,129.773183,191.447368,0.677853,0.000000
45,45.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.038096,0.500000,0.819441,-0.638844,0.81944146,1.525982,1.000000,7,0.359677,1.100147,,,104.229792,113.447368,0.918750,0.000000
46,46.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.987686,0.000000,0.048559,1.000000,0.04855945,1.525982,0.000000,7,0.359677,1.100147,,,67.263183,113.447368,0.592902,0.000000
47,47.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.959006,0.000000,0.029038,1.000000,0.02903812,1.525982,0.000000,7,0.359677,1.100147,,,64.497667,113.447368,0.568525,0.000000
48,48.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.975540,0.000000,0.016949,1.000000,0.01694910,1.525982,0.000000,7,0.359677,1.100147,,,65.681219,113.447368,0.578958,0.000000
49,49.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,0.950671,0.000000,0.590818,-0.392857,0.59081778,1.440440,0.800000,7,0.418771,0.479206,,,115.398879,145.947368,0.790688,0.000000
50,50.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,1.011880,0.000000,0.060491,1.000000,0.06049060,1.440440,0.000000,7,0.418771,0.479206,,,94.640365,145.947368,0.648455,0.000000
51,51.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,1.015160,0.000000,0.003230,1.000000,0.00323050,1.440440,0.000000,7,0.418771,0.479206,,,92.398274,145.947368,0.633093,0.000000
52,52.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,0.969321,0.000000,0.045154,1.000000,0.04515382,1.440440,0.000000,7,0.418771,0.479206,,,99.136283,145.947368,0.679261,0.000000
53,53.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,0.927465,0.000000,0.043181,1.000000,0.04318085,1.440440,0.000000,7,0.418771,0.479206,,,91.221849,145.947368,0.625033,0.000000
54,54.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,0.927686,0.000000,0.000238,1.000000,0.00023825,1.440440,0.000000,7,0.418771,0.479206,,,89.263130,145.947368,0.611612,0.000000
55,55.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,0.926249,0.000000,0.001550,1.000000,0.00154951,1.440440,0.000000,7,0.418771,0.479206,,,92.547676,145.947368,0.634117,0.000000
56,56.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,0.927074,0.000000,0.000890,1.000000,0.00089011,1.440440,0.000000,7,0.418771,0.479206,,,87.160235,145.947368,0.597203,0.000000
57,57.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,0.954928,0.000000,0.029169,1.000000,0.02916859,1.440440,0.000000,7,0.418771,0.479206,,,92.544504,145.947368,0.634095,0.000000
58,58.000,0.018421,0.686842,0.184211,0.036842,0.055263,0.018421,2.210526,82.421053,22.105263,4.421053,6.631579,2.210526,0.898992,0.000000,0.718316,0.071429,0.71831552,1.440440,0.800000,7,0.467762,1.918165,,,105.442597,119.947368,0.879074,0.000000
59,59.000,0.018421,0.686842,0.184211,0.036842,0.055263,0.018421,2.210526,82.421053,22.105263,4.421053,6.631579,2.210526,0.936708,0.000000,0.040265,1.000000,0.04026497,1.440440,0.000000,7,0.467762,1.918165,,,75.903130,119.947368,0.632804,0.000000
60,60.000,0.018421,0.686842,0.184211,0.036842,0.055263,0.018421,2.210526,82.421053,22.105263,4.421053,6.631579,2.210526,0.923421,0.000000,0.014186,1.000000,0.01418556,1.440440,0.000000,7,0.467762,1.918165,,,75.159643,119.947368,0.626605,0.000000
61,61.000,0.018421,0.686842,0.184211,0.036842,0.055263,0.018421,2.210526,82.421053,22.105263,4.421053,6.631579,2.210526,0.895836,0.000000,0.029872,1.000000,0.02987183,1.440440,0.000000,7,0.467762,1.918165,,,69.992406,119.947368,0.583526,0.000000
62,62.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.896006,0.000000,0.458131,0.607143,0.45813131,1.525982,0.500000,7,0.359677,1.100147,,,80.351947,113.447368,0.708275,0.000000
63,63.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.934545,0.000000,0.041238,1.000000,0.04123776,1.525982,0.000000,7,0.359677,1.100147,,,62.018736,113.447368,0.546674,0.000000
64,64.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.931030,0.000000,0.003760,1.000000,0.00376047,1.525982,0.000000,7,0.359677,1.100147,,,64.269166,113.447368,0.566511,0.000000
65,65.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.877012,0.000000,0.058020,1.000000,0.05802010,1.525982,0.000000,7,0.359677,1.100147,,,62.673196,113.447368,0.552443,0.000000
66,66.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.898522,0.000000,0.023940,1.000000,0.02393975,1.525982,0.000000,7,0.359677,1.100147,,,63.884664,113.447368,0.563122,0.000000
67,67.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.929649,0.000000,0.033482,1.000000,0.03348205,1.525982,0.000000,7,0.359677,1.100147,,,66.223782,113.447368,0.583740,0.000000
68,68.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.889248,0.000000,0.043458,1.000000,0.04345842,1.525982,0.000000,7,0.359677,1.100147,,,64.521134,113.447368,0.568732,0.000000
69,69.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.909830,0.000000,0.022622,1.000000,0.02262224,1.525982,0.000000,7,0.359677,1.100147,,,65.171810,113.447368,0.574467,0.000000
70,70.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.915968,0.000000,0.006701,1.000000,0.00670099,1.525982,0.000000,7,0.359677,1.100147,,,69.876484,113.447368,0.615937,0.000000
71,71.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.862160,0.000000,0.058745,1.000000,0.05874485,1.525982,0.000000,7,0.359677,1.100147,,,68.353848,113.447368,0.602516,0.000000
72,72.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.823588,0.000000,0.044738,1.000000,0.04473785,1.525982,0.000000,7,0.359677,1.100147,,,65.786451,113.447368,0.579885,0.000000
73,73.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.804202,0.000000,0.023539,1.000000,0.02353898,1.525982,0.000000,7,0.359677,1.100147,,,56.218861,113.447368,0.495550,0.000000
74,74.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.856627,0.000000,0.061199,1.000000,0.06119919,1.525982,0.000000,7,0.359677,1.100147,,,64.238546,113.447368,0.566241,0.000000
75,75.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.884740,0.000000,0.031776,1.000000,0.03177561,1.525982,0.000000,7,0.359677,1.100147,,,66.280466,113.447368,0.584240,0.000000
76,76.000,0.018421,0.036842,0.184211,0.036842,0.705263,0.018421,2.210526,4.421053,22.105263,4.421053,84.631579,2.210526,0.843033,0.000000,0.621244,-0.428571,0.62124398,1.368091,0.800000,7,0.411186,0.478705,,,105.023730,132.947368,0.789965,0.000000
77,77.000,0.018421,0.036842,0.184211,0.036842,0.705263,0.018421,2.210526,4.421053,22.105263,4.421053,84.631579,2.210526,0.808775,0.000000,0.040636,1.000000,0.04063646,1.368091,0.000000,7,0.411186,0.478705,,,77.381058,132.947368,0.582043,0.000000
78,78.000,0.018421,0.036842,0.184211,0.036842,0.705263,0.018421,2.210526,4.421053,22.105263,4.421053,84.631579,2.210526,0.776939,0.000000,0.039364,1.000000,0.03936363,1.368091,0.000000,7,0.411186,0.478705,,,79.718186,132.947368,0.599622,0.000000
79,79.000,0.018421,0.036842,0.184211,0.036842,0.705263,0.018421,2.210526,4.421053,22.105263,4.421053,84.631579,2.210526,0.837580,0.000000,0.072400,1.000000,0.07240028,1.368091,0.000000,7,0.411186,0.478705,,,81.421456,132.947368,0.612434,0.000000
80,80.000,0.018421,0.036842,0.184211,0.036842,0.705263,0.018421,2.210526,4.421053,22.105263,4.421053,84.631579,2.210526,0.763167,0.000000,0.088843,1.000000,0.08884347,1.368091,0.000000,7,0.411186,0.478705,,,78.294489,132.947368,0.588913,0.000000
81,81.000,0.018421,0.036842,0.184211,0.036842,0.705263,0.018421,2.210526,4.421053,22.105263,4.421053,84.631579,2.210526,0.810224,0.000000,0.058080,1.000000,0.05808002,1.368091,0.000000,7,0.411186,0.478705,,,85.711999,132.947368,0.644706,0.000000
82,82.000,0.018421,0.686842,0.184211,0.036842,0.055263,0.018421,2.210526,82.421053,22.105263,4.421053,6.631579,2.210526,0.815564,0.000000,0.576556,0.107143,0.57655576,1.440440,0.800000,7,0.467762,1.918165,,,95.815847,119.947368,0.798816,0.000000
83,83.000,0.018421,0.686842,0.184211,0.036842,0.055263,0.018421,2.210526,82.421053,22.105263,4.421053,6.631579,2.210526,0.791414,0.000000,0.029612,1.000000,0.02961159,1.440440,0.000000,7,0.467762,1.918165,,,63.979270,119.947368,0.533395,0.000000
84,84.000,0.018421,0.686842,0.184211,0.036842,0.055263,0.018421,2.210526,82.421053,22.105263,4.421053,6.631579,2.210526,0.810872,0.000000,0.023997,1.000000,0.02399665,1.440440,0.000000,7,0.467762,1.918165,,,68.446448,119.947368,0.570637,0.000000
85,85.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,0.728618,0.500000,0.822355,-0.558694,0.82235535,1.525982,1.000000,14,0.344308,0.539631,,,150.098569,191.447368,0.784020,0.000000
86,86.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,0.724345,0.000000,0.005865,1.000000,0.00586491,1.525982,0.000000,14,0.344308,0.539631,,,111.526486,191.447368,0.582544,0.000000
87,87.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,0.804327,0.500000,0.865723,-0.629414,0.86572309,1.012248,1.000000,7,0.347958,0.133792,,,121.389533,139.447368,0.870504,0.000000
88,88.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,0.751067,0.000000,0.066217,1.000000,0.06621681,1.012248,0.000000,7,0.347958,0.133792,,,80.818462,139.447368,0.579562,0.000000
89,89.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,0.721691,0.000000,0.039111,1.000000,0.03911141,1.012248,0.000000,7,0.347958,0.133792,,,79.943721,139.447368,0.573290,0.000000
90,90.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,0.762462,0.000000,0.053473,1.000000,0.05347276,1.012248,0.000000,7,0.347958,0.133792,,,81.920010,139.447368,0.587462,0.000000
91,91.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,0.766463,0.000000,0.005219,1.000000,0.00521928,1.012248,0.000000,7,0.347958,0.133792,,,80.945006,139.447368,0.580470,0.000000
92,92.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,0.708256,0.000000,0.075942,1.000000,0.07594238,1.012248,0.000000,7,0.347958,0.133792,,,75.928720,139.447368,0.544497,0.000000
93,93.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,0.689169,0.000000,0.026949,1.000000,0.02694875,1.012248,0.000000,7,0.347958,0.133792,,,76.213793,139.447368,0.546542,0.000000
94,94.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,0.684011,0.000000,0.007484,1.000000,0.00748405,1.012248,0.000000,7,0.347958,0.133792,,,75.308952,139.447368,0.540053,0.000000
95,95.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,0.721393,0.000000,0.051819,1.000000,0.05181882,1.012248,0.000000,7,0.347958,0.133792,,,82.383391,139.447368,0.590785,0.000000
96,96.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,0.739418,0.000000,0.726750,-0.392857,0.72675037,1.440440,0.800000,7,0.418771,0.479206,,,115.904837,145.947368,0.794155,0.000000
97,97.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,0.670490,0.000000,0.093219,1.000000,0.09321898,1.440440,0.000000,7,0.418771,0.479206,,,87.812979,145.947368,0.601676,0.000000
98,98.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,0.692829,0.000000,0.032243,1.000000,0.03224333,1.440440,0.000000,7,0.418771,0.479206,,,81.667230,145.947368,0.559566,0.000000
