step,time_s,evidence_type,gda_query_latency_ms,gda_build_time_ms,gda_total_time_ms,gda_nodes,gda_edges,gda_query_count
0,0.000,replay,0.000000,0.025287,0.025287,9,13,0
1,0.100,replay,0.000000,0.019727,0.019727,9,13,0
2,0.200,replay,0.000000,0.031829,0.031829,9,13,0
3,0.300,replay,0.000000,0.018305,0.018305,9,13,0
4,0.400,replay,0.000000,0.015159,0.015159,9,13,0
5,0.500,replay,0.000000,0.014236,0.014236,9,13,0
6,0.600,replay,0.000000,0.019476,0.019476,9,13,0
7,0.700,replay,0.000000,0.017302,0.017302,9,13,0
8,0.800,replay,0.000000,0.013796,0.013796,9,13,0
9,0.900,replay,0.000000,0.015269,0.015269,9,13,0
10,1.000,replay,0.000000,0.013896,0.013896,9,13,0
11,1.100,replay,0.000000,0.017653,0.017653,9,13,0
12,1.200,replay,0.000000,0.015509,0.015509,9,13,0
13,1.300,replay,0.000000,0.026260,0.026260,9,13,0
14,1.400,replay,0.000000,0.013676,0.013676,9,13,0
15,1.500,replay,0.000000,0.013367,0.013367,9,13,0
16,1.600,replay,0.000000,0.017042,0.017042,9,13,0
17,1.700,replay,0.000000,0.020188,0.020188,9,13,0
18,1.800,replay,0.000000,0.013345,0.013345,9,13,0
19,1.900,replay,0.000000,0.014416,0.014416,9,13,0
20,2.000,replay,0.000000,0.017984,0.017984,9,13,0
21,2.100,replay,0.000000,0.014477,0.014477,9,13,0
22,2.200,replay,0.000000,0.013926,0.013926,9,13,0
23,2.300,replay,0.000000,0.013625,0.013625,9,13,0
24,2.400,replay,0.000000,0.025488,0.025488,9,13,0
25,2.500,replay,0.000000,0.017673,0.017673,9,13,0
26,2.600,replay,0.000000,0.015419,0.015419,9,13,0
27,2.700,replay,0.000000,0.013024,0.013024,9,13,0
28,2.800,replay,0.000000,0.016811,0.016811,9,13,0
29,2.900,replay,0.000000,0.017303,0.017303,9,13,0
30,3.000,replay,0.000000,0.031118,0.031118,9,13,0
31,3.100,replay,0.000000,0.016902,0.016902,9,13,0
32,3.200,replay,0.000000,0.017253,0.017253,9,13,0
33,3.300,replay,0.000000,0.019436,0.019436,9,13,0
34,3.400,replay,0.000000,0.041539,0.041539,9,13,0
35,3.500,replay,0.000000,0.016781,0.016781,9,13,0
36,3.600,replay,0.000000,0.023013,0.023013,9,13,0
37,3.700,replay,0.000000,0.018464,0.018464,9,13,0
38,3.800,replay,0.000000,0.014938,0.014938,9,13,0
39,3.900,replay,0.000000,0.013444,0.013444,9,13,0
40,4.000,replay,0.000000,0.013556,0.013556,9,13,0
41,4.100,replay,0.000000,0.015488,0.015488,9,13,0
