policy,policy_display_name,step,time_s,evidence_type,traffic_stress,weighted_edge_distance,active_edge_count,request_mix_entropy,top3_hotspot_churn,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
policy3,Policy 3,4,0.400,replay,0.962272,0.031331,13,2.968017,0.000000,0.390178,0.539136,,,79.506798,132.321443,0.600861,0.000000
kubernetes-default,K8s default,5,0.500,replay,0.936001,0.026318,13,2.968018,0.000000,0.390146,0.539485,,,83.212606,132.373325,0.628621,0.000000
cga,CGA,5,0.500,replay,0.936001,0.026318,13,2.968018,0.000000,0.390146,0.539485,,,76.265017,132.373325,0.576136,0.000000
hda,HDA,5,0.500,replay,0.936001,0.026318,13,2.968018,0.000000,0.390146,0.539485,,,68.025184,132.373325,0.513889,0.000000
policy2,Policy 2,5,0.500,replay,0.936001,0.026318,13,2.968018,0.000000,0.390146,0.539485,,,75.809698,132.373325,0.572696,0.000000
policy3,Policy 3,5,0.500,replay,0.936001,0.026318,13,2.968018,0.000000,0.390146,0.539485,,,70.234089,132.373325,0.530576,0.000000
kubernetes-default,K8s default,6,0.600,replay,0.987747,0.053346,13,2.968019,0.000000,0.390124,0.539810,,,83.587356,132.426324,0.631199,0.000000
cga,CGA,6,0.600,replay,0.987747,0.053346,13,2.968019,0.000000,0.390124,0.539810,,,74.837773,132.426324,0.565128,0.000000
hda,HDA,6,0.600,replay,0.987747,0.053346,13,2.968019,0.000000,0.390124,0.539810,,,78.812454,132.426324,0.595142,0.000000
policy2,Policy 2,6,0.600,replay,0.987747,0.053346,13,2.968019,0.000000,0.390124,0.539810,,,80.240935,132.426324,0.605929,0.000000
policy3,Policy 3,6,0.600,replay,0.987747,0.053346,13,2.968019,0.000000,0.390124,0.539810,,,75.130857,132.426324,0.567341,0.000000
kubernetes-default,K8s default,7,0.700,replay,0.930631,0.056870,13,2.968020,0.000000,0.390111,0.540110,,,85.318883,132.480432,0.644011,0.000000
cga,CGA,7,0.700,replay,0.930631,0.056870,13,2.968020,0.000000,0.390111,0.540110,,,76.602189,132.480432,0.578215,0.000000
hda,HDA,7,0.700,replay,0.930631,0.056870,13,2.968020,0.000000,0.390111,0.540110,,,73.316837,132.480432,0.553416,0.000000
policy2,Policy 2,7,0.700,replay,0.930631,0.056870,13,2.968020,0.000000,0.390111,0.540110,,,75.829539,132.480432,0.572383,0.000000
policy3,Policy 3,7,0.700,replay,0.930631,0.056870,13,2.968020,0.000000,0.390111,0.540110,,,74.670698,132.480432,0.563636,0.000000
kubernetes-default,K8s default,8,0.800,replay,1.027413,0.095118,13,2.968021,0.000000,0.390106,0.540384,,,85.622276,132.535639,0.646032,0.000000
cga,CGA,8,0.800,replay,1.027413,0.095118,13,2.968021,0.000000,0.390106,0.540384,,,84.326477,132.535639,0.636255,0.000000
hda,HDA,8,0.800,replay,1.027413,0.095118,13,2.968021,0.000000,0.390106,0.540384,,,81.074849,132.535639,0.611721,0.000000
policy2,Policy 2,8,0.800,replay,1.027413,0.095118,13,2.968021,0.000000,0.390106,0.540384,,,81.076045,132.535639,0.611730,0.000000
policy3,Policy 3,8,0.800,replay,1.027413,0.095118,13,2.968021,0.000000,0.390106,0.540384,,,75.282460,132.535639,0.568017,0.000000
kubernetes-default,K8s default,9,0.900,replay,1.000329,0.025373,13,2.968022,0.000000,0.390111,0.540633,,,81.986653,132.591937,0.618338,0.000000
cga,CGA,9,0.900,replay,1.000329,0.025373,13,2.968022,0.000000,0.390111,0.540633,,,76.565056,132.591937,0.577449,0.000000
hda,HDA,9,0.900,replay,1.000329,0.025373,13,2.968022,0.000000,0.390111,0.540633,,,76.820289,132.591937,0.579374,0.000000
policy2,Policy 2,9,0.900,replay,1.000329,0.025373,13,2.968022,0.000000,0.390111,0.540633,,,80.733406,132.591937,0.608886,0.000000
policy3,Policy 3,9,0.900,replay,1.000329,0.025373,13,2.968022,0.000000,0.390111,0.540633,,,73.703576,132.591937,0.555868,0.000000
kubernetes-default,K8s default,10,1.000,replay,0.936932,0.062425,13,2.968023,0.000000,0.390124,0.540856,,,85.791313,132.649317,0.646753,0.000000
cga,CGA,10,1.000,replay,0.936932,0.062425,13,2.968023,0.000000,0.390124,0.540856,,,72.274209,132.649317,0.544852,0.000000
hda,HDA,10,1.000,replay,0.936932,0.062425,13,2.968023,0.000000,0.390124,0.540856,,,74.235353,132.649317,0.559636,0.000000
policy2,Policy 2,10,1.000,replay,0.936932,0.062425,13,2.968023,0.000000,0.390124,0.540856,,,75.216367,132.649317,0.567032,0.000000
policy3,Policy 3,10,1.000,replay,0.936932,0.062425,13,2.968023,0.000000,0.390124,0.540856,,,73.353514,132.649317,0.552988,0.000000
kubernetes-default,K8s default,11,1.100,replay,0.953046,0.017905,13,2.968024,0.000000,0.390147,0.541052,,,82.245260,132.707770,0.619747,0.000000
cga,CGA,11,1.100,replay,0.953046,0.017905,13,2.968024,0.000000,0.390147,0.541052,,,75.941799,132.707770,0.572248,0.000000
hda,HDA,11,1.100,replay,0.953046,0.017905,13,2.968024,0.000000,0.390147,0.541052,,,76.179460,132.707770,0.574039,0.000000
policy2,Policy 2,11,1.100,replay,0.953046,0.017905,13,2.968024,0.000000,0.390147,0.541052,,,74.751169,132.707770,0.563277,0.000000
policy3,Policy 3,11,1.100,replay,0.953046,0.017905,13,2.968024,0.000000,0.390147,0.541052,,,73.330121,132.707770,0.552568,0.000000
kubernetes-default,K8s default,12,1.200,replay,1.032153,0.077580,13,2.968024,0.000000,0.390178,0.541222,,,90.187776,132.767288,0.679292,0.000000
cga,CGA,12,1.200,replay,1.032153,0.077580,13,2.968024,0.000000,0.390178,0.541222,,,81.120268,132.767288,0.610996,0.000000
hda,HDA,12,1.200,replay,1.032153,0.077580,13,2.968024,0.000000,0.390178,0.541222,,,76.993588,132.767288,0.579914,0.000000
policy2,Policy 2,12,1.200,replay,1.032153,0.077580,13,2.968024,0.000000,0.390178,0.541222,,,78.009632,132.767288,0.587567,0.000000
policy3,Policy 3,12,1.200,replay,1.032153,0.077580,13,2.968024,0.000000,0.390178,0.541222,,,81.262483,132.767288,0.612067,0.000000
kubernetes-default,K8s default,13,1.300,replay,1.015852,0.014793,13,2.968024,0.000000,0.390218,0.541366,,,78.064880,132.827859,0.587715,0.000000
cga,CGA,13,1.300,replay,1.015852,0.014793,13,2.968024,0.000000,0.390218,0.541366,,,78.719941,132.827859,0.592646,0.000000
hda,HDA,13,1.300,replay,1.015852,0.014793,13,2.968024,0.000000,0.390218,0.541366,,,73.948409,132.827859,0.556724,0.000000
policy2,Policy 2,13,1.300,replay,1.015852,0.014793,13,2.968024,0.000000,0.390218,0.541366,,,72.824087,132.827859,0.548259,0.000000
policy3,Policy 3,13,1.300,replay,1.015852,0.014793,13,2.968024,0.000000,0.390218,0.541366,,,78.119865,132.827859,0.588129,0.000000
kubernetes-default,K8s default,14,1.400,replay,1.000983,0.013636,13,2.968024,0.000000,0.390267,0.541482,,,80.381604,132.889475,0.604876,0.000000
cga,CGA,14,1.400,replay,1.000983,0.013636,13,2.968024,0.000000,0.390267,0.541482,,,78.547359,132.889475,0.591073,0.000000
hda,HDA,14,1.400,replay,1.000983,0.013636,13,2.968024,0.000000,0.390267,0.541482,,,80.005921,132.889475,0.602049,0.000000
policy2,Policy 2,14,1.400,replay,1.000983,0.013636,13,2.968024,0.000000,0.390267,0.541482,,,77.657532,132.889475,0.584377,0.000000
policy3,Policy 3,14,1.400,replay,1.000983,0.013636,13,2.968024,0.000000,0.390267,0.541482,,,71.942481,132.889475,0.541371,0.000000
kubernetes-default,K8s default,15,1.500,replay,0.981334,0.018634,13,2.968024,0.000000,0.390325,0.541572,,,78.464835,132.952127,0.590174,0.000000
cga,CGA,15,1.500,replay,0.981334,0.018634,13,2.968024,0.000000,0.390325,0.541572,,,78.224812,132.952127,0.588368,0.000000
hda,HDA,15,1.500,replay,0.981334,0.018634,13,2.968024,0.000000,0.390325,0.541572,,,76.517278,132.952127,0.575525,0.000000
policy2,Policy 2,15,1.500,replay,0.981334,0.018634,13,2.968024,0.000000,0.390325,0.541572,,,71.300614,132.952127,0.536288,0.000000
policy3,Policy 3,15,1.500,replay,0.981334,0.018634,13,2.968024,0.000000,0.390325,0.541572,,,78.810528,132.952127,0.592774,0.000000
kubernetes-default,K8s default,16,1.600,replay,1.024260,0.042881,13,2.968024,0.000000,0.390391,0.541636,,,86.414849,133.015803,0.649659,0.000000
cga,CGA,16,1.600,replay,1.024260,0.042881,13,2.968024,0.000000,0.390391,0.541636,,,84.546427,133.015803,0.635612,0.000000
hda,HDA,16,1.600,replay,1.024260,0.042881,13,2.968024,0.000000,0.390391,0.541636,,,77.051413,133.015803,0.579265,0.000000
policy2,Policy 2,16,1.600,replay,1.024260,0.042881,13,2.968024,0.000000,0.390391,0.541636,,,80.370184,133.015803,0.604215,0.000000
policy3,Policy 3,16,1.600,replay,1.024260,0.042881,13,2.968024,0.000000,0.390391,0.541636,,,79.449481,133.015803,0.597294,0.000000
kubernetes-default,K8s default,17,1.700,replay,1.022211,0.001496,13,2.968023,0.000000,0.390467,0.541672,,,81.151970,133.080495,0.609796,0.000000
cga,CGA,17,1.700,replay,1.022211,0.001496,13,2.968023,0.000000,0.390467,0.541672,,,79.093865,133.080495,0.594331,0.000000
hda,HDA,17,1.700,replay,1.022211,0.001496,13,2.968023,0.000000,0.390467,0.541672,,,72.485689,133.080495,0.544676,0.000000
policy2,Policy 2,17,1.700,replay,1.022211,0.001496,13,2.968023,0.000000,0.390467,0.541672,,,76.530824,133.080495,0.575072,0.000000
policy3,Policy 3,17,1.700,replay,1.022211,0.001496,13,2.968023,0.000000,0.390467,0.541672,,,72.738116,133.080495,0.546572,0.000000
kubernetes-default,K8s default,18,1.800,replay,0.953069,0.066694,13,2.968023,0.000000,0.390550,0.541681,,,81.653143,133.146192,0.613259,0.000000
cga,CGA,18,1.800,replay,0.953069,0.066694,13,2.968023,0.000000,0.390550,0.541681,,,75.081150,133.146192,0.563900,0.000000
hda,HDA,18,1.800,replay,0.953069,0.066694,13,2.968023,0.000000,0.390550,0.541681,,,70.729187,133.146192,0.531214,0.000000
policy2,Policy 2,18,1.800,replay,0.953069,0.066694,13,2.968023,0.000000,0.390550,0.541681,,,76.955917,133.146192,0.577981,0.000000
policy3,Policy 3,18,1.800,replay,0.953069,0.066694,13,2.968023,0.000000,0.390550,0.541681,,,73.274174,133.146192,0.550329,0.000000
kubernetes-default,K8s default,19,1.900,replay,1.023831,0.070057,13,2.968022,0.000000,0.390643,0.541663,,,84.913618,133.212883,0.637428,0.000000
cga,CGA,19,1.900,replay,1.023831,0.070057,13,2.968022,0.000000,0.390643,0.541663,,,80.518763,133.212883,0.604437,0.000000
hda,HDA,19,1.900,replay,1.023831,0.070057,13,2.968022,0.000000,0.390643,0.541663,,,76.167654,133.212883,0.571774,0.000000
policy2,Policy 2,19,1.900,replay,1.023831,0.070057,13,2.968022,0.000000,0.390643,0.541663,,,77.992056,133.212883,0.585469,0.000000
policy3,Policy 3,19,1.900,replay,1.023831,0.070057,13,2.968022,0.000000,0.390643,0.541663,,,73.993002,133.212883,0.555449,0.000000
kubernetes-default,K8s default,20,2.000,replay,0.975065,0.046667,13,2.968021,0.000000,0.390744,0.541618,,,82.158250,133.280558,0.616431,0.000000
cga,CGA,20,2.000,replay,0.975065,0.046667,13,2.968021,0.000000,0.390744,0.541618,,,75.653338,133.280558,0.567625,0.000000
hda,HDA,20,2.000,replay,0.975065,0.046667,13,2.968021,0.000000,0.390744,0.541618,,,79.340621,133.280558,0.595290,0.000000
policy2,Policy 2,20,2.000,replay,0.975065,0.046667,13,2.968021,0.000000,0.390744,0.541618,,,81.576238,133.280558,0.612064,0.000000
policy3,Policy 3,20,2.000,replay,0.975065,0.046667,13,2.968021,0.000000,0.390744,0.541618,,,72.195448,133.280558,0.541680,0.000000
kubernetes-default,K8s default,21,2.100,replay,1.027101,0.051622,13,2.968020,0.000000,0.390853,0.541546,,,91.262672,133.349207,0.684389,0.000000
cga,CGA,21,2.100,replay,1.027101,0.051622,13,2.968020,0.000000,0.390853,0.541546,,,81.205359,133.349207,0.608968,0.000000
hda,HDA,21,2.100,replay,1.027101,0.051622,13,2.968020,0.000000,0.390853,0.541546,,,77.264787,133.349207,0.579417,0.000000
policy2,Policy 2,21,2.100,replay,1.027101,0.051622,13,2.968020,0.000000,0.390853,0.541546,,,78.322953,133.349207,0.587352,0.000000
policy3,Policy 3,21,2.100,replay,1.027101,0.051622,13,2.968020,0.000000,0.390853,0.541546,,,73.847661,133.349207,0.553792,0.000000
kubernetes-default,K8s default,22,2.200,replay,0.955386,0.068884,13,2.968019,0.000000,0.390972,0.541446,,,81.443814,133.418818,0.610437,0.000000
cga,CGA,22,2.200,replay,0.955386,0.068884,13,2.968019,0.000000,0.390972,0.541446,,,75.906672,133.418818,0.568935,0.000000
hda,HDA,22,2.200,replay,0.955386,0.068884,13,2.968019,0.000000,0.390972,0.541446,,,73.640453,133.418818,0.551950,0.000000
policy2,Policy 2,22,2.200,replay,0.955386,0.068884,13,2.968019,0.000000,0.390972,0.541446,,,79.847701,133.418818,0.598474,0.000000
policy3,Policy 3,22,2.200,replay,0.955386,0.068884,13,2.968019,0.000000,0.390972,0.541446,,,73.732557,133.418818,0.552640,0.000000
kubernetes-default,K8s default,23,2.300,replay,1.032738,0.075832,13,2.968018,0.000000,0.391098,0.541320,,,90.334174,133.489380,0.676714,0.000000
cga,CGA,23,2.300,replay,1.032738,0.075832,13,2.968018,0.000000,0.391098,0.541320,,,82.778445,133.489380,0.620113,0.000000
hda,HDA,23,2.300,replay,1.032738,0.075832,13,2.968018,0.000000,0.391098,0.541320,,,78.012327,133.489380,0.584408,0.000000
policy2,Policy 2,23,2.300,replay,1.032738,0.075832,13,2.968018,0.000000,0.391098,0.541320,,,79.254715,133.489380,0.593716,0.000000
policy3,Policy 3,23,2.300,replay,1.032738,0.075832,13,2.968018,0.000000,0.391098,0.541320,,,79.279840,133.489380,0.593904,0.000000
kubernetes-default,K8s default,24,2.400,replay,0.973197,0.056705,13,2.968017,0.000000,0.391233,0.541167,,,80.433200,133.560884,0.602221,0.000000
cga,CGA,24,2.400,replay,0.973197,0.056705,13,2.968017,0.000000,0.391233,0.541167,,,77.907049,133.560884,0.583307,0.000000
hda,HDA,24,2.400,replay,0.973197,0.056705,13,2.968017,0.000000,0.391233,0.541167,,,71.478181,133.560884,0.535173,0.000000
policy2,Policy 2,24,2.400,replay,0.973197,0.056705,13,2.968017,0.000000,0.391233,0.541167,,,76.262890,133.560884,0.570997,0.000000
policy3,Policy 3,24,2.400,replay,0.973197,0.056705,13,2.968017,0.000000,0.391233,0.541167,,,76.185758,133.560884,0.570420,0.000000
kubernetes-default,K8s default,25,2.500,replay,1.045439,0.070035,13,2.968015,0.000000,0.391404,0.540986,,,87.491648,133.633316,0.654714,0.000000
cga,CGA,25,2.500,replay,1.045439,0.070035,13,2.968015,0.000000,0.391404,0.540986,,,76.640973,133.633316,0.573517,0.000000
hda,HDA,25,2.500,replay,1.045439,0.070035,13,2.968015,0.000000,0.391404,0.540986,,,77.417908,133.633316,0.579331,0.000000
policy2,Policy 2,25,2.500,replay,1.045439,0.070035,13,2.968015,0.000000,0.391404,0.540986,,,77.289266,133.633316,0.578368,0.000000
policy3,Policy 3,25,2.500,replay,1.045439,0.070035,13,2.968015,0.000000,0.391404,0.540986,,,79.710972,133.633316,0.596490,0.000000
kubernetes-default,K8s default,26,2.600,replay,1.053832,0.008958,13,2.968014,0.000000,0.391622,0.540779,,,76.579887,133.706665,0.572745,0.000000
cga,CGA,26,2.600,replay,1.053832,0.008958,13,2.968014,0.000000,0.391622,0.540779,,,77.181132,133.706665,0.577242,0.000000
hda,HDA,26,2.600,replay,1.053832,0.008958,13,2.968014,0.000000,0.391622,0.540779,,,78.934535,133.706665,0.590356,0.000000
policy2,Policy 2,26,2.600,replay,1.053832,0.008958,13,2.968014,0.000000,0.391622,0.540779,,,76.916266,133.706665,0.575261,0.000000
policy3,Policy 3,26,2.600,replay,1.053832,0.008958,13,2.968014,0.000000,0.391622,0.540779,,,78.379299,133.706665,0.586203,0.000000
kubernetes-default,K8s default,27,2.700,replay,1.010776,0.039898,13,2.968012,0.000000,0.391849,0.540546,,,81.763575,133.780921,0.611175,0.000000
cga,CGA,27,2.700,replay,1.010776,0.039898,13,2.968012,0.000000,0.391849,0.540546,,,74.357051,133.780921,0.555812,0.000000
hda,HDA,27,2.700,replay,1.010776,0.039898,13,2.968012,0.000000,0.391849,0.540546,,,77.848929,133.780921,0.581914,0.000000
policy2,Policy 2,27,2.700,replay,1.010776,0.039898,13,2.968012,0.000000,0.391849,0.540546,,,79.827066,133.780921,0.596700,0.000000
policy3,Policy 3,27,2.700,replay,1.010776,0.039898,13,2.968012,0.000000,0.391849,0.540546,,,74.264337,133.780921,0.555119,0.000000
kubernetes-default,K8s default,28,2.800,replay,0.981461,0.028033,13,2.968011,0.000000,0.392092,0.540286,,,79.435092,133.856071,0.593437,0.000000
cga,CGA,28,2.800,replay,0.981461,0.028033,13,2.968011,0.000000,0.392092,0.540286,,,81.381531,133.856071,0.607978,0.000000
hda,HDA,28,2.800,replay,0.981461,0.028033,13,2.968011,0.000000,0.392092,0.540286,,,77.026807,133.856071,0.575445,0.000000
policy2,Policy 2,28,2.800,replay,0.981461,0.028033,13,2.968011,0.000000,0.392092,0.540286,,,71.470991,133.856071,0.533939,0.000000
policy3,Policy 3,28,2.800,replay,0.981461,0.028033,13,2.968011,0.000000,0.392092,0.540286,,,75.833697,133.856071,0.566532,0.000000
kubernetes-default,K8s default,29,2.900,replay,0.987926,0.007531,13,2.968009,0.000000,0.392348,0.539999,,,82.571777,133.932104,0.616520,0.000000
cga,CGA,29,2.900,replay,0.987926,0.007531,13,2.968009,0.000000,0.392348,0.539999,,,74.574894,133.932104,0.556811,0.000000
hda,HDA,29,2.900,replay,0.987926,0.007531,13,2.968009,0.000000,0.392348,0.539999,,,75.006549,133.932104,0.560034,0.000000
policy2,Policy 2,29,2.900,replay,0.987926,0.007531,13,2.968009,0.000000,0.392348,0.539999,,,79.488187,133.932104,0.593496,0.000000
policy3,Policy 3,29,2.900,replay,0.987926,0.007531,13,2.968009,0.000000,0.392348,0.539999,,,74.235250,133.932104,0.554275,0.000000
kubernetes-default,K8s default,30,3.000,replay,1.051203,0.061127,13,2.968008,0.000000,0.392613,0.539687,,,82.356782,134.009007,0.614562,0.000000
cga,CGA,30,3.000,replay,1.051203,0.061127,13,2.968008,0.000000,0.392613,0.539687,,,78.866018,134.009007,0.588513,0.000000
hda,HDA,30,3.000,replay,1.051203,0.061127,13,2.968008,0.000000,0.392613,0.539687,,,80.582624,134.009007,0.601322,0.000000
policy2,Policy 2,30,3.000,replay,1.051203,0.061127,13,2.968008,0.000000,0.392613,0.539687,,,79.798562,134.009007,0.595472,0.000000
policy3,Policy 3,30,3.000,replay,1.051203,0.061127,13,2.968008,0.000000,0.392613,0.539687,,,81.747294,134.009007,0.610013,0.000000
kubernetes-default,K8s default,31,3.100,replay,1.031798,0.017488,13,2.968006,0.000000,0.392885,0.539348,,,86.150956,134.086768,0.642502,0.000000
cga,CGA,31,3.100,replay,1.031798,0.017488,13,2.968006,0.000000,0.392885,0.539348,,,79.932441,134.086768,0.596125,0.000000
hda,HDA,31,3.100,replay,1.031798,0.017488,13,2.968006,0.000000,0.392885,0.539348,,,75.815441,134.086768,0.565421,0.000000
policy2,Policy 2,31,3.100,replay,1.031798,0.017488,13,2.968006,0.000000,0.392885,0.539348,,,80.176581,134.086768,0.597946,0.000000
policy3,Policy 3,31,3.100,replay,1.031798,0.017488,13,2.968006,0.000000,0.392885,0.539348,,,75.112616,134.086768,0.560179,0.000000
kubernetes-default,K8s default,32,3.200,replay,1.040902,0.009724,13,2.968005,0.000000,0.393165,0.538984,,,84.333316,134.165376,0.628577,0.000000
cga,CGA,32,3.200,replay,1.040902,0.009724,13,2.968005,0.000000,0.393165,0.538984,,,80.536434,134.165376,0.600277,0.000000
hda,HDA,32,3.200,replay,1.040902,0.009724,13,2.968005,0.000000,0.393165,0.538984,,,80.007382,134.165376,0.596334,0.000000
policy2,Policy 2,32,3.200,replay,1.040902,0.009724,13,2.968005,0.000000,0.393165,0.538984,,,77.826230,134.165376,0.580077,0.000000
policy3,Policy 3,32,3.200,replay,1.040902,0.009724,13,2.968005,0.000000,0.393165,0.538984,,,77.156927,134.165376,0.575088,0.000000
kubernetes-default,K8s default,33,3.300,replay,1.048595,0.008311,13,2.968004,0.000000,0.393453,0.538594,,,89.104000,134.244817,0.663743,0.000000
cga,CGA,33,3.300,replay,1.048595,0.008311,13,2.968004,0.000000,0.393453,0.538594,,,78.108544,134.244817,0.581837,0.000000
hda,HDA,33,3.300,replay,1.048595,0.008311,13,2.968004,0.000000,0.393453,0.538594,,,73.519012,134.244817,0.547649,0.000000
policy2,Policy 2,33,3.300,replay,1.048595,0.008311,13,2.968004,0.000000,0.393453,0.538594,,,75.901913,134.244817,0.565399,0.000000
policy3,Policy 3,33,3.300,replay,1.048595,0.008311,13,2.968004,0.000000,0.393453,0.538594,,,74.617577,134.244817,0.555832,0.000000
kubernetes-default,K8s default,34,3.400,replay,0.994874,0.050301,13,2.968003,0.000000,0.393749,0.538179,,,86.743893,134.325079,0.645776,0.000000
cga,CGA,34,3.400,replay,0.994874,0.050301,13,2.968003,0.000000,0.393749,0.538179,,,83.153830,134.325079,0.619049,0.000000
hda,HDA,34,3.400,replay,0.994874,0.050301,13,2.968003,0.000000,0.393749,0.538179,,,77.409589,134.325079,0.576285,0.000000
policy2,Policy 2,34,3.400,replay,0.994874,0.050301,13,2.968003,0.000000,0.393749,0.538179,,,79.271119,134.325079,0.590144,0.000000
policy3,Policy 3,34,3.400,replay,0.994874,0.050301,13,2.968003,0.000000,0.393749,0.538179,,,76.769219,134.325079,0.571518,0.000000
kubernetes-default,K8s default,35,3.500,replay,1.033795,0.038588,13,2.968002,0.000000,0.394053,0.537739,,,83.676296,134.406150,0.622563,0.000000
cga,CGA,35,3.500,replay,1.033795,0.038588,13,2.968002,0.000000,0.394053,0.537739,,,80.768162,134.406150,0.600926,0.000000
hda,HDA,35,3.500,replay,1.033795,0.038588,13,2.968002,0.000000,0.394053,0.537739,,,81.156319,134.406150,0.603814,0.000000
policy2,Policy 2,35,3.500,replay,1.033795,0.038588,13,2.968002,0.000000,0.394053,0.537739,,,75.145621,134.406150,0.559094,0.000000
policy3,Policy 3,35,3.500,replay,1.033795,0.038588,13,2.968002,0.000000,0.394053,0.537739,,,76.315610,134.406150,0.567799,0.000000
kubernetes-default,K8s default,36,3.600,replay,0.977292,0.053735,13,2.968001,0.000000,0.394364,0.537274,,,84.639401,134.488016,0.629345,0.000000
cga,CGA,36,3.600,replay,0.977292,0.053735,13,2.968001,0.000000,0.394364,0.537274,,,80.976471,134.488016,0.602109,0.000000
hda,HDA,36,3.600,replay,0.977292,0.053735,13,2.968001,0.000000,0.394364,0.537274,,,79.606860,134.488016,0.591925,0.000000
policy2,Policy 2,36,3.600,replay,0.977292,0.053735,13,2.968001,0.000000,0.394364,0.537274,,,74.072138,134.488016,0.550771,0.000000
policy3,Policy 3,36,3.600,replay,0.977292,0.053735,13,2.968001,0.000000,0.394364,0.537274,,,82.035790,134.488016,0.609986,0.000000
kubernetes-default,K8s default,37,3.700,replay,1.025673,0.048093,13,2.968000,0.000000,0.394683,0.536785,,,85.198558,134.570665,0.633114,0.000000
cga,CGA,37,3.700,replay,1.025673,0.048093,13,2.968000,0.000000,0.394683,0.536785,,,84.084911,134.570665,0.624838,0.000000
hda,HDA,37,3.700,replay,1.025673,0.048093,13,2.968000,0.000000,0.394683,0.536785,,,80.422893,134.570665,0.597626,0.000000
policy2,Policy 2,37,3.700,replay,1.025673,0.048093,13,2.968000,0.000000,0.394683,0.536785,,,79.891036,134.570665,0.593673,0.000000
