repeat,ts,latency_ms,status
1,2026-06-11T12:33:24.932929+00:00,106.07958910986781,200
1,2026-06-11T12:33:24.933718+00:00,104.61917892098427,200
1,2026-06-11T12:33:24.935066+00:00,102.87579568102956,200
1,2026-06-11T12:33:24.936397+00:00,110.16174498945475,200
1,2026-06-11T12:33:24.936717+00:00,110.20653881132603,200
1,2026-06-11T12:33:25.007468+00:00,88.97688798606396,200
1,2026-06-11T12:33:25.025780+00:00,109.81123521924019,200
1,2026-06-11T12:33:25.026130+00:00,110.72737909853458,200
1,2026-06-11T12:33:25.038034+00:00,102.94398525729775,200
1,2026-06-11T12:33:25.038497+00:00,101.75813315436244,200
1,2026-06-11T12:33:25.039664+00:00,106.69263266026974,200
1,2026-06-11T12:33:25.040272+00:00,103.83369075134397,200
1,2026-06-11T12:33:25.063060+00:00,129.3077622540295,200
1,2026-06-11T12:33:25.107120+00:00,99.5927769690752,200
1,2026-06-11T12:33:25.118067+00:00,92.26277470588684,200
1,2026-06-11T12:33:25.118334+00:00,92.15871896594763,200
1,2026-06-11T12:33:25.133120+00:00,70.02905197441578,200
1,2026-06-11T12:33:25.135490+00:00,28.335300274193287,200
1,2026-06-11T12:33:25.157770+00:00,39.39873073250055,200
1,2026-06-11T12:33:25.158006+00:00,39.911857806146145,200
1,2026-06-11T12:33:25.207903+00:00,167.59819723665714,200
1,2026-06-11T12:33:25.208280+00:00,169.76294293999672,200
1,2026-06-11T12:33:25.208688+00:00,168.9781448803842,200
1,2026-06-11T12:33:25.209744+00:00,171.6646528802812,200
1,2026-06-11T12:33:25.227248+00:00,94.09019583836198,200
1,2026-06-11T12:33:25.227581+00:00,92.06303814426064,200
1,2026-06-11T12:33:25.265744+00:00,57.806899305433035,200
1,2026-06-11T12:33:25.266494+00:00,108.68877125903964,200
1,2026-06-11T12:33:25.267172+00:00,58.4445190615952,200
1,2026-06-11T12:33:25.267544+00:00,59.246429707854986,200
1,2026-06-11T12:33:25.267883+00:00,109.84224267303944,200
1,2026-06-11T12:33:25.317053+00:00,107.26954881101847,200
1,2026-06-11T12:33:25.332299+00:00,105.01248016953468,200
1,2026-06-11T12:33:25.332583+00:00,104.96454034000635,200
1,2026-06-11T12:33:25.339749+00:00,73.95992428064346,200
1,2026-06-11T12:33:25.340211+00:00,73.00972333177924,200
1,2026-06-11T12:33:25.341071+00:00,73.50516598671675,200
1,2026-06-11T12:33:25.417170+00:00,100.07771756500006,200
1,2026-06-11T12:33:25.418093+00:00,150.18630307167768,200
1,2026-06-11T12:33:25.418617+00:00,152.06832718104124,200
1,2026-06-11T12:33:25.440690+00:00,100.89399619027972,200
1,2026-06-11T12:33:25.440987+00:00,100.73520708829165,200
1,2026-06-11T12:33:25.441422+00:00,100.29835300520062,200
1,2026-06-11T12:33:25.445538+00:00,112.90393816307187,200
1,2026-06-11T12:33:25.446146+00:00,113.81483171135187,200
1,2026-06-11T12:33:25.507767+00:00,89.60918802767992,200
1,2026-06-11T12:33:25.511633+00:00,94.42010708153248,200
1,2026-06-11T12:33:25.513121+00:00,94.44184694439173,200
1,2026-06-11T12:33:25.540930+00:00,33.119537867605686,200
1,2026-06-11T12:33:25.542374+00:00,96.19501838460565,200
1,2026-06-11T12:33:25.606874+00:00,161.27319866791368,200
1,2026-06-11T12:33:25.607891+00:00,94.73927598446608,200
1,2026-06-11T12:33:25.618950+00:00,178.23266005143523,200
1,2026-06-11T12:33:25.619316+00:00,178.2957692630589,200
1,2026-06-11T12:33:25.619890+00:00,178.42674581333995,200
1,2026-06-11T12:33:25.620882+00:00,109.21227699145675,200
1,2026-06-11T12:33:25.638925+00:00,30.99423600360751,200
1,2026-06-11T12:33:25.639065+00:00,98.1046729721129,200
1,2026-06-11T12:33:25.640516+00:00,33.593419939279556,200
1,2026-06-11T12:33:25.707316+00:00,164.89387582987547,200
1,2026-06-11T12:33:25.724309+00:00,104.35657482594252,200
1,2026-06-11T12:33:25.725227+00:00,106.24650306999683,200
1,2026-06-11T12:33:25.725888+00:00,104.97861634939909,200
1,2026-06-11T12:33:25.726258+00:00,106.89841071143746,200
1,2026-06-11T12:33:25.740773+00:00,33.41222880408168,200
1,2026-06-11T12:33:25.806989+00:00,166.4332142099738,200
1,2026-06-11T12:33:25.812561+00:00,173.6102867871523,200
1,2026-06-11T12:33:25.812897+00:00,173.81602432578802,200
1,2026-06-11T12:33:25.824272+00:00,97.97032130882144,200
1,2026-06-11T12:33:25.825149+00:00,100.8077529259026,200
1,2026-06-11T12:33:25.825567+00:00,99.63199868798256,200
1,2026-06-11T12:33:25.826475+00:00,101.22207319363952,200
1,2026-06-11T12:33:25.907714+00:00,94.79289827868342,200
1,2026-06-11T12:33:25.908009+00:00,95.40593205019832,200
1,2026-06-11T12:33:25.913005+00:00,172.20763582736254,200
1,2026-06-11T12:33:25.914767+00:00,107.7156187966466,200
1,2026-06-11T12:33:25.923664+00:00,98.46769599243999,200
1,2026-06-11T12:33:25.924580+00:00,98.07069040834904,200
1,2026-06-11T12:33:25.924928+00:00,99.31510221213102,200
1,2026-06-11T12:33:25.925500+00:00,101.17860231548548,200
1,2026-06-11T12:33:25.943279+00:00,35.520889796316624,200
1,2026-06-11T12:33:25.943527+00:00,35.499339923262596,200
1,2026-06-11T12:33:26.007603+00:00,94.55278608947992,200
1,2026-06-11T12:33:26.007958+00:00,93.17590296268463,200
1,2026-06-11T12:33:26.057068+00:00,49.08881615847349,200
1,2026-06-11T12:33:26.057491+00:00,49.84177416190505,200
1,2026-06-11T12:33:26.107864+00:00,164.3089042045176,200
1,2026-06-11T12:33:26.108349+00:00,183.74021025374532,200
1,2026-06-11T12:33:26.110743+00:00,167.434548959136,200
1,2026-06-11T12:33:26.117584+00:00,192.0418101362884,200
1,2026-06-11T12:33:26.117971+00:00,192.99827003851533,200
1,2026-06-11T12:33:26.118446+00:00,194.73519083112478,200
1,2026-06-11T12:33:26.133320+00:00,76.19181601330638,200
1,2026-06-11T12:33:26.133708+00:00,76.19063323363662,200
1,2026-06-11T12:33:26.207593+00:00,99.20214023441076,200
1,2026-06-11T12:33:26.223075+00:00,105.0603510811925,200
1,2026-06-11T12:33:26.223651+00:00,105.17069790512323,200
1,2026-06-11T12:33:26.223966+00:00,106.35957587510347,200
1,2026-06-11T12:33:26.224870+00:00,116.95294082164764,200
1,2026-06-11T12:33:26.225383+00:00,114.61770487949252,200
1,2026-06-11T12:33:26.307667+00:00,100.03222292289138,200
1,2026-06-11T12:33:26.321885+00:00,188.50815715268254,200
1,2026-06-11T12:33:26.322295+00:00,188.55120800435543,200
1,2026-06-11T12:33:26.325584+00:00,100.17812810838223,200
1,2026-06-11T12:33:26.327755+00:00,104.61754584684968,200
1,2026-06-11T12:33:26.328012+00:00,104.02275621891022,200
1,2026-06-11T12:33:26.329063+00:00,105.3825169801712,200
1,2026-06-11T12:33:26.329536+00:00,104.62867701426148,200
1,2026-06-11T12:33:26.337921+00:00,30.21840611472726,200
1,2026-06-11T12:33:26.422573+00:00,100.25130584836006,200
1,2026-06-11T12:33:26.422903+00:00,97.27474069222808,200
1,2026-06-11T12:33:26.423308+00:00,101.38111189007759,200
1,2026-06-11T12:33:26.425465+00:00,95.91101296246052,200
1,2026-06-11T12:33:26.431234+00:00,103.19982701912522,200
1,2026-06-11T12:33:26.431482+00:00,103.70405577123165,200
1,2026-06-11T12:33:26.507309+00:00,178.20322513580322,200
1,2026-06-11T12:33:26.522131+00:00,184.15790563449264,200
1,2026-06-11T12:33:26.528831+00:00,105.49911623820662,200
1,2026-06-11T12:33:26.529147+00:00,106.53383424505591,200
1,2026-06-11T12:33:26.536560+00:00,111.07018496841192,200
1,2026-06-11T12:33:26.537255+00:00,114.31267904117703,200
1,2026-06-11T12:33:26.665755+00:00,234.24511216580868,200
1,2026-06-11T12:33:26.666161+00:00,234.8945653066039,200
1,2026-06-11T12:33:26.666541+00:00,144.37069417908788,200
1,2026-06-11T12:33:26.666901+00:00,159.55033525824547,200
1,2026-06-11T12:33:26.668322+00:00,131.72691874206066,200
1,2026-06-11T12:33:26.669376+00:00,140.20107313990593,200
1,2026-06-11T12:33:26.669736+00:00,140.87023306638002,200
1,2026-06-11T12:33:26.669935+00:00,132.65421381220222,200
1,2026-06-11T12:33:26.722582+00:00,56.020366959273815,200
1,2026-06-11T12:33:26.764061+00:00,97.11682330816984,200
1,2026-06-11T12:33:26.764445+00:00,98.64928899332881,200
1,2026-06-11T12:33:26.765546+00:00,96.13034687936306,200
1,2026-06-11T12:33:26.765973+00:00,99.7550799511373,200
1,2026-06-11T12:33:26.766486+00:00,96.5265417471528,200
1,2026-06-11T12:33:26.807869+00:00,138.11281276866794,200
1,2026-06-11T12:33:26.808333+00:00,139.98719211667776,200
1,2026-06-11T12:33:26.808512+00:00,85.89340094476938,200
1,2026-06-11T12:33:26.843818+00:00,77.80098496004939,200
1,2026-06-11T12:33:26.844288+00:00,35.93461774289608,200
1,2026-06-11T12:33:26.844853+00:00,78.33618298172951,200
1,2026-06-11T12:33:26.845484+00:00,81.34659240022302,200
1,2026-06-11T12:33:26.908281+00:00,143.7960909679532,200
1,2026-06-11T12:33:26.908787+00:00,100.22758925333619,200
1,2026-06-11T12:33:26.909876+00:00,101.97285702452064,200
1,2026-06-11T12:33:26.910326+00:00,144.73964925855398,200
1,2026-06-11T12:33:26.942055+00:00,98.1899150647223,200
1,2026-06-11T12:33:26.942826+00:00,97.92731003835797,200
1,2026-06-11T12:33:26.943945+00:00,99.61245208978653,200
1,2026-06-11T12:33:26.944766+00:00,36.419360898435116,200
1,2026-06-11T12:33:26.945686+00:00,36.86074214056134,200
1,2026-06-11T12:33:26.946288+00:00,100.77747609466314,200
1,2026-06-11T12:33:26.946678+00:00,36.318931728601456,200
1,2026-06-11T12:33:26.947451+00:00,37.54073288291693,200
1,2026-06-11T12:33:27.033540+00:00,86.0619586892426,200
1,2026-06-11T12:33:27.033902+00:00,87.20459043979645,200
1,2026-06-11T12:33:27.034915+00:00,89.1978838481009,200
1,2026-06-11T12:33:27.040581+00:00,98.4780783765018,200
1,2026-06-11T12:33:27.107977+00:00,165.11890897527337,200
1,2026-06-11T12:33:27.119171+00:00,174.36209227889776,200
1,2026-06-11T12:33:27.119440+00:00,175.46179192140698,200
1,2026-06-11T12:33:27.119652+00:00,173.3321133069694,200
1,2026-06-11T12:33:27.140559+00:00,32.539346255362034,200
1,2026-06-11T12:33:27.141059+00:00,100.43931007385254,200
1,2026-06-11T12:33:27.141774+00:00,106.82062385603786,200
1,2026-06-11T12:33:27.207457+00:00,173.8744038157165,200
1,2026-06-11T12:33:27.208486+00:00,174.53867616131902,200
1,2026-06-11T12:33:27.209984+00:00,90.52418125793338,200
1,2026-06-11T12:33:27.214469+00:00,94.79315904900432,200
1,2026-06-11T12:33:27.214672+00:00,95.46905988827348,200
1,2026-06-11T12:33:27.236654+00:00,95.57724511250854,200
1,2026-06-11T12:33:27.237899+00:00,97.30498818680644,200
1,2026-06-11T12:33:27.238243+00:00,30.754243955016136,200
1,2026-06-11T12:33:27.307163+00:00,97.13717177510262,200
1,2026-06-11T12:33:27.308001+00:00,99.4651853106916,200
1,2026-06-11T12:33:27.308808+00:00,167.01744263991714,200
1,2026-06-11T12:33:27.323873+00:00,109.36919180676341,200
1,2026-06-11T12:33:27.324308+00:00,109.6137729473412,200
1,2026-06-11T12:33:27.335702+00:00,97.44274662807584,200
1,2026-06-11T12:33:27.337819+00:00,29.7750411555171,200
1,2026-06-11T12:33:27.340954+00:00,104.28074141964316,200
1,2026-06-11T12:33:27.341462+00:00,103.51937683299184,200
1,2026-06-11T12:33:27.341786+00:00,32.96024817973375,200
1,2026-06-11T12:33:27.407721+00:00,100.5162950605154,200
1,2026-06-11T12:33:27.420680+00:00,96.75422077998519,200
1,2026-06-11T12:33:27.421073+00:00,96.74305887892842,200
1,2026-06-11T12:33:27.432524+00:00,90.72163188830018,200
1,2026-06-11T12:33:27.511341+00:00,173.47982060164213,200
1,2026-06-11T12:33:27.511611+00:00,175.89306505396962,200
1,2026-06-11T12:33:27.525463+00:00,184.48718637228012,200
1,2026-06-11T12:33:27.526343+00:00,118.58596606180072,200
1,2026-06-11T12:33:27.526620+00:00,185.12293277308345,200
1,2026-06-11T12:33:27.607300+00:00,174.7505129314959,200
1,2026-06-11T12:33:27.611520+00:00,190.42841298505664,200
1,2026-06-11T12:33:27.611682+00:00,190.96532184630632,200
1,2026-06-11T12:33:27.630119+00:00,104.62319804355502,200
1,2026-06-11T12:33:27.634762+00:00,108.4028440527618,200
1,2026-06-11T12:33:27.634935+00:00,108.27116528525949,200
1,2026-06-11T12:33:27.638137+00:00,126.7650960944593,200
1,2026-06-11T12:33:27.638383+00:00,126.75390392541885,200
1,2026-06-11T12:33:27.715558+00:00,103.85374817997217,200
1,2026-06-11T12:33:27.715847+00:00,104.30779308080673,200
1,2026-06-11T12:33:27.720963+00:00,113.61490609124303,200
1,2026-06-11T12:33:27.721374+00:00,91.23311517760158,200
1,2026-06-11T12:33:27.730364+00:00,95.58461885899305,200
1,2026-06-11T12:33:27.735473+00:00,97.31802297756076,200
1,2026-06-11T12:33:27.735697+00:00,97.29783423244953,200
1,2026-06-11T12:33:27.737871+00:00,102.8938009403646,200
1,2026-06-11T12:33:27.817568+00:00,101.69482184574008,200
1,2026-06-11T12:33:27.817890+00:00,102.29812888428569,200
1,2026-06-11T12:33:27.834039+00:00,113.03193913772702,200
1,2026-06-11T12:33:27.835967+00:00,105.58215202763677,200
1,2026-06-11T12:33:27.836165+00:00,114.7694792598486,200
1,2026-06-11T12:33:27.836557+00:00,101.0640561580658,200
1,2026-06-11T12:33:27.836876+00:00,101.16439405828714,200
1,2026-06-11T12:33:27.839270+00:00,101.35324904695153,200
1,2026-06-11T12:33:27.915019+00:00,97.41017501801252,200
1,2026-06-11T12:33:27.915395+00:00,97.48932486400008,200
1,2026-06-11T12:33:27.927267+00:00,93.20942685008049,200
1,2026-06-11T12:33:27.932164+00:00,95.27285117655993,200
1,2026-06-11T12:33:27.932546+00:00,95.97257897257805,200
1,2026-06-11T12:33:28.010358+00:00,83.07052683085203,200
1,2026-06-11T12:33:28.011962+00:00,175.773611292243,200
1,2026-06-11T12:33:28.012769+00:00,173.4458478167653,200
1,2026-06-11T12:33:28.013144+00:00,177.1570141427219,200
1,2026-06-11T12:33:28.033852+00:00,118.79271734505892,200
1,2026-06-11T12:33:28.034143+00:00,118.72453708201647,200
1,2026-06-11T12:33:28.053655+00:00,40.485947858542204,200
1,2026-06-11T12:33:28.054033+00:00,41.21915902942419,200
1,2026-06-11T12:33:28.110765+00:00,98.7510303966701,200
1,2026-06-11T12:33:28.114803+00:00,182.6243493705988,200
1,2026-06-11T12:33:28.114980+00:00,182.41693824529648,200
1,2026-06-11T12:33:28.127081+00:00,116.67162086814642,200
1,2026-06-11T12:33:28.136987+00:00,102.79725026339293,200
1,2026-06-11T12:33:28.137694+00:00,103.81575720384717,200
1,2026-06-11T12:33:28.146749+00:00,92.66678616404533,200
1,2026-06-11T12:33:28.147120+00:00,93.4164565987885,200
1,2026-06-11T12:33:28.206510+00:00,95.69819318130612,200
1,2026-06-11T12:33:28.210710+00:00,95.88541509583592,200
1,2026-06-11T12:33:28.210895+00:00,95.89867992326617,200
1,2026-06-11T12:33:28.219698+00:00,92.54344273358583,200
1,2026-06-11T12:33:28.226483+00:00,88.76505913212895,200
1,2026-06-11T12:33:28.226774+00:00,89.7369091399014,200
1,2026-06-11T12:33:28.244672+00:00,38.118809927254915,200
1,2026-06-11T12:33:28.244925+00:00,97.75156900286674,200
1,2026-06-11T12:33:28.245357+00:00,98.55754626914859,200
1,2026-06-11T12:33:28.308343+00:00,97.42323029786348,200
1,2026-06-11T12:33:28.308780+00:00,98.04008109495044,200
1,2026-06-11T12:33:28.309070+00:00,89.32992210611701,200
1,2026-06-11T12:33:28.324512+00:00,97.99576830118895,200
1,2026-06-11T12:33:28.325202+00:00,98.37792906910181,200
1,2026-06-11T12:33:28.343911+00:00,35.51903599873185,200
1,2026-06-11T12:33:28.344292+00:00,35.466236993670464,200
1,2026-06-11T12:33:28.344977+00:00,35.84864502772689,200
