run_id,comparison_group,policy,metric,unit,source_file,n,mean,median,p95,p99,stddev,iqr,mean_ci95_low,mean_ci95_high,baseline_policy,absolute_delta,percentage_delta
social-smoke-scale10-20260523T172647Z,loadgen,social-smoke-scale10-20260523t172647z,request_latency_ms,ms,raw/social-smoke-scale10-20260523t172647z_loadgen.csv,60,47.903279341214024,31.27479099202901,100.00446315971203,104.27641732734627,34.059966382570416,62.510316172847524,39.555101758887766,56.524535623708886,,,
