benchmark,run_id,namespace,scale,replica_level,replica_config,workload_mode,repeat,policy,policy_display_name,step,time_s,evidence_type,request_type,traffic_stress,weighted_edge_distance,active_edge_count,request_mix_entropy,top3_hotspot_churn,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,gda_query_latency_ms,gda_build_time_ms,gda_total_time_ms,gda_nodes,gda_edges,gda_query_count,latency_ms,p50_ms,p95_ms,p99_ms,throughput_rps,error_rate,sla_ms,sla_pressure,sla_violation_ratio,worker_nodes_selected,actual_app_pods,ready_app_pods,non_empty_worker_nodes,pod_node_occupancy_ratio,pod_restarts,total_pods,cluster_cpu_utilization,cluster_memory_utilization,top_node_cpu_utilization
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,cga,CGA,2,0.200,replay,mixed,0.959227,0.006670,13,2.968014,0.000000,0.390268,0.538362,,,0.000000,0.018595,0.018595,9,13,0,75.370514,75.370514,75.370514,75.370514,90.000000,0.000000,132.221060,0.570034,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,hda,HDA,2,0.200,replay,mixed,0.959227,0.006670,13,2.968014,0.000000,0.390268,0.538362,,,0.000000,0.018595,0.018595,9,13,0,77.445285,77.445285,77.445285,77.445285,90.000000,0.000000,132.221060,0.585726,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,policy2,Policy 2,2,0.200,replay,mixed,0.959227,0.006670,13,2.968014,0.000000,0.390268,0.538362,,,0.000000,0.018595,0.018595,9,13,0,72.361419,72.361419,72.361419,72.361419,90.000000,0.000000,132.221060,0.547276,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,policy3,Policy 3,2,0.200,replay,mixed,0.959227,0.006670,13,2.968014,0.000000,0.390268,0.538362,,,0.000000,0.018595,0.018595,9,13,0,72.191987,72.191987,72.191987,72.191987,90.000000,0.000000,132.221060,0.545995,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,kubernetes-default,K8s default,3,0.300,replay,mixed,0.994400,0.036343,13,2.968015,0.000000,0.390218,0.538761,,,0.000000,0.018155,0.018155,9,13,0,81.711450,81.711450,81.711450,81.711450,90.000000,0.000000,132.270685,0.617759,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,cga,CGA,3,0.300,replay,mixed,0.994400,0.036343,13,2.968015,0.000000,0.390218,0.538761,,,0.000000,0.018155,0.018155,9,13,0,75.951863,75.951863,75.951863,75.951863,90.000000,0.000000,132.270685,0.574215,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,hda,HDA,3,0.300,replay,mixed,0.994400,0.036343,13,2.968015,0.000000,0.390218,0.538761,,,0.000000,0.018155,0.018155,9,13,0,74.233742,74.233742,74.233742,74.233742,90.000000,0.000000,132.270685,0.561226,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,policy2,Policy 2,3,0.300,replay,mixed,0.994400,0.036343,13,2.968015,0.000000,0.390218,0.538761,,,0.000000,0.018155,0.018155,9,13,0,78.627548,78.627548,78.627548,78.627548,90.000000,0.000000,132.270685,0.594444,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,policy3,Policy 3,3,0.300,replay,mixed,0.994400,0.036343,13,2.968015,0.000000,0.390218,0.538761,,,0.000000,0.018155,0.018155,9,13,0,73.203581,73.203581,73.203581,73.203581,90.000000,0.000000,132.270685,0.553438,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,kubernetes-default,K8s default,4,0.400,replay,mixed,0.962272,0.031331,13,2.968017,0.000000,0.390178,0.539136,,,0.000000,0.013886,0.013886,9,13,0,79.358312,79.358312,79.358312,79.358312,90.000000,0.000000,132.321443,0.599739,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,cga,CGA,4,0.400,replay,mixed,0.962272,0.031331,13,2.968017,0.000000,0.390178,0.539136,,,0.000000,0.013886,0.013886,9,13,0,73.337268,73.337268,73.337268,73.337268,90.000000,0.000000,132.321443,0.554236,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,hda,HDA,4,0.400,replay,mixed,0.962272,0.031331,13,2.968017,0.000000,0.390178,0.539136,,,0.000000,0.013886,0.013886,9,13,0,67.654341,67.654341,67.654341,67.654341,90.000000,0.000000,132.321443,0.511288,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,policy2,Policy 2,4,0.400,replay,mixed,0.962272,0.031331,13,2.968017,0.000000,0.390178,0.539136,,,0.000000,0.013886,0.013886,9,13,0,76.393643,76.393643,76.393643,76.393643,90.000000,0.000000,132.321443,0.577334,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,policy3,Policy 3,4,0.400,replay,mixed,0.962272,0.031331,13,2.968017,0.000000,0.390178,0.539136,,,0.000000,0.013886,0.013886,9,13,0,79.506798,79.506798,79.506798,79.506798,90.000000,0.000000,132.321443,0.600861,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,kubernetes-default,K8s default,5,0.500,replay,mixed,0.936001,0.026318,13,2.968018,0.000000,0.390146,0.539485,,,0.000000,0.013665,0.013665,9,13,0,83.212606,83.212606,83.212606,83.212606,90.000000,0.000000,132.373325,0.628621,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,cga,CGA,5,0.500,replay,mixed,0.936001,0.026318,13,2.968018,0.000000,0.390146,0.539485,,,0.000000,0.013665,0.013665,9,13,0,76.265017,76.265017,76.265017,76.265017,90.000000,0.000000,132.373325,0.576136,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,hda,HDA,5,0.500,replay,mixed,0.936001,0.026318,13,2.968018,0.000000,0.390146,0.539485,,,0.000000,0.013665,0.013665,9,13,0,68.025184,68.025184,68.025184,68.025184,90.000000,0.000000,132.373325,0.513889,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,policy2,Policy 2,5,0.500,replay,mixed,0.936001,0.026318,13,2.968018,0.000000,0.390146,0.539485,,,0.000000,0.013665,0.013665,9,13,0,75.809698,75.809698,75.809698,75.809698,90.000000,0.000000,132.373325,0.572696,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,policy3,Policy 3,5,0.500,replay,mixed,0.936001,0.026318,13,2.968018,0.000000,0.390146,0.539485,,,0.000000,0.013665,0.013665,9,13,0,70.234089,70.234089,70.234089,70.234089,90.000000,0.000000,132.373325,0.530576,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,kubernetes-default,K8s default,6,0.600,replay,mixed,0.987747,0.053346,13,2.968019,0.000000,0.390124,0.539810,,,0.000000,0.034234,0.034234,9,13,0,83.587356,83.587356,83.587356,83.587356,90.000000,0.000000,132.426324,0.631199,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,cga,CGA,6,0.600,replay,mixed,0.987747,0.053346,13,2.968019,0.000000,0.390124,0.539810,,,0.000000,0.034234,0.034234,9,13,0,74.837773,74.837773,74.837773,74.837773,90.000000,0.000000,132.426324,0.565128,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,hda,HDA,6,0.600,replay,mixed,0.987747,0.053346,13,2.968019,0.000000,0.390124,0.539810,,,0.000000,0.034234,0.034234,9,13,0,78.812454,78.812454,78.812454,78.812454,90.000000,0.000000,132.426324,0.595142,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,policy2,Policy 2,6,0.600,replay,mixed,0.987747,0.053346,13,2.968019,0.000000,0.390124,0.539810,,,0.000000,0.034234,0.034234,9,13,0,80.240935,80.240935,80.240935,80.240935,90.000000,0.000000,132.426324,0.605929,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,policy3,Policy 3,6,0.600,replay,mixed,0.987747,0.053346,13,2.968019,0.000000,0.390124,0.539810,,,0.000000,0.034234,0.034234,9,13,0,75.130857,75.130857,75.130857,75.130857,90.000000,0.000000,132.426324,0.567341,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,kubernetes-default,K8s default,7,0.700,replay,mixed,0.930631,0.056870,13,2.968020,0.000000,0.390111,0.540110,,,0.000000,0.016942,0.016942,9,13,0,85.318883,85.318883,85.318883,85.318883,90.000000,0.000000,132.480432,0.644011,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,cga,CGA,7,0.700,replay,mixed,0.930631,0.056870,13,2.968020,0.000000,0.390111,0.540110,,,0.000000,0.016942,0.016942,9,13,0,76.602189,76.602189,76.602189,76.602189,90.000000,0.000000,132.480432,0.578215,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,hda,HDA,7,0.700,replay,mixed,0.930631,0.056870,13,2.968020,0.000000,0.390111,0.540110,,,0.000000,0.016942,0.016942,9,13,0,73.316837,73.316837,73.316837,73.316837,90.000000,0.000000,132.480432,0.553416,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,policy2,Policy 2,7,0.700,replay,mixed,0.930631,0.056870,13,2.968020,0.000000,0.390111,0.540110,,,0.000000,0.016942,0.016942,9,13,0,75.829539,75.829539,75.829539,75.829539,90.000000,0.000000,132.480432,0.572383,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,policy3,Policy 3,7,0.700,replay,mixed,0.930631,0.056870,13,2.968020,0.000000,0.390111,0.540110,,,0.000000,0.016942,0.016942,9,13,0,74.670698,74.670698,74.670698,74.670698,90.000000,0.000000,132.480432,0.563636,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,kubernetes-default,K8s default,8,0.800,replay,mixed,1.027413,0.095118,13,2.968021,0.000000,0.390106,0.540384,,,0.000000,0.013296,0.013296,9,13,0,85.622276,85.622276,85.622276,85.622276,90.000000,0.000000,132.535639,0.646032,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,cga,CGA,8,0.800,replay,mixed,1.027413,0.095118,13,2.968021,0.000000,0.390106,0.540384,,,0.000000,0.013296,0.013296,9,13,0,84.326477,84.326477,84.326477,84.326477,90.000000,0.000000,132.535639,0.636255,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,hda,HDA,8,0.800,replay,mixed,1.027413,0.095118,13,2.968021,0.000000,0.390106,0.540384,,,0.000000,0.013296,0.013296,9,13,0,81.074849,81.074849,81.074849,81.074849,90.000000,0.000000,132.535639,0.611721,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,policy2,Policy 2,8,0.800,replay,mixed,1.027413,0.095118,13,2.968021,0.000000,0.390106,0.540384,,,0.000000,0.013296,0.013296,9,13,0,81.076045,81.076045,81.076045,81.076045,90.000000,0.000000,132.535639,0.611730,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,policy3,Policy 3,8,0.800,replay,mixed,1.027413,0.095118,13,2.968021,0.000000,0.390106,0.540384,,,0.000000,0.013296,0.013296,9,13,0,75.282460,75.282460,75.282460,75.282460,90.000000,0.000000,132.535639,0.568017,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,kubernetes-default,K8s default,9,0.900,replay,mixed,1.000329,0.025373,13,2.968022,0.000000,0.390111,0.540633,,,0.000000,0.013235,0.013235,9,13,0,81.986653,81.986653,81.986653,81.986653,90.000000,0.000000,132.591937,0.618338,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,cga,CGA,9,0.900,replay,mixed,1.000329,0.025373,13,2.968022,0.000000,0.390111,0.540633,,,0.000000,0.013235,0.013235,9,13,0,76.565056,76.565056,76.565056,76.565056,90.000000,0.000000,132.591937,0.577449,0.000000,20,51,51,20,1.000000,,51,,,
moe-serving,moe-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T141952Z,idyn-moe-serving,scale20,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,sinusoidal,,hda,HDA,9,0.900,replay,mixed,1.000329,0.025373,13,2.968022,0.000000,0.390111,0.540633,,,0.000000,0.013235,0.013235,9,13,0,76.820289,76.820289,76.820289,76.820289,90.000000,0.000000,132.591937,0.579374,0.000000,20,51,51,20,1.000000,,51,,,
