run_id,experiment_type,policy,metric,value,unit,source_file,source_column,status,notes
live-tc-social-scale10-20260523T180124Z,live_tc_social,kubernetes,latency_p50_ms,175.3670439356938,ms,processed/social_live_tc_metrics.json,p50_latency_ms,measured,
live-tc-social-scale10-20260523T180124Z,live_tc_social,kubernetes,latency_p95_ms,526.4621609821916,ms,processed/social_live_tc_metrics.json,p95_latency_ms,measured,
live-tc-social-scale10-20260523T180124Z,live_tc_social,kubernetes,latency_p99_ms,541.6578289587051,ms,processed/social_live_tc_metrics.json,p99_latency_ms,measured,
live-tc-social-scale10-20260523T180124Z,live_tc_social,kubernetes,throughput_rps,26.141114865389884,requests/s,processed/social_live_tc_metrics.json,throughput_rps,measured,
live-tc-social-scale10-20260523T180124Z,live_tc_social,kubernetes,sla_violations,0.0,count,processed/social_live_tc_metrics.json,errors,measured,
live-tc-social-scale10-20260523T180124Z,live_tc_social,kubernetes,sla_violation_rate,0.0,ratio,processed/social_live_tc_metrics.json,errors/requests,measured,
live-tc-social-scale10-20260523T180124Z,live_tc_social,kubernetes,scheduler_decision_time_ms,,ms,,,unavailable,metric not emitted by this run type
live-tc-social-scale10-20260523T180124Z,live_tc_social,kubernetes,gda_build_time_ms,,ms,,,unavailable,metric not emitted by this run type
live-tc-social-scale10-20260523T180124Z,live_tc_social,kubernetes,ndm_injection_time_ms,,ms,,,unavailable,metric not emitted by this run type
live-tc-social-scale10-20260523T180124Z,live_tc_social,kubernetes,cpu_overhead_pct,,percent,,,unavailable,metric not emitted by this run type
live-tc-social-scale10-20260523T180124Z,live_tc_social,kubernetes,memory_overhead_mb,,MiB,,,unavailable,metric not emitted by this run type
live-tc-social-scale10-20260523T180124Z,live_tc_social,kubernetes,migration_count,,count,,,unavailable,metric not emitted by this run type
live-tc-social-scale10-20260523T180124Z,live_tc_social,kubernetes,network_target_vs_measured_error,,unitless,,,unavailable,metric not emitted by this run type
live-tc-social-scale10-20260523T180124Z,live_tc_social,kubernetes,placement_cost_reduction_pct,,percent,,,unavailable,metric not emitted by this run type
live-tc-social-scale10-20260523T180124Z,live_tc_social,policy1,latency_p50_ms,34.497836022637784,ms,processed/social_live_tc_metrics.json,p50_latency_ms,measured,
live-tc-social-scale10-20260523T180124Z,live_tc_social,policy1,latency_p95_ms,90.5436169123277,ms,processed/social_live_tc_metrics.json,p95_latency_ms,measured,
live-tc-social-scale10-20260523T180124Z,live_tc_social,policy1,latency_p99_ms,93.84581295307726,ms,processed/social_live_tc_metrics.json,p99_latency_ms,measured,
live-tc-social-scale10-20260523T180124Z,live_tc_social,policy1,throughput_rps,178.6272485208403,requests/s,processed/social_live_tc_metrics.json,throughput_rps,measured,
live-tc-social-scale10-20260523T180124Z,live_tc_social,policy1,sla_violations,0.0,count,processed/social_live_tc_metrics.json,errors,measured,
live-tc-social-scale10-20260523T180124Z,live_tc_social,policy1,sla_violation_rate,0.0,ratio,processed/social_live_tc_metrics.json,errors/requests,measured,
live-tc-social-scale10-20260523T180124Z,live_tc_social,policy1,scheduler_decision_time_ms,,ms,,,unavailable,metric not emitted by this run type
live-tc-social-scale10-20260523T180124Z,live_tc_social,policy1,gda_build_time_ms,,ms,,,unavailable,metric not emitted by this run type
