benchmark,run_id,namespace,scale,replica_level,replica_config,workload_mode,repeat,policy,policy_display_name,step,time_s,evidence_type,request_type,traffic_stress,weighted_edge_distance,active_edge_count,request_mix_entropy,top3_hotspot_churn,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,gda_query_latency_ms,gda_build_time_ms,gda_total_time_ms,gda_nodes,gda_edges,gda_query_count,latency_ms,p50_ms,p95_ms,p99_ms,throughput_rps,error_rate,sla_ms,sla_pressure,sla_violation_ratio,worker_nodes_selected,actual_app_pods,ready_app_pods,non_empty_worker_nodes,pod_node_occupancy_ratio,pod_restarts,total_pods,cluster_cpu_utilization,cluster_memory_utilization,top_node_cpu_utilization
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,cga,CGA,3,0.300,replay,mixed,1.003365,0.037908,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.015710,0.015710,8,8,0,58.838237,58.838237,58.838237,58.838237,90.000000,0.000000,108.333333,0.543122,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,hda,HDA,3,0.300,replay,mixed,1.003365,0.037908,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.015710,0.015710,8,8,0,57.848356,57.848356,57.848356,57.848356,90.000000,0.000000,108.333333,0.533985,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,policy2,Policy 2,3,0.300,replay,mixed,1.003365,0.037908,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.015710,0.015710,8,8,0,61.878042,61.878042,61.878042,61.878042,90.000000,0.000000,108.333333,0.571182,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,policy3,Policy 3,3,0.300,replay,mixed,1.003365,0.037908,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.015710,0.015710,8,8,0,56.636135,56.636135,56.636135,56.636135,90.000000,0.000000,108.333333,0.522795,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,kubernetes-default,K8s default,4,0.400,replay,mixed,0.973969,0.029298,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.022874,0.022874,8,8,0,61.274067,61.274067,61.274067,61.274067,90.000000,0.000000,108.333333,0.565607,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,cga,CGA,4,0.400,replay,mixed,0.973969,0.029298,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.022874,0.022874,8,8,0,56.338077,56.338077,56.338077,56.338077,90.000000,0.000000,108.333333,0.520044,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,hda,HDA,4,0.400,replay,mixed,0.973969,0.029298,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.022874,0.022874,8,8,0,51.378520,51.378520,51.378520,51.378520,90.000000,0.000000,108.333333,0.474263,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,policy2,Policy 2,4,0.400,replay,mixed,0.973969,0.029298,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.022874,0.022874,8,8,0,59.756137,59.756137,59.756137,59.756137,90.000000,0.000000,108.333333,0.551595,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,policy3,Policy 3,4,0.400,replay,mixed,0.973969,0.029298,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.022874,0.022874,8,8,0,63.050135,63.050135,63.050135,63.050135,90.000000,0.000000,108.333333,0.582001,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,kubernetes-default,K8s default,5,0.500,replay,mixed,0.950293,0.024309,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.013696,0.013696,8,8,0,65.362114,65.362114,65.362114,65.362114,90.000000,0.000000,108.333333,0.603343,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,cga,CGA,5,0.500,replay,mixed,0.950293,0.024309,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.013696,0.013696,8,8,0,59.485555,59.485555,59.485555,59.485555,90.000000,0.000000,108.333333,0.549097,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,hda,HDA,5,0.500,replay,mixed,0.950293,0.024309,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.013696,0.013696,8,8,0,51.959741,51.959741,51.959741,51.959741,90.000000,0.000000,108.333333,0.479628,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,policy2,Policy 2,5,0.500,replay,mixed,0.950293,0.024309,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.013696,0.013696,8,8,0,59.387245,59.387245,59.387245,59.387245,90.000000,0.000000,108.333333,0.548190,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,policy3,Policy 3,5,0.500,replay,mixed,0.950293,0.024309,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.013696,0.013696,8,8,0,53.990142,53.990142,53.990142,53.990142,90.000000,0.000000,108.333333,0.498371,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,kubernetes-default,K8s default,6,0.600,replay,mixed,1.004494,0.053959,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.017482,0.017482,8,8,0,65.495834,65.495834,65.495834,65.495834,90.000000,0.000000,108.333333,0.604577,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,cga,CGA,6,0.600,replay,mixed,1.004494,0.053959,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.017482,0.017482,8,8,0,57.831743,57.831743,57.831743,57.831743,90.000000,0.000000,108.333333,0.533831,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,hda,HDA,6,0.600,replay,mixed,1.004494,0.053959,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.017482,0.017482,8,8,0,62.530084,62.530084,62.530084,62.530084,90.000000,0.000000,108.333333,0.577201,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,policy2,Policy 2,6,0.600,replay,mixed,1.004494,0.053959,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.017482,0.017482,8,8,0,63.596735,63.596735,63.596735,63.596735,90.000000,0.000000,108.333333,0.587047,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,policy3,Policy 3,6,0.600,replay,mixed,1.004494,0.053959,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.017482,0.017482,8,8,0,58.667572,58.667572,58.667572,58.667572,90.000000,0.000000,108.333333,0.541547,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,kubernetes-default,K8s default,7,0.700,replay,mixed,0.949689,0.054560,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.013716,0.013716,8,8,0,67.554617,67.554617,67.554617,67.554617,90.000000,0.000000,108.333333,0.623581,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,cga,CGA,7,0.700,replay,mixed,0.949689,0.054560,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.013716,0.013716,8,8,0,59.903779,59.903779,59.903779,59.903779,90.000000,0.000000,108.333333,0.552958,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,hda,HDA,7,0.700,replay,mixed,0.949689,0.054560,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.013716,0.013716,8,8,0,57.328998,57.328998,57.328998,57.328998,90.000000,0.000000,108.333333,0.529191,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,policy2,Policy 2,7,0.700,replay,mixed,0.949689,0.054560,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.013716,0.013716,8,8,0,59.486414,59.486414,59.486414,59.486414,90.000000,0.000000,108.333333,0.549105,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,policy3,Policy 3,7,0.700,replay,mixed,0.949689,0.054560,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.013716,0.013716,8,8,0,58.505216,58.505216,58.505216,58.505216,90.000000,0.000000,108.333333,0.540048,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,kubernetes-default,K8s default,8,0.800,replay,mixed,1.048635,0.106224,9,1.636641,0.000000,0.454272,0.292243,,,0.000000,0.013777,0.013777,8,9,0,67.742500,67.742500,67.742500,67.742500,90.000000,0.000000,108.333333,0.625315,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,cga,CGA,8,0.800,replay,mixed,1.048635,0.106224,9,1.636641,0.000000,0.454272,0.292243,,,0.000000,0.013777,0.013777,8,9,0,67.519487,67.519487,67.519487,67.519487,90.000000,0.000000,108.333333,0.623257,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,hda,HDA,8,0.800,replay,mixed,1.048635,0.106224,9,1.636641,0.000000,0.454272,0.292243,,,0.000000,0.013777,0.013777,8,9,0,64.983051,64.983051,64.983051,64.983051,90.000000,0.000000,108.333333,0.599844,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,policy2,Policy 2,8,0.800,replay,mixed,1.048635,0.106224,9,1.636641,0.000000,0.454272,0.292243,,,0.000000,0.013777,0.013777,8,9,0,64.626651,64.626651,64.626651,64.626651,90.000000,0.000000,108.333333,0.596554,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,policy3,Policy 3,8,0.800,replay,mixed,1.048635,0.106224,9,1.636641,0.000000,0.454272,0.292243,,,0.000000,0.013777,0.013777,8,9,0,59.011864,59.011864,59.011864,59.011864,90.000000,0.000000,108.333333,0.544725,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,kubernetes-default,K8s default,9,0.900,replay,mixed,1.023562,0.036701,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.023655,0.023655,8,8,0,64.337619,64.337619,64.337619,64.337619,90.000000,0.000000,108.333333,0.593886,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,cga,CGA,9,0.900,replay,mixed,1.023562,0.036701,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.023655,0.023655,8,8,0,59.974964,59.974964,59.974964,59.974964,90.000000,0.000000,108.333333,0.553615,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,hda,HDA,9,0.900,replay,mixed,1.023562,0.036701,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.023655,0.023655,8,8,0,60.936159,60.936159,60.936159,60.936159,90.000000,0.000000,108.333333,0.562488,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,policy2,Policy 2,9,0.900,replay,mixed,1.023562,0.036701,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.023655,0.023655,8,8,0,64.496295,64.496295,64.496295,64.496295,90.000000,0.000000,108.333333,0.595350,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-step-steps200-20260612T141944Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,step,,policy3,Policy 3,9,0.900,replay,mixed,1.023562,0.036701,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.023655,0.023655,8,8,0,57.642955,57.642955,57.642955,57.642955,90.000000,0.000000,108.333333,0.532089,0.000000,20,31,31,20,1.000000,,31,,,
