run_id,experiment_type,policy,metric,value,unit,source_file,source_column,status,notes
mesh-overhead-20260523T165749Z,mesh_overhead,scale20-no-sidecar,latency_p50_ms,0.88144848440547,ms,processed/mesh_overhead_summary.json,p50_ms_mean,measured,
mesh-overhead-20260523T165749Z,mesh_overhead,scale20-no-sidecar,latency_p95_ms,1.8755335803741655,ms,processed/mesh_overhead_summary.json,p95_ms_mean,measured,
mesh-overhead-20260523T165749Z,mesh_overhead,scale20-no-sidecar,latency_p99_ms,2.1878169228762125,ms,processed/mesh_overhead_summary.json,p99_ms_mean,measured,
mesh-overhead-20260523T165749Z,mesh_overhead,scale20-no-sidecar,throughput_rps,99.98522231316113,requests/s,processed/mesh_overhead_summary.json,throughput_rps_mean,measured,
mesh-overhead-20260523T165749Z,mesh_overhead,scale20-no-sidecar,sla_violations,,count,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale20-no-sidecar,sla_violation_rate,,ratio,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale20-no-sidecar,scheduler_decision_time_ms,,ms,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale20-no-sidecar,gda_build_time_ms,,ms,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale20-no-sidecar,ndm_injection_time_ms,,ms,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale20-no-sidecar,cpu_overhead_pct,0.0,percent,processed/mesh_overhead_summary.json,istio_proxy_cpu_cores_mean,measured,combined sidecar CPU cores as percent of one core
mesh-overhead-20260523T165749Z,mesh_overhead,scale20-no-sidecar,memory_overhead_mb,0.0,MiB,processed/mesh_overhead_summary.json,istio_proxy_memory_mib_mean,measured,combined sidecar memory
mesh-overhead-20260523T165749Z,mesh_overhead,scale20-no-sidecar,migration_count,,count,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale20-no-sidecar,network_target_vs_measured_error,,unitless,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale20-no-sidecar,placement_cost_reduction_pct,,percent,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale20-sidecar,latency_p50_ms,5.441311484070143,ms,processed/mesh_overhead_summary.json,p50_ms_mean,measured,
mesh-overhead-20260523T165749Z,mesh_overhead,scale20-sidecar,latency_p95_ms,6.944154694508948,ms,processed/mesh_overhead_summary.json,p95_ms_mean,measured,
mesh-overhead-20260523T165749Z,mesh_overhead,scale20-sidecar,latency_p99_ms,8.630641953723906,ms,processed/mesh_overhead_summary.json,p99_ms_mean,measured,
mesh-overhead-20260523T165749Z,mesh_overhead,scale20-sidecar,throughput_rps,99.95327768486001,requests/s,processed/mesh_overhead_summary.json,throughput_rps_mean,measured,
mesh-overhead-20260523T165749Z,mesh_overhead,scale20-sidecar,sla_violations,,count,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale20-sidecar,sla_violation_rate,,ratio,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale20-sidecar,scheduler_decision_time_ms,,ms,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale20-sidecar,gda_build_time_ms,,ms,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale20-sidecar,ndm_injection_time_ms,,ms,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale20-sidecar,cpu_overhead_pct,3.916909632821787,percent,processed/mesh_overhead_summary.json,istio_proxy_cpu_cores_mean,measured,combined sidecar CPU cores as percent of one core
mesh-overhead-20260523T165749Z,mesh_overhead,scale20-sidecar,memory_overhead_mb,70.02578125,MiB,processed/mesh_overhead_summary.json,istio_proxy_memory_mib_mean,measured,combined sidecar memory
mesh-overhead-20260523T165749Z,mesh_overhead,scale20-sidecar,migration_count,,count,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale20-sidecar,network_target_vs_measured_error,,unitless,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale20-sidecar,placement_cost_reduction_pct,,percent,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale45-no-sidecar,latency_p50_ms,1.221332989607941,ms,processed/mesh_overhead_summary.json,p50_ms_mean,measured,
mesh-overhead-20260523T165749Z,mesh_overhead,scale45-no-sidecar,latency_p95_ms,1.8803979064834255,ms,processed/mesh_overhead_summary.json,p95_ms_mean,measured,
mesh-overhead-20260523T165749Z,mesh_overhead,scale45-no-sidecar,latency_p99_ms,2.411478308681509,ms,processed/mesh_overhead_summary.json,p99_ms_mean,measured,
mesh-overhead-20260523T165749Z,mesh_overhead,scale45-no-sidecar,throughput_rps,99.9871203763139,requests/s,processed/mesh_overhead_summary.json,throughput_rps_mean,measured,
mesh-overhead-20260523T165749Z,mesh_overhead,scale45-no-sidecar,sla_violations,,count,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale45-no-sidecar,sla_violation_rate,,ratio,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale45-no-sidecar,scheduler_decision_time_ms,,ms,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale45-no-sidecar,gda_build_time_ms,,ms,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale45-no-sidecar,ndm_injection_time_ms,,ms,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale45-no-sidecar,cpu_overhead_pct,0.0,percent,processed/mesh_overhead_summary.json,istio_proxy_cpu_cores_mean,measured,combined sidecar CPU cores as percent of one core
mesh-overhead-20260523T165749Z,mesh_overhead,scale45-no-sidecar,memory_overhead_mb,0.0,MiB,processed/mesh_overhead_summary.json,istio_proxy_memory_mib_mean,measured,combined sidecar memory
mesh-overhead-20260523T165749Z,mesh_overhead,scale45-no-sidecar,migration_count,,count,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale45-no-sidecar,network_target_vs_measured_error,,unitless,,,unavailable,metric not emitted by this run type
