client_fortio-client_cpu_cores_mean,client_fortio-client_memory_mib_mean,client_istio-proxy_cpu_cores_mean,client_istio-proxy_memory_mib_mean,condition,p50_ms_max,p50_ms_mean,p50_ms_min,p95_ms_max,p95_ms_mean,p95_ms_min,p99_ms_max,p99_ms_mean,p99_ms_min,scale,server_fortio-server_cpu_cores_mean,server_fortio-server_memory_mib_mean,server_istio-proxy_cpu_cores_mean,server_istio-proxy_memory_mib_mean,throughput_rps_max,throughput_rps_mean,throughput_rps_min,valid_repetitions
0.008505037216528894,8.4375,,,no-sidecar,0.9270863224637681,0.88144848440547,0.8383643918781726,1.8989619377162632,1.8755335803741655,1.8569138276553105,3.0470092000000015,2.1878169228762125,1.958729124795144,scale20,0.0048968336316729515,8.2171875,,,99.98804835063298,99.98522231316113,99.98096602952401,5
0.00812160525396099,9.73359375,0.017913959623922737,34.63046875,sidecar,5.555133079847909,5.441311484070143,5.210191082802548,7.2214285714285715,6.944154694508948,6.459259259259259,10.186666666666673,8.630641953723906,7.549135694545454,scale20,0.006377743229541874,8.36171875,0.02125513670429513,35.3953125,99.95696414038531,99.95327768486001,99.9499919090448,5
0.004944817986777801,9.375,,,no-sidecar,1.3844827586206898,1.221332989607941,1.0231454486345906,1.9617241379310344,1.8803979064834255,1.643073144863459,4.176666666666666,2.411478308681509,1.6981778289726916,scale45,0.008136670991388631,8.2671875,,,99.99031975436658,99.9871203763139,99.98418344960905,5
0.005117928295554002,8.3484375,0.021391177440697223,33.43359375,sidecar,5.855392156862745,5.493063107200866,5.292121212121212,7.5525925925925925,7.021398586065329,6.5986013986013985,7.993481481481481,7.612975837597617,7.059103230588235,scale45,0.005640965666251241,8.30625,0.021601727023977647,35.4078125,99.95885506774326,99.95516489368923,99.95122193632682,5
0.0056430882827541475,7.10390625,,,no-sidecar,1.1819051686615887,1.0768741258527104,0.816475786,1.877926316866159,1.8247069353790715,1.675292909263658,4.053798150000002,2.3079027573730544,1.7276553818527316,scale5,0.004424828944154828,8.1875,,,99.98955661495037,99.98763890986174,99.9851729917385,5
0.005296121485521714,7.04921875,0.01498906340407749,32.9046875,sidecar,4.86853448275862,4.636313846165871,4.403273809523809,6.816161616161616,6.123446999573373,5.85449591280654,7.491070625263157,6.971103874226705,6.138074485714285,scale5,0.006041711024471071,8.42265625,0.017662981755366323,33.98359375,99.96650935171331,99.961075024084,99.95496482038193,5
