run_id,comparison_group,policy,metric,unit,source_file,n,mean,median,p95,p99,stddev,iqr,mean_ci95_low,mean_ci95_high,baseline_policy,absolute_delta,percentage_delta
mesh-overhead-20260523T165749Z,scale20,no-sidecar,p50_ms,ms,raw/fortio_repetitions.csv,5,0.88144848440547,0.8870940807174889,0.9208412304234221,0.9258373040556989,0.03424153381679793,0.037024097556155766,0.8561087779952917,0.9072203120586169,no-sidecar,0.0,0.0
mesh-overhead-20260523T165749Z,scale20,no-sidecar,p95_ms,ms,raw/fortio_repetitions.csv,5,1.8755335803741655,1.8707746478873237,1.8953455231002525,1.898238654793061,0.015619936446246733,0.010742240660489122,1.864479199097893,1.889580660352144,no-sidecar,0.0,0.0
mesh-overhead-20260523T165749Z,scale20,no-sidecar,p99_ms,ms,raw/fortio_repetitions.csv,5,2.187816922876212,1.976192384769539,2.8339254649069385,3.004392452981389,0.4803796485969456,0.0060271442529966635,1.9667940567379314,2.6186824739078167,no-sidecar,0.0,0.0
mesh-overhead-20260523T165749Z,scale20,no-sidecar,throughput_rps,requests/s,raw/fortio_repetitions.csv,5,99.98522231316113,99.98680317324384,99.98792306954176,99.98802329441473,0.0031210412422951403,0.0045498779489889785,99.98263842019536,99.98755027967732,no-sidecar,0.0,0.0
mesh-overhead-20260523T165749Z,scale20,sidecar,p50_ms,ms,raw/fortio_repetitions.csv,5,5.441311484070143,5.493103448275861,5.547602967374831,5.553627057353293,0.13690339151079808,0.08683522554064105,5.32308247122766,5.530235922266703,no-sidecar,4.559862999664673,517.3147472980527
mesh-overhead-20260523T165749Z,scale20,sidecar,p95_ms,ms,raw/fortio_repetitions.csv,5,6.944154694508947,6.960504201680673,7.215661375661376,7.220275132275132,0.3071078864144036,0.30560374500894927,6.6914718435908025,7.157853485838779,no-sidecar,5.068621114134782,270.2495528298459
mesh-overhead-20260523T165749Z,scale20,sidecar,p99_ms,ms,raw/fortio_repetitions.csv,5,8.630641953723906,7.9300000000000015,10.061333333333337,10.161600000000005,1.166191777599199,1.6325925925925864,7.776617240781145,9.533827138909093,no-sidecar,6.442825030847693,294.48647935210397
mesh-overhead-20260523T165749Z,scale20,sidecar,throughput_rps,requests/s,raw/fortio_repetitions.csv,5,99.95327768486001,99.95312550399332,99.9562530254791,99.95682191740406,0.0024784317097637522,0.0005102608318168222,99.95130195939639,99.95538324603433,no-sidecar,-0.03194462830111888,-0.03194934967596105
mesh-overhead-20260523T165749Z,scale45,no-sidecar,p50_ms,ms,raw/fortio_repetitions.csv,5,1.2213329896079408,1.279324055666004,1.3662631004727743,1.3808388269911067,0.14446144343999928,0.16705625064380425,1.0978298062044385,1.3298237841769431,no-sidecar,0.0,0.0
mesh-overhead-20260523T165749Z,scale45,no-sidecar,p95_ms,ms,raw/fortio_repetitions.csv,5,1.8803979064834255,1.935378715244487,1.9583653938438337,1.9610523891135943,0.13365581102858656,0.028047300611913073,1.759950653535316,1.9511859688564155,no-sidecar,0.0,0.0
