LAST SEEN   TYPE      REASON              OBJECT                                         MESSAGE
3m16s       Normal    Scheduled           pod/post-storage-mongodb-7645bf8bbf-64rs4      Successfully assigned gda-real-social-network-scale45-20260616t024256z/post-storage-mongodb-7645bf8bbf-64rs4 to emu-worker-8
3m14s       Normal    Scheduled           pod/post-storage-service-5b68798f65-ccbgs      Successfully assigned gda-real-social-network-scale45-20260616t024256z/post-storage-service-5b68798f65-ccbgs to emu-worker-40
3m11s       Normal    Scheduled           pod/user-mongodb-97768cbd4-jczfh               Successfully assigned gda-real-social-network-scale45-20260616t024256z/user-mongodb-97768cbd4-jczfh to emu-worker-7
3m19s       Normal    Scheduled           pod/media-mongodb-f58858756-79kb2              Successfully assigned gda-real-social-network-scale45-20260616t024256z/media-mongodb-f58858756-79kb2 to emu-worker-10
3m16s       Normal    Scheduled           pod/media-service-69ddcfdf4d-szmbh             Successfully assigned gda-real-social-network-scale45-20260616t024256z/media-service-69ddcfdf4d-szmbh to emu-worker-9
3m13s       Normal    Scheduled           pod/nginx-thrift-6f95859b9-hmc5j               Successfully assigned gda-real-social-network-scale45-20260616t024256z/nginx-thrift-6f95859b9-hmc5j to emu-worker-38
3m12s       Normal    Scheduled           pod/user-timeline-service-6cf8745f96-m7xh5     Successfully assigned gda-real-social-network-scale45-20260616t024256z/user-timeline-service-6cf8745f96-m7xh5 to emu-worker-33
3m19s       Normal    Scheduled           pod/user-mongodb-85b7785765-gf6zd              Successfully assigned gda-real-social-network-scale45-20260616t024256z/user-mongodb-85b7785765-gf6zd to emu-worker-8
3m20s       Normal    Scheduled           pod/social-graph-service-6bd747bc9d-q2mdf      Successfully assigned gda-real-social-network-scale45-20260616t024256z/social-graph-service-6bd747bc9d-q2mdf to emu-worker-4
3m13s       Normal    Scheduled           pod/user-mention-service-85df4557d9-5qpvl      Successfully assigned gda-real-social-network-scale45-20260616t024256z/user-mention-service-85df4557d9-5qpvl to emu-worker-16
3m20s       Normal    Scheduled           pod/user-service-648766f784-57qmd              Successfully assigned gda-real-social-network-scale45-20260616t024256z/user-service-648766f784-57qmd to emu-worker-2
3m14s       Normal    Scheduled           pod/media-mongodb-8cfdd7ff5-jljlk              Successfully assigned gda-real-social-network-scale45-20260616t024256z/media-mongodb-8cfdd7ff5-jljlk to emu-worker-23
3m16s       Normal    Scheduled           pod/home-timeline-redis-586f566fdf-x2v2z       Successfully assigned gda-real-social-network-scale45-20260616t024256z/home-timeline-redis-586f566fdf-x2v2z to emu-worker-6
3m15s       Normal    Scheduled           pod/text-service-555696dcc-5xz5x               Successfully assigned gda-real-social-network-scale45-20260616t024256z/text-service-555696dcc-5xz5x to emu-worker-17
3m19s       Normal    Scheduled           pod/social-graph-redis-86479945cc-75z6j        Successfully assigned gda-real-social-network-scale45-20260616t024256z/social-graph-redis-86479945cc-75z6j to emu-worker-3
3m20s       Normal    Scheduled           pod/text-service-598d4789f6-trrzn              Successfully assigned gda-real-social-network-scale45-20260616t024256z/text-service-598d4789f6-trrzn to emu-worker-1
3m18s       Normal    Scheduled           pod/user-mention-service-7b6d7f4ddd-5r5r4      Successfully assigned gda-real-social-network-scale45-20260616t024256z/user-mention-service-7b6d7f4ddd-5r5r4 to emu-worker-10
3m17s       Normal    Scheduled           pod/nginx-thrift-7cfb79db88-4zgkt              Successfully assigned gda-real-social-network-scale45-20260616t024256z/nginx-thrift-7cfb79db88-4zgkt to emu-worker-7
3m11s       Normal    Scheduled           pod/user-service-76cc87fb77-745k2              Successfully assigned gda-real-social-network-scale45-20260616t024256z/user-service-76cc87fb77-745k2 to emu-worker-37
3m14s       Normal    Scheduled           pod/social-graph-redis-859d5fcd6d-8568x        Successfully assigned gda-real-social-network-scale45-20260616t024256z/social-graph-redis-859d5fcd6d-8568x to emu-worker-45
3m12s       Normal    Scheduled           pod/user-timeline-mongodb-69d975c85b-9cmn5     Successfully assigned gda-real-social-network-scale45-20260616t024256z/user-timeline-mongodb-69d975c85b-9cmn5 to emu-worker-6
3m17s       Normal    Scheduled           pod/user-timeline-mongodb-6bdb85b57f-tcrw5     Successfully assigned gda-real-social-network-scale45-20260616t024256z/user-timeline-mongodb-6bdb85b57f-tcrw5 to emu-worker-1
3m15s       Normal    Scheduled           pod/social-graph-service-7dc59bf66c-zdxpk      Successfully assigned gda-real-social-network-scale45-20260616t024256z/social-graph-service-7dc59bf66c-zdxpk to emu-worker-14
3m20s       Normal    Scheduled           pod/home-timeline-redis-664db8c9cd-lr5k8       Successfully assigned gda-real-social-network-scale45-20260616t024256z/home-timeline-redis-664db8c9cd-lr5k8 to emu-worker-4
3m16s       Normal    Scheduled           pod/media-memcached-5cbf7bf886-fcwz9           Successfully assigned gda-real-social-network-scale45-20260616t024256z/media-memcached-5cbf7bf886-fcwz9 to emu-worker-7
3m19s       Normal    Scheduled           pod/user-memcached-cf96bd5c-r4pv4              Successfully assigned gda-real-social-network-scale45-20260616t024256z/user-memcached-cf96bd5c-r4pv4 to emu-worker-6
3m11s       Normal    Scheduled           pod/user-memcached-75b685b7f6-2xq7t            Successfully assigned gda-real-social-network-scale45-20260616t024256z/user-memcached-75b685b7f6-2xq7t to emu-worker-42
3m18s       Normal    Scheduled           pod/unique-id-service-75c646c489-hwdzk         Successfully assigned gda-real-social-network-scale45-20260616t024256z/unique-id-service-75c646c489-hwdzk to emu-worker-9
3m16s       Normal    Scheduled           pod/social-graph-mongodb-7fdbdf58b5-dgq85      Successfully assigned gda-real-social-network-scale45-20260616t024256z/social-graph-mongodb-7fdbdf58b5-dgq85 to emu-worker-10
