sample,timestamp_utc,namespace,metric_source,service_count,active_edges,density,sparse_query_count,dense_logical_query_count,query_reduction_ratio_vs_dense,prometheus_query_latency_ms,graph_build_wall_ms,graph_build_cpu_ms,gda_total_wall_ms,peak_python_memory_mib,dense_local_pair_scan_wall_ms,dense_local_pair_scan_found_edges
1,2026-06-16T02:46:00.392697+00:00,gda-real-social-network-scale45-20260616t024256z,istio_tcp_bytes,27,24,0.03418803418803419,2,1404,702.0,8.157853037118912,0.43710367754101753,0.42922500000042163,8.59495671465993,0.0254669189453125,0.09817583486437798,24
2,2026-06-16T02:46:03.413160+00:00,gda-real-social-network-scale45-20260616t024256z,istio_tcp_bytes,27,24,0.03418803418803419,2,1404,702.0,8.071571122854948,0.4010661505162716,0.3929270000000429,8.47263727337122,0.02033233642578125,0.06679631769657135,24
3,2026-06-16T02:46:06.436316+00:00,gda-real-social-network-scale45-20260616t024256z,istio_tcp_bytes,27,24,0.03418803418803419,2,1404,702.0,9.897300507873297,0.456830020993948,0.44759000000027527,10.354130528867245,0.02033233642578125,0.06773695349693298,24
4,2026-06-16T02:46:09.456165+00:00,gda-real-social-network-scale45-20260616t024256z,istio_tcp_bytes,27,24,0.03418803418803419,2,1404,702.0,8.669024799019098,0.531631987541914,0.5242020000002512,9.200656786561012,0.0185699462890625,0.057048164308071136,24
5,2026-06-16T02:46:12.475876+00:00,gda-real-social-network-scale45-20260616t024256z,istio_tcp_bytes,27,24,0.03418803418803419,2,1404,702.0,8.727146778255701,0.40574511513113976,0.397034999999768,9.13289189338684,0.02033233642578125,0.08857622742652893,24
6,2026-06-16T02:46:15.495164+00:00,gda-real-social-network-scale45-20260616t024256z,istio_tcp_bytes,27,24,0.03418803418803419,2,1404,702.0,7.729778066277504,0.40410133078694344,0.39594199999992696,8.133879397064447,0.02033233642578125,0.06150500848889351,24
7,2026-06-16T02:46:18.517689+00:00,gda-real-social-network-scale45-20260616t024256z,istio_tcp_bytes,27,24,0.03418803418803419,2,1404,702.0,8.553889114409685,0.3673406317830086,0.36051599999975537,8.921229746192694,0.02033233642578125,0.06711715832352638,24
