ts,worker,path,method,status,latency_ms,bytes,error
2026-06-16T02:45:09.784380+00:00,1,/wrk2-api/home-timeline/read?user_id=134&start=0&stop=10,GET,200,81.78720390424132,3,
2026-06-16T02:45:09.792717+00:00,1,/wrk2-api/home-timeline/read?user_id=140&start=0&stop=10,GET,200,8.250928949564695,3,
2026-06-16T02:45:09.806391+00:00,1,/wrk2-api/home-timeline/read?user_id=775&start=0&stop=10,GET,200,13.631051871925592,3,
2026-06-16T02:45:09.813657+00:00,1,/wrk2-api/home-timeline/read?user_id=243&start=0&stop=10,GET,200,7.235668133944273,3,
2026-06-16T02:45:09.819712+00:00,1,/wrk2-api/home-timeline/read?user_id=478&start=0&stop=10,GET,200,6.026039365679026,3,
2026-06-16T02:45:09.854472+00:00,1,/wrk2-api/user-timeline/read?user_id=672&start=0&stop=10,GET,200,34.74424593150616,3,
2026-06-16T02:45:09.866242+00:00,1,/wrk2-api/user-timeline/read?user_id=222&start=0&stop=10,GET,200,11.714873369783163,3,
2026-06-16T02:45:09.871873+00:00,0,/wrk2-api/post/compose,POST,200,171.2990179657936,25,
2026-06-16T02:45:09.874207+00:00,1,/wrk2-api/user-timeline/read?user_id=496&start=0&stop=10,GET,200,7.9258582554757595,3,
2026-06-16T02:45:09.887657+00:00,0,/wrk2-api/user-timeline/read?user_id=496&start=0&stop=10,GET,200,15.701001044362783,3,
2026-06-16T02:45:09.887990+00:00,1,/wrk2-api/home-timeline/read?user_id=457&start=0&stop=10,GET,200,13.740329071879387,3,
2026-06-16T02:45:09.895215+00:00,1,/wrk2-api/home-timeline/read?user_id=231&start=0&stop=10,GET,200,7.180532906204462,3,
2026-06-16T02:45:09.900556+00:00,0,/wrk2-api/home-timeline/read?user_id=457&start=0&stop=10,GET,200,12.848908081650734,3,
2026-06-16T02:45:09.902507+00:00,1,/wrk2-api/home-timeline/read?user_id=2&start=0&stop=10,GET,200,7.255404256284237,3,
2026-06-16T02:45:09.907927+00:00,0,/wrk2-api/home-timeline/read?user_id=2&start=0&stop=10,GET,200,7.3045468889176846,3,
2026-06-16T02:45:09.910999+00:00,1,/wrk2-api/home-timeline/read?user_id=221&start=0&stop=10,GET,200,8.459402248263359,3,
2026-06-16T02:45:09.914249+00:00,0,/wrk2-api/home-timeline/read?user_id=221&start=0&stop=10,GET,200,6.265319883823395,3,
