application,window,query,timestamp,iso_time,series,value,metric_json
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181118,2026-06-11T12:31:58+00:00,node=emu-worker-10,0.03957244939440156,"{""node"": ""emu-worker-10""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181148,2026-06-11T12:32:28+00:00,node=emu-worker-10,0.045491903322906264,"{""node"": ""emu-worker-10""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181178,2026-06-11T12:32:58+00:00,node=emu-worker-10,0.09140752597550574,"{""node"": ""emu-worker-10""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181208,2026-06-11T12:33:28+00:00,node=emu-worker-10,0.07517989406739545,"{""node"": ""emu-worker-10""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181238,2026-06-11T12:33:58+00:00,node=emu-worker-10,0.05702563063143893,"{""node"": ""emu-worker-10""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181268,2026-06-11T12:34:28+00:00,node=emu-worker-10,0.0381650286440509,"{""node"": ""emu-worker-10""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181298,2026-06-11T12:34:58+00:00,node=emu-worker-10,0.0398146348034941,"{""node"": ""emu-worker-10""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181328,2026-06-11T12:35:28+00:00,node=emu-worker-10,0.03954520457042623,"{""node"": ""emu-worker-10""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181358,2026-06-11T12:35:58+00:00,node=emu-worker-10,0.03911983977223554,"{""node"": ""emu-worker-10""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181388,2026-06-11T12:36:28+00:00,node=emu-worker-10,0.045339584675863,"{""node"": ""emu-worker-10""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181418,2026-06-11T12:36:58+00:00,node=emu-worker-10,0.04187547012636671,"{""node"": ""emu-worker-10""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181448,2026-06-11T12:37:28+00:00,node=emu-worker-10,0.03664720841293112,"{""node"": ""emu-worker-10""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181478,2026-06-11T12:37:58+00:00,node=emu-worker-10,0.0380161176916189,"{""node"": ""emu-worker-10""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181508,2026-06-11T12:38:28+00:00,node=emu-worker-10,0.03524258640972798,"{""node"": ""emu-worker-10""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181538,2026-06-11T12:38:58+00:00,node=emu-worker-10,0.035309410734696275,"{""node"": ""emu-worker-10""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181568,2026-06-11T12:39:28+00:00,node=emu-worker-10,0.035499870428352696,"{""node"": ""emu-worker-10""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181598,2026-06-11T12:39:58+00:00,node=emu-worker-10,0.0362116823558773,"{""node"": ""emu-worker-10""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181628,2026-06-11T12:40:28+00:00,node=emu-worker-10,0.03672497367898617,"{""node"": ""emu-worker-10""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181658,2026-06-11T12:40:58+00:00,node=emu-worker-10,0.03178866670307737,"{""node"": ""emu-worker-10""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181688,2026-06-11T12:41:28+00:00,node=emu-worker-10,0.03408326572409141,"{""node"": ""emu-worker-10""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181718,2026-06-11T12:41:58+00:00,node=emu-worker-10,0.035264453355634,"{""node"": ""emu-worker-10""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181748,2026-06-11T12:42:28+00:00,node=emu-worker-10,0.03135924993470462,"{""node"": ""emu-worker-10""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181778,2026-06-11T12:42:58+00:00,node=emu-worker-10,0.034784862547799174,"{""node"": ""emu-worker-10""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181808,2026-06-11T12:43:28+00:00,node=emu-worker-10,0.03651636431216487,"{""node"": ""emu-worker-10""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181838,2026-06-11T12:43:58+00:00,node=emu-worker-10,0.03936364602915306,"{""node"": ""emu-worker-10""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181868,2026-06-11T12:44:28+00:00,node=emu-worker-10,0.033699317562678605,"{""node"": ""emu-worker-10""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181028,2026-06-11T12:30:28+00:00,node=emu-worker-11,0.025788838309543288,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181058,2026-06-11T12:30:58+00:00,node=emu-worker-11,0.02759912975282437,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181088,2026-06-11T12:31:28+00:00,node=emu-worker-11,0.03525203878673049,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181118,2026-06-11T12:31:58+00:00,node=emu-worker-11,0.031475522122767274,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181148,2026-06-11T12:32:28+00:00,node=emu-worker-11,0.03188235047044537,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181178,2026-06-11T12:32:58+00:00,node=emu-worker-11,0.06182419171383433,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181208,2026-06-11T12:33:28+00:00,node=emu-worker-11,0.04280255887702989,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181238,2026-06-11T12:33:58+00:00,node=emu-worker-11,0.03441935954180696,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181268,2026-06-11T12:34:28+00:00,node=emu-worker-11,0.031268025120038685,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181298,2026-06-11T12:34:58+00:00,node=emu-worker-11,0.030666399586366647,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181328,2026-06-11T12:35:28+00:00,node=emu-worker-11,0.02714410784359188,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181358,2026-06-11T12:35:58+00:00,node=emu-worker-11,0.028578119720878797,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181388,2026-06-11T12:36:28+00:00,node=emu-worker-11,0.03815005351200292,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181418,2026-06-11T12:36:58+00:00,node=emu-worker-11,0.036990197379075426,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181448,2026-06-11T12:37:28+00:00,node=emu-worker-11,0.031071695572839682,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181478,2026-06-11T12:37:58+00:00,node=emu-worker-11,0.030831765844413432,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181508,2026-06-11T12:38:28+00:00,node=emu-worker-11,0.022181174652393703,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181538,2026-06-11T12:38:58+00:00,node=emu-worker-11,0.027232329651538368,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181568,2026-06-11T12:39:28+00:00,node=emu-worker-11,0.027352598136414663,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181598,2026-06-11T12:39:58+00:00,node=emu-worker-11,0.027624826157017238,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181628,2026-06-11T12:40:28+00:00,node=emu-worker-11,0.028973693722406154,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181658,2026-06-11T12:40:58+00:00,node=emu-worker-11,0.030526231063887892,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181688,2026-06-11T12:41:28+00:00,node=emu-worker-11,0.026852270088155116,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181718,2026-06-11T12:41:58+00:00,node=emu-worker-11,0.026478471963579008,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181748,2026-06-11T12:42:28+00:00,node=emu-worker-11,0.027939593167785586,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181778,2026-06-11T12:42:58+00:00,node=emu-worker-11,0.027415289275669708,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181808,2026-06-11T12:43:28+00:00,node=emu-worker-11,0.024304489005029968,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181838,2026-06-11T12:43:58+00:00,node=emu-worker-11,0.03466492283342605,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181868,2026-06-11T12:44:28+00:00,node=emu-worker-11,0.02991258147141646,"{""node"": ""emu-worker-11""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181028,2026-06-11T12:30:28+00:00,node=emu-worker-12,0.026601969292017285,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181058,2026-06-11T12:30:58+00:00,node=emu-worker-12,0.027193262531336804,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181088,2026-06-11T12:31:28+00:00,node=emu-worker-12,0.029451181032573794,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181118,2026-06-11T12:31:58+00:00,node=emu-worker-12,0.03236863946337187,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181148,2026-06-11T12:32:28+00:00,node=emu-worker-12,0.031422244213545905,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181178,2026-06-11T12:32:58+00:00,node=emu-worker-12,0.05266231145282102,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181208,2026-06-11T12:33:28+00:00,node=emu-worker-12,0.05123668120662569,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181238,2026-06-11T12:33:58+00:00,node=emu-worker-12,0.03334300063517633,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181268,2026-06-11T12:34:28+00:00,node=emu-worker-12,0.02856483879703931,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181298,2026-06-11T12:34:58+00:00,node=emu-worker-12,0.03101589261851879,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181328,2026-06-11T12:35:28+00:00,node=emu-worker-12,0.027917296840183015,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181358,2026-06-11T12:35:58+00:00,node=emu-worker-12,0.025697289726812286,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181388,2026-06-11T12:36:28+00:00,node=emu-worker-12,0.036332410019287595,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181418,2026-06-11T12:36:58+00:00,node=emu-worker-12,0.032586062233948235,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181448,2026-06-11T12:37:28+00:00,node=emu-worker-12,0.019430383469177012,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181478,2026-06-11T12:37:58+00:00,node=emu-worker-12,0.030835989717087356,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181508,2026-06-11T12:38:28+00:00,node=emu-worker-12,0.028263000647179074,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181538,2026-06-11T12:38:58+00:00,node=emu-worker-12,0.02810128561957376,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181568,2026-06-11T12:39:28+00:00,node=emu-worker-12,0.0286883595186572,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181598,2026-06-11T12:39:58+00:00,node=emu-worker-12,0.028754170262878416,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181628,2026-06-11T12:40:28+00:00,node=emu-worker-12,0.030802236457607837,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181658,2026-06-11T12:40:58+00:00,node=emu-worker-12,0.03098225260965037,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181688,2026-06-11T12:41:28+00:00,node=emu-worker-12,0.027922241984810147,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181718,2026-06-11T12:41:58+00:00,node=emu-worker-12,0.028362460258443408,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181748,2026-06-11T12:42:28+00:00,node=emu-worker-12,0.030193389737682617,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181778,2026-06-11T12:42:58+00:00,node=emu-worker-12,0.03165091688786047,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181808,2026-06-11T12:43:28+00:00,node=emu-worker-12,0.03277288299041362,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181838,2026-06-11T12:43:58+00:00,node=emu-worker-12,0.03141427975463686,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181868,2026-06-11T12:44:28+00:00,node=emu-worker-12,0.028874543011632933,"{""node"": ""emu-worker-12""}"
online-boutique-live,external-online-boutique-scale20-20260611T123228Z,per_node_cpu_cores,1781181028,2026-06-11T12:30:28+00:00,node=emu-worker-13,0.02580381314532561,"{""node"": ""emu-worker-13""}"
