step,time_s,p_read_home,p_compose_post,p_read_user,qps_read_home,qps_compose_post,qps_read_user,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
13,65.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.969759,0.000000,0.007986,1.000000,0.00159723,1.035040,0.000000,12,0.483916,1.012120,,,94.924133,126.000000,0.753366,0.000000
14,70.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.967219,0.000000,0.002619,1.000000,0.00052386,1.035040,0.000000,12,0.483916,1.012120,,,96.729555,126.000000,0.767695,0.000000
15,75.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.026568,0.000000,0.057813,1.000000,0.01156264,1.035040,0.000000,12,0.483916,1.012120,,,97.197228,126.000000,0.771407,0.000000
16,80.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.937211,0.200000,0.827829,-0.317733,0.16556572,1.035040,1.000000,15,0.407598,0.608734,,,164.907905,151.600000,1.087783,0.087783
17,85.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.930896,0.000000,0.006738,1.000000,0.00134763,1.035040,0.000000,15,0.407598,0.608734,,,126.173579,151.600000,0.832280,0.000000
18,90.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.023792,0.000000,0.090738,1.000000,0.01814756,1.035040,0.000000,15,0.407598,0.608734,,,136.012047,151.600000,0.897177,0.000000
19,95.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.971054,0.200000,0.830333,-0.317733,0.16606669,1.035040,1.000000,12,0.483916,1.012120,,,130.963653,126.000000,1.039394,0.039394
20,100.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.951549,0.000000,0.020086,1.000000,0.00401715,1.035040,0.000000,12,0.483916,1.012120,,,97.828003,126.000000,0.776413,0.000000
21,105.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.965665,0.000000,0.014617,1.000000,0.00292343,1.035040,0.000000,12,0.483916,1.012120,,,91.553561,126.000000,0.726616,0.000000
22,110.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.970051,0.000000,0.004522,1.000000,0.00090433,1.035040,0.000000,12,0.483916,1.012120,,,93.963106,126.000000,0.745739,0.000000
23,115.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.029994,0.142857,0.090023,1.000000,0.01800462,1.035040,0.000000,14,0.509834,1.231596,,,99.760029,126.000000,0.791746,0.000000
24,120.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.956431,0.142857,0.102800,1.000000,0.02055998,1.035040,0.000000,12,0.483916,1.012120,,,102.021075,126.000000,0.809691,0.000000
25,125.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.957998,0.200000,0.827745,-0.317733,0.16554898,1.035040,1.000000,15,0.407598,0.608734,,,161.570713,151.600000,1.065770,0.065770
26,130.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.995697,0.200000,0.814461,-0.190091,0.16289229,1.035040,1.000000,12,0.492045,1.410549,,,144.054352,132.400000,1.088024,0.088024
27,135.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.992840,0.000000,0.002869,1.000000,0.00057385,1.035040,0.000000,12,0.492045,1.410549,,,101.825593,132.400000,0.769075,0.000000
28,140.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.034365,0.142857,0.077869,1.000000,0.01557371,1.035040,0.000000,14,0.508734,1.634325,,,109.287914,132.400000,0.825437,0.000000
29,145.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.023741,0.142857,0.049169,1.000000,0.00983379,1.035040,0.000000,12,0.492045,1.410549,,,109.959045,132.400000,0.830506,0.000000
30,150.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.976298,0.200000,0.814406,-0.190091,0.16288115,1.035040,1.000000,15,0.407598,0.608734,,,165.950007,151.600000,1.094657,0.094657
31,155.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.962001,0.000000,0.014643,1.000000,0.00292869,1.035040,0.000000,15,0.407598,0.608734,,,126.601653,151.600000,0.835103,0.000000
32,160.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.026118,0.200000,0.814298,-0.190091,0.16285960,1.035040,1.000000,12,0.492045,1.410549,,,141.253974,132.400000,1.066873,0.066873
33,165.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.042230,0.142857,0.054152,1.000000,0.01083042,1.035040,0.000000,14,0.508734,1.634325,,,108.188066,132.400000,0.817130,0.000000
34,170.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.947217,0.142857,0.126882,1.000000,0.02537633,1.035040,0.000000,12,0.492045,1.410549,,,109.322605,132.400000,0.825699,0.000000
35,175.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.018525,0.000000,0.070012,1.000000,0.01400232,1.035040,0.000000,12,0.492045,1.410549,,,108.989053,132.400000,0.823180,0.000000
36,180.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.032690,0.142857,0.052479,1.000000,0.01049577,1.035040,0.000000,14,0.508734,1.634325,,,108.058126,132.400000,0.816149,0.000000
37,185.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.011797,0.142857,0.058738,1.000000,0.01174763,1.035040,0.000000,12,0.492045,1.410549,,,108.546549,132.400000,0.819838,0.000000
38,190.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.969338,0.000000,0.041964,1.000000,0.00839280,1.035040,0.000000,12,0.492045,1.410549,,,109.277024,132.400000,0.825355,0.000000
39,195.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.027974,0.000000,0.057041,1.000000,0.01140819,1.035040,0.000000,12,0.492045,1.410549,,,104.945861,132.400000,0.792642,0.000000
40,200.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.022103,0.000000,0.005712,1.000000,0.00114234,1.035040,0.000000,12,0.492045,1.410549,,,103.384994,132.400000,0.780853,0.000000
41,205.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.969301,0.000000,0.051660,1.000000,0.01033196,1.035040,0.000000,12,0.492045,1.410549,,,104.013008,132.400000,0.785597,0.000000
42,210.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.014801,0.000000,0.044836,1.000000,0.00896714,1.035040,0.000000,12,0.492045,1.410549,,,108.440409,132.400000,0.819036,0.000000
43,215.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.973415,0.000000,0.040782,1.000000,0.00815637,1.035040,0.000000,12,0.492045,1.410549,,,104.779166,132.400000,0.791383,0.000000
44,220.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.956416,0.000000,0.017464,1.000000,0.00349272,1.035040,0.000000,12,0.492045,1.410549,,,105.869963,132.400000,0.799622,0.000000
45,225.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.986646,0.000000,0.030639,1.000000,0.00612785,1.035040,0.000000,12,0.492045,1.410549,,,106.321488,132.400000,0.803032,0.000000
46,230.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.987242,0.000000,0.000604,1.000000,0.00012084,1.035040,0.000000,12,0.492045,1.410549,,,104.692797,132.400000,0.790731,0.000000
47,235.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.994181,0.000000,0.006979,1.000000,0.00139578,1.035040,0.000000,12,0.492045,1.410549,,,102.855569,132.400000,0.776855,0.000000
48,240.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.019989,0.000000,0.025303,1.000000,0.00506053,1.035040,0.000000,12,0.492045,1.410549,,,103.378556,132.400000,0.780805,0.000000
49,245.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.039671,0.142857,0.768268,0.444076,0.15365368,1.035040,1.000000,14,0.509834,1.231596,,,134.757952,126.000000,1.069508,0.069508
50,250.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.052920,0.000000,0.012583,1.000000,0.00251662,1.035040,0.000000,14,0.509834,1.231596,,,95.998475,126.000000,0.761893,0.000000
51,255.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.055158,0.000000,0.002120,1.000000,0.00042408,1.035040,0.000000,14,0.509834,1.231596,,,98.926922,126.000000,0.785134,0.000000
52,260.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.057585,0.000000,0.002295,1.000000,0.00045892,1.035040,0.000000,14,0.509834,1.231596,,,99.992761,126.000000,0.793593,0.000000
53,265.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.037930,0.066667,0.810651,-0.311490,0.16213011,1.035040,1.000000,15,0.407598,0.608734,,,166.083277,151.600000,1.095536,0.095536
54,270.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.990281,0.000000,0.045908,1.000000,0.00918156,1.035040,0.000000,15,0.407598,0.608734,,,129.928522,151.600000,0.857048,0.000000
55,275.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.977977,0.000000,0.012425,1.000000,0.00248508,1.035040,0.000000,15,0.407598,0.608734,,,131.974446,151.600000,0.870544,0.000000
56,280.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.023411,0.000000,0.044395,1.000000,0.00887907,1.035040,0.000000,15,0.407598,0.608734,,,134.196644,151.600000,0.885202,0.000000
57,285.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.016300,0.000000,0.006949,1.000000,0.00138977,1.035040,0.000000,15,0.407598,0.608734,,,128.696562,151.600000,0.848922,0.000000
58,290.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.029844,0.066667,0.810695,-0.311490,0.16213906,1.035040,1.000000,14,0.509834,1.231596,,,134.905425,126.000000,1.070678,0.070678
59,295.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.972411,0.142857,0.087676,1.000000,0.01753518,1.035040,0.000000,12,0.483916,1.012120,,,95.470748,126.000000,0.757704,0.000000
60,300.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.982997,0.000000,0.010769,1.000000,0.00215377,1.035040,0.000000,12,0.483916,1.012120,,,103.855254,126.000000,0.824248,0.000000
61,305.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.056471,0.142857,0.100989,1.000000,0.02019774,1.035040,0.000000,14,0.509834,1.231596,,,101.917812,126.000000,0.808872,0.000000
62,310.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.025152,0.142857,0.062435,1.000000,0.01248709,1.035040,0.000000,12,0.483916,1.012120,,,104.146398,126.000000,0.826559,0.000000
63,315.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.035186,0.142857,0.043157,1.000000,0.00863149,1.035040,0.000000,14,0.509834,1.231596,,,97.254357,126.000000,0.771860,0.000000
64,320.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.975842,0.142857,0.089182,1.000000,0.01783638,1.035040,0.000000,12,0.483916,1.012120,,,100.386242,126.000000,0.796716,0.000000
65,325.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.006815,0.000000,0.030764,1.000000,0.00615271,1.035040,0.000000,12,0.483916,1.012120,,,99.600696,126.000000,0.790482,0.000000
66,330.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.058520,0.142857,0.080988,1.000000,0.01619759,1.035040,0.000000,14,0.509834,1.231596,,,103.180134,126.000000,0.818890,0.000000
67,335.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.033048,0.000000,0.024063,1.000000,0.00481264,1.035040,0.000000,14,0.509834,1.231596,,,96.385264,126.000000,0.764962,0.000000
68,340.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.067878,0.000000,0.032616,1.000000,0.00652312,1.035040,0.000000,14,0.509834,1.231596,,,100.845622,126.000000,0.800362,0.000000
69,345.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.988991,0.142857,0.105168,1.000000,0.02103368,1.035040,0.000000,12,0.483916,1.012120,,,107.704236,126.000000,0.854796,0.000000
70,350.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.015363,0.000000,0.025973,1.000000,0.00519461,1.035040,0.000000,12,0.483916,1.012120,,,93.007206,126.000000,0.738152,0.000000
71,355.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.050511,0.142857,0.066120,1.000000,0.01322392,1.035040,0.000000,14,0.509834,1.231596,,,97.691897,126.000000,0.775333,0.000000
72,360.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.015490,0.142857,0.066003,1.000000,0.01320060,1.035040,0.000000,12,0.483916,1.012120,,,96.840864,126.000000,0.768578,0.000000
73,365.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.050471,0.142857,0.065968,1.000000,0.01319353,1.035040,0.000000,14,0.509834,1.231596,,,99.796628,126.000000,0.792037,0.000000
74,370.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.028298,0.142857,0.054187,1.000000,0.01083747,1.035040,0.000000,12,0.483916,1.012120,,,96.622942,126.000000,0.766849,0.000000
75,375.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.984475,0.000000,0.042617,1.000000,0.00852331,1.035040,0.000000,12,0.483916,1.012120,,,98.392953,126.000000,0.780896,0.000000
76,380.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.983092,0.000000,0.001405,1.000000,0.00028105,1.035040,0.000000,12,0.483916,1.012120,,,97.494079,126.000000,0.773763,0.000000
77,385.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.072030,0.142857,0.113952,1.000000,0.02279032,1.035040,0.000000,14,0.509834,1.231596,,,105.864875,126.000000,0.840197,0.000000
78,390.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.986180,0.142857,0.111168,1.000000,0.02223356,1.035040,0.000000,12,0.483916,1.012120,,,103.717799,126.000000,0.823157,0.000000
79,395.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.994169,0.000000,0.008035,1.000000,0.00160705,1.035040,0.000000,12,0.483916,1.012120,,,101.004492,126.000000,0.801623,0.000000
80,400.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.008781,0.000000,0.014485,1.000000,0.00289698,1.035040,0.000000,12,0.483916,1.012120,,,98.890101,126.000000,0.784842,0.000000
81,405.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.047099,0.142857,0.069150,1.000000,0.01383003,1.035040,0.000000,14,0.509834,1.231596,,,101.274685,126.000000,0.803767,0.000000
82,410.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.061647,0.000000,0.013703,1.000000,0.00274069,1.035040,0.000000,14,0.509834,1.231596,,,102.400174,126.000000,0.812700,0.000000
83,415.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.024284,0.066667,0.810512,-0.311490,0.16210240,1.035040,1.000000,15,0.407598,0.608734,,,164.789995,151.600000,1.087005,0.087005
84,420.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.026999,0.000000,0.002644,1.000000,0.00052874,1.035040,0.000000,15,0.407598,0.608734,,,126.958463,151.600000,0.837457,0.000000
85,425.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.056489,0.000000,0.027913,1.000000,0.00558260,1.035040,0.000000,15,0.407598,0.608734,,,134.460475,151.600000,0.886942,0.000000
86,430.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.005898,0.000000,0.047886,1.000000,0.00957719,1.035040,0.000000,15,0.407598,0.608734,,,129.366792,151.600000,0.853343,0.000000
87,435.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.015782,0.000000,0.009731,1.000000,0.00194614,1.035040,0.000000,15,0.407598,0.608734,,,131.079444,151.600000,0.864640,0.000000
88,440.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.040250,0.000000,0.023521,1.000000,0.00470430,1.035040,0.000000,15,0.407598,0.608734,,,138.281446,151.600000,0.912147,0.000000
89,445.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.043029,0.000000,0.002664,1.000000,0.00053273,1.035040,0.000000,15,0.407598,0.608734,,,132.621083,151.600000,0.874809,0.000000
90,450.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.983633,0.000000,0.056945,1.000000,0.01138899,1.035040,0.000000,15,0.407598,0.608734,,,136.249934,151.600000,0.898746,0.000000
91,455.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.991439,0.200000,0.814654,-0.190091,0.16293073,1.035040,1.000000,12,0.492045,1.410549,,,137.914096,132.400000,1.041647,0.041647
92,460.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.994433,0.000000,0.003011,1.000000,0.00060219,1.035040,0.000000,12,0.492045,1.410549,,,106.299701,132.400000,0.802868,0.000000
93,465.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.053548,0.142857,0.093206,1.000000,0.01864120,1.035040,0.000000,14,0.508734,1.634325,,,113.182288,132.400000,0.854851,0.000000
94,470.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.050713,0.000000,0.002690,1.000000,0.00053806,1.035040,0.000000,14,0.508734,1.634325,,,105.243733,132.400000,0.794892,0.000000
95,475.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.079115,0.000000,0.026319,1.000000,0.00526385,1.035040,0.000000,14,0.508734,1.634325,,,106.968072,132.400000,0.807916,0.000000
96,480.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.058923,0.000000,0.018711,1.000000,0.00374226,1.035040,0.000000,14,0.508734,1.634325,,,107.988539,132.400000,0.815623,0.000000
97,485.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.008006,0.142857,0.085496,1.000000,0.01709913,1.035040,0.000000,12,0.492045,1.410549,,,107.280948,132.400000,0.810279,0.000000
98,490.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.059433,0.142857,0.085936,1.000000,0.01718719,1.035040,0.000000,14,0.508734,1.634325,,,114.528881,132.400000,0.865022,0.000000
99,495.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.081731,0.000000,0.020613,1.000000,0.00412263,1.035040,0.000000,14,0.508734,1.634325,,,104.650025,132.400000,0.790408,0.000000
100,500.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.018434,0.142857,0.095517,1.000000,0.01910335,1.035040,0.000000,12,0.492045,1.410549,,,106.165067,132.400000,0.801851,0.000000
101,505.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.985010,0.000000,0.032818,1.000000,0.00656363,1.035040,0.000000,12,0.492045,1.410549,,,103.522929,132.400000,0.781895,0.000000
102,510.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.021730,0.000000,0.035939,1.000000,0.00718773,1.035040,0.000000,12,0.492045,1.410549,,,107.375689,132.400000,0.810995,0.000000
103,515.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.012774,0.000000,0.008766,1.000000,0.00175315,1.035040,0.000000,12,0.492045,1.410549,,,110.202650,132.400000,0.832346,0.000000
104,520.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.002435,0.000000,0.761622,0.114639,0.15232436,1.035040,1.000000,12,0.483916,1.012120,,,131.525891,126.000000,1.043856,0.043856
105,525.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.989627,0.000000,0.012777,1.000000,0.00255544,1.035040,0.000000,12,0.483916,1.012120,,,100.514987,126.000000,0.797738,0.000000
106,530.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.997889,0.000000,0.008279,1.000000,0.00165579,1.035040,0.000000,12,0.483916,1.012120,,,101.254628,126.000000,0.803608,0.000000
107,535.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.072199,0.142857,0.100757,1.000000,0.02015138,1.035040,0.000000,14,0.509834,1.231596,,,102.882737,126.000000,0.816530,0.000000
108,540.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.990947,0.142857,0.107012,1.000000,0.02140241,1.035040,0.000000,12,0.483916,1.012120,,,104.920901,126.000000,0.832706,0.000000
109,545.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.047603,0.142857,0.086046,1.000000,0.01720926,1.035040,0.000000,14,0.509834,1.231596,,,100.605331,126.000000,0.798455,0.000000
110,550.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.007110,0.142857,0.071139,1.000000,0.01422784,1.035040,0.000000,12,0.483916,1.012120,,,103.291128,126.000000,0.819771,0.000000
111,555.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.006034,0.000000,0.001069,1.000000,0.00021377,1.035040,0.000000,12,0.483916,1.012120,,,102.680655,126.000000,0.814926,0.000000
112,560.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.069009,0.200000,0.830726,-0.317733,0.16614512,1.035040,1.000000,15,0.407598,0.608734,,,172.061196,151.600000,1.134968,0.134968
113,565.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.017035,0.000000,0.048619,1.000000,0.00972385,1.035040,0.000000,15,0.407598,0.608734,,,135.959406,151.600000,0.896830,0.000000
114,570.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.005762,0.000000,0.011084,1.000000,0.00221686,1.035040,0.000000,15,0.407598,0.608734,,,131.462806,151.600000,0.867169,0.000000
115,575.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.033073,0.066667,0.796101,-0.184187,0.15922019,1.035040,1.000000,14,0.508734,1.634325,,,141.346179,132.400000,1.067569,0.067569
116,580.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.057281,0.066667,0.798716,-0.184187,0.15974321,1.035040,1.000000,15,0.407598,0.608734,,,167.962536,151.600000,1.107932,0.107932
117,585.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.040417,0.066667,0.811790,-0.311490,0.16235796,1.035040,1.000000,14,0.509834,1.231596,,,131.576213,126.000000,1.044256,0.044256
118,590.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.074133,0.000000,0.031390,1.000000,0.00627791,1.035040,0.000000,14,0.509834,1.231596,,,102.972033,126.000000,0.817238,0.000000
119,595.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.028475,0.142857,0.074863,1.000000,0.01497259,1.035040,0.000000,12,0.483916,1.012120,,,101.750825,126.000000,0.807546,0.000000
120,600.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.040905,0.142857,0.045330,1.000000,0.00906596,1.035040,0.000000,14,0.509834,1.231596,,,102.159097,126.000000,0.810786,0.000000
121,605.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.060367,0.000000,0.018355,1.000000,0.00367091,1.035040,0.000000,14,0.509834,1.231596,,,100.352942,126.000000,0.796452,0.000000
122,610.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.034960,0.000000,0.023961,1.000000,0.00479221,1.035040,0.000000,14,0.509834,1.231596,,,100.387646,126.000000,0.796727,0.000000
123,615.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.060646,0.000000,0.024218,1.000000,0.00484351,1.035040,0.000000,14,0.509834,1.231596,,,99.832446,126.000000,0.792321,0.000000
124,620.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.035766,0.000000,0.023458,1.000000,0.00469153,1.035040,0.000000,14,0.509834,1.231596,,,96.532664,126.000000,0.766132,0.000000
125,625.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.002562,0.142857,0.064766,1.000000,0.01295325,1.035040,0.000000,12,0.483916,1.012120,,,103.611904,126.000000,0.822317,0.000000
126,630.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.001660,0.000000,0.000900,1.000000,0.00017996,1.035040,0.000000,12,0.483916,1.012120,,,95.629510,126.000000,0.758964,0.000000
127,635.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.067729,0.142857,0.769155,0.444076,0.15383098,1.035040,1.000000,14,0.508734,1.634325,,,143.051766,132.400000,1.080451,0.080451
