step,time_s,source,destination,weight
0,0.0,compose-post-service,home-timeline-service,6.901945
0,0.0,compose-post-service,post-storage-service,7.887937
0,0.0,compose-post-service,user-service,5.915953
0,0.0,compose-post-service,user-timeline-service,5.915953
0,0.0,home-timeline-service,post-storage-service,56.201554
0,0.0,home-timeline-service,social-graph-service,43.712320
0,0.0,home-timeline-service,user-service,31.223085
0,0.0,nginx-thrift,compose-post-service,9.859922
0,0.0,nginx-thrift,home-timeline-service,62.446171
0,0.0,nginx-thrift,user-timeline-service,9.859922
0,0.0,user-timeline-service,post-storage-service,8.380933
0,0.0,user-timeline-service,user-service,5.422957
1,5.0,compose-post-service,home-timeline-service,6.985608
1,5.0,compose-post-service,post-storage-service,7.983552
1,5.0,compose-post-service,user-service,5.987664
1,5.0,compose-post-service,user-timeline-service,5.987664
1,5.0,home-timeline-service,post-storage-service,56.882808
1,5.0,home-timeline-service,social-graph-service,44.242184
1,5.0,home-timeline-service,user-service,31.601560
1,5.0,nginx-thrift,compose-post-service,9.979440
1,5.0,nginx-thrift,home-timeline-service,63.203119
1,5.0,nginx-thrift,user-timeline-service,9.979440
1,5.0,user-timeline-service,post-storage-service,8.482524
1,5.0,user-timeline-service,user-service,5.488692
2,10.0,compose-post-service,home-timeline-service,7.205548
2,10.0,compose-post-service,post-storage-service,8.234912
2,10.0,compose-post-service,user-service,6.176184
2,10.0,compose-post-service,user-timeline-service,6.176184
2,10.0,home-timeline-service,post-storage-service,58.673751
2,10.0,home-timeline-service,social-graph-service,45.635140
2,10.0,home-timeline-service,user-service,32.596528
2,10.0,nginx-thrift,compose-post-service,10.293641
2,10.0,nginx-thrift,home-timeline-service,65.193057
2,10.0,nginx-thrift,user-timeline-service,10.293641
2,10.0,user-timeline-service,post-storage-service,8.749594
2,10.0,user-timeline-service,user-service,5.661502
3,15.0,compose-post-service,home-timeline-service,7.433451
3,15.0,compose-post-service,post-storage-service,8.495372
3,15.0,compose-post-service,user-service,6.371529
3,15.0,compose-post-service,user-timeline-service,6.371529
3,15.0,home-timeline-service,post-storage-service,60.529527
3,15.0,home-timeline-service,social-graph-service,47.078521
3,15.0,home-timeline-service,user-service,33.627515
3,15.0,nginx-thrift,compose-post-service,10.619215
3,15.0,nginx-thrift,home-timeline-service,67.255030
3,15.0,nginx-thrift,user-timeline-service,10.619215
3,15.0,user-timeline-service,post-storage-service,9.026333
3,15.0,user-timeline-service,user-service,5.840568
4,20.0,compose-post-service,home-timeline-service,7.029142
4,20.0,compose-post-service,post-storage-service,8.033306
4,20.0,compose-post-service,user-service,6.024979
4,20.0,compose-post-service,user-timeline-service,6.024979
4,20.0,home-timeline-service,post-storage-service,57.237303
4,20.0,home-timeline-service,social-graph-service,44.517902
4,20.0,home-timeline-service,user-service,31.798502
4,20.0,nginx-thrift,compose-post-service,10.041632
4,20.0,nginx-thrift,home-timeline-service,63.597003
4,20.0,nginx-thrift,user-timeline-service,10.041632
4,20.0,user-timeline-service,post-storage-service,8.535387
4,20.0,user-timeline-service,user-service,5.522898
5,25.0,compose-post-service,home-timeline-service,7.017099
5,25.0,compose-post-service,post-storage-service,8.019541
5,25.0,compose-post-service,user-service,6.014656
5,25.0,compose-post-service,user-timeline-service,6.014656
5,25.0,home-timeline-service,post-storage-service,57.139232
5,25.0,home-timeline-service,social-graph-service,44.441625
5,25.0,home-timeline-service,user-service,31.744018
5,25.0,nginx-thrift,compose-post-service,10.024427
5,25.0,nginx-thrift,home-timeline-service,63.488036
5,25.0,nginx-thrift,user-timeline-service,10.024427
5,25.0,user-timeline-service,post-storage-service,8.520763
5,25.0,user-timeline-service,user-service,5.513435
6,30.0,compose-post-service,home-timeline-service,7.115089
6,30.0,compose-post-service,post-storage-service,8.131531
6,30.0,compose-post-service,user-service,6.098648
6,30.0,compose-post-service,user-timeline-service,6.098648
6,30.0,home-timeline-service,post-storage-service,9.147972
6,30.0,home-timeline-service,social-graph-service,7.115089
6,30.0,home-timeline-service,user-service,5.082207
6,30.0,nginx-thrift,compose-post-service,10.164413
6,30.0,nginx-thrift,home-timeline-service,10.164413
