policy,policy_display_name,step,time_s,evidence_type,traffic_stress,weighted_edge_distance,active_edge_count,request_mix_entropy,top3_hotspot_churn,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
cga,CGA,7,35.000,replay/model/control-plane,0.994748,0.765776,12,1.035040,1.000000,0.483916,1.012120,,,123.608765,126.000000,0.981022,0.000000
hda,HDA,7,35.000,replay/model/control-plane,0.994748,0.765776,12,1.035040,1.000000,0.483916,1.012120,,,120.749247,126.000000,0.958327,0.000000
kubernetes-default,K8s default,8,40.000,replay/model/control-plane,0.934743,0.766331,12,1.035040,1.000000,0.492045,1.410549,,,137.506048,132.400000,1.038565,0.038565
cga,CGA,8,40.000,replay/model/control-plane,0.934743,0.766331,12,1.035040,1.000000,0.492045,1.410549,,,126.634912,132.400000,0.956457,0.000000
hda,HDA,8,40.000,replay/model/control-plane,0.934743,0.766331,12,1.035040,1.000000,0.492045,1.410549,,,122.155000,132.400000,0.922621,0.000000
kubernetes-default,K8s default,9,45.000,replay/model/control-plane,0.995077,0.060632,12,1.035040,0.000000,0.492045,1.410549,,,109.388356,132.400000,0.826196,0.000000
cga,CGA,9,45.000,replay/model/control-plane,0.995077,0.060632,12,1.035040,0.000000,0.492045,1.410549,,,97.457392,132.400000,0.736083,0.000000
hda,HDA,9,45.000,replay/model/control-plane,0.995077,0.060632,12,1.035040,0.000000,0.492045,1.410549,,,96.998463,132.400000,0.732617,0.000000
kubernetes-default,K8s default,10,50.000,replay/model/control-plane,0.988230,0.006880,12,1.035040,0.000000,0.492045,1.410549,,,103.833485,132.400000,0.784241,0.000000
cga,CGA,10,50.000,replay/model/control-plane,0.988230,0.006880,12,1.035040,0.000000,0.492045,1.410549,,,96.977088,132.400000,0.732455,0.000000
hda,HDA,10,50.000,replay/model/control-plane,0.988230,0.006880,12,1.035040,0.000000,0.492045,1.410549,,,93.790988,132.400000,0.708391,0.000000
kubernetes-default,K8s default,11,55.000,replay/model/control-plane,0.936668,0.052177,12,1.035040,0.000000,0.492045,1.410549,,,104.591601,132.400000,0.789967,0.000000
cga,CGA,11,55.000,replay/model/control-plane,0.936668,0.052177,12,1.035040,0.000000,0.492045,1.410549,,,99.236311,132.400000,0.749519,0.000000
hda,HDA,11,55.000,replay/model/control-plane,0.936668,0.052177,12,1.035040,0.000000,0.492045,1.410549,,,94.457839,132.400000,0.713428,0.000000
kubernetes-default,K8s default,12,60.000,replay/model/control-plane,0.977566,0.764746,12,1.035040,1.000000,0.483916,1.012120,,,126.634340,126.000000,1.005034,0.005034
cga,CGA,12,60.000,replay/model/control-plane,0.977566,0.764746,12,1.035040,1.000000,0.483916,1.012120,,,120.696768,126.000000,0.957911,0.000000
hda,HDA,12,60.000,replay/model/control-plane,0.977566,0.764746,12,1.035040,1.000000,0.483916,1.012120,,,116.038389,126.000000,0.920940,0.000000
kubernetes-default,K8s default,13,65.000,replay/model/control-plane,0.969759,0.007986,12,1.035040,0.000000,0.483916,1.012120,,,94.924133,126.000000,0.753366,0.000000
cga,CGA,13,65.000,replay/model/control-plane,0.969759,0.007986,12,1.035040,0.000000,0.483916,1.012120,,,88.548985,126.000000,0.702770,0.000000
hda,HDA,13,65.000,replay/model/control-plane,0.969759,0.007986,12,1.035040,0.000000,0.483916,1.012120,,,83.528233,126.000000,0.662922,0.000000
kubernetes-default,K8s default,14,70.000,replay/model/control-plane,0.967219,0.002619,12,1.035040,0.000000,0.483916,1.012120,,,96.729555,126.000000,0.767695,0.000000
cga,CGA,14,70.000,replay/model/control-plane,0.967219,0.002619,12,1.035040,0.000000,0.483916,1.012120,,,90.948599,126.000000,0.721814,0.000000
hda,HDA,14,70.000,replay/model/control-plane,0.967219,0.002619,12,1.035040,0.000000,0.483916,1.012120,,,85.967702,126.000000,0.682283,0.000000
kubernetes-default,K8s default,15,75.000,replay/model/control-plane,1.026568,0.057813,12,1.035040,0.000000,0.483916,1.012120,,,97.197228,126.000000,0.771407,0.000000
cga,CGA,15,75.000,replay/model/control-plane,1.026568,0.057813,12,1.035040,0.000000,0.483916,1.012120,,,89.561466,126.000000,0.710805,0.000000
hda,HDA,15,75.000,replay/model/control-plane,1.026568,0.057813,12,1.035040,0.000000,0.483916,1.012120,,,89.640431,126.000000,0.711432,0.000000
kubernetes-default,K8s default,16,80.000,replay/model/control-plane,0.937211,0.827829,15,1.035040,1.000000,0.407598,0.608734,,,164.907905,151.600000,1.087783,0.087783
cga,CGA,16,80.000,replay/model/control-plane,0.937211,0.827829,15,1.035040,1.000000,0.407598,0.608734,,,154.896589,151.600000,1.021745,0.021745
hda,HDA,16,80.000,replay/model/control-plane,0.937211,0.827829,15,1.035040,1.000000,0.407598,0.608734,,,147.761856,151.600000,0.974682,0.000000
kubernetes-default,K8s default,17,85.000,replay/model/control-plane,0.930896,0.006738,15,1.035040,0.000000,0.407598,0.608734,,,126.173579,151.600000,0.832280,0.000000
cga,CGA,17,85.000,replay/model/control-plane,0.930896,0.006738,15,1.035040,0.000000,0.407598,0.608734,,,121.106903,151.600000,0.798858,0.000000
hda,HDA,17,85.000,replay/model/control-plane,0.930896,0.006738,15,1.035040,0.000000,0.407598,0.608734,,,119.117412,151.600000,0.785735,0.000000
kubernetes-default,K8s default,18,90.000,replay/model/control-plane,1.023792,0.090738,15,1.035040,0.000000,0.407598,0.608734,,,136.012047,151.600000,0.897177,0.000000
cga,CGA,18,90.000,replay/model/control-plane,1.023792,0.090738,15,1.035040,0.000000,0.407598,0.608734,,,131.422356,151.600000,0.866902,0.000000
hda,HDA,18,90.000,replay/model/control-plane,1.023792,0.090738,15,1.035040,0.000000,0.407598,0.608734,,,123.675252,151.600000,0.815800,0.000000
kubernetes-default,K8s default,19,95.000,replay/model/control-plane,0.971054,0.830333,12,1.035040,1.000000,0.483916,1.012120,,,130.963653,126.000000,1.039394,0.039394
cga,CGA,19,95.000,replay/model/control-plane,0.971054,0.830333,12,1.035040,1.000000,0.483916,1.012120,,,123.459939,126.000000,0.979841,0.000000
hda,HDA,19,95.000,replay/model/control-plane,0.971054,0.830333,12,1.035040,1.000000,0.483916,1.012120,,,120.834536,126.000000,0.959004,0.000000
kubernetes-default,K8s default,20,100.000,replay/model/control-plane,0.951549,0.020086,12,1.035040,0.000000,0.483916,1.012120,,,97.828003,126.000000,0.776413,0.000000
cga,CGA,20,100.000,replay/model/control-plane,0.951549,0.020086,12,1.035040,0.000000,0.483916,1.012120,,,92.394105,126.000000,0.733287,0.000000
hda,HDA,20,100.000,replay/model/control-plane,0.951549,0.020086,12,1.035040,0.000000,0.483916,1.012120,,,84.914066,126.000000,0.673921,0.000000
kubernetes-default,K8s default,21,105.000,replay/model/control-plane,0.965665,0.014617,12,1.035040,0.000000,0.483916,1.012120,,,91.553561,126.000000,0.726616,0.000000
cga,CGA,21,105.000,replay/model/control-plane,0.965665,0.014617,12,1.035040,0.000000,0.483916,1.012120,,,91.505724,126.000000,0.726236,0.000000
hda,HDA,21,105.000,replay/model/control-plane,0.965665,0.014617,12,1.035040,0.000000,0.483916,1.012120,,,86.402690,126.000000,0.685736,0.000000
kubernetes-default,K8s default,22,110.000,replay/model/control-plane,0.970051,0.004522,12,1.035040,0.000000,0.483916,1.012120,,,93.963106,126.000000,0.745739,0.000000
cga,CGA,22,110.000,replay/model/control-plane,0.970051,0.004522,12,1.035040,0.000000,0.483916,1.012120,,,86.310589,126.000000,0.685005,0.000000
hda,HDA,22,110.000,replay/model/control-plane,0.970051,0.004522,12,1.035040,0.000000,0.483916,1.012120,,,85.571012,126.000000,0.679135,0.000000
kubernetes-default,K8s default,23,115.000,replay/model/control-plane,1.029994,0.090023,14,1.035040,0.000000,0.509834,1.231596,,,99.760029,126.000000,0.791746,0.000000
cga,CGA,23,115.000,replay/model/control-plane,1.029994,0.090023,14,1.035040,0.000000,0.509834,1.231596,,,95.320123,126.000000,0.756509,0.000000
hda,HDA,23,115.000,replay/model/control-plane,1.029994,0.090023,14,1.035040,0.000000,0.509834,1.231596,,,91.681537,126.000000,0.727631,0.000000
kubernetes-default,K8s default,24,120.000,replay/model/control-plane,0.956431,0.102800,12,1.035040,0.000000,0.483916,1.012120,,,102.021075,126.000000,0.809691,0.000000
cga,CGA,24,120.000,replay/model/control-plane,0.956431,0.102800,12,1.035040,0.000000,0.483916,1.012120,,,96.168108,126.000000,0.763239,0.000000
hda,HDA,24,120.000,replay/model/control-plane,0.956431,0.102800,12,1.035040,0.000000,0.483916,1.012120,,,88.242221,126.000000,0.700335,0.000000
kubernetes-default,K8s default,25,125.000,replay/model/control-plane,0.957998,0.827745,15,1.035040,1.000000,0.407598,0.608734,,,161.570713,151.600000,1.065770,0.065770
cga,CGA,25,125.000,replay/model/control-plane,0.957998,0.827745,15,1.035040,1.000000,0.407598,0.608734,,,154.632439,151.600000,1.020003,0.020003
hda,HDA,25,125.000,replay/model/control-plane,0.957998,0.827745,15,1.035040,1.000000,0.407598,0.608734,,,149.463173,151.600000,0.985905,0.000000
kubernetes-default,K8s default,26,130.000,replay/model/control-plane,0.995697,0.814461,12,1.035040,1.000000,0.492045,1.410549,,,144.054352,132.400000,1.088024,0.088024
cga,CGA,26,130.000,replay/model/control-plane,0.995697,0.814461,12,1.035040,1.000000,0.492045,1.410549,,,136.067563,132.400000,1.027701,0.027701
hda,HDA,26,130.000,replay/model/control-plane,0.995697,0.814461,12,1.035040,1.000000,0.492045,1.410549,,,131.403113,132.400000,0.992471,0.000000
kubernetes-default,K8s default,27,135.000,replay/model/control-plane,0.992840,0.002869,12,1.035040,0.000000,0.492045,1.410549,,,101.825593,132.400000,0.769075,0.000000
cga,CGA,27,135.000,replay/model/control-plane,0.992840,0.002869,12,1.035040,0.000000,0.492045,1.410549,,,95.891863,132.400000,0.724259,0.000000
hda,HDA,27,135.000,replay/model/control-plane,0.992840,0.002869,12,1.035040,0.000000,0.492045,1.410549,,,92.836711,132.400000,0.701184,0.000000
kubernetes-default,K8s default,28,140.000,replay/model/control-plane,1.034365,0.077869,14,1.035040,0.000000,0.508734,1.634325,,,109.287914,132.400000,0.825437,0.000000
cga,CGA,28,140.000,replay/model/control-plane,1.034365,0.077869,14,1.035040,0.000000,0.508734,1.634325,,,100.782643,132.400000,0.761198,0.000000
hda,HDA,28,140.000,replay/model/control-plane,1.034365,0.077869,14,1.035040,0.000000,0.508734,1.634325,,,98.272058,132.400000,0.742236,0.000000
kubernetes-default,K8s default,29,145.000,replay/model/control-plane,1.023741,0.049169,12,1.035040,0.000000,0.492045,1.410549,,,109.959045,132.400000,0.830506,0.000000
cga,CGA,29,145.000,replay/model/control-plane,1.023741,0.049169,12,1.035040,0.000000,0.492045,1.410549,,,103.028510,132.400000,0.778161,0.000000
hda,HDA,29,145.000,replay/model/control-plane,1.023741,0.049169,12,1.035040,0.000000,0.492045,1.410549,,,98.235217,132.400000,0.741958,0.000000
kubernetes-default,K8s default,30,150.000,replay/model/control-plane,0.976298,0.814406,15,1.035040,1.000000,0.407598,0.608734,,,165.950007,151.600000,1.094657,0.094657
cga,CGA,30,150.000,replay/model/control-plane,0.976298,0.814406,15,1.035040,1.000000,0.407598,0.608734,,,152.657748,151.600000,1.006977,0.006977
hda,HDA,30,150.000,replay/model/control-plane,0.976298,0.814406,15,1.035040,1.000000,0.407598,0.608734,,,147.600583,151.600000,0.973619,0.000000
kubernetes-default,K8s default,31,155.000,replay/model/control-plane,0.962001,0.014643,15,1.035040,0.000000,0.407598,0.608734,,,126.601653,151.600000,0.835103,0.000000
cga,CGA,31,155.000,replay/model/control-plane,0.962001,0.014643,15,1.035040,0.000000,0.407598,0.608734,,,123.599549,151.600000,0.815300,0.000000
hda,HDA,31,155.000,replay/model/control-plane,0.962001,0.014643,15,1.035040,0.000000,0.407598,0.608734,,,119.193136,151.600000,0.786234,0.000000
kubernetes-default,K8s default,32,160.000,replay/model/control-plane,1.026118,0.814298,12,1.035040,1.000000,0.492045,1.410549,,,141.253974,132.400000,1.066873,0.066873
cga,CGA,32,160.000,replay/model/control-plane,1.026118,0.814298,12,1.035040,1.000000,0.492045,1.410549,,,135.724611,132.400000,1.025110,0.025110
hda,HDA,32,160.000,replay/model/control-plane,1.026118,0.814298,12,1.035040,1.000000,0.492045,1.410549,,,128.034113,132.400000,0.967025,0.000000
kubernetes-default,K8s default,33,165.000,replay/model/control-plane,1.042230,0.054152,14,1.035040,0.000000,0.508734,1.634325,,,108.188066,132.400000,0.817130,0.000000
cga,CGA,33,165.000,replay/model/control-plane,1.042230,0.054152,14,1.035040,0.000000,0.508734,1.634325,,,106.529270,132.400000,0.804602,0.000000
hda,HDA,33,165.000,replay/model/control-plane,1.042230,0.054152,14,1.035040,0.000000,0.508734,1.634325,,,96.210544,132.400000,0.726666,0.000000
kubernetes-default,K8s default,34,170.000,replay/model/control-plane,0.947217,0.126882,12,1.035040,0.000000,0.492045,1.410549,,,109.322605,132.400000,0.825699,0.000000
cga,CGA,34,170.000,replay/model/control-plane,0.947217,0.126882,12,1.035040,0.000000,0.492045,1.410549,,,103.675403,132.400000,0.783047,0.000000
hda,HDA,34,170.000,replay/model/control-plane,0.947217,0.126882,12,1.035040,0.000000,0.492045,1.410549,,,96.615610,132.400000,0.729725,0.000000
kubernetes-default,K8s default,35,175.000,replay/model/control-plane,1.018525,0.070012,12,1.035040,0.000000,0.492045,1.410549,,,108.989053,132.400000,0.823180,0.000000
cga,CGA,35,175.000,replay/model/control-plane,1.018525,0.070012,12,1.035040,0.000000,0.492045,1.410549,,,99.664125,132.400000,0.752750,0.000000
hda,HDA,35,175.000,replay/model/control-plane,1.018525,0.070012,12,1.035040,0.000000,0.492045,1.410549,,,93.703244,132.400000,0.707728,0.000000
kubernetes-default,K8s default,36,180.000,replay/model/control-plane,1.032690,0.052479,14,1.035040,0.000000,0.508734,1.634325,,,108.058126,132.400000,0.816149,0.000000
cga,CGA,36,180.000,replay/model/control-plane,1.032690,0.052479,14,1.035040,0.000000,0.508734,1.634325,,,102.360099,132.400000,0.773113,0.000000
hda,HDA,36,180.000,replay/model/control-plane,1.032690,0.052479,14,1.035040,0.000000,0.508734,1.634325,,,96.584633,132.400000,0.729491,0.000000
kubernetes-default,K8s default,37,185.000,replay/model/control-plane,1.011797,0.058738,12,1.035040,0.000000,0.492045,1.410549,,,108.546549,132.400000,0.819838,0.000000
cga,CGA,37,185.000,replay/model/control-plane,1.011797,0.058738,12,1.035040,0.000000,0.492045,1.410549,,,103.802056,132.400000,0.784003,0.000000
hda,HDA,37,185.000,replay/model/control-plane,1.011797,0.058738,12,1.035040,0.000000,0.492045,1.410549,,,95.584423,132.400000,0.721937,0.000000
kubernetes-default,K8s default,38,190.000,replay/model/control-plane,0.969338,0.041964,12,1.035040,0.000000,0.492045,1.410549,,,109.277024,132.400000,0.825355,0.000000
cga,CGA,38,190.000,replay/model/control-plane,0.969338,0.041964,12,1.035040,0.000000,0.492045,1.410549,,,100.488269,132.400000,0.758975,0.000000
hda,HDA,38,190.000,replay/model/control-plane,0.969338,0.041964,12,1.035040,0.000000,0.492045,1.410549,,,92.613955,132.400000,0.699501,0.000000
kubernetes-default,K8s default,39,195.000,replay/model/control-plane,1.027974,0.057041,12,1.035040,0.000000,0.492045,1.410549,,,104.945861,132.400000,0.792642,0.000000
cga,CGA,39,195.000,replay/model/control-plane,1.027974,0.057041,12,1.035040,0.000000,0.492045,1.410549,,,99.953443,132.400000,0.754935,0.000000
hda,HDA,39,195.000,replay/model/control-plane,1.027974,0.057041,12,1.035040,0.000000,0.492045,1.410549,,,94.431154,132.400000,0.713226,0.000000
kubernetes-default,K8s default,40,200.000,replay/model/control-plane,1.022103,0.005712,12,1.035040,0.000000,0.492045,1.410549,,,103.384994,132.400000,0.780853,0.000000
cga,CGA,40,200.000,replay/model/control-plane,1.022103,0.005712,12,1.035040,0.000000,0.492045,1.410549,,,100.251742,132.400000,0.757188,0.000000
hda,HDA,40,200.000,replay/model/control-plane,1.022103,0.005712,12,1.035040,0.000000,0.492045,1.410549,,,91.341532,132.400000,0.689891,0.000000
kubernetes-default,K8s default,41,205.000,replay/model/control-plane,0.969301,0.051660,12,1.035040,0.000000,0.492045,1.410549,,,104.013008,132.400000,0.785597,0.000000
cga,CGA,41,205.000,replay/model/control-plane,0.969301,0.051660,12,1.035040,0.000000,0.492045,1.410549,,,102.590135,132.400000,0.774850,0.000000
hda,HDA,41,205.000,replay/model/control-plane,0.969301,0.051660,12,1.035040,0.000000,0.492045,1.410549,,,96.756968,132.400000,0.730793,0.000000
kubernetes-default,K8s default,42,210.000,replay/model/control-plane,1.014801,0.044836,12,1.035040,0.000000,0.492045,1.410549,,,108.440409,132.400000,0.819036,0.000000
cga,CGA,42,210.000,replay/model/control-plane,1.014801,0.044836,12,1.035040,0.000000,0.492045,1.410549,,,98.202515,132.400000,0.741711,0.000000
hda,HDA,42,210.000,replay/model/control-plane,1.014801,0.044836,12,1.035040,0.000000,0.492045,1.410549,,,99.333184,132.400000,0.750251,0.000000
kubernetes-default,K8s default,43,215.000,replay/model/control-plane,0.973415,0.040782,12,1.035040,0.000000,0.492045,1.410549,,,104.779166,132.400000,0.791383,0.000000
cga,CGA,43,215.000,replay/model/control-plane,0.973415,0.040782,12,1.035040,0.000000,0.492045,1.410549,,,105.763371,132.400000,0.798817,0.000000
hda,HDA,43,215.000,replay/model/control-plane,0.973415,0.040782,12,1.035040,0.000000,0.492045,1.410549,,,90.336908,132.400000,0.682303,0.000000
kubernetes-default,K8s default,44,220.000,replay/model/control-plane,0.956416,0.017464,12,1.035040,0.000000,0.492045,1.410549,,,105.869963,132.400000,0.799622,0.000000
cga,CGA,44,220.000,replay/model/control-plane,0.956416,0.017464,12,1.035040,0.000000,0.492045,1.410549,,,99.940026,132.400000,0.754834,0.000000
hda,HDA,44,220.000,replay/model/control-plane,0.956416,0.017464,12,1.035040,0.000000,0.492045,1.410549,,,97.158775,132.400000,0.733828,0.000000
kubernetes-default,K8s default,45,225.000,replay/model/control-plane,0.986646,0.030639,12,1.035040,0.000000,0.492045,1.410549,,,106.321488,132.400000,0.803032,0.000000
cga,CGA,45,225.000,replay/model/control-plane,0.986646,0.030639,12,1.035040,0.000000,0.492045,1.410549,,,95.739388,132.400000,0.723107,0.000000
hda,HDA,45,225.000,replay/model/control-plane,0.986646,0.030639,12,1.035040,0.000000,0.492045,1.410549,,,96.836185,132.400000,0.731391,0.000000
kubernetes-default,K8s default,46,230.000,replay/model/control-plane,0.987242,0.000604,12,1.035040,0.000000,0.492045,1.410549,,,104.692797,132.400000,0.790731,0.000000
cga,CGA,46,230.000,replay/model/control-plane,0.987242,0.000604,12,1.035040,0.000000,0.492045,1.410549,,,99.225570,132.400000,0.749438,0.000000
hda,HDA,46,230.000,replay/model/control-plane,0.987242,0.000604,12,1.035040,0.000000,0.492045,1.410549,,,93.969579,132.400000,0.709740,0.000000
kubernetes-default,K8s default,47,235.000,replay/model/control-plane,0.994181,0.006979,12,1.035040,0.000000,0.492045,1.410549,,,102.855569,132.400000,0.776855,0.000000
cga,CGA,47,235.000,replay/model/control-plane,0.994181,0.006979,12,1.035040,0.000000,0.492045,1.410549,,,99.323349,132.400000,0.750176,0.000000
hda,HDA,47,235.000,replay/model/control-plane,0.994181,0.006979,12,1.035040,0.000000,0.492045,1.410549,,,97.774801,132.400000,0.738480,0.000000
kubernetes-default,K8s default,48,240.000,replay/model/control-plane,1.019989,0.025303,12,1.035040,0.000000,0.492045,1.410549,,,103.378556,132.400000,0.780805,0.000000
cga,CGA,48,240.000,replay/model/control-plane,1.019989,0.025303,12,1.035040,0.000000,0.492045,1.410549,,,104.986506,132.400000,0.792949,0.000000
hda,HDA,48,240.000,replay/model/control-plane,1.019989,0.025303,12,1.035040,0.000000,0.492045,1.410549,,,97.718991,132.400000,0.738059,0.000000
kubernetes-default,K8s default,49,245.000,replay/model/control-plane,1.039671,0.768268,14,1.035040,1.000000,0.509834,1.231596,,,134.757952,126.000000,1.069508,0.069508
cga,CGA,49,245.000,replay/model/control-plane,1.039671,0.768268,14,1.035040,1.000000,0.509834,1.231596,,,123.904961,126.000000,0.983373,0.000000
hda,HDA,49,245.000,replay/model/control-plane,1.039671,0.768268,14,1.035040,1.000000,0.509834,1.231596,,,116.414809,126.000000,0.923927,0.000000
kubernetes-default,K8s default,50,250.000,replay/model/control-plane,1.052920,0.012583,14,1.035040,0.000000,0.509834,1.231596,,,95.998475,126.000000,0.761893,0.000000
cga,CGA,50,250.000,replay/model/control-plane,1.052920,0.012583,14,1.035040,0.000000,0.509834,1.231596,,,94.950796,126.000000,0.753578,0.000000
hda,HDA,50,250.000,replay/model/control-plane,1.052920,0.012583,14,1.035040,0.000000,0.509834,1.231596,,,90.927744,126.000000,0.721649,0.000000
kubernetes-default,K8s default,51,255.000,replay/model/control-plane,1.055158,0.002120,14,1.035040,0.000000,0.509834,1.231596,,,98.926922,126.000000,0.785134,0.000000
cga,CGA,51,255.000,replay/model/control-plane,1.055158,0.002120,14,1.035040,0.000000,0.509834,1.231596,,,93.080860,126.000000,0.738737,0.000000
hda,HDA,51,255.000,replay/model/control-plane,1.055158,0.002120,14,1.035040,0.000000,0.509834,1.231596,,,92.788777,126.000000,0.736419,0.000000
kubernetes-default,K8s default,52,260.000,replay/model/control-plane,1.057585,0.002295,14,1.035040,0.000000,0.509834,1.231596,,,99.992761,126.000000,0.793593,0.000000
cga,CGA,52,260.000,replay/model/control-plane,1.057585,0.002295,14,1.035040,0.000000,0.509834,1.231596,,,94.145113,126.000000,0.747183,0.000000
hda,HDA,52,260.000,replay/model/control-plane,1.057585,0.002295,14,1.035040,0.000000,0.509834,1.231596,,,85.832963,126.000000,0.681214,0.000000
kubernetes-default,K8s default,53,265.000,replay/model/control-plane,1.037930,0.810651,15,1.035040,1.000000,0.407598,0.608734,,,166.083277,151.600000,1.095536,0.095536
cga,CGA,53,265.000,replay/model/control-plane,1.037930,0.810651,15,1.035040,1.000000,0.407598,0.608734,,,158.659146,151.600000,1.046564,0.046564
hda,HDA,53,265.000,replay/model/control-plane,1.037930,0.810651,15,1.035040,1.000000,0.407598,0.608734,,,155.632286,151.600000,1.026598,0.026598
kubernetes-default,K8s default,54,270.000,replay/model/control-plane,0.990281,0.045908,15,1.035040,0.000000,0.407598,0.608734,,,129.928522,151.600000,0.857048,0.000000
cga,CGA,54,270.000,replay/model/control-plane,0.990281,0.045908,15,1.035040,0.000000,0.407598,0.608734,,,123.226990,151.600000,0.812843,0.000000
hda,HDA,54,270.000,replay/model/control-plane,0.990281,0.045908,15,1.035040,0.000000,0.407598,0.608734,,,117.000336,151.600000,0.771770,0.000000
kubernetes-default,K8s default,55,275.000,replay/model/control-plane,0.977977,0.012425,15,1.035040,0.000000,0.407598,0.608734,,,131.974446,151.600000,0.870544,0.000000
cga,CGA,55,275.000,replay/model/control-plane,0.977977,0.012425,15,1.035040,0.000000,0.407598,0.608734,,,119.812141,151.600000,0.790318,0.000000
hda,HDA,55,275.000,replay/model/control-plane,0.977977,0.012425,15,1.035040,0.000000,0.407598,0.608734,,,116.117940,151.600000,0.765949,0.000000
kubernetes-default,K8s default,56,280.000,replay/model/control-plane,1.023411,0.044395,15,1.035040,0.000000,0.407598,0.608734,,,134.196644,151.600000,0.885202,0.000000
cga,CGA,56,280.000,replay/model/control-plane,1.023411,0.044395,15,1.035040,0.000000,0.407598,0.608734,,,129.282922,151.600000,0.852790,0.000000
hda,HDA,56,280.000,replay/model/control-plane,1.023411,0.044395,15,1.035040,0.000000,0.407598,0.608734,,,119.997331,151.600000,0.791539,0.000000
kubernetes-default,K8s default,57,285.000,replay/model/control-plane,1.016300,0.006949,15,1.035040,0.000000,0.407598,0.608734,,,128.696562,151.600000,0.848922,0.000000
cga,CGA,57,285.000,replay/model/control-plane,1.016300,0.006949,15,1.035040,0.000000,0.407598,0.608734,,,123.886882,151.600000,0.817196,0.000000
