LAST SEEN   TYPE      REASON              OBJECT                             MESSAGE
4s          Normal    Scheduled           pod/expert-4-797bf99ffd-86cbz      Successfully assigned moe-live-scale20-phase-shift-20260611t125720z-policy3/expert-4-797bf99ffd-86cbz to emu-worker-10
4s          Normal    Scheduled           pod/expert-0-98fcb68dd-bw2g9       Successfully assigned moe-live-scale20-phase-shift-20260611t125720z-policy3/expert-0-98fcb68dd-bw2g9 to emu-worker-1
4s          Normal    Scheduled           pod/expert-3-857c6f9986-nt5h5      Successfully assigned moe-live-scale20-phase-shift-20260611t125720z-policy3/expert-3-857c6f9986-nt5h5 to emu-worker-2
5s          Normal    Scheduled           pod/tokenizer-6944665fcb-g46v6     Successfully assigned moe-live-scale20-phase-shift-20260611t125720z-policy3/tokenizer-6944665fcb-g46v6 to emu-worker-8
4s          Normal    Scheduled           pod/expert-2-7b58bb647d-jhg2d      Successfully assigned moe-live-scale20-phase-shift-20260611t125720z-policy3/expert-2-7b58bb647d-jhg2d to emu-worker-9
4s          Normal    Scheduled           pod/expert-5-64d77b8746-pljtx      Successfully assigned moe-live-scale20-phase-shift-20260611t125720z-policy3/expert-5-64d77b8746-pljtx to emu-worker-8
5s          Normal    Scheduled           pod/frontend-55ff965796-4tb8j      Successfully assigned moe-live-scale20-phase-shift-20260611t125720z-policy3/frontend-55ff965796-4tb8j to emu-worker-10
5s          Normal    Scheduled           pod/cache-66b8796d9d-phjzh         Successfully assigned moe-live-scale20-phase-shift-20260611t125720z-policy3/cache-66b8796d9d-phjzh to emu-worker-4
5s          Normal    Scheduled           pod/aggregator-65896858cb-29zml    Successfully assigned moe-live-scale20-phase-shift-20260611t125720z-policy3/aggregator-65896858cb-29zml to emu-worker-1
5s          Normal    Scheduled           pod/router-798f47c596-mdnmn        Successfully assigned moe-live-scale20-phase-shift-20260611t125720z-policy3/router-798f47c596-mdnmn to emu-worker-1
4s          Normal    Scheduled           pod/expert-1-79cffd84d-27r6c       Successfully assigned moe-live-scale20-phase-shift-20260611t125720z-policy3/expert-1-79cffd84d-27r6c to emu-worker-1
6s          Normal    ScalingReplicaSet   deployment/frontend                Scaled up replica set frontend-55ff965796 from 0 to 1
6s          Normal    SuccessfulCreate    replicaset/frontend-55ff965796     Created pod: frontend-55ff965796-4tb8j
5s          Normal    SuccessfulCreate    replicaset/router-798f47c596       Created pod: router-798f47c596-mdnmn
5s          Normal    SuccessfulCreate    replicaset/aggregator-65896858cb   Created pod: aggregator-65896858cb-29zml
5s          Normal    ScalingReplicaSet   deployment/cache                   Scaled up replica set cache-66b8796d9d from 0 to 1
5s          Normal    SuccessfulCreate    replicaset/cache-66b8796d9d        Created pod: cache-66b8796d9d-phjzh
5s          Normal    SuccessfulCreate    replicaset/expert-0-98fcb68dd      Created pod: expert-0-98fcb68dd-bw2g9
5s          Normal    ScalingReplicaSet   deployment/expert-0                Scaled up replica set expert-0-98fcb68dd from 0 to 1
5s          Normal    ScalingReplicaSet   deployment/aggregator              Scaled up replica set aggregator-65896858cb from 0 to 1
5s          Normal    ScalingReplicaSet   deployment/tokenizer               Scaled up replica set tokenizer-6944665fcb from 0 to 1
5s          Normal    SuccessfulCreate    replicaset/expert-2-7b58bb647d     Created pod: expert-2-7b58bb647d-jhg2d
5s          Normal    ScalingReplicaSet   deployment/expert-3                Scaled up replica set expert-3-857c6f9986 from 0 to 1
5s          Normal    SuccessfulCreate    replicaset/expert-1-79cffd84d      Created pod: expert-1-79cffd84d-27r6c
