LAST SEEN   TYPE      REASON              OBJECT                             MESSAGE
4s          Normal    Scheduled           pod/expert-0-7985f6d469-rjncz      Successfully assigned moe-live-scale20-phase-shift-20260611t125720z-policy2/expert-0-7985f6d469-rjncz to emu-worker-1
6s          Normal    Scheduled           pod/aggregator-55877c748c-ld5zs    Successfully assigned moe-live-scale20-phase-shift-20260611t125720z-policy2/aggregator-55877c748c-ld5zs to emu-worker-1
3s          Normal    Scheduled           pod/expert-3-8bb6d94c9-rwfhn       Successfully assigned moe-live-scale20-phase-shift-20260611t125720z-policy2/expert-3-8bb6d94c9-rwfhn to emu-worker-4
6s          Normal    Scheduled           pod/tokenizer-6cc6c9c4f9-w6sqj     Successfully assigned moe-live-scale20-phase-shift-20260611t125720z-policy2/tokenizer-6cc6c9c4f9-w6sqj to emu-worker-1
3s          Normal    Scheduled           pod/expert-5-69f594747f-6zc4w      Successfully assigned moe-live-scale20-phase-shift-20260611t125720z-policy2/expert-5-69f594747f-6zc4w to emu-worker-3
4s          Normal    Scheduled           pod/expert-1-66b4c4f79c-p475r      Successfully assigned moe-live-scale20-phase-shift-20260611t125720z-policy2/expert-1-66b4c4f79c-p475r to emu-worker-1
4s          Normal    Scheduled           pod/cache-58c94bf84c-822n7         Successfully assigned moe-live-scale20-phase-shift-20260611t125720z-policy2/cache-58c94bf84c-822n7 to emu-worker-6
6s          Normal    Scheduled           pod/frontend-6699859f77-xwwqj      Successfully assigned moe-live-scale20-phase-shift-20260611t125720z-policy2/frontend-6699859f77-xwwqj to emu-worker-1
3s          Normal    Scheduled           pod/expert-2-75c5d96787-4cmjf      Successfully assigned moe-live-scale20-phase-shift-20260611t125720z-policy2/expert-2-75c5d96787-4cmjf to emu-worker-7
6s          Normal    Scheduled           pod/router-7d589868f5-6584f        Successfully assigned moe-live-scale20-phase-shift-20260611t125720z-policy2/router-7d589868f5-6584f to emu-worker-1
3s          Normal    Scheduled           pod/expert-4-5ccdc55895-p6hj5      Successfully assigned moe-live-scale20-phase-shift-20260611t125720z-policy2/expert-4-5ccdc55895-p6hj5 to emu-worker-9
7s          Normal    SuccessfulCreate    replicaset/aggregator-55877c748c   Created pod: aggregator-55877c748c-ld5zs
7s          Normal    ScalingReplicaSet   deployment/frontend                Scaled up replica set frontend-6699859f77 from 0 to 1
7s          Normal    SuccessfulCreate    replicaset/tokenizer-6cc6c9c4f9    Created pod: tokenizer-6cc6c9c4f9-w6sqj
7s          Normal    SuccessfulCreate    replicaset/router-7d589868f5       Created pod: router-7d589868f5-6584f
7s          Normal    ScalingReplicaSet   deployment/router                  Scaled up replica set router-7d589868f5 from 0 to 1
7s          Normal    ScalingReplicaSet   deployment/aggregator              Scaled up replica set aggregator-55877c748c from 0 to 1
7s          Normal    SuccessfulCreate    replicaset/frontend-6699859f77     Created pod: frontend-6699859f77-xwwqj
7s          Normal    ScalingReplicaSet   deployment/tokenizer               Scaled up replica set tokenizer-6cc6c9c4f9 from 0 to 1
5s          Normal    SuccessfulCreate    replicaset/expert-1-66b4c4f79c     Created pod: expert-1-66b4c4f79c-p475r
5s          Normal    ScalingReplicaSet   deployment/expert-0                Scaled up replica set expert-0-7985f6d469 from 0 to 1
5s          Normal    ScalingReplicaSet   deployment/cache                   Scaled up replica set cache-58c94bf84c from 0 to 1
5s          Normal    SuccessfulCreate    replicaset/cache-58c94bf84c        Created pod: cache-58c94bf84c-822n7
5s          Normal    SuccessfulCreate    replicaset/expert-0-7985f6d469     Created pod: expert-0-7985f6d469-rjncz
5s          Normal    ScalingReplicaSet   deployment/expert-1                Scaled up replica set expert-1-66b4c4f79c from 0 to 1
4s          Normal    SuccessfulCreate    replicaset/expert-5-69f594747f     Created pod: expert-5-69f594747f-6zc4w
4s          Normal    Pulled              pod/router-7d589868f5-6584f        Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    Pulled              pod/aggregator-55877c748c-ld5zs    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    Pulled              pod/cache-58c94bf84c-822n7         Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    SuccessfulCreate    replicaset/expert-2-75c5d96787     Created pod: expert-2-75c5d96787-4cmjf
4s          Normal    ScalingReplicaSet   deployment/expert-2                Scaled up replica set expert-2-75c5d96787 from 0 to 1
4s          Normal    Created             pod/cache-58c94bf84c-822n7         Container created
4s          Normal    Started             pod/cache-58c94bf84c-822n7         Container started
4s          Normal    Started             pod/frontend-6699859f77-xwwqj      Container started
4s          Normal    Created             pod/frontend-6699859f77-xwwqj      Container created
4s          Normal    SuccessfulCreate    replicaset/expert-3-8bb6d94c9      Created pod: expert-3-8bb6d94c9-rwfhn
4s          Normal    ScalingReplicaSet   deployment/expert-3                Scaled up replica set expert-3-8bb6d94c9 from 0 to 1
4s          Normal    Pulled              pod/frontend-6699859f77-xwwqj      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    ScalingReplicaSet   deployment/expert-5                Scaled up replica set expert-5-69f594747f from 0 to 1
4s          Normal    ScalingReplicaSet   deployment/expert-4                Scaled up replica set expert-4-5ccdc55895 from 0 to 1
4s          Normal    SuccessfulCreate    replicaset/expert-4-5ccdc55895     Created pod: expert-4-5ccdc55895-p6hj5
3s          Normal    Started             pod/expert-3-8bb6d94c9-rwfhn       Container started
3s          Normal    Created             pod/expert-2-75c5d96787-4cmjf      Container created
3s          Normal    Created             pod/expert-1-66b4c4f79c-p475r      Container created
3s          Normal    Pulled              pod/expert-5-69f594747f-6zc4w      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal    Created             pod/expert-5-69f594747f-6zc4w      Container created
3s          Normal    Started             pod/expert-5-69f594747f-6zc4w      Container started
3s          Normal    Pulled              pod/expert-1-66b4c4f79c-p475r      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal    Started             pod/expert-4-5ccdc55895-p6hj5      Container started
3s          Normal    Created             pod/expert-3-8bb6d94c9-rwfhn       Container created
3s          Normal    Started             pod/expert-1-66b4c4f79c-p475r      Container started
3s          Normal    Created             pod/expert-4-5ccdc55895-p6hj5      Container created
3s          Normal    Started             pod/tokenizer-6cc6c9c4f9-w6sqj     Container started
3s          Normal    Pulled              pod/expert-4-5ccdc55895-p6hj5      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal    Pulled              pod/expert-0-7985f6d469-rjncz      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal    Pulled              pod/expert-3-8bb6d94c9-rwfhn       Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal    Pulled              pod/expert-2-75c5d96787-4cmjf      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal    Created             pod/router-7d589868f5-6584f        Container created
3s          Normal    Started             pod/router-7d589868f5-6584f        Container started
3s          Normal    Created             pod/aggregator-55877c748c-ld5zs    Container created
3s          Normal    Started             pod/expert-2-75c5d96787-4cmjf      Container started
3s          Normal    Started             pod/aggregator-55877c748c-ld5zs    Container started
3s          Normal    Pulled              pod/tokenizer-6cc6c9c4f9-w6sqj     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal    Created             pod/tokenizer-6cc6c9c4f9-w6sqj     Container created
2s          Normal    Created             pod/expert-0-7985f6d469-rjncz      Container created
2s          Warning   Unhealthy           pod/expert-1-66b4c4f79c-p475r      Readiness probe failed: Get "http://192.168.65.25:8080/healthz": dial tcp 192.168.65.25:8080: connect: connection refused
2s          Normal    Started             pod/expert-0-7985f6d469-rjncz      Container started
