run_id,experiment_type,policy,metric,value,unit,source_file,source_column,status,notes
observability-istio-prometheus-20260521T074000Z,observability,run,latency_p50_ms,,ms,,,unavailable,metric not emitted by this run type
observability-istio-prometheus-20260521T074000Z,observability,run,latency_p95_ms,,ms,,,unavailable,metric not emitted by this run type
observability-istio-prometheus-20260521T074000Z,observability,run,latency_p99_ms,,ms,,,unavailable,metric not emitted by this run type
observability-istio-prometheus-20260521T074000Z,observability,run,throughput_rps,,requests/s,,,unavailable,metric not emitted by this run type
observability-istio-prometheus-20260521T074000Z,observability,run,sla_violations,,count,,,unavailable,metric not emitted by this run type
observability-istio-prometheus-20260521T074000Z,observability,run,sla_violation_rate,,ratio,,,unavailable,metric not emitted by this run type
observability-istio-prometheus-20260521T074000Z,observability,run,scheduler_decision_time_ms,,ms,,,unavailable,metric not emitted by this run type
observability-istio-prometheus-20260521T074000Z,observability,run,gda_build_time_ms,,ms,,,unavailable,metric not emitted by this run type
observability-istio-prometheus-20260521T074000Z,observability,run,ndm_injection_time_ms,,ms,,,unavailable,metric not emitted by this run type
observability-istio-prometheus-20260521T074000Z,observability,run,cpu_overhead_pct,,percent,,,unavailable,metric not emitted by this run type
observability-istio-prometheus-20260521T074000Z,observability,run,memory_overhead_mb,,MiB,,,unavailable,metric not emitted by this run type
observability-istio-prometheus-20260521T074000Z,observability,run,migration_count,,count,,,unavailable,metric not emitted by this run type
observability-istio-prometheus-20260521T074000Z,observability,run,network_target_vs_measured_error,,unitless,,,unavailable,metric not emitted by this run type
observability-istio-prometheus-20260521T074000Z,observability,run,placement_cost_reduction_pct,,percent,,,unavailable,metric not emitted by this run type
