step,time_s,p_read_home,p_compose_post,p_read_user,qps_read_home,qps_compose_post,qps_read_user,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
10,50.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.023005,0.000000,0.003997,1.000000,0.00079947,1.035040,0.000000,12,0.492045,1.410549,,,105.176163,132.400000,0.794382,0.000000
11,55.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.974005,0.000000,0.047898,1.000000,0.00957962,1.035040,0.000000,12,0.492045,1.410549,,,105.981174,132.400000,0.800462,0.000000
12,60.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.017284,0.000000,0.764806,0.114639,0.15296128,1.035040,1.000000,12,0.483916,1.012120,,,128.189347,126.000000,1.017376,0.017376
13,65.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.011673,0.000000,0.005516,1.000000,0.00110319,1.035040,0.000000,12,0.483916,1.012120,,,96.453622,126.000000,0.765505,0.000000
14,70.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.011140,0.000000,0.000526,1.000000,0.00010529,1.035040,0.000000,12,0.483916,1.012120,,,98.354109,126.000000,0.780588,0.000000
15,75.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.072306,0.142857,0.088906,1.000000,0.01778117,1.035040,0.000000,14,0.509834,1.231596,,,100.352937,126.000000,0.796452,0.000000
16,80.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.984571,0.066667,0.810108,-0.311490,0.16202158,1.035040,1.000000,15,0.407598,0.608734,,,166.618184,151.600000,1.099065,0.099065
17,85.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.979682,0.000000,0.004965,1.000000,0.00099309,1.035040,0.000000,15,0.407598,0.608734,,,128.660555,151.600000,0.848684,0.000000
18,90.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.073806,0.000000,0.087655,1.000000,0.01753096,1.035040,0.000000,15,0.407598,0.608734,,,138.505910,151.600000,0.913627,0.000000
19,95.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.022094,0.200000,0.830156,-0.317733,0.16603125,1.035040,1.000000,12,0.483916,1.012120,,,132.950762,126.000000,1.055165,0.055165
20,100.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.003414,0.000000,0.018276,1.000000,0.00365528,1.035040,0.000000,12,0.483916,1.012120,,,99.775508,126.000000,0.791869,0.000000
21,105.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.018149,0.000000,0.014472,1.000000,0.00289448,1.035040,0.000000,12,0.483916,1.012120,,,93.598530,126.000000,0.742845,0.000000
22,110.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.022949,0.000000,0.004692,1.000000,0.00093848,1.035040,0.000000,12,0.483916,1.012120,,,96.038137,126.000000,0.762207,0.000000
23,115.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.083099,0.142857,0.087450,1.000000,0.01749009,1.035040,0.000000,14,0.509834,1.231596,,,101.722430,126.000000,0.807321,0.000000
24,120.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.009534,0.142857,0.099418,1.000000,0.01988355,1.035040,0.000000,12,0.483916,1.012120,,,103.947798,126.000000,0.824983,0.000000
25,125.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.010891,0.200000,0.827730,-0.317733,0.16554598,1.035040,1.000000,15,0.407598,0.608734,,,164.350946,151.600000,1.084109,0.084109
26,130.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.048170,0.066667,0.795933,-0.184187,0.15918663,1.035040,1.000000,14,0.508734,1.634325,,,145.456548,132.400000,1.098614,0.098614
27,135.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.044682,0.000000,0.003327,1.000000,0.00066544,1.035040,0.000000,14,0.508734,1.634325,,,104.036538,132.400000,0.785774,0.000000
28,140.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.085366,0.000000,0.037484,1.000000,0.00749675,1.035040,0.000000,14,0.508734,1.634325,,,109.666238,132.400000,0.828295,0.000000
29,145.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.073690,0.000000,0.010757,1.000000,0.00215148,1.035040,0.000000,14,0.508734,1.634325,,,110.379760,132.400000,0.833684,0.000000
30,150.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.024985,0.066667,0.795751,-0.184187,0.15915017,1.035040,1.000000,15,0.407598,0.608734,,,167.688998,151.600000,1.106128,0.106128
31,155.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.009218,0.000000,0.015383,1.000000,0.00307669,1.035040,0.000000,15,0.407598,0.608734,,,129.116658,151.600000,0.851693,0.000000
32,160.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.071654,0.066667,0.795507,-0.184187,0.15910144,1.035040,1.000000,14,0.508734,1.634325,,,142.351478,132.400000,1.075162,0.075162
33,165.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.085876,0.000000,0.013097,1.000000,0.00261947,1.035040,0.000000,14,0.508734,1.634325,,,108.226129,132.400000,0.817418,0.000000
34,170.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.988767,0.142857,0.125216,1.000000,0.02504320,1.035040,0.000000,12,0.492045,1.410549,,,111.005200,132.400000,0.838408,0.000000
35,175.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.057773,0.142857,0.101975,1.000000,0.02039494,1.035040,0.000000,14,0.508734,1.634325,,,112.054019,132.400000,0.846329,0.000000
36,180.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.069431,0.000000,0.010901,1.000000,0.00218026,1.035040,0.000000,14,0.508734,1.634325,,,107.781364,132.400000,0.814059,0.000000
37,185.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.045828,0.000000,0.022071,1.000000,0.00441414,1.035040,0.000000,14,0.508734,1.634325,,,108.371322,132.400000,0.818515,0.000000
38,190.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.000459,0.142857,0.080978,1.000000,0.01619559,1.035040,0.000000,12,0.492045,1.410549,,,112.308777,132.400000,0.848254,0.000000
39,195.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.055986,0.142857,0.089818,1.000000,0.01796358,1.035040,0.000000,14,0.508734,1.634325,,,107.571775,132.400000,0.812476,0.000000
40,200.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.046808,0.000000,0.008691,1.000000,0.00173822,1.035040,0.000000,14,0.508734,1.634325,,,104.560100,132.400000,0.789729,0.000000
41,205.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.990506,0.142857,0.090972,1.000000,0.01819437,1.035040,0.000000,12,0.492045,1.410549,,,106.638834,132.400000,0.805429,0.000000
42,210.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.032314,0.142857,0.078209,1.000000,0.01564173,1.035040,0.000000,14,0.508734,1.634325,,,110.648910,132.400000,0.835717,0.000000
43,215.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.987048,0.142857,0.081427,1.000000,0.01628533,1.035040,0.000000,12,0.492045,1.410549,,,107.143658,132.400000,0.809242,0.000000
44,220.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.965983,0.000000,0.021341,1.000000,0.00426826,1.035040,0.000000,12,0.492045,1.410549,,,106.444895,132.400000,0.803964,0.000000
45,225.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.991966,0.000000,0.026193,1.000000,0.00523858,1.035040,0.000000,12,0.492045,1.410549,,,106.350661,132.400000,0.803253,0.000000
46,230.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.988136,0.000000,0.003861,1.000000,0.00077217,1.035040,0.000000,12,0.492045,1.410549,,,104.873851,132.400000,0.792099,0.000000
47,235.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.990473,0.000000,0.002359,1.000000,0.00047188,1.035040,0.000000,12,0.492045,1.410549,,,102.495625,132.400000,0.774136,0.000000
48,240.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.011509,0.000000,0.020797,1.000000,0.00415931,1.035040,0.000000,12,0.492045,1.410549,,,102.821916,132.400000,0.776601,0.000000
49,245.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.026251,0.000000,0.762435,0.114639,0.15248691,1.035040,1.000000,12,0.483916,1.012120,,,133.976743,126.000000,1.063307,0.063307
50,250.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.034398,0.142857,0.041401,1.000000,0.00828030,1.035040,0.000000,14,0.509834,1.231596,,,96.542524,126.000000,0.766211,0.000000
51,255.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.031374,0.000000,0.002924,1.000000,0.00058470,1.035040,0.000000,14,0.509834,1.231596,,,98.032658,126.000000,0.778037,0.000000
52,260.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.028385,0.142857,0.036592,1.000000,0.00731845,1.035040,0.000000,12,0.483916,1.012120,,,100.360587,126.000000,0.796513,0.000000
53,265.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.003165,0.200000,0.827707,-0.317733,0.16554137,1.035040,1.000000,15,0.407598,0.608734,,,165.005952,151.600000,1.088430,0.088430
54,270.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.949807,0.000000,0.053191,1.000000,0.01063811,1.035040,0.000000,15,0.407598,0.608734,,,128.120961,151.600000,0.845125,0.000000
55,275.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.931652,0.000000,0.019114,1.000000,0.00382272,1.035040,0.000000,15,0.407598,0.608734,,,129.833177,151.600000,0.856419,0.000000
56,280.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.971103,0.000000,0.040624,1.000000,0.00812489,1.035040,0.000000,15,0.407598,0.608734,,,131.280552,151.600000,0.865967,0.000000
57,285.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.957878,0.000000,0.013619,1.000000,0.00272372,1.035040,0.000000,15,0.407598,0.608734,,,125.918433,151.600000,0.830597,0.000000
58,290.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.965184,0.200000,0.827675,-0.317733,0.16553508,1.035040,1.000000,12,0.483916,1.012120,,,133.125344,126.000000,1.056550,0.056550
59,295.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.901396,0.000000,0.066089,1.000000,0.01321789,1.035040,0.000000,12,0.483916,1.012120,,,91.745315,126.000000,0.728137,0.000000
60,300.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.905513,0.000000,0.004547,1.000000,0.00090930,1.035040,0.000000,12,0.483916,1.012120,,,100.553011,126.000000,0.798040,0.000000
61,305.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.972411,0.000000,0.068796,1.000000,0.01375923,1.035040,0.000000,12,0.483916,1.012120,,,97.215862,126.000000,0.771554,0.000000
62,310.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.934415,0.000000,0.039074,1.000000,0.00781483,1.035040,0.000000,12,0.483916,1.012120,,,99.572051,126.000000,0.790254,0.000000
63,315.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.937676,0.000000,0.003478,1.000000,0.00069566,1.035040,0.000000,12,0.483916,1.012120,,,91.697334,126.000000,0.727757,0.000000
64,320.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.871471,0.000000,0.070606,1.000000,0.01412116,1.035040,0.000000,12,0.483916,1.012120,,,95.489574,126.000000,0.757854,0.000000
65,325.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.895500,0.000000,0.026833,1.000000,0.00536659,1.035040,0.000000,12,0.483916,1.012120,,,95.077012,126.000000,0.754579,0.000000
66,330.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.940183,0.000000,0.047527,1.000000,0.00950534,1.035040,0.000000,12,0.483916,1.012120,,,97.082687,126.000000,0.770498,0.000000
67,335.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.907621,0.000000,0.034634,1.000000,0.00692689,1.035040,0.000000,12,0.483916,1.012120,,,91.948083,126.000000,0.729747,0.000000
68,340.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.935295,0.000000,0.029589,1.000000,0.00591775,1.035040,0.000000,12,0.483916,1.012120,,,95.530462,126.000000,0.758178,0.000000
69,345.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.849195,0.000000,0.092056,1.000000,0.01841119,1.035040,0.000000,12,0.483916,1.012120,,,101.663405,126.000000,0.806852,0.000000
70,350.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.868304,0.000000,0.022007,1.000000,0.00440135,1.035040,0.000000,12,0.483916,1.012120,,,87.084908,126.000000,0.691150,0.000000
71,355.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.896144,0.000000,0.031067,1.000000,0.00621333,1.035040,0.000000,12,0.483916,1.012120,,,90.116164,126.000000,0.715208,0.000000
72,360.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.853778,0.000000,0.047277,1.000000,0.00945531,1.035040,0.000000,12,0.483916,1.012120,,,89.696404,126.000000,0.711876,0.000000
73,365.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.881383,0.000000,0.031320,1.000000,0.00626407,1.035040,0.000000,12,0.483916,1.012120,,,91.663354,126.000000,0.727487,0.000000
74,370.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.851809,0.000000,0.033554,1.000000,0.00671084,1.035040,0.000000,12,0.483916,1.012120,,,88.817051,126.000000,0.704897,0.000000
75,375.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.800568,0.083333,0.080242,1.000000,0.01604838,1.035040,0.000000,11,0.470369,0.885130,,,92.860518,126.000000,0.736988,0.000000
76,380.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.791757,0.000000,0.011007,1.000000,0.00220133,1.035040,0.000000,11,0.470369,0.885130,,,90.438262,126.000000,0.717764,0.000000
77,385.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.873264,0.083333,0.112714,1.000000,0.02254281,1.035040,0.000000,12,0.483916,1.012120,,,98.041671,126.000000,0.778109,0.000000
78,390.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.779985,0.083333,0.125906,1.000000,0.02518125,1.035040,0.000000,11,0.470369,0.885130,,,96.307190,126.000000,0.764343,0.000000
79,395.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.780555,0.000000,0.000730,1.000000,0.00014596,1.035040,0.000000,11,0.470369,0.885130,,,92.333991,126.000000,0.732809,0.000000
80,400.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.787765,0.000000,0.009153,1.000000,0.00183055,1.035040,0.000000,11,0.470369,0.885130,,,90.017121,126.000000,0.714422,0.000000
81,405.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.818705,0.000000,0.037791,1.000000,0.00755823,1.035040,0.000000,11,0.470369,0.885130,,,90.968149,126.000000,0.721969,0.000000
82,410.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.825905,0.000000,0.008718,1.000000,0.00174364,1.035040,0.000000,11,0.470369,0.885130,,,92.966896,126.000000,0.737833,0.000000
83,415.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.781231,0.285714,0.845333,-0.482800,0.16906661,1.035040,1.000000,13,0.359476,0.446219,,,153.543391,151.600000,1.012819,0.012819
84,420.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.776680,0.000000,0.005826,1.000000,0.00116519,1.035040,0.000000,13,0.359476,0.446219,,,113.937708,151.600000,0.751568,0.000000
85,425.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.798954,0.000000,0.027879,1.000000,0.00557579,1.035040,0.000000,13,0.359476,0.446219,,,120.918828,151.600000,0.797618,0.000000
86,430.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.741205,0.000000,0.072281,1.000000,0.01445622,1.035040,0.000000,13,0.359476,0.446219,,,116.523675,151.600000,0.768626,0.000000
87,435.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.743995,0.000000,0.003750,1.000000,0.00075001,1.035040,0.000000,13,0.359476,0.446219,,,116.526802,151.600000,0.768646,0.000000
88,440.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.761439,0.000000,0.022910,1.000000,0.00458202,1.035040,0.000000,13,0.359476,0.446219,,,123.595777,151.600000,0.815276,0.000000
89,445.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.757271,0.000000,0.005474,1.000000,0.00109482,1.035040,0.000000,13,0.359476,0.446219,,,117.720760,151.600000,0.776522,0.000000
90,450.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.691013,0.000000,0.087496,1.000000,0.01749916,1.035040,0.000000,13,0.359476,0.446219,,,122.209368,151.600000,0.806130,0.000000
91,455.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.692046,0.428571,0.858597,-0.401222,0.17171933,1.035040,1.000000,9,0.460317,0.991502,,,127.195474,132.400000,0.960691,0.000000
92,460.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.688364,0.000000,0.005321,1.000000,0.00106420,1.035040,0.000000,9,0.460317,0.991502,,,93.467085,132.400000,0.705945,0.000000
93,465.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.740904,0.000000,0.070914,1.000000,0.01418278,1.035040,0.000000,9,0.460317,0.991502,,,98.989362,132.400000,0.747654,0.000000
94,470.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.731604,0.000000,0.012552,1.000000,0.00251040,1.035040,0.000000,9,0.460317,0.991502,,,92.192349,132.400000,0.696317,0.000000
95,475.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.753655,0.000000,0.029258,1.000000,0.00585165,1.035040,0.000000,9,0.460317,0.991502,,,93.343711,132.400000,0.705013,0.000000
96,480.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.727233,0.000000,0.035058,1.000000,0.00701168,1.035040,0.000000,9,0.460317,0.991502,,,94.690844,132.400000,0.715188,0.000000
97,485.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.670212,0.000000,0.078409,1.000000,0.01568173,1.035040,0.000000,9,0.460317,0.991502,,,92.694204,132.400000,0.700107,0.000000
98,490.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.715667,0.000000,0.063515,1.000000,0.01270297,1.035040,0.000000,9,0.460317,0.991502,,,99.015067,132.400000,0.747848,0.000000
99,495.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.732131,0.000000,0.022487,1.000000,0.00449741,1.035040,0.000000,9,0.460317,0.991502,,,89.958635,132.400000,0.679446,0.000000
100,500.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.663142,0.000000,0.094231,1.000000,0.01884611,1.035040,0.000000,9,0.460317,0.991502,,,91.094118,132.400000,0.688022,0.000000
101,505.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.624175,0.222222,0.123673,1.000000,0.02473462,1.035040,0.000000,7,0.424036,0.613440,,,92.271944,132.400000,0.696918,0.000000
102,510.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.655505,0.000000,0.047795,1.000000,0.00955903,1.035040,0.000000,7,0.424036,0.613440,,,92.421010,132.400000,0.698044,0.000000
103,515.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.641318,0.000000,0.021643,1.000000,0.00432869,1.035040,0.000000,7,0.424036,0.613440,,,95.071840,132.400000,0.718065,0.000000
104,520.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.625912,0.333333,0.848947,-0.367092,0.16978948,1.035040,1.000000,8,0.405064,0.403597,,,120.651863,126.000000,0.957554,0.000000
105,525.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.608204,0.000000,0.028292,1.000000,0.00565833,1.035040,0.000000,8,0.405064,0.403597,,,86.289763,126.000000,0.684839,0.000000
106,530.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.611738,0.000000,0.005777,1.000000,0.00115550,1.035040,0.000000,8,0.405064,0.403597,,,86.051946,126.000000,0.682952,0.000000
107,535.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.681498,0.111111,0.128563,1.000000,0.02571252,1.035040,0.000000,9,0.431472,0.587301,,,88.835729,126.000000,0.705045,0.000000
108,540.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.595878,0.111111,0.151156,1.000000,0.03023121,1.035040,0.000000,8,0.405064,0.403597,,,91.422021,126.000000,0.725572,0.000000
109,545.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.648350,0.000000,0.080932,1.000000,0.01618646,1.035040,0.000000,8,0.405064,0.403597,,,84.775584,126.000000,0.672822,0.000000
110,550.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.603863,0.000000,0.068617,1.000000,0.01372331,1.035040,0.000000,8,0.405064,0.403597,,,87.419279,126.000000,0.693804,0.000000
111,555.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.598985,0.000000,0.008078,1.000000,0.00161559,1.035040,0.000000,8,0.405064,0.403597,,,87.079621,126.000000,0.691108,0.000000
112,560.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.658355,0.571429,0.897756,-0.571651,0.17955128,1.035040,1.000000,12,0.333808,0.353061,,,153.419994,151.600000,1.012005,0.012005
113,565.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.602975,0.000000,0.084118,1.000000,0.01682370,1.035040,0.000000,12,0.333808,0.353061,,,115.751772,151.600000,0.763534,0.000000
114,570.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.588499,0.000000,0.024007,1.000000,0.00480140,1.035040,0.000000,12,0.333808,0.353061,,,110.093430,151.600000,0.726210,0.000000
115,575.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.612814,0.538462,0.885582,-0.527456,0.17711648,1.035040,1.000000,7,0.424036,0.613440,,,127.523562,132.400000,0.963169,0.000000
116,580.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.634234,0.538462,0.886829,-0.527456,0.17736580,1.035040,1.000000,12,0.333808,0.353061,,,149.597394,151.600000,0.986790,0.000000
117,585.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.614793,0.571429,0.895884,-0.571651,0.17917687,1.035040,1.000000,8,0.405064,0.403597,,,118.640954,126.000000,0.941595,0.000000
118,590.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.646146,0.000000,0.048523,1.000000,0.00970467,1.035040,0.000000,8,0.405064,0.403597,,,86.998130,126.000000,0.690461,0.000000
119,595.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.598340,0.000000,0.073986,1.000000,0.01479726,1.035040,0.000000,8,0.405064,0.403597,,,84.900521,126.000000,0.673814,0.000000
120,600.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.608840,0.000000,0.017245,1.000000,0.00344902,1.035040,0.000000,8,0.405064,0.403597,,,84.036203,126.000000,0.666954,0.000000
121,605.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.626592,0.000000,0.028331,1.000000,0.00566618,1.035040,0.000000,8,0.405064,0.403597,,,83.837874,126.000000,0.665380,0.000000
122,610.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.599695,0.000000,0.042926,1.000000,0.00858525,1.035040,0.000000,8,0.405064,0.403597,,,84.209862,126.000000,0.668332,0.000000
123,615.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.624113,0.000000,0.039126,1.000000,0.00782512,1.035040,0.000000,8,0.405064,0.403597,,,83.426607,126.000000,0.662116,0.000000
124,620.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.598189,0.000000,0.041538,1.000000,0.00830758,1.035040,0.000000,8,0.405064,0.403597,,,80.225595,126.000000,0.636711,0.000000
125,625.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.564165,0.125000,0.089283,1.000000,0.01785656,1.035040,0.000000,7,0.372128,0.180609,,,87.555991,126.000000,0.694889,0.000000
126,630.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.562668,0.000000,0.002653,1.000000,0.00053068,1.035040,0.000000,7,0.372128,0.180609,,,78.548777,126.000000,0.623403,0.000000
127,635.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.628368,0.444444,0.871257,-0.334746,0.17425133,1.035040,1.000000,7,0.424036,0.613440,,,128.977209,132.400000,0.974148,0.000000
