step,time_s,source,destination,weight
0,0.0,compose-post-service,home-timeline-service,6.901945
0,0.0,compose-post-service,post-storage-service,7.887937
0,0.0,compose-post-service,user-service,5.915953
0,0.0,compose-post-service,user-timeline-service,5.915953
0,0.0,home-timeline-service,post-storage-service,56.201554
0,0.0,home-timeline-service,social-graph-service,43.712320
0,0.0,home-timeline-service,user-service,31.223085
0,0.0,nginx-thrift,compose-post-service,9.859922
0,0.0,nginx-thrift,home-timeline-service,62.446171
0,0.0,nginx-thrift,user-timeline-service,9.859922
0,0.0,user-timeline-service,post-storage-service,8.380933
0,0.0,user-timeline-service,user-service,5.422957
1,5.0,compose-post-service,home-timeline-service,7.017065
1,5.0,compose-post-service,post-storage-service,8.019503
1,5.0,compose-post-service,user-service,6.014627
1,5.0,compose-post-service,user-timeline-service,6.014627
1,5.0,home-timeline-service,post-storage-service,57.138957
1,5.0,home-timeline-service,social-graph-service,44.441411
1,5.0,home-timeline-service,user-service,31.743865
1,5.0,nginx-thrift,compose-post-service,10.024378
1,5.0,nginx-thrift,home-timeline-service,63.487730
1,5.0,nginx-thrift,user-timeline-service,10.024378
1,5.0,user-timeline-service,post-storage-service,8.520722
1,5.0,user-timeline-service,user-service,5.513408
2,10.0,compose-post-service,home-timeline-service,7.267409
2,10.0,compose-post-service,post-storage-service,8.305610
2,10.0,compose-post-service,user-service,6.229207
2,10.0,compose-post-service,user-timeline-service,6.229207
2,10.0,home-timeline-service,post-storage-service,59.177469
2,10.0,home-timeline-service,social-graph-service,46.026921
2,10.0,home-timeline-service,user-service,32.876372
2,10.0,nginx-thrift,compose-post-service,10.382012
2,10.0,nginx-thrift,home-timeline-service,65.752744
2,10.0,nginx-thrift,user-timeline-service,10.382012
2,10.0,user-timeline-service,post-storage-service,8.824710
2,10.0,user-timeline-service,user-service,5.710107
3,15.0,compose-post-service,home-timeline-service,7.524623
3,15.0,compose-post-service,post-storage-service,8.599569
3,15.0,compose-post-service,user-service,6.449677
3,15.0,compose-post-service,user-timeline-service,6.449677
3,15.0,home-timeline-service,post-storage-service,61.271929
3,15.0,home-timeline-service,social-graph-service,47.655945
3,15.0,home-timeline-service,user-service,34.039961
3,15.0,nginx-thrift,compose-post-service,10.749461
3,15.0,nginx-thrift,home-timeline-service,68.079921
3,15.0,nginx-thrift,user-timeline-service,10.749461
3,15.0,user-timeline-service,post-storage-service,9.137042
3,15.0,user-timeline-service,user-service,5.912204
4,20.0,compose-post-service,home-timeline-service,7.148499
4,20.0,compose-post-service,post-storage-service,8.169713
4,20.0,compose-post-service,user-service,6.127285
4,20.0,compose-post-service,user-timeline-service,6.127285
4,20.0,home-timeline-service,post-storage-service,58.209206
4,20.0,home-timeline-service,social-graph-service,45.273827
4,20.0,home-timeline-service,user-service,32.338448
4,20.0,nginx-thrift,compose-post-service,10.212141
4,20.0,nginx-thrift,home-timeline-service,64.676896
4,20.0,nginx-thrift,user-timeline-service,10.212141
4,20.0,user-timeline-service,post-storage-service,8.680320
4,20.0,user-timeline-service,user-service,5.616678
5,25.0,compose-post-service,home-timeline-service,7.163477
5,25.0,compose-post-service,post-storage-service,8.186831
5,25.0,compose-post-service,user-service,6.140123
5,25.0,compose-post-service,user-timeline-service,6.140123
5,25.0,home-timeline-service,post-storage-service,58.331168
5,25.0,home-timeline-service,social-graph-service,45.368686
5,25.0,home-timeline-service,user-service,32.406204
5,25.0,nginx-thrift,compose-post-service,10.233538
5,25.0,nginx-thrift,home-timeline-service,64.812408
5,25.0,nginx-thrift,user-timeline-service,10.233538
5,25.0,user-timeline-service,post-storage-service,8.698507
5,25.0,user-timeline-service,user-service,5.628446
6,30.0,compose-post-service,home-timeline-service,7.287292
6,30.0,compose-post-service,post-storage-service,8.328334
6,30.0,compose-post-service,user-service,6.246250
6,30.0,compose-post-service,user-timeline-service,6.246250
6,30.0,home-timeline-service,post-storage-service,9.369375
6,30.0,home-timeline-service,social-graph-service,7.287292
6,30.0,home-timeline-service,user-service,5.205209
6,30.0,nginx-thrift,compose-post-service,10.410417
6,30.0,nginx-thrift,home-timeline-service,10.410417
