step,time_s,p_read_home,p_compose_post,p_read_user,qps_read_home,qps_compose_post,qps_read_user,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
22,110.000,0.659739,0.221497,0.118765,59.376474,19.934708,10.688818,0.988764,0.000000,0.005417,1.000000,0.00108345,1.242603,0.000000,15,0.408196,1.286203,,,100.009093,130.047517,0.769020,0.000000
23,115.000,0.657965,0.222440,0.119595,59.216884,20.019598,10.763519,1.049319,0.000000,0.058029,1.000000,0.01160584,1.246131,0.000000,15,0.406498,1.285362,,,104.572801,130.093545,0.803828,0.000000
24,120.000,0.656197,0.223380,0.120423,59.057746,20.104204,10.838051,0.976346,0.000000,0.069229,1.000000,0.01384578,1.249628,0.000000,15,0.404806,1.284500,,,106.688932,130.139430,0.819805,0.000000
25,125.000,0.654434,0.224317,0.121249,58.899060,20.188525,10.912415,0.978481,0.000000,0.003116,1.000000,0.00062320,1.253096,0.000000,15,0.403121,1.283618,,,98.573826,130.185168,0.757182,0.000000
26,130.000,0.652676,0.225251,0.122073,58.740827,20.272559,10.986613,1.016724,0.000000,0.037937,1.000000,0.00758738,1.256533,0.000000,15,0.401441,1.282715,,,108.411705,130.230761,0.832459,0.000000
27,135.000,0.650923,0.226181,0.122896,58.583049,20.356304,11.060647,1.014388,0.000000,0.003902,1.000000,0.00078035,1.259941,0.000000,15,0.399767,1.281791,,,100.478881,130.276207,0.771276,0.000000
28,140.000,0.649175,0.227108,0.123717,58.425724,20.439758,11.134518,1.056411,0.000000,0.040097,1.000000,0.00801949,1.263319,0.000000,15,0.398099,1.280846,,,106.276146,130.321506,0.815492,0.000000
29,145.000,0.647432,0.228032,0.124536,58.268854,20.522919,11.208226,1.046261,0.000000,0.009280,1.000000,0.00185606,1.266667,0.000000,15,0.396437,1.279880,,,106.942822,130.366656,0.820323,0.000000
30,150.000,0.645694,0.228953,0.125353,58.112440,20.605785,11.281775,0.999268,0.000000,0.044600,1.000000,0.00891998,1.269987,0.000000,15,0.394781,1.278892,,,105.554760,130.411657,0.809397,0.000000
31,155.000,0.643961,0.229871,0.126168,57.956481,20.688355,11.355164,0.985399,0.000000,0.013556,1.000000,0.00271129,1.273278,0.000000,15,0.393131,1.277882,,,100.265110,130.456509,0.768571,0.000000
32,160.000,0.642233,0.230785,0.126982,57.800978,20.770626,11.428396,1.049918,0.000000,0.061758,1.000000,0.01235168,1.276540,0.000000,15,0.391487,1.276850,,,107.109756,130.501211,0.820757,0.000000
33,165.000,0.640510,0.231696,0.127794,57.645932,20.852596,11.501472,1.066408,0.000000,0.015782,1.000000,0.00315649,1.279774,0.000000,15,0.389849,1.275796,,,105.529294,130.545762,0.808370,0.000000
34,170.000,0.638793,0.232603,0.128604,57.491343,20.934264,11.574393,0.971749,0.000000,0.088470,1.000000,0.01769392,1.282980,0.000000,15,0.388217,1.274720,,,106.807722,130.590161,0.817885,0.000000
35,175.000,0.637080,0.233507,0.129413,57.337211,21.015628,11.647161,1.043388,0.000000,0.068959,1.000000,0.01379175,1.286158,0.000000,15,0.386590,1.273620,,,108.135903,130.634408,0.827775,0.000000
36,180.000,0.635373,0.234408,0.130220,57.183536,21.096687,11.719777,1.057858,0.000000,0.013994,1.000000,0.00279885,1.289308,0.000000,15,0.384970,1.272498,,,105.618661,130.678503,0.808233,0.000000
37,185.000,0.633670,0.235305,0.131025,57.030319,21.177438,11.792243,1.037245,0.000000,0.019173,1.000000,0.00383470,1.292430,0.000000,15,0.383355,1.271353,,,106.143834,130.722444,0.811979,0.000000
38,190.000,0.631973,0.236199,0.131828,56.877561,21.257880,11.864559,0.995041,0.000000,0.040384,1.000000,0.00807687,1.295525,0.000000,15,0.381746,1.270184,,,108.642108,130.766231,0.830812,0.000000
39,195.000,0.630281,0.237089,0.132630,56.725261,21.338011,11.936729,1.053908,0.000000,0.056153,1.000000,0.01123067,1.298594,0.000000,15,0.380143,1.268991,,,104.369624,130.809864,0.797873,0.000000
40,200.000,0.628594,0.237976,0.133431,56.573419,21.417829,12.008752,1.048241,0.000000,0.005180,1.000000,0.00103597,1.301635,0.000000,15,0.378546,1.267775,,,102.894111,130.853341,0.786332,0.000000
41,205.000,0.626912,0.238859,0.134229,56.422036,21.497334,12.080630,0.995619,0.000000,0.049904,1.000000,0.00998079,1.304650,0.000000,15,0.376955,1.266535,,,103.564527,130.896663,0.791193,0.000000
42,210.000,0.625235,0.239739,0.135026,56.271111,21.576523,12.152366,1.041273,0.000000,0.044141,1.000000,0.00882810,1.307638,0.000000,15,0.375369,1.265271,,,108.074620,130.939829,0.825376,0.000000
43,215.000,0.623563,0.240615,0.135822,56.120646,21.655394,12.223960,1.000016,0.000000,0.039325,1.000000,0.00786502,1.310600,0.000000,15,0.373789,1.263982,,,104.464746,130.982837,0.797545,0.000000
44,220.000,0.621896,0.241488,0.136616,55.970639,21.733947,12.295414,0.983120,0.000000,0.016594,1.000000,0.00331888,1.313536,0.000000,15,0.372215,1.262668,,,105.650196,131.025689,0.806332,0.000000
45,225.000,0.620234,0.242358,0.137408,55.821092,21.812179,12.366729,1.013427,0.000000,0.030202,1.000000,0.00604034,1.316446,0.000000,15,0.370647,1.261329,,,106.163455,131.068383,0.809985,0.000000
46,230.000,0.618578,0.243223,0.138199,55.672004,21.890089,12.437907,1.014075,0.000000,0.003201,1.000000,0.00064026,1.319330,0.000000,15,0.369085,1.259965,,,104.725505,131.110918,0.798755,0.000000
47,235.000,0.616926,0.244085,0.138988,55.523374,21.967676,12.508949,1.021038,0.000000,0.007120,1.000000,0.00142394,1.322189,0.000000,15,0.367528,1.258576,,,102.833205,131.153295,0.784069,0.000000
48,240.000,0.615280,0.244944,0.139776,55.375204,22.044939,12.579857,1.046846,0.000000,0.024945,1.000000,0.00498906,1.325023,0.000000,15,0.365978,1.257162,,,103.377935,131.195512,0.787969,0.000000
49,245.000,0.613639,0.245799,0.140563,55.227493,22.121875,12.650633,1.066501,0.000000,0.018722,1.000000,0.00374449,1.327832,0.000000,15,0.364432,1.255721,,,109.849829,131.237570,0.837030,0.000000
50,250.000,0.612003,0.246650,0.141348,55.080241,22.198483,12.721277,1.079696,0.000000,0.012515,1.000000,0.00250292,1.330616,0.000000,15,0.362893,1.254254,,,104.157592,131.279468,0.793404,0.000000
51,255.000,0.610372,0.247497,0.142131,54.933447,22.274762,12.791791,1.081854,0.000000,0.003023,1.000000,0.00060467,1.333375,0.000000,15,0.361359,1.252761,,,107.187469,131.321204,0.816224,0.000000
52,260.000,0.608746,0.248341,0.142913,54.787112,22.350711,12.862177,1.084175,0.000000,0.003005,1.000000,0.00060091,1.336110,0.000000,15,0.359831,1.251242,,,108.302804,131.362780,0.824456,0.000000
53,265.000,0.607125,0.249181,0.143694,54.641236,22.426328,12.932436,1.064388,0.000000,0.017964,1.000000,0.00359288,1.338821,0.000000,15,0.358309,1.249696,,,105.455801,131.404194,0.802530,0.000000
54,270.000,0.605509,0.250018,0.144473,54.495818,22.501611,13.002570,1.016580,0.000000,0.044640,1.000000,0.00892793,1.341508,0.000000,15,0.356792,1.248123,,,104.678008,131.445446,0.796361,0.000000
55,275.000,0.603898,0.250851,0.145251,54.350859,22.576561,13.072581,1.004089,0.000000,0.012002,1.000000,0.00240050,1.344170,0.000000,15,0.355281,1.246522,,,106.937391,131.486536,0.813295,0.000000
56,280.000,0.602293,0.251680,0.146027,54.206357,22.651174,13.142469,1.049312,0.000000,0.043371,1.000000,0.00867413,1.346810,0.000000,15,0.353776,1.244894,,,108.696267,131.527463,0.826415,0.000000
57,285.000,0.600692,0.252505,0.146803,54.062313,22.725451,13.212236,1.041961,0.000000,0.006723,1.000000,0.00134461,1.349425,0.000000,15,0.352276,1.243239,,,103.350235,131.568226,0.785526,0.000000
58,290.000,0.599097,0.253327,0.147576,53.918727,22.799389,13.281884,1.055239,0.000000,0.012862,1.000000,0.00257231,1.352018,0.000000,15,0.350782,1.241556,,,108.276831,131.608827,0.822717,0.000000
59,295.000,0.597507,0.254144,0.148349,53.775598,22.872988,13.351415,0.997514,0.000000,0.054438,1.000000,0.01088766,1.354587,0.000000,15,0.349293,1.239845,,,102.355092,131.649263,0.777483,0.000000
60,300.000,0.595921,0.254958,0.149120,53.632925,22.946246,13.420829,1.007780,0.000000,0.010463,1.000000,0.00209254,1.357133,0.000000,15,0.347810,1.238105,,,112.258851,131.689535,0.852451,0.000000
61,305.000,0.594341,0.255768,0.149890,53.490710,23.019162,13.490129,1.080907,0.000000,0.067912,1.000000,0.01358238,1.359657,0.000000,15,0.346333,1.236337,,,109.138163,131.729642,0.828501,0.000000
62,310.000,0.592766,0.256575,0.150659,53.348950,23.091735,13.559315,1.049215,0.000000,0.029053,1.000000,0.00581065,1.362158,0.000000,15,0.344861,1.234540,,,111.296035,131.769584,0.844626,0.000000
63,315.000,0.591196,0.257377,0.151427,53.207646,23.163963,13.628390,1.058849,0.000000,0.009369,1.000000,0.00187375,1.364636,0.000000,15,0.343395,1.232715,,,104.452365,131.809360,0.792450,0.000000
64,320.000,0.589631,0.258176,0.152193,53.066798,23.235847,13.697355,0.999078,0.000000,0.056193,1.000000,0.01123864,1.367093,0.000000,15,0.341934,1.230860,,,107.471589,131.848971,0.815111,0.000000
65,325.000,0.588071,0.258971,0.152958,52.926405,23.307384,13.766211,1.029597,0.000000,0.029903,1.000000,0.00598064,1.369527,0.000000,15,0.340478,1.228975,,,108.227367,131.888416,0.820598,0.000000
66,330.000,0.586516,0.259762,0.153722,52.786466,23.378573,13.834961,1.080821,0.000000,0.047648,1.000000,0.00952965,1.371940,0.000000,15,0.339028,1.227061,,,110.569833,131.927695,0.838109,0.000000
67,335.000,0.584966,0.260549,0.154484,52.646982,23.449414,13.903604,1.054841,0.000000,0.023777,1.000000,0.00475548,1.374331,0.000000,15,0.337584,1.225117,,,105.180328,131.966807,0.797021,0.000000
68,340.000,0.583422,0.261332,0.155246,52.507951,23.519905,13.972144,1.089136,0.000000,0.031743,1.000000,0.00634866,1.376700,0.000000,15,0.336145,1.223144,,,109.753655,132.005751,0.831431,0.000000
69,345.000,0.581882,0.262112,0.156006,52.369373,23.590045,14.040582,1.009688,0.000000,0.072704,1.000000,0.01454072,1.379048,0.000000,15,0.334711,1.221139,,,115.000031,132.044529,0.870919,0.000000
70,350.000,0.580347,0.262887,0.156766,52.231249,23.659833,14.108918,1.035471,0.000000,0.025154,1.000000,0.00503072,1.381375,0.000000,15,0.333283,1.219105,,,101.804908,132.083139,0.770764,0.000000
71,355.000,0.578818,0.263659,0.157524,52.093576,23.729269,14.177155,1.070004,0.000000,0.032523,1.000000,0.00650458,1.383681,0.000000,15,0.331860,1.217040,,,105.184798,132.121581,0.796121,0.000000
72,360.000,0.577293,0.264426,0.158281,51.956355,23.798351,14.245295,1.034341,0.000000,0.033083,1.000000,0.00661655,1.385966,0.000000,15,0.330442,1.214943,,,104.273995,132.159855,0.788999,0.000000
73,365.000,0.575773,0.265190,0.159037,51.819584,23.867078,14.313338,1.068653,0.000000,0.032354,1.000000,0.00647079,1.388230,0.000000,15,0.329030,1.212816,,,107.334743,132.197961,0.811924,0.000000
74,370.000,0.574258,0.265949,0.159792,51.683265,23.935449,14.381286,1.045784,0.000000,0.021154,0.989247,0.00423073,1.390474,0.000000,15,0.327641,1.210657,,,104.134945,132.235898,0.787494,0.000000
75,375.000,0.572749,0.266705,0.160546,51.547395,24.003464,14.449141,1.001239,0.000000,0.042355,1.000000,0.00847106,1.392698,0.000000,15,0.326262,1.208467,,,107.221755,132.273666,0.810605,0.000000
76,380.000,0.571244,0.267457,0.161299,51.411974,24.071121,14.516905,0.999106,0.000000,0.002963,1.000000,0.00059261,1.394902,0.000000,15,0.324889,1.206245,,,106.415239,132.311265,0.804280,0.000000
77,385.000,0.569744,0.268205,0.162051,51.277002,24.138420,14.584578,1.087269,0.000000,0.081313,1.000000,0.01626256,1.397085,0.000000,15,0.323521,1.203990,,,113.593290,132.348695,0.858288,0.000000
78,390.000,0.568250,0.268948,0.162802,51.142478,24.205359,14.652163,1.000617,0.000000,0.079472,1.000000,0.01589447,1.399249,0.000000,15,0.322159,1.201704,,,111.215789,132.385955,0.840088,0.000000
79,395.000,0.566760,0.269688,0.163552,51.008401,24.271938,14.719661,1.007777,0.000000,0.007345,1.000000,0.00146898,1.401393,0.000000,15,0.320802,1.199385,,,109.906441,132.423046,0.829965,0.000000
80,400.000,0.565275,0.270424,0.164301,50.874770,24.338156,14.787074,1.021534,0.000000,0.013704,1.000000,0.00274079,1.403518,0.000000,15,0.319450,1.197034,,,107.849191,132.459966,0.814202,0.000000
81,405.000,0.563795,0.271156,0.165049,50.741586,24.404012,14.854402,1.058971,0.000000,0.035582,1.000000,0.00711633,1.405623,0.000000,15,0.318103,1.194650,,,108.932271,132.496717,0.822151,0.000000
82,410.000,0.562321,0.271883,0.165796,50.608846,24.469505,14.921648,1.072611,0.000000,0.012950,1.000000,0.00259005,1.407709,0.000000,15,0.316762,1.192232,,,111.561363,132.533297,0.841761,0.000000
83,415.000,0.560851,0.272607,0.166542,50.476551,24.534635,14.988814,1.034314,0.000000,0.035479,1.000000,0.00709571,1.409776,0.000000,15,0.315426,1.189782,,,105.924757,132.569706,0.799012,0.000000
84,420.000,0.559386,0.273327,0.167288,50.344700,24.599400,15.055900,1.036070,0.000000,0.002840,1.000000,0.00056790,1.411824,0.000000,15,0.314096,1.187298,,,102.182761,132.605945,0.770575,0.000000
85,425.000,0.557925,0.274042,0.168032,50.213292,24.663801,15.122908,1.064574,0.000000,0.026999,1.000000,0.00539977,1.413854,0.000000,15,0.312770,1.184780,,,109.346219,132.642012,0.824371,0.000000
86,430.000,0.556470,0.274754,0.168776,50.082325,24.727835,15.189840,1.012971,0.000000,0.048256,1.000000,0.00965112,1.415865,0.000000,15,0.311450,1.182229,,,104.818816,132.677909,0.790025,0.000000
87,435.000,0.555020,0.275461,0.169519,49.951800,24.791502,15.256698,1.021818,0.000000,0.008882,1.000000,0.00177638,1.417857,0.000000,15,0.310135,1.179643,,,106.381555,132.713634,0.801587,0.000000
88,440.000,0.553575,0.276164,0.170261,49.821715,24.854803,15.323482,1.045223,0.000000,0.022611,1.000000,0.00452227,1.419831,0.000000,15,0.308825,1.177023,,,113.338458,132.749188,0.853779,0.000000
89,445.000,0.552134,0.276864,0.171002,49.692070,24.917735,15.390195,1.046913,0.000000,0.002805,0.996416,0.00056104,1.421787,0.000000,15,0.307551,1.174369,,,107.696931,132.784570,0.811065,0.000000
90,450.000,0.550698,0.277559,0.171743,49.562864,24.980298,15.456838,0.986403,0.000000,0.057591,1.000000,0.01151814,1.423726,0.000000,15,0.306305,1.171680,,,111.935615,132.819781,0.842763,0.000000
91,455.000,0.549268,0.278250,0.172482,49.434096,25.042491,15.523413,0.993070,0.000000,0.006929,1.000000,0.00138583,1.425646,0.000000,15,0.305064,1.168956,,,103.487950,132.854820,0.778955,0.000000
92,460.000,0.547842,0.278937,0.173221,49.305765,25.104315,15.589920,0.994899,0.000000,0.002791,1.000000,0.00055817,1.427549,0.000000,15,0.303828,1.166197,,,107.400290,132.889687,0.808191,0.000000
93,465.000,0.546421,0.279620,0.173960,49.177870,25.165767,15.656363,1.052824,0.000000,0.055220,1.000000,0.01104409,1.429434,0.000000,15,0.302597,1.163403,,,112.642213,132.924381,0.847416,0.000000
94,470.000,0.545005,0.280298,0.174697,49.050410,25.226848,15.722741,1.048776,0.000000,0.003725,1.000000,0.00074500,1.431301,0.000000,15,0.301370,1.160573,,,106.412877,132.958904,0.800344,0.000000
95,475.000,0.543593,0.280973,0.175434,48.923385,25.287557,15.789058,1.075938,0.000000,0.025449,1.000000,0.00508987,1.433152,0.000000,15,0.300149,1.157708,,,108.059733,132.993254,0.812520,0.000000
96,480.000,0.542187,0.281643,0.176170,48.796793,25.347893,15.855314,1.054483,0.000000,0.019738,1.000000,0.00394757,1.434985,0.000000,15,0.298932,1.154806,,,109.144786,133.027432,0.820468,0.000000
97,485.000,0.540785,0.282310,0.176906,48.670634,25.407856,15.921511,1.002277,0.000000,0.049313,1.000000,0.00986263,1.436802,0.000000,15,0.297719,1.151869,,,106.762836,133.061437,0.802357,0.000000
98,490.000,0.539388,0.282972,0.177641,48.544906,25.467444,15.987650,1.052392,0.000000,0.047814,1.000000,0.00956270,1.438602,0.000000,15,0.296512,1.148896,,,113.941123,133.095270,0.856087,0.000000
99,495.000,0.537996,0.283630,0.178375,48.419609,25.526658,16.053733,1.073354,0.000000,0.019726,1.000000,0.00394517,1.440385,0.000000,15,0.295309,1.145886,,,105.700379,133.128929,0.793970,0.000000
100,500.000,0.536608,0.284283,0.179108,48.294742,25.585497,16.119762,1.008696,0.000000,0.060052,1.000000,0.01201049,1.442151,0.000000,15,0.294111,1.142840,,,105.643467,133.162416,0.793343,0.000000
101,505.000,0.535226,0.284933,0.179842,48.170303,25.643959,16.185738,0.973888,0.000000,0.034317,1.000000,0.00686346,1.443901,0.000000,15,0.292917,1.139757,,,104.591565,133.195731,0.785247,0.000000
102,510.000,0.533848,0.285578,0.180574,48.046292,25.702046,16.251662,1.009200,0.000000,0.035178,1.000000,0.00703554,1.445635,0.000000,15,0.291729,1.136637,,,108.349523,133.228872,0.813259,0.000000
103,515.000,0.532475,0.286220,0.181306,47.922708,25.759755,16.317537,0.998813,0.000000,0.010102,1.000000,0.00202045,1.447352,0.000000,15,0.290544,1.133479,,,111.244462,133.261840,0.834781,0.000000
104,520.000,0.531106,0.286857,0.182037,47.799549,25.817088,16.383364,0.987020,0.000000,0.011619,1.000000,0.00232373,1.449054,0.000000,15,0.289365,1.130285,,,107.374504,133.294635,0.805543,0.000000
105,525.000,0.529742,0.287489,0.182768,47.676815,25.874042,16.449144,0.972734,0.000000,0.014288,1.000000,0.00285763,1.450740,0.000000,15,0.288190,1.127053,,,109.359509,133.327257,0.820234,0.000000
106,530.000,0.528383,0.288118,0.183499,47.554504,25.930617,16.514878,0.979496,0.000000,0.007087,0.996416,0.00141750,1.452410,0.000000,15,0.287022,1.123783,,,109.989157,133.359705,0.824756,0.000000
107,535.000,0.527029,0.288742,0.184229,47.432616,25.986814,16.580570,1.052283,0.000000,0.069342,1.000000,0.01386848,1.454064,0.000000,15,0.285863,1.120476,,,110.551377,133.391981,0.828771,0.000000
108,540.000,0.525679,0.289363,0.184958,47.311150,26.042631,16.646219,0.969486,0.000000,0.078516,1.000000,0.01570317,1.455703,0.000000,15,0.284709,1.117131,,,112.377612,133.424083,0.842259,0.000000
109,545.000,0.524334,0.289979,0.185687,47.190104,26.098069,16.711828,1.024575,0.000000,0.053937,1.000000,0.01078744,1.457327,0.000000,15,0.283559,1.113747,,,108.097879,133.456011,0.809989,0.000000
110,550.000,0.522994,0.290590,0.186416,47.069477,26.153126,16.777398,0.982493,0.000000,0.040903,1.000000,0.00818061,1.458935,0.000000,15,0.282413,1.110325,,,110.680189,133.487767,0.829141,0.000000
111,555.000,0.521659,0.291198,0.187144,46.949268,26.207802,16.842930,0.979805,0.000000,0.002856,1.000000,0.00057125,1.460529,0.000000,15,0.281272,1.106865,,,111.445683,133.519349,0.834678,0.000000
112,560.000,0.520328,0.291801,0.187871,46.829477,26.262097,16.908427,1.041148,0.000000,0.059081,1.000000,0.01181621,1.462107,0.000000,15,0.280136,1.103366,,,112.573023,133.550757,0.842923,0.000000
113,565.000,0.519001,0.292400,0.188599,46.710101,26.316010,16.973889,0.987520,0.000000,0.051347,1.000000,0.01026937,1.463670,0.000000,15,0.279004,1.099828,,,111.008015,133.581992,0.831010,0.000000
114,570.000,0.517679,0.292995,0.189326,46.591141,26.369540,17.039319,0.974571,0.000000,0.012945,1.000000,0.00258908,1.465219,0.000000,15,0.277876,1.096251,,,106.548137,133.613053,0.797438,0.000000
115,575.000,0.516362,0.293585,0.190052,46.472594,26.422689,17.104718,1.000187,0.000000,0.025773,1.000000,0.00515452,1.466753,0.000000,15,0.276753,1.092635,,,108.129338,133.643941,0.809085,0.000000
116,580.000,0.515050,0.294172,0.190779,46.354460,26.475454,17.170087,1.022679,0.000000,0.022154,1.000000,0.00443071,1.468273,0.000000,15,0.275634,1.088980,,,108.241034,133.674656,0.809735,0.000000
117,585.000,0.513742,0.294754,0.191505,46.236737,26.527836,17.235427,1.004078,0.000000,0.018029,1.000000,0.00360582,1.469778,0.000000,15,0.274520,1.085285,,,105.277958,133.705197,0.787389,0.000000
118,590.000,0.512438,0.295331,0.192230,46.119425,26.579834,17.300742,1.036038,0.000000,0.031003,1.000000,0.00620058,1.471269,0.000000,15,0.273410,1.081551,,,111.682404,133.735564,0.835099,0.000000
119,595.000,0.511139,0.295905,0.192956,46.002521,26.631447,17.366031,0.988603,0.000000,0.045635,1.000000,0.00912692,1.472746,0.000000,15,0.272304,1.077777,,,108.969198,133.765758,0.814627,0.000000
120,600.000,0.509845,0.296474,0.193681,45.886026,26.682677,17.431297,0.999236,0.000000,0.010795,1.000000,0.00215903,1.474209,0.000000,15,0.271203,1.073963,,,109.155795,133.795778,0.815839,0.000000
121,605.000,0.508555,0.297039,0.194406,45.769938,26.733521,17.496541,1.016884,0.000000,0.017505,1.000000,0.00350090,1.475658,0.000000,15,0.270106,1.070110,,,108.871679,133.825625,0.813534,0.000000
122,610.000,0.507270,0.297600,0.195131,45.654255,26.783980,17.561765,0.989642,0.000000,0.026643,1.000000,0.00532858,1.477094,0.000000,15,0.269013,1.066216,,,108.916490,133.855298,0.813688,0.000000
123,615.000,0.505989,0.298156,0.195855,45.538977,26.834053,17.626970,1.013475,0.000000,0.023661,1.000000,0.00473225,1.478515,0.000000,15,0.267925,1.062281,,,108.282750,133.884798,0.808776,0.000000
124,620.000,0.504712,0.298708,0.196580,45.424101,26.883741,17.692158,0.986723,0.000000,0.026254,1.000000,0.00525076,1.479923,0.000000,15,0.266840,1.058307,,,104.984417,133.914124,0.783968,0.000000
125,625.000,0.503440,0.299256,0.197304,45.309628,26.933042,17.757330,0.951629,0.000000,0.035427,1.000000,0.00708540,1.481318,0.000000,15,0.265760,1.054291,,,110.467170,133.943277,0.824731,0.000000
126,630.000,0.502173,0.299800,0.198028,45.195556,26.981956,17.822488,0.948819,0.000000,0.003001,1.000000,0.00060024,1.482699,0.000000,15,0.264684,1.050236,,,103.818507,133.972257,0.774925,0.000000
127,635.000,0.500910,0.300339,0.198751,45.081883,27.030484,17.887633,1.012962,0.000000,0.063453,1.000000,0.01269065,1.484067,0.000000,15,0.263613,1.046139,,,112.227660,134.001063,0.837513,0.000000
