step,time_s,evidence_type,gda_query_latency_ms,gda_build_time_ms,gda_total_time_ms,gda_nodes,gda_edges,gda_query_count
0,0.000,replay,0.000000,0.014708,0.014708,7,7,0
1,1.000,replay,0.000000,0.015488,0.015488,7,7,0
2,2.000,replay,0.000000,0.015149,0.015149,7,7,0
3,3.000,replay,0.000000,0.010049,0.010049,7,7,0
4,4.000,replay,0.000000,0.009478,0.009478,7,7,0
5,5.000,replay,0.000000,0.009206,0.009206,7,7,0
6,6.000,replay,0.000000,0.009247,0.009247,7,7,0
7,7.000,replay,0.000000,0.008897,0.008897,7,7,0
8,8.000,replay,0.000000,0.009137,0.009137,7,7,0
9,9.000,replay,0.000000,0.013635,0.013635,8,8,0
10,10.000,replay,0.000000,0.008976,0.008976,8,8,0
11,11.000,replay,0.000000,0.011763,0.011763,8,9,0
12,12.000,replay,0.000000,0.008777,0.008777,8,9,0
13,13.000,replay,0.000000,0.008837,0.008837,9,10,0
14,14.000,replay,0.000000,0.013927,0.013927,9,10,0
15,15.000,replay,0.000000,0.014679,0.014679,9,10,0
16,16.000,replay,0.000000,0.009348,0.009348,9,10,0
17,17.000,replay,0.000000,0.015719,0.015719,10,11,0
18,18.000,replay,0.000000,0.018354,0.018354,10,11,0
19,19.000,replay,0.000000,0.012593,0.012593,10,11,0
20,20.000,replay,0.000000,0.015990,0.015990,10,11,0
21,21.000,replay,0.000000,0.015329,0.015329,10,11,0
22,22.000,replay,0.000000,0.014798,0.014798,10,11,0
23,23.000,replay,0.000000,0.014346,0.014346,10,11,0
24,24.000,replay,0.000000,0.014538,0.014538,10,11,0
25,25.000,replay,0.000000,0.014877,0.014877,10,11,0
26,26.000,replay,0.000000,0.017844,0.017844,10,11,0
27,27.000,replay,0.000000,0.013735,0.013735,11,14,0
28,28.000,replay,0.000000,0.014577,0.014577,11,14,0
29,29.000,replay,0.000000,0.014387,0.014387,11,14,0
30,30.000,replay,0.000000,0.013576,0.013576,11,14,0
31,31.000,replay,0.000000,0.014898,0.014898,11,14,0
32,32.000,replay,0.000000,0.017644,0.017644,11,14,0
33,33.000,replay,0.000000,0.017694,0.017694,11,14,0
34,34.000,replay,0.000000,0.015709,0.015709,11,14,0
35,35.000,replay,0.000000,0.010519,0.010519,11,14,0
36,36.000,replay,0.000000,0.010471,0.010471,11,14,0
37,37.000,replay,0.000000,0.015269,0.015269,11,14,0
38,38.000,replay,0.000000,0.015369,0.015369,11,14,0
39,39.000,replay,0.000000,0.016952,0.016952,11,14,0
40,40.000,replay,0.000000,0.023193,0.023193,11,14,0
41,41.000,replay,0.000000,0.016221,0.016221,11,14,0
42,42.000,replay,0.000000,0.023083,0.023083,11,14,0
43,43.000,replay,0.000000,0.019237,0.019237,11,14,0
44,44.000,replay,0.000000,0.022543,0.022543,11,14,0
45,45.000,replay,0.000000,0.017182,0.017182,11,14,0
46,46.000,replay,0.000000,0.017903,0.017903,11,14,0
47,47.000,replay,0.000000,0.010951,0.010951,11,14,0
48,48.000,replay,0.000000,0.016080,0.016080,11,14,0
49,49.000,replay,0.000000,0.010149,0.010149,11,14,0
50,50.000,replay,0.000000,0.010339,0.010339,11,14,0
51,51.000,replay,0.000000,0.012684,0.012684,11,14,0
52,52.000,replay,0.000000,0.014287,0.014287,11,14,0
53,53.000,replay,0.000000,0.020308,0.020308,11,14,0
54,54.000,replay,0.000000,0.016492,0.016492,11,14,0
55,55.000,replay,0.000000,0.019367,0.019367,11,14,0
56,56.000,replay,0.000000,0.019686,0.019686,11,14,0
57,57.000,replay,0.000000,0.014077,0.014077,11,14,0
58,58.000,replay,0.000000,0.011001,0.011001,11,14,0
59,59.000,replay,0.000000,0.010830,0.010830,11,14,0
60,60.000,replay,0.000000,0.009387,0.009387,11,14,0
61,61.000,replay,0.000000,0.009718,0.009718,11,14,0
62,62.000,replay,0.000000,0.012675,0.012675,11,14,0
63,63.000,replay,0.000000,0.009608,0.009608,11,14,0
64,64.000,replay,0.000000,0.010671,0.010671,11,14,0
65,65.000,replay,0.000000,0.009519,0.009519,11,14,0
66,66.000,replay,0.000000,0.012414,0.012414,11,14,0
67,67.000,replay,0.000000,0.009689,0.009689,11,14,0
68,68.000,replay,0.000000,0.009367,0.009367,11,14,0
69,69.000,replay,0.000000,0.009978,0.009978,11,14,0
70,70.000,replay,0.000000,0.009487,0.009487,11,14,0
71,71.000,replay,0.000000,0.010430,0.010430,11,14,0
72,72.000,replay,0.000000,0.009388,0.009388,11,14,0
73,73.000,replay,0.000000,0.013245,0.013245,11,14,0
74,74.000,replay,0.000000,0.013185,0.013185,11,14,0
75,75.000,replay,0.000000,0.012815,0.012815,11,14,0
76,76.000,replay,0.000000,0.009207,0.009207,11,14,0
77,77.000,replay,0.000000,0.009368,0.009368,11,14,0
78,78.000,replay,0.000000,0.010159,0.010159,11,14,0
79,79.000,replay,0.000000,0.016131,0.016131,11,14,0
80,80.000,replay,0.000000,0.013245,0.013245,11,14,0
81,81.000,replay,0.000000,0.012743,0.012743,11,14,0
82,82.000,replay,0.000000,0.012374,0.012374,11,14,0
83,83.000,replay,0.000000,0.009158,0.009158,11,14,0
84,84.000,replay,0.000000,0.009037,0.009037,11,14,0
85,85.000,replay,0.000000,0.009698,0.009698,11,14,0
86,86.000,replay,0.000000,0.010029,0.010029,11,14,0
87,87.000,replay,0.000000,0.009357,0.009357,11,14,0
88,88.000,replay,0.000000,0.012172,0.012172,11,14,0
89,89.000,replay,0.000000,0.009648,0.009648,11,14,0
90,90.000,replay,0.000000,0.009748,0.009748,11,14,0
91,91.000,replay,0.000000,0.009067,0.009067,11,14,0
92,92.000,replay,0.000000,0.014619,0.014619,11,14,0
93,93.000,replay,0.000000,0.013666,0.013666,11,14,0
94,94.000,replay,0.000000,0.013205,0.013205,11,14,0
95,95.000,replay,0.000000,0.019797,0.019797,11,14,0
96,96.000,replay,0.000000,0.014036,0.014036,11,14,0
97,97.000,replay,0.000000,0.010049,0.010049,11,14,0
98,98.000,replay,0.000000,0.009217,0.009217,11,14,0
99,99.000,replay,0.000000,0.012293,0.012293,11,14,0
100,100.000,replay,0.000000,0.009277,0.009277,11,14,0
101,101.000,replay,0.000000,0.035166,0.035166,11,14,0
102,102.000,replay,0.000000,0.011101,0.011101,11,14,0
103,103.000,replay,0.000000,0.009127,0.009127,11,14,0
104,104.000,replay,0.000000,0.009598,0.009598,11,14,0
105,105.000,replay,0.000000,0.009648,0.009648,11,14,0
106,106.000,replay,0.000000,0.016962,0.016962,11,14,0
107,107.000,replay,0.000000,0.013745,0.013745,11,14,0
108,108.000,replay,0.000000,0.013305,0.013305,11,14,0
109,109.000,replay,0.000000,0.010288,0.010288,11,14,0
110,110.000,replay,0.000000,0.013717,0.013717,11,14,0
111,111.000,replay,0.000000,0.012985,0.012985,11,14,0
112,112.000,replay,0.000000,0.023083,0.023083,11,14,0
113,113.000,replay,0.000000,0.011071,0.011071,11,14,0
114,114.000,replay,0.000000,0.015038,0.015038,11,14,0
115,115.000,replay,0.000000,0.013566,0.013566,11,14,0
116,116.000,replay,0.000000,0.009989,0.009989,11,14,0
117,117.000,replay,0.000000,0.009538,0.009538,11,14,0
118,118.000,replay,0.000000,0.013366,0.013366,11,14,0
119,119.000,replay,0.000000,0.013135,0.013135,11,14,0
120,120.000,replay,0.000000,0.009869,0.009869,11,14,0
121,121.000,replay,0.000000,0.009067,0.009067,11,14,0
122,122.000,replay,0.000000,0.012765,0.012765,11,14,0
123,123.000,replay,0.000000,0.013916,0.013916,11,14,0
124,124.000,replay,0.000000,0.020208,0.020208,11,14,0
125,125.000,replay,0.000000,0.011742,0.011742,11,14,0
126,126.000,replay,0.000000,0.009418,0.009418,11,14,0
127,127.000,replay,0.000000,0.009388,0.009388,11,14,0
128,128.000,replay,0.000000,0.009017,0.009017,11,14,0
129,129.000,replay,0.000000,0.009578,0.009578,11,14,0
130,130.000,replay,0.000000,0.019958,0.019958,11,14,0
131,131.000,replay,0.000000,0.009237,0.009237,11,14,0
132,132.000,replay,0.000000,0.012684,0.012684,11,14,0
133,133.000,replay,0.000000,0.009117,0.009117,11,14,0
134,134.000,replay,0.000000,0.009247,0.009247,11,14,0
135,135.000,replay,0.000000,0.008896,0.008896,11,14,0
136,136.000,replay,0.000000,0.012484,0.012484,11,14,0
137,137.000,replay,0.000000,0.010019,0.010019,11,14,0
138,138.000,replay,0.000000,0.009859,0.009859,11,14,0
139,139.000,replay,0.000000,0.012314,0.012314,11,14,0
140,140.000,replay,0.000000,0.013245,0.013245,11,14,0
141,141.000,replay,0.000000,0.012765,0.012765,11,14,0
142,142.000,replay,0.000000,0.009177,0.009177,11,14,0
143,143.000,replay,0.000000,0.016671,0.016671,11,14,0
144,144.000,replay,0.000000,0.016672,0.016672,11,14,0
145,145.000,replay,0.000000,0.012003,0.012003,11,14,0
146,146.000,replay,0.000000,0.024697,0.024697,11,14,0
147,147.000,replay,0.000000,0.025878,0.025878,11,14,0
148,148.000,replay,0.000000,0.010860,0.010860,11,14,0
149,149.000,replay,0.000000,0.012184,0.012184,11,14,0
150,150.000,replay,0.000000,0.011853,0.011853,11,14,0
151,151.000,replay,0.000000,0.019887,0.019887,11,14,0
152,152.000,replay,0.000000,0.018054,0.018054,11,14,0
153,153.000,replay,0.000000,0.016871,0.016871,11,14,0
154,154.000,replay,0.000000,0.022843,0.022843,11,14,0
155,155.000,replay,0.000000,0.010480,0.010480,11,14,0
156,156.000,replay,0.000000,0.010180,0.010180,11,14,0
157,157.000,replay,0.000000,0.009418,0.009418,11,14,0
158,158.000,replay,0.000000,0.010009,0.010009,11,14,0
159,159.000,replay,0.000000,0.013144,0.013144,11,14,0
160,160.000,replay,0.000000,0.009749,0.009749,11,14,0
161,161.000,replay,0.000000,0.009387,0.009387,11,14,0
162,162.000,replay,0.000000,0.010490,0.010490,11,14,0
163,163.000,replay,0.000000,0.009297,0.009297,11,14,0
164,164.000,replay,0.000000,0.012893,0.012893,11,14,0
165,165.000,replay,0.000000,0.012603,0.012603,11,14,0
166,166.000,replay,0.000000,0.013114,0.013114,11,14,0
167,167.000,replay,0.000000,0.013695,0.013695,11,14,0
168,168.000,replay,0.000000,0.014869,0.014869,11,14,0
169,169.000,replay,0.000000,0.019156,0.019156,11,14,0
170,170.000,replay,0.000000,0.014216,0.014216,11,14,0
171,171.000,replay,0.000000,0.030206,0.030206,11,14,0
172,172.000,replay,0.000000,0.019337,0.019337,11,14,0
173,173.000,replay,0.000000,0.010721,0.010721,11,14,0
174,174.000,replay,0.000000,0.009557,0.009557,11,14,0
175,175.000,replay,0.000000,0.009429,0.009429,11,14,0
176,176.000,replay,0.000000,0.010370,0.010370,11,14,0
177,177.000,replay,0.000000,0.010279,0.010279,11,14,0
178,178.000,replay,0.000000,0.009658,0.009658,11,14,0
179,179.000,replay,0.000000,0.012785,0.012785,11,14,0
180,180.000,replay,0.000000,0.012172,0.012172,11,14,0
181,181.000,replay,0.000000,0.013184,0.013184,11,14,0
182,182.000,replay,0.000000,0.009118,0.009118,11,14,0
183,183.000,replay,0.000000,0.009086,0.009086,11,14,0
184,184.000,replay,0.000000,0.013145,0.013145,11,14,0
185,185.000,replay,0.000000,0.012634,0.012634,11,14,0
186,186.000,replay,0.000000,0.009156,0.009156,11,14,0
187,187.000,replay,0.000000,0.009838,0.009838,11,14,0
188,188.000,replay,0.000000,0.009047,0.009047,11,14,0
189,189.000,replay,0.000000,0.009057,0.009057,11,14,0
190,190.000,replay,0.000000,0.008846,0.008846,11,14,0
191,191.000,replay,0.000000,0.012915,0.012915,11,14,0
192,192.000,replay,0.000000,0.017644,0.017644,11,14,0
193,193.000,replay,0.000000,0.012182,0.012182,11,14,0
194,194.000,replay,0.000000,0.015279,0.015279,11,14,0
195,195.000,replay,0.000000,0.013756,0.013756,11,14,0
196,196.000,replay,0.000000,0.010500,0.010500,11,14,0
197,197.000,replay,0.000000,0.027972,0.027972,11,14,0
198,198.000,replay,0.000000,0.011252,0.011252,11,14,0
199,199.000,replay,0.000000,0.013876,0.013876,11,14,0
