benchmark,run_id,namespace,scale,replica_level,replica_config,workload_mode,repeat,policy,policy_display_name,step,time_s,evidence_type,request_type,traffic_stress,weighted_edge_distance,active_edge_count,request_mix_entropy,top3_hotspot_churn,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,gda_query_latency_ms,gda_build_time_ms,gda_total_time_ms,gda_nodes,gda_edges,gda_query_count,latency_ms,p50_ms,p95_ms,p99_ms,throughput_rps,error_rate,sla_ms,sla_pressure,sla_violation_ratio,worker_nodes_selected,actual_app_pods,ready_app_pods,non_empty_worker_nodes,pod_node_occupancy_ratio,pod_restarts,total_pods,cluster_cpu_utilization,cluster_memory_utilization,top_node_cpu_utilization
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,cga,CGA,3,3.000,replay,mixed,0.975723,0.013064,7,1.468726,0.000000,0.370424,1.118101,,,0.000000,0.010049,0.010049,7,7,0,59.265505,59.265505,59.265505,59.265505,120.000000,0.000000,113.141644,0.523817,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,hda,HDA,3,3.000,replay,mixed,0.975723,0.013064,7,1.468726,0.000000,0.370424,1.118101,,,0.000000,0.010049,0.010049,7,7,0,55.266805,55.266805,55.266805,55.266805,120.000000,0.000000,113.141644,0.488474,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,kubernetes-default,K8s default,4,4.000,replay,mixed,1.013790,0.038584,7,1.494518,0.000000,0.365194,1.131497,,,0.000000,0.009478,0.009478,7,7,0,66.852398,66.852398,66.852398,66.852398,120.000000,0.000000,113.673243,0.588110,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,cga,CGA,4,4.000,replay,mixed,1.013790,0.038584,7,1.494518,0.000000,0.365194,1.131497,,,0.000000,0.009478,0.009478,7,7,0,64.891898,64.891898,64.891898,64.891898,120.000000,0.000000,113.673243,0.570863,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,hda,HDA,4,4.000,replay,mixed,1.013790,0.038584,7,1.494518,0.000000,0.365194,1.131497,,,0.000000,0.009478,0.009478,7,7,0,60.002619,60.002619,60.002619,60.002619,120.000000,0.000000,113.673243,0.527852,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,kubernetes-default,K8s default,5,5.000,replay,mixed,0.948373,0.063529,7,1.519220,0.000000,0.360011,1.144128,,,0.000000,0.009206,0.009206,7,7,0,70.774666,70.774666,70.774666,70.774666,120.000000,0.000000,114.201430,0.619735,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,cga,CGA,5,5.000,replay,mixed,0.948373,0.063529,7,1.519220,0.000000,0.360011,1.144128,,,0.000000,0.009206,0.009206,7,7,0,69.160165,69.160165,69.160165,69.160165,120.000000,0.000000,114.201430,0.605598,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,hda,HDA,5,5.000,replay,mixed,0.948373,0.063529,7,1.519220,0.000000,0.360011,1.144128,,,0.000000,0.009206,0.009206,7,7,0,61.026955,61.026955,61.026955,61.026955,120.000000,0.000000,114.201430,0.534380,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,kubernetes-default,K8s default,6,6.000,replay,mixed,0.969039,0.022359,7,1.542924,0.000000,0.355474,1.155943,,,0.000000,0.009247,0.009247,7,7,0,67.484734,67.484734,67.484734,67.484734,120.000000,0.000000,114.726217,0.588224,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,cga,CGA,6,6.000,replay,mixed,0.969039,0.022359,7,1.542924,0.000000,0.355474,1.155943,,,0.000000,0.009247,0.009247,7,7,0,61.415817,61.415817,61.415817,61.415817,120.000000,0.000000,114.726217,0.535325,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,hda,HDA,6,6.000,replay,mixed,0.969039,0.022359,7,1.542924,0.000000,0.355474,1.155943,,,0.000000,0.009247,0.009247,7,7,0,58.011349,58.011349,58.011349,58.011349,120.000000,0.000000,114.726217,0.505650,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,kubernetes-default,K8s default,7,7.000,replay,mixed,1.004349,0.036166,7,1.565708,0.000000,0.350982,1.166896,,,0.000000,0.008897,0.008897,7,7,0,68.120245,68.120245,68.120245,68.120245,120.000000,0.000000,115.247613,0.591077,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,cga,CGA,7,7.000,replay,mixed,1.004349,0.036166,7,1.565708,0.000000,0.350982,1.166896,,,0.000000,0.008897,0.008897,7,7,0,65.420645,65.420645,65.420645,65.420645,120.000000,0.000000,115.247613,0.567653,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,hda,HDA,7,7.000,replay,mixed,1.004349,0.036166,7,1.565708,0.000000,0.350982,1.166896,,,0.000000,0.008897,0.008897,7,7,0,58.953815,58.953815,58.953815,58.953815,120.000000,0.000000,115.247613,0.511540,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,kubernetes-default,K8s default,8,8.000,replay,mixed,0.964369,0.038812,7,1.587636,0.000000,0.346531,1.176938,,,0.000000,0.009137,0.009137,7,7,0,67.579107,67.579107,67.579107,67.579107,120.000000,0.000000,115.765630,0.583758,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,cga,CGA,8,8.000,replay,mixed,0.964369,0.038812,7,1.587636,0.000000,0.346531,1.176938,,,0.000000,0.009137,0.009137,7,7,0,64.840326,64.840326,64.840326,64.840326,120.000000,0.000000,115.765630,0.560100,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,hda,HDA,8,8.000,replay,mixed,0.964369,0.038812,7,1.587636,0.000000,0.346531,1.176938,,,0.000000,0.009137,0.009137,7,7,0,61.994786,61.994786,61.994786,61.994786,120.000000,0.000000,115.765630,0.535520,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,kubernetes-default,K8s default,9,9.000,replay,mixed,1.016672,0.081264,8,1.608765,0.000000,0.385353,1.256536,,,0.000000,0.013635,0.013635,8,8,0,73.390371,73.390371,73.390371,73.390371,120.000000,0.000000,116.280284,0.631151,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,cga,CGA,9,9.000,replay,mixed,1.016672,0.081264,8,1.608765,0.000000,0.385353,1.256536,,,0.000000,0.013635,0.013635,8,8,0,65.953624,65.953624,65.953624,65.953624,120.000000,0.000000,116.280284,0.567195,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,hda,HDA,9,9.000,replay,mixed,1.016672,0.081264,8,1.608765,0.000000,0.385353,1.256536,,,0.000000,0.013635,0.013635,8,8,0,60.734372,60.734372,60.734372,60.734372,120.000000,0.000000,116.280284,0.522310,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,kubernetes-default,K8s default,10,10.000,replay,mixed,0.992903,0.025513,8,1.629144,0.000000,0.379821,1.268036,,,0.000000,0.008976,0.008976,8,8,0,68.782534,68.782534,68.782534,68.782534,120.000000,0.000000,116.791587,0.588934,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,cga,CGA,10,10.000,replay,mixed,0.992903,0.025513,8,1.629144,0.000000,0.379821,1.268036,,,0.000000,0.008976,0.008976,8,8,0,66.521658,66.521658,66.521658,66.521658,120.000000,0.000000,116.791587,0.569576,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,hda,HDA,10,10.000,replay,mixed,0.992903,0.025513,8,1.629144,0.000000,0.379821,1.268036,,,0.000000,0.008976,0.008976,8,8,0,62.061692,62.061692,62.061692,62.061692,120.000000,0.000000,116.791587,0.531388,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,kubernetes-default,K8s default,11,11.000,replay,mixed,1.044282,0.077626,9,1.648815,0.000000,0.408051,1.363345,,,0.000000,0.011763,0.011763,8,9,0,73.955766,73.955766,73.955766,73.955766,120.000000,0.000000,117.299557,0.630486,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,cga,CGA,11,11.000,replay,mixed,1.044282,0.077626,9,1.648815,0.000000,0.408051,1.363345,,,0.000000,0.011763,0.011763,8,9,0,67.181631,67.181631,67.181631,67.181631,120.000000,0.000000,117.299557,0.572736,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,hda,HDA,11,11.000,replay,mixed,1.044282,0.077626,9,1.648815,0.000000,0.408051,1.363345,,,0.000000,0.011763,0.011763,8,9,0,68.114786,68.114786,68.114786,68.114786,120.000000,0.000000,117.299557,0.580691,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,kubernetes-default,K8s default,12,12.000,replay,mixed,0.990899,0.047554,9,1.667818,0.000000,0.401373,1.373271,,,0.000000,0.008777,0.008777,8,9,0,75.285757,75.285757,75.285757,75.285757,120.000000,0.000000,117.804211,0.639075,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,cga,CGA,12,12.000,replay,mixed,0.990899,0.047554,9,1.667818,0.000000,0.401373,1.373271,,,0.000000,0.008777,0.008777,8,9,0,68.837292,68.837292,68.837292,68.837292,120.000000,0.000000,117.804211,0.584336,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,hda,HDA,12,12.000,replay,mixed,0.990899,0.047554,9,1.667818,0.000000,0.401373,1.373271,,,0.000000,0.008777,0.008777,8,9,0,67.511046,67.511046,67.511046,67.511046,120.000000,0.000000,117.804211,0.573078,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,kubernetes-default,K8s default,13,13.000,replay,mixed,1.050646,0.085108,10,1.686185,0.000000,0.420771,1.473318,,,0.000000,0.008837,0.008837,9,10,0,75.979334,75.979334,75.979334,75.979334,120.000000,0.000000,118.305567,0.642230,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,cga,CGA,13,13.000,replay,mixed,1.050646,0.085108,10,1.686185,0.000000,0.420771,1.473318,,,0.000000,0.008837,0.008837,9,10,0,72.961251,72.961251,72.961251,72.961251,120.000000,0.000000,118.305567,0.616719,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,hda,HDA,13,13.000,replay,mixed,1.050646,0.085108,10,1.686185,0.000000,0.420771,1.473318,,,0.000000,0.008837,0.008837,9,10,0,66.556471,66.556471,66.556471,66.556471,120.000000,0.000000,118.305567,0.562581,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,kubernetes-default,K8s default,14,14.000,replay,mixed,1.063197,0.017504,10,1.703950,0.000000,0.413444,1.481140,,,0.000000,0.013927,0.013927,9,10,0,72.171946,72.171946,72.171946,72.171946,120.000000,0.000000,118.803646,0.607489,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,cga,CGA,14,14.000,replay,mixed,1.063197,0.017504,10,1.703950,0.000000,0.413444,1.481140,,,0.000000,0.013927,0.013927,9,10,0,68.129915,68.129915,68.129915,68.129915,120.000000,0.000000,118.803646,0.573467,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-linear-steps200-20260612T140706Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,linear,stageA,hda,HDA,14,14.000,replay,mixed,1.063197,0.017504,10,1.703950,0.000000,0.413444,1.481140,,,0.000000,0.013927,0.013927,9,10,0,64.942058,64.942058,64.942058,64.942058,120.000000,0.000000,118.803646,0.546634,0.000000,20,,,,,,,,,
