step,time_s,source,destination,weight
0,0.0,cartservice,redis-cart,9.642587
0,0.0,frontend,adservice,23.302919
0,0.0,frontend,cartservice,9.271718
0,0.0,frontend,currencyservice,40.702844
0,0.0,frontend,productcatalogservice,62.058702
0,0.0,frontend,recommendationservice,11.126062
0,0.0,recommendationservice,productcatalogservice,14.834750
1,1.0,cartservice,redis-cart,10.241627
1,1.0,frontend,adservice,23.166344
1,1.0,frontend,cartservice,9.620107
1,1.0,frontend,currencyservice,40.484625
1,1.0,frontend,productcatalogservice,61.856404
1,1.0,frontend,recommendationservice,11.100211
1,1.0,recommendationservice,productcatalogservice,14.800281
2,2.0,cartservice,redis-cart,10.837770
2,2.0,frontend,adservice,23.030324
2,2.0,frontend,cartservice,9.966754
2,2.0,frontend,currencyservice,40.267280
2,2.0,frontend,productcatalogservice,61.654798
2,2.0,frontend,recommendationservice,11.074441
2,2.0,recommendationservice,productcatalogservice,14.765921
3,3.0,cartservice,redis-cart,11.368496
3,3.0,frontend,adservice,22.769773
3,3.0,frontend,cartservice,10.255241
3,3.0,frontend,currencyservice,39.831995
3,3.0,frontend,productcatalogservice,61.118099
3,3.0,frontend,recommendationservice,10.988390
3,3.0,recommendationservice,productcatalogservice,14.651187
4,4.0,cartservice,redis-cart,12.411931
4,4.0,frontend,adservice,23.499928
4,4.0,frontend,cartservice,11.000901
4,4.0,frontend,currencyservice,41.130354
4,4.0,frontend,productcatalogservice,63.245026
4,4.0,frontend,recommendationservice,11.381541
4,4.0,recommendationservice,productcatalogservice,15.175388
5,5.0,cartservice,redis-cart,12.168464
5,5.0,frontend,adservice,21.836569
5,5.0,frontend,cartservice,10.611989
5,5.0,frontend,currencyservice,38.238813
5,5.0,frontend,productcatalogservice,58.924670
5,5.0,frontend,recommendationservice,10.614114
5,5.0,recommendationservice,productcatalogservice,14.152152
6,6.0,cartservice,redis-cart,12.999333
6,6.0,frontend,adservice,22.163234
6,6.0,frontend,cartservice,11.168736
6,6.0,frontend,currencyservice,38.831010
6,6.0,frontend,productcatalogservice,59.965678
6,6.0,frontend,recommendationservice,10.811922
6,6.0,recommendationservice,productcatalogservice,14.415897
7,7.0,cartservice,redis-cart,14.055287
7,7.0,frontend,adservice,22.817278
7,7.0,frontend,cartservice,11.910493
7,7.0,frontend,currencyservice,39.997835
7,7.0,frontend,productcatalogservice,61.900487
7,7.0,frontend,recommendationservice,11.171456
7,7.0,recommendationservice,productcatalogservice,14.895275
8,8.0,cartservice,redis-cart,14.050975
8,8.0,frontend,adservice,21.762568
8,8.0,frontend,cartservice,11.755302
8,8.0,frontend,currencyservice,38.169058
8,8.0,frontend,productcatalogservice,59.197657
8,8.0,frontend,recommendationservice,10.693946
8,8.0,recommendationservice,productcatalogservice,14.258595
9,9.0,cartservice,redis-cart,15.394198
9,9.0,frontend,adservice,22.789603
9,9.0,frontend,cartservice,12.726373
9,9.0,frontend,checkoutservice,5.629232
9,9.0,frontend,currencyservice,39.991551
9,9.0,frontend,productcatalogservice,62.158221
9,9.0,frontend,recommendationservice,11.239637
9,9.0,recommendationservice,productcatalogservice,14.986183
10,10.0,cartservice,redis-cart,15.597796
10,10.0,frontend,adservice,22.108170
10,10.0,frontend,cartservice,12.751854
10,10.0,frontend,checkoutservice,5.887324
10,10.0,frontend,currencyservice,38.816469
10,10.0,frontend,productcatalogservice,60.462364
10,10.0,frontend,recommendationservice,10.943640
10,10.0,recommendationservice,productcatalogservice,14.591521
11,11.0,cartservice,redis-cart,16.993279
11,11.0,checkoutservice,cartservice,5.279529
11,11.0,frontend,adservice,23.096979
11,11.0,frontend,cartservice,13.748546
11,11.0,frontend,checkoutservice,6.599411
11,11.0,frontend,currencyservice,40.574367
11,11.0,frontend,productcatalogservice,63.337493
11,11.0,frontend,recommendationservice,11.475287
11,11.0,recommendationservice,productcatalogservice,15.300383
12,12.0,cartservice,redis-cart,16.678769
12,12.0,checkoutservice,cartservice,5.317119
12,12.0,frontend,adservice,21.770063
12,12.0,frontend,cartservice,13.362544
12,12.0,frontend,checkoutservice,6.646399
12,12.0,frontend,currencyservice,38.264074
