step,time_s,evidence_type,gda_query_latency_ms,gda_build_time_ms,gda_total_time_ms,gda_nodes,gda_edges,gda_query_count
142,142.000,replay,0.000000,0.020979,0.020979,6,6,0
143,143.000,replay,0.000000,0.008576,0.008576,6,6,0
144,144.000,replay,0.000000,0.009158,0.009158,6,6,0
145,145.000,replay,0.000000,0.014759,0.014759,6,6,0
146,146.000,replay,0.000000,0.011953,0.011953,6,6,0
147,147.000,replay,0.000000,0.014367,0.014367,6,6,0
148,148.000,replay,0.000000,0.023604,0.023604,6,6,0
149,149.000,replay,0.000000,0.014618,0.014618,6,6,0
150,150.000,replay,0.000000,0.014949,0.014949,6,6,0
151,151.000,replay,0.000000,0.015410,0.015410,6,6,0
152,152.000,replay,0.000000,0.016441,0.016441,6,6,0
153,153.000,replay,0.000000,0.014257,0.014257,6,6,0
154,154.000,replay,0.000000,0.012845,0.012845,6,6,0
155,155.000,replay,0.000000,0.008967,0.008967,7,7,0
156,156.000,replay,0.000000,0.008836,0.008836,6,6,0
157,157.000,replay,0.000000,0.008976,0.008976,6,6,0
158,158.000,replay,0.000000,0.009147,0.009147,6,6,0
159,159.000,replay,0.000000,0.016131,0.016131,6,6,0
160,160.000,replay,0.000000,0.015138,0.015138,7,7,0
161,161.000,replay,0.000000,0.012023,0.012023,6,6,0
162,162.000,replay,0.000000,0.008917,0.008917,7,7,0
163,163.000,replay,0.000000,0.009298,0.009298,7,7,0
164,164.000,replay,0.000000,0.009188,0.009188,7,7,0
165,165.000,replay,0.000000,0.011011,0.011011,11,14,0
166,166.000,replay,0.000000,0.009408,0.009408,10,13,0
167,167.000,replay,0.000000,0.009027,0.009027,10,13,0
168,168.000,replay,0.000000,0.014557,0.014557,11,14,0
169,169.000,replay,0.000000,0.009387,0.009387,11,14,0
170,170.000,replay,0.000000,0.013175,0.013175,11,14,0
171,171.000,replay,0.000000,0.012744,0.012744,11,14,0
172,172.000,replay,0.000000,0.012583,0.012583,11,14,0
173,173.000,replay,0.000000,0.008816,0.008816,11,14,0
174,174.000,replay,0.000000,0.009027,0.009027,11,14,0
175,175.000,replay,0.000000,0.008686,0.008686,11,14,0
176,176.000,replay,0.000000,0.008997,0.008997,11,14,0
177,177.000,replay,0.000000,0.011762,0.011762,11,14,0
178,178.000,replay,0.000000,0.018725,0.018725,11,14,0
179,179.000,replay,0.000000,0.015350,0.015350,11,14,0
180,180.000,replay,0.000000,0.014838,0.014838,11,14,0
181,181.000,replay,0.000000,0.013015,0.013015,11,14,0
182,182.000,replay,0.000000,0.013515,0.013515,11,14,0
183,183.000,replay,0.000000,0.017914,0.017914,11,14,0
184,184.000,replay,0.000000,0.014917,0.014917,11,14,0
185,185.000,replay,0.000000,0.015189,0.015189,11,14,0
186,186.000,replay,0.000000,0.013155,0.013155,11,14,0
187,187.000,replay,0.000000,0.012544,0.012544,11,14,0
188,188.000,replay,0.000000,0.013207,0.013207,11,14,0
189,189.000,replay,0.000000,0.012203,0.012203,11,14,0
190,190.000,replay,0.000000,0.008556,0.008556,11,14,0
191,191.000,replay,0.000000,0.013736,0.013736,11,14,0
192,192.000,replay,0.000000,0.023965,0.023965,11,14,0
193,193.000,replay,0.000000,0.013485,0.013485,11,14,0
194,194.000,replay,0.000000,0.014236,0.014236,11,14,0
195,195.000,replay,0.000000,0.014538,0.014538,11,14,0
196,196.000,replay,0.000000,0.018534,0.018534,11,14,0
197,197.000,replay,0.000000,0.010259,0.010259,11,14,0
198,198.000,replay,0.000000,0.010390,0.010390,11,14,0
199,199.000,replay,0.000000,0.023684,0.023684,11,14,0
