run_id,comparison_group,policy,metric,unit,source_file,n,mean,median,p95,p99,stddev,iqr,mean_ci95_low,mean_ci95_high,baseline_policy,absolute_delta,percentage_delta
gda-scalability-synth-large-clean-20260616T030405Z,services50,dense-pairwise,graph_build_wall_ms,ms,raw/gda_overhead_repetitions.csv,7,0.22731414285714285,0.225926,0.2320416,0.23315232,0.003094125370686167,0.0028910000000000047,0.22549057142857146,0.22953707857142855,dense-pairwise,0.0,0.0
gda-scalability-synth-large-clean-20260616T030405Z,services50,dense-pairwise,graph_build_cpu_ms,ms,raw/gda_overhead_repetitions.csv,7,0.224558,0.223709,0.2272127,0.22750334,0.0019976920850488114,0.002916000000000002,0.22326200000000002,0.22593521428571428,dense-pairwise,0.0,0.0
gda-scalability-synth-large-clean-20260616T030405Z,services50,dense-pairwise,peak_python_memory_mib,MiB,raw/gda_overhead_repetitions.csv,7,0.00023500000000000002,0.000114,0.0007068999999999995,0.0009101799999999996,0.0003201359086388155,0.0,0.00011400000000000002,0.000477,dense-pairwise,0.0,0.0
gda-scalability-synth-large-clean-20260616T030405Z,services50,dense-pairwise,query_count,count,raw/gda_overhead_repetitions.csv,7,4900.0,4900.0,4900.0,4900.0,0.0,0.0,4900.0,4900.0,dense-pairwise,0.0,0.0
gda-scalability-synth-large-clean-20260616T030405Z,services50,sparse-aggregate,graph_build_wall_ms,ms,raw/gda_overhead_repetitions.csv,7,1.2500297142857144,1.169282,1.5349979999999999,1.5439931999999998,0.19425032898875122,0.23073549999999998,1.1269602,1.4032971428571428,dense-pairwise,1.0227155714285716,449.91286445001543
gda-scalability-synth-large-clean-20260616T030405Z,services50,sparse-aggregate,graph_build_cpu_ms,ms,raw/gda_overhead_repetitions.csv,7,1.246957857142857,1.166236,1.5316451999999998,1.54140504,0.19365876053204906,0.22905050000000005,1.1243238,1.3995026392857142,dense-pairwise,1.022399857142857,455.2943369387227
gda-scalability-synth-large-clean-20260616T030405Z,services50,sparse-aggregate,peak_python_memory_mib,MiB,raw/gda_overhead_repetitions.csv,7,0.11012785714285714,0.115982,0.11808060000000001,0.11861772,0.008410254384352701,0.015075000000000005,0.10540971428571429,0.11515273571428572,dense-pairwise,0.10989285714285714,46762.917933130695
gda-scalability-synth-large-clean-20260616T030405Z,services50,sparse-aggregate,query_count,count,raw/gda_overhead_repetitions.csv,7,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,dense-pairwise,-4898.0,-99.95918367346938
gda-scalability-synth-large-clean-20260616T030405Z,services100,dense-pairwise,graph_build_wall_ms,ms,raw/gda_overhead_repetitions.csv,7,0.922118,0.840873,1.1930045999999996,1.2935233199999998,0.17726915794256676,0.059361499999999956,0.8409922464285715,1.05972855,dense-pairwise,0.0,0.0
gda-scalability-synth-large-clean-20260616T030405Z,services100,dense-pairwise,graph_build_cpu_ms,ms,raw/gda_overhead_repetitions.csv,7,0.917496,0.838513,1.1893994999999997,1.2898527,0.1780188103469219,0.059056,0.8336664285714285,1.0555565035714285,dense-pairwise,0.0,0.0
gda-scalability-synth-large-clean-20260616T030405Z,services100,dense-pairwise,peak_python_memory_mib,MiB,raw/gda_overhead_repetitions.csv,7,0.0001647142857142857,0.000168,0.000168,0.000168,8.693182879212223e-06,0.0,0.00015814285714285713,0.000168,dense-pairwise,0.0,0.0
gda-scalability-synth-large-clean-20260616T030405Z,services100,dense-pairwise,query_count,count,raw/gda_overhead_repetitions.csv,7,19800.0,19800.0,19800.0,19800.0,0.0,0.0,19800.0,19800.0,dense-pairwise,0.0,0.0
gda-scalability-synth-large-clean-20260616T030405Z,services100,sparse-aggregate,graph_build_wall_ms,ms,raw/gda_overhead_repetitions.csv,7,2.6833977142857144,2.593383,3.3751644999999995,3.3962857,0.48862954187390745,0.6029914999999999,2.378104739285715,3.0458405714285712,dense-pairwise,1.7612797142857144,191.00372341562732
gda-scalability-synth-large-clean-20260616T030405Z,services100,sparse-aggregate,graph_build_cpu_ms,ms,raw/gda_overhead_repetitions.csv,7,2.6801025714285713,2.590157,3.3709598,3.3919919600000004,0.48804159550146853,0.6024500000000002,2.3751577749999995,3.0421084285714284,dense-pairwise,1.7626065714285715,192.11054559677333
gda-scalability-synth-large-clean-20260616T030405Z,services100,sparse-aggregate,peak_python_memory_mib,MiB,raw/gda_overhead_repetitions.csv,7,0.23872942857142856,0.240807,0.2409946,0.24105892,0.004717040875278437,0.0010879999999999779,0.2351194285714286,0.24085728571428572,dense-pairwise,0.23856471428571427,144835.4726799653
gda-scalability-synth-large-clean-20260616T030405Z,services100,sparse-aggregate,query_count,count,raw/gda_overhead_repetitions.csv,7,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,dense-pairwise,-19798.0,-99.98989898989899
gda-scalability-synth-large-clean-20260616T030405Z,services250,dense-pairwise,graph_build_wall_ms,ms,raw/gda_overhead_repetitions.csv,7,5.878869857142858,5.856851,6.184411,6.2761318,0.20169709284256634,0.1586274999999997,5.763070710714286,6.039861710714286,dense-pairwise,0.0,0.0
gda-scalability-synth-large-clean-20260616T030405Z,services250,dense-pairwise,graph_build_cpu_ms,ms,raw/gda_overhead_repetitions.csv,7,5.875382857142857,5.853406,6.1810252,6.27264904,0.20175495942308228,0.15852299999999975,5.7592531,6.036478285714286,dense-pairwise,0.0,0.0
gda-scalability-synth-large-clean-20260616T030405Z,services250,dense-pairwise,peak_python_memory_mib,MiB,raw/gda_overhead_repetitions.csv,7,0.000168,0.000168,0.000168,0.000168,0.0,0.0,0.000168,0.000168,dense-pairwise,0.0,0.0
gda-scalability-synth-large-clean-20260616T030405Z,services250,dense-pairwise,query_count,count,raw/gda_overhead_repetitions.csv,7,124500.0,124500.0,124500.0,124500.0,0.0,0.0,124500.0,124500.0,dense-pairwise,0.0,0.0
gda-scalability-synth-large-clean-20260616T030405Z,services250,sparse-aggregate,graph_build_wall_ms,ms,raw/gda_overhead_repetitions.csv,7,7.3489258571428575,5.85709,13.424727499999992,15.864662299999994,4.034570858276645,0.4957830000000012,5.676302946428572,10.453909914285713,dense-pairwise,1.4700559999999996,25.005758516900556
gda-scalability-synth-large-clean-20260616T030405Z,services250,sparse-aggregate,graph_build_cpu_ms,ms,raw/gda_overhead_repetitions.csv,7,7.345426571428571,5.853416,13.420877399999991,15.860866679999994,4.0344284995641715,0.4954939999999999,5.672834214285715,10.450234957142856,dense-pairwise,1.4700437142857137,25.020390160592566
gda-scalability-synth-large-clean-20260616T030405Z,services250,sparse-aggregate,peak_python_memory_mib,MiB,raw/gda_overhead_repetitions.csv,7,0.5825818571428572,0.583237,0.587448,0.587448,0.004427454664875061,0.005530999999999953,0.5794941499999999,0.585602375,dense-pairwise,0.5824138571428572,346674.91496598645
gda-scalability-synth-large-clean-20260616T030405Z,services250,sparse-aggregate,query_count,count,raw/gda_overhead_repetitions.csv,7,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,dense-pairwise,-124498.0,-99.99839357429718
gda-scalability-synth-large-clean-20260616T030405Z,services500,dense-pairwise,graph_build_wall_ms,ms,raw/gda_overhead_repetitions.csv,7,20.61964585714286,20.751008,21.1743715,21.2960287,0.47679950599087584,0.42171900000000306,20.285199125000002,20.930658571428573,dense-pairwise,0.0,0.0
gda-scalability-synth-large-clean-20260616T030405Z,services500,dense-pairwise,graph_build_cpu_ms,ms,raw/gda_overhead_repetitions.csv,7,20.61508842857143,20.746983,21.1694183,21.290747659999997,0.47657602639937624,0.4211634999999987,20.280680050000004,20.92579957142857,dense-pairwise,0.0,0.0
gda-scalability-synth-large-clean-20260616T030405Z,services500,dense-pairwise,peak_python_memory_mib,MiB,raw/gda_overhead_repetitions.csv,7,0.000168,0.000168,0.000168,0.000168,0.0,0.0,0.000168,0.000168,dense-pairwise,0.0,0.0
gda-scalability-synth-large-clean-20260616T030405Z,services500,dense-pairwise,query_count,count,raw/gda_overhead_repetitions.csv,7,499000.0,499000.0,499000.0,499000.0,0.0,0.0,499000.0,499000.0,dense-pairwise,0.0,0.0
gda-scalability-synth-large-clean-20260616T030405Z,services500,sparse-aggregate,graph_build_wall_ms,ms,raw/gda_overhead_repetitions.csv,7,13.092506571428572,12.396044,15.321186999999998,15.630904600000001,1.605630862412327,2.334667500000002,12.042290032142859,14.166836142857145,dense-pairwise,-7.527139285714288,-36.50469720898145
gda-scalability-synth-large-clean-20260616T030405Z,services500,sparse-aggregate,graph_build_cpu_ms,ms,raw/gda_overhead_repetitions.csv,7,13.088061285714286,12.391176,15.3164257,15.62626594,1.6054781643753069,2.334452500000001,12.037735567857144,14.162365571428571,dense-pairwise,-7.527027142857143,-36.512223408292925
gda-scalability-synth-large-clean-20260616T030405Z,services500,sparse-aggregate,peak_python_memory_mib,MiB,raw/gda_overhead_repetitions.csv,7,1.1825092857142856,1.180305,1.194931,1.194931,0.008746697542773631,0.012054500000000079,1.1769987142857141,1.1880428571428572,dense-pairwise,1.1823412857142857,703774.574829932
gda-scalability-synth-large-clean-20260616T030405Z,services500,sparse-aggregate,query_count,count,raw/gda_overhead_repetitions.csv,7,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,dense-pairwise,-498998.0,-99.9995991983968
gda-scalability-synth-large-clean-20260616T030405Z,services1000,dense-pairwise,graph_build_wall_ms,ms,raw/gda_overhead_repetitions.csv,7,98.56275642857143,98.072935,107.7293361,110.61106242,6.417558017503568,3.740883000000011,94.63629071785714,103.38567059642855,dense-pairwise,0.0,0.0
gda-scalability-synth-large-clean-20260616T030405Z,services1000,dense-pairwise,graph_build_cpu_ms,ms,raw/gda_overhead_repetitions.csv,7,98.550923,98.062608,107.71880739999999,110.60008708,6.417964040322031,3.7465600000000023,94.62604803571429,103.37340482142855,dense-pairwise,0.0,0.0
gda-scalability-synth-large-clean-20260616T030405Z,services1000,dense-pairwise,peak_python_memory_mib,MiB,raw/gda_overhead_repetitions.csv,7,0.000168,0.000168,0.000168,0.000168,0.0,0.0,0.000168,0.000168,dense-pairwise,0.0,0.0
gda-scalability-synth-large-clean-20260616T030405Z,services1000,dense-pairwise,query_count,count,raw/gda_overhead_repetitions.csv,7,1998000.0,1998000.0,1998000.0,1998000.0,0.0,0.0,1998000.0,1998000.0,dense-pairwise,0.0,0.0
gda-scalability-synth-large-clean-20260616T030405Z,services1000,sparse-aggregate,graph_build_wall_ms,ms,raw/gda_overhead_repetitions.csv,7,33.002091285714286,30.541518,41.877913899999996,42.21544678,7.267914354478771,12.214217500000004,28.083236571428568,37.74825349642856,dense-pairwise,-65.56066514285715,-66.51667173124267
gda-scalability-synth-large-clean-20260616T030405Z,services1000,sparse-aggregate,graph_build_cpu_ms,ms,raw/gda_overhead_repetitions.csv,7,32.99573042857143,30.535527,41.8698475,42.2069623,7.266900769049573,12.213141,28.07757414285714,37.741681275,dense-pairwise,-65.55519257142856,-66.51910563174387
gda-scalability-synth-large-clean-20260616T030405Z,services1000,sparse-aggregate,peak_python_memory_mib,MiB,raw/gda_overhead_repetitions.csv,7,2.357558,2.364677,2.3647148,2.36472776,0.009038023069233594,0.01583049999999986,2.3511155214285715,2.3627885714285712,dense-pairwise,2.35739,1403208.3333333335
gda-scalability-synth-large-clean-20260616T030405Z,services1000,sparse-aggregate,query_count,count,raw/gda_overhead_repetitions.csv,7,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,dense-pairwise,-1997998.0,-99.9998998998999
gda-scalability-synth-large-clean-20260616T030405Z,services5000,sparse-aggregate,graph_build_wall_ms,ms,raw/gda_overhead_repetitions.csv,7,177.3134107142857,170.568353,209.03102280000002,210.66280296000002,23.13602044576354,21.723597499999983,161.4542526571429,193.3969736428571,,,
gda-scalability-synth-large-clean-20260616T030405Z,services5000,sparse-aggregate,graph_build_cpu_ms,ms,raw/gda_overhead_repetitions.csv,7,177.29046485714284,170.557362,209.01259919999998,210.65071104,23.133873661774665,21.71992799999998,161.43664853214287,193.37399300714281,,,
gda-scalability-synth-large-clean-20260616T030405Z,services5000,sparse-aggregate,peak_python_memory_mib,MiB,raw/gda_overhead_repetitions.csv,7,12.08628942857143,12.08625,12.0864102,12.086428439999999,8.750782277949456e-05,0.00011800000000050659,12.086232835714284,12.08634600357143,,,
gda-scalability-synth-large-clean-20260616T030405Z,services5000,sparse-aggregate,query_count,count,raw/gda_overhead_repetitions.csv,7,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,,,
gda-scalability-synth-large-clean-20260616T030405Z,services10000,sparse-aggregate,graph_build_wall_ms,ms,raw/gda_overhead_repetitions.csv,7,421.602175,426.217924,471.5577274,472.27178548000006,48.54309501996247,78.70626400000003,388.4136690071429,453.4567188857143,,,
