step,time_s,evidence_type,gda_query_latency_ms,gda_build_time_ms,gda_total_time_ms,gda_nodes,gda_edges,gda_query_count
0,0.000,replay,0.000000,0.017232,0.017232,7,7,0
1,1.000,replay,0.000000,0.010610,0.010610,7,7,0
2,2.000,replay,0.000000,0.020078,0.020078,7,7,0
3,3.000,replay,0.000000,0.009627,0.009627,7,7,0
4,4.000,replay,0.000000,0.009097,0.009097,7,7,0
5,5.000,replay,0.000000,0.013014,0.013014,7,7,0
6,6.000,replay,0.000000,0.008656,0.008656,7,7,0
7,7.000,replay,0.000000,0.011872,0.011872,7,7,0
8,8.000,replay,0.000000,0.008726,0.008726,7,7,0
9,9.000,replay,0.000000,0.010059,0.010059,7,7,0
10,10.000,replay,0.000000,0.008787,0.008787,7,7,0
11,11.000,replay,0.000000,0.008716,0.008716,7,7,0
12,12.000,replay,0.000000,0.027192,0.027192,7,7,0
13,13.000,replay,0.000000,0.008736,0.008736,7,7,0
14,14.000,replay,0.000000,0.012172,0.012172,7,7,0
15,15.000,replay,0.000000,0.009688,0.009688,7,7,0
16,16.000,replay,0.000000,0.008597,0.008597,7,7,0
17,17.000,replay,0.000000,0.009027,0.009027,7,7,0
18,18.000,replay,0.000000,0.008335,0.008335,7,7,0
19,19.000,replay,0.000000,0.008666,0.008666,7,7,0
20,20.000,replay,0.000000,0.012253,0.012253,7,7,0
21,21.000,replay,0.000000,0.011592,0.011592,7,7,0
22,22.000,replay,0.000000,0.014216,0.014216,7,7,0
23,23.000,replay,0.000000,0.008987,0.008987,7,7,0
24,24.000,replay,0.000000,0.008597,0.008597,7,7,0
25,25.000,replay,0.000000,0.008276,0.008276,7,7,0
26,26.000,replay,0.000000,0.012554,0.012554,7,7,0
27,27.000,replay,0.000000,0.012643,0.012643,7,7,0
28,28.000,replay,0.000000,0.014968,0.014968,7,7,0
29,29.000,replay,0.000000,0.009038,0.009038,7,7,0
30,30.000,replay,0.000000,0.009167,0.009167,7,7,0
31,31.000,replay,0.000000,0.012243,0.012243,7,7,0
32,32.000,replay,0.000000,0.012253,0.012253,7,7,0
33,33.000,replay,0.000000,0.009749,0.009749,7,7,0
34,34.000,replay,0.000000,0.016952,0.016952,7,7,0
35,35.000,replay,0.000000,0.009178,0.009178,7,7,0
36,36.000,replay,0.000000,0.009398,0.009398,7,7,0
37,37.000,replay,0.000000,0.008716,0.008716,7,7,0
38,38.000,replay,0.000000,0.008747,0.008747,7,7,0
39,39.000,replay,0.000000,0.008907,0.008907,7,7,0
40,40.000,replay,0.000000,0.013216,0.013216,7,7,0
41,41.000,replay,0.000000,0.009137,0.009137,7,7,0
42,42.000,replay,0.000000,0.008896,0.008896,7,7,0
43,43.000,replay,0.000000,0.015480,0.015480,7,7,0
44,44.000,replay,0.000000,0.008897,0.008897,7,7,0
45,45.000,replay,0.000000,0.014517,0.014517,7,7,0
46,46.000,replay,0.000000,0.009879,0.009879,7,7,0
47,47.000,replay,0.000000,0.012083,0.012083,7,7,0
48,48.000,replay,0.000000,0.008816,0.008816,7,7,0
49,49.000,replay,0.000000,0.008656,0.008656,7,7,0
50,50.000,replay,0.000000,0.008917,0.008917,7,7,0
51,51.000,replay,0.000000,0.008627,0.008627,7,7,0
52,52.000,replay,0.000000,0.020148,0.020148,7,7,0
53,53.000,replay,0.000000,0.009969,0.009969,7,7,0
54,54.000,replay,0.000000,0.024797,0.024797,7,7,0
55,55.000,replay,0.000000,0.008556,0.008556,7,7,0
56,56.000,replay,0.000000,0.020970,0.020970,7,7,0
57,57.000,replay,0.000000,0.011992,0.011992,7,7,0
58,58.000,replay,0.000000,0.008635,0.008635,7,7,0
59,59.000,replay,0.000000,0.008216,0.008216,7,7,0
60,60.000,replay,0.000000,0.013094,0.013094,7,7,0
61,61.000,replay,0.000000,0.011882,0.011882,7,7,0
