step,time_s,request_type,probability,qps,evidence_type
24,2.400,single_expert,0.165875,14.928739,replay
24,2.400,multi_expert_top2,0.190548,17.149352,replay
24,2.400,multi_expert_top4,0.178052,16.024703,replay
24,2.400,cache_hit,0.134234,12.081029,replay
24,2.400,cache_miss,0.079596,7.163618,replay
24,2.400,payload_small,0.039704,3.573382,replay
24,2.400,payload_large,0.033225,2.990232,replay
24,2.400,batch_small,0.063189,5.687030,replay
24,2.400,batch_large,0.115577,10.401915,replay
25,2.500,single_expert,0.167680,15.091169,replay
25,2.500,multi_expert_top2,0.190807,17.172602,replay
25,2.500,multi_expert_top4,0.176643,15.897895,replay
25,2.500,cache_hit,0.131817,11.863497,replay
25,2.500,cache_miss,0.077302,6.957149,replay
25,2.500,payload_small,0.038606,3.474584,replay
25,2.500,payload_large,0.033837,3.045334,replay
25,2.500,batch_small,0.065225,5.870250,replay
25,2.500,batch_large,0.118084,10.627521,replay
26,2.600,single_expert,0.169429,15.248574,replay
26,2.600,multi_expert_top2,0.190986,17.188774,replay
26,2.600,multi_expert_top4,0.175170,15.765266,replay
26,2.600,cache_hit,0.129379,11.644126,replay
26,2.600,cache_miss,0.075041,6.753682,replay
26,2.600,payload_small,0.037580,3.382226,replay
26,2.600,payload_large,0.034526,3.107300,replay
26,2.600,batch_small,0.067306,6.057545,replay
26,2.600,batch_large,0.120583,10.852509,replay
27,2.700,single_expert,0.171120,15.400800,replay
27,2.700,multi_expert_top2,0.191087,17.197851,replay
27,2.700,multi_expert_top4,0.173633,15.626947,replay
27,2.700,cache_hit,0.126924,11.423133,replay
27,2.700,cache_miss,0.072816,6.553419,replay
27,2.700,payload_small,0.036627,3.296398,replay
27,2.700,payload_large,0.035290,3.176067,replay
27,2.700,batch_small,0.069430,6.248731,replay
27,2.700,batch_large,0.123074,11.076654,replay
28,2.800,single_expert,0.172752,15.547695,replay
28,2.800,multi_expert_top2,0.191109,17.199825,replay
28,2.800,multi_expert_top4,0.172034,15.483076,replay
28,2.800,cache_hit,0.124453,11.200735,replay
28,2.800,cache_miss,0.070628,6.356557,replay
28,2.800,payload_small,0.035747,3.217186,replay
28,2.800,payload_large,0.036129,3.251570,replay
28,2.800,batch_small,0.071596,6.443619,replay
28,2.800,batch_large,0.125553,11.299738,replay
29,2.900,single_expert,0.174324,15.689116,replay
29,2.900,multi_expert_top2,0.191052,17.194693,replay
29,2.900,multi_expert_top4,0.170375,15.333793,replay
29,2.900,cache_hit,0.121968,10.977152,replay
29,2.900,cache_miss,0.068481,6.163291,replay
29,2.900,payload_small,0.034941,3.144668,replay
29,2.900,payload_large,0.037041,3.333732,replay
29,2.900,batch_small,0.073800,6.642016,replay
29,2.900,batch_large,0.128017,11.521539,replay
30,3.000,single_expert,0.175832,15.824922,replay
30,3.000,multi_expert_top2,0.190916,17.182461,replay
30,3.000,multi_expert_top4,0.168658,15.179247,replay
30,3.000,cache_hit,0.119473,10.752605,replay
30,3.000,cache_miss,0.066376,5.973811,replay
30,3.000,payload_small,0.034210,3.078916,replay
30,3.000,payload_large,0.038027,3.422473,replay
30,3.000,batch_small,0.076041,6.843728,replay
30,3.000,batch_large,0.130465,11.741838,replay
31,3.100,single_expert,0.177278,15.954980,replay
31,3.100,multi_expert_top2,0.190702,17.163141,replay
31,3.100,multi_expert_top4,0.166884,15.019589,replay
31,3.100,cache_hit,0.116970,10.527315,replay
31,3.100,cache_miss,0.064314,5.788305,replay
31,3.100,payload_small,0.033555,3.019993,replay
31,3.100,payload_large,0.039086,3.517705,replay
31,3.100,batch_small,0.078317,7.048554,replay
31,3.100,batch_large,0.132894,11.960418,replay
32,3.200,single_expert,0.178657,16.079161,replay
32,3.200,multi_expert_top2,0.190408,17.136752,replay
32,3.200,multi_expert_top4,0.165055,14.854977,replay
32,3.200,cache_hit,0.114461,10.301505,replay
32,3.200,cache_miss,0.062299,5.606955,replay
32,3.200,payload_small,0.032977,2.967960,replay
32,3.200,payload_large,0.040215,3.619334,replay
32,3.200,batch_small,0.080625,7.256293,replay
32,3.200,batch_large,0.135301,12.177063,replay
33,3.300,single_expert,0.179970,16.197343,replay
33,3.300,multi_expert_top2,0.190037,17.103320,replay
33,3.300,multi_expert_top4,0.163173,14.685574,replay
33,3.300,cache_hit,0.111949,10.075397,replay
33,3.300,cache_miss,0.060333,5.429940,replay
33,3.300,payload_small,0.032476,2.922865,replay
33,3.300,payload_large,0.041414,3.727261,replay
33,3.300,batch_small,0.082964,7.466740,replay
33,3.300,batch_large,0.137684,12.391560,replay
34,3.400,single_expert,0.181216,16.309408,replay
34,3.400,multi_expert_top2,0.189588,17.062877,replay
34,3.400,multi_expert_top4,0.161239,14.511547,replay
34,3.400,cache_hit,0.109436,9.849215,replay
34,3.400,cache_miss,0.058416,5.257436,replay
34,3.400,payload_small,0.032053,2.884756,replay
34,3.400,payload_large,0.042682,3.841377,replay
34,3.400,batch_small,0.085330,7.679687,replay
34,3.400,batch_large,0.140041,12.603697,replay
35,3.500,single_expert,0.182392,16.415247,replay
35,3.500,multi_expert_top2,0.189061,17.015464,replay
35,3.500,multi_expert_top4,0.159256,14.333068,replay
35,3.500,cache_hit,0.106924,9.623181,replay
35,3.500,cache_miss,0.056551,5.089612,replay
35,3.500,payload_small,0.031707,2.853668,replay
35,3.500,payload_large,0.044017,3.961572,replay
35,3.500,batch_small,0.087721,7.894924,replay
35,3.500,batch_large,0.142370,12.813264,replay
36,3.600,single_expert,0.183497,16.514755,replay
36,3.600,multi_expert_top2,0.188457,16.961128,replay
36,3.600,multi_expert_top4,0.157226,14.150313,replay
36,3.600,cache_hit,0.104417,9.397520,replay
36,3.600,cache_miss,0.054740,4.926634,replay
36,3.600,payload_small,0.031440,2.829632,replay
36,3.600,payload_large,0.045419,4.087726,replay
36,3.600,batch_small,0.090136,8.112238,replay
36,3.600,batch_large,0.144667,13.020055,replay
37,3.700,single_expert,0.184531,16.607833,replay
37,3.700,multi_expert_top2,0.187777,16.899923,replay
37,3.700,multi_expert_top4,0.155150,13.963461,replay
37,3.700,cache_hit,0.101916,9.172453,replay
37,3.700,cache_miss,0.052985,4.768662,replay
37,3.700,payload_small,0.031252,2.812673,replay
37,3.700,payload_large,0.046886,4.219714,replay
37,3.700,batch_small,0.092571,8.331415,replay
37,3.700,batch_large,0.146932,13.223865,replay
38,3.800,single_expert,0.185493,16.694391,replay
38,3.800,multi_expert_top2,0.187021,16.831907,replay
38,3.800,multi_expert_top4,0.153030,13.772699,replay
38,3.800,cache_hit,0.099424,8.948202,replay
38,3.800,cache_miss,0.051287,4.615854,replay
38,3.800,payload_small,0.031142,2.802807,replay
38,3.800,payload_large,0.048416,4.357407,replay
38,3.800,batch_small,0.095025,8.552239,replay
38,3.800,batch_large,0.149161,13.424494,replay
39,3.900,single_expert,0.186382,16.774342,replay
39,3.900,multi_expert_top2,0.186191,16.757150,replay
39,3.900,multi_expert_top4,0.150869,13.578213,replay
39,3.900,cache_hit,0.096944,8.724990,replay
39,3.900,cache_miss,0.049648,4.468359,replay
39,3.900,payload_small,0.031112,2.800044,replay
39,3.900,payload_large,0.050007,4.500669,replay
39,3.900,batch_small,0.097494,8.774492,replay
39,3.900,batch_large,0.151353,13.621744,replay
40,4.000,single_expert,0.187196,16.847607,replay
40,4.000,multi_expert_top2,0.185286,16.675724,replay
40,4.000,multi_expert_top4,0.148669,13.380195,replay
40,4.000,cache_hit,0.094478,8.503036,replay
40,4.000,cache_miss,0.048070,4.326323,replay
40,4.000,payload_small,0.031160,2.804386,replay
40,4.000,payload_large,0.051660,4.649357,replay
40,4.000,batch_small,0.099977,8.997954,replay
40,4.000,batch_large,0.153505,13.815419,replay
41,4.100,single_expert,0.187935,16.914115,replay
41,4.100,multi_expert_top2,0.184308,16.587710,replay
41,4.100,multi_expert_top4,0.146432,13.178842,replay
41,4.100,cache_hit,0.092028,8.282559,replay
41,4.100,cache_miss,0.046554,4.189886,replay
41,4.100,payload_small,0.031287,2.815829,replay
41,4.100,payload_large,0.053370,4.803326,replay
41,4.100,batch_small,0.102471,9.222405,replay
41,4.100,batch_large,0.155615,14.005328,replay
42,4.200,single_expert,0.188598,16.973799,replay
42,4.200,multi_expert_top2,0.183258,16.493194,replay
42,4.200,multi_expert_top4,0.144159,12.974352,replay
42,4.200,cache_hit,0.089598,8.063777,replay
42,4.200,cache_miss,0.045102,4.059183,replay
42,4.200,payload_small,0.031493,2.834363,replay
42,4.200,payload_large,0.055138,4.962424,replay
42,4.200,batch_small,0.104974,9.447623,replay
42,4.200,batch_large,0.157681,14.191285,replay
43,4.300,single_expert,0.189184,17.026601,replay
43,4.300,multi_expert_top2,0.182136,16.392271,replay
43,4.300,multi_expert_top4,0.141855,12.766926,replay
43,4.300,cache_hit,0.087188,7.846906,replay
43,4.300,cache_miss,0.043715,3.934343,replay
43,4.300,payload_small,0.031777,2.859968,replay
43,4.300,payload_large,0.056961,5.126493,replay
43,4.300,batch_small,0.107482,9.673386,replay
43,4.300,batch_large,0.159701,14.373106,replay
44,4.400,single_expert,0.189694,17.072468,replay
44,4.400,multi_expert_top2,0.180945,16.285039,replay
44,4.400,multi_expert_top4,0.139520,12.556770,replay
44,4.400,cache_hit,0.084802,7.632160,replay
44,4.400,cache_miss,0.042394,3.815489,replay
44,4.400,payload_small,0.032140,2.892619,replay
44,4.400,payload_large,0.058837,5.295372,replay
44,4.400,batch_small,0.109994,9.899472,replay
44,4.400,batch_large,0.161673,14.550611,replay
45,4.500,single_expert,0.190126,17.111356,replay
45,4.500,multi_expert_top2,0.179684,16.171605,replay
45,4.500,multi_expert_top4,0.137157,12.344091,replay
45,4.500,cache_hit,0.082442,7.419751,replay
45,4.500,cache_miss,0.041142,3.702738,replay
45,4.500,payload_small,0.032581,2.932284,replay
45,4.500,payload_large,0.060765,5.468893,replay
45,4.500,batch_small,0.112507,10.125657,replay
45,4.500,batch_large,0.163596,14.723625,replay
46,4.600,single_expert,0.190480,17.143226,replay
46,4.600,multi_expert_top2,0.178356,16.052080,replay
46,4.600,multi_expert_top4,0.134768,12.129098,replay
46,4.600,cache_hit,0.080110,7.209888,replay
46,4.600,cache_miss,0.039958,3.596202,replay
46,4.600,payload_small,0.033099,2.978925,replay
46,4.600,payload_large,0.062743,5.646886,replay
46,4.600,batch_small,0.115019,10.351718,replay
46,4.600,batch_large,0.165466,14.891977,replay
47,4.700,single_expert,0.190756,17.168046,replay
47,4.700,multi_expert_top2,0.176962,15.926582,replay
47,4.700,multi_expert_top4,0.132356,11.912004,replay
47,4.700,cache_hit,0.077809,7.002778,replay
47,4.700,cache_miss,0.038844,3.495986,replay
47,4.700,payload_small,0.033694,3.032494,replay
47,4.700,payload_large,0.064769,5.829176,replay
47,4.700,batch_small,0.117527,10.577432,replay
47,4.700,batch_large,0.167283,15.055502,replay
48,4.800,single_expert,0.190953,17.185792,replay
48,4.800,multi_expert_top2,0.175503,15.795235,replay
48,4.800,multi_expert_top4,0.129922,11.693023,replay
48,4.800,cache_hit,0.075540,6.798627,replay
48,4.800,cache_miss,0.037802,3.402188,replay
48,4.800,payload_small,0.034366,3.092939,replay
48,4.800,payload_large,0.066840,6.015581,replay
48,4.800,batch_small,0.120029,10.802576,replay
48,4.800,batch_large,0.169045,15.214037,replay
49,4.900,single_expert,0.191072,17.196447,replay
49,4.900,multi_expert_top2,0.173980,15.658170,replay
49,4.900,multi_expert_top4,0.127471,11.472372,replay
49,4.900,cache_hit,0.073307,6.597634,replay
49,4.900,cache_miss,0.036832,3.314902,replay
49,4.900,payload_small,0.035113,3.160201,replay
49,4.900,payload_large,0.068955,6.205918,replay
49,4.900,batch_small,0.122521,11.026928,replay
49,4.900,batch_large,0.170749,15.367427,replay
50,5.000,single_expert,0.191111,17.200000,replay
50,5.000,multi_expert_top2,0.172395,15.515520,replay
50,5.000,multi_expert_top4,0.125003,11.250267,replay
50,5.000,cache_hit,0.071111,6.400000,replay
50,5.000,cache_miss,0.035936,3.234213,replay
50,5.000,payload_small,0.035936,3.234213,replay
50,5.000,payload_large,0.071111,6.400000,replay
50,5.000,batch_small,0.125003,11.250267,replay
50,5.000,batch_large,0.172395,15.515520,replay
51,5.100,single_expert,0.191072,17.196447,replay
51,5.100,multi_expert_top2,0.170749,15.367427,replay
51,5.100,multi_expert_top4,0.122521,11.026928,replay
51,5.100,cache_hit,0.068955,6.205918,replay
51,5.100,cache_miss,0.035113,3.160201,replay
51,5.100,payload_small,0.036832,3.314902,replay
51,5.100,payload_large,0.073307,6.597634,replay
51,5.100,batch_small,0.127471,11.472372,replay
51,5.100,batch_large,0.173980,15.658170,replay
52,5.200,single_expert,0.190953,17.185792,replay
52,5.200,multi_expert_top2,0.169045,15.214037,replay
52,5.200,multi_expert_top4,0.120029,10.802576,replay
52,5.200,cache_hit,0.066840,6.015581,replay
52,5.200,cache_miss,0.034366,3.092939,replay
52,5.200,payload_small,0.037802,3.402188,replay
52,5.200,payload_large,0.075540,6.798627,replay
52,5.200,batch_small,0.129922,11.693023,replay
52,5.200,batch_large,0.175503,15.795235,replay
53,5.300,single_expert,0.190756,17.168046,replay
53,5.300,multi_expert_top2,0.167283,15.055502,replay
53,5.300,multi_expert_top4,0.117527,10.577432,replay
53,5.300,cache_hit,0.064769,5.829176,replay
53,5.300,cache_miss,0.033694,3.032494,replay
53,5.300,payload_small,0.038844,3.495986,replay
53,5.300,payload_large,0.077809,7.002778,replay
53,5.300,batch_small,0.132356,11.912004,replay
53,5.300,batch_large,0.176962,15.926582,replay
54,5.400,single_expert,0.190480,17.143226,replay
54,5.400,multi_expert_top2,0.165466,14.891977,replay
54,5.400,multi_expert_top4,0.115019,10.351718,replay
54,5.400,cache_hit,0.062743,5.646886,replay
54,5.400,cache_miss,0.033099,2.978925,replay
54,5.400,payload_small,0.039958,3.596202,replay
54,5.400,payload_large,0.080110,7.209888,replay
54,5.400,batch_small,0.134768,12.129098,replay
54,5.400,batch_large,0.178356,16.052080,replay
55,5.500,single_expert,0.190126,17.111356,replay
55,5.500,multi_expert_top2,0.163596,14.723625,replay
55,5.500,multi_expert_top4,0.112507,10.125657,replay
55,5.500,cache_hit,0.060765,5.468893,replay
55,5.500,cache_miss,0.032581,2.932284,replay
55,5.500,payload_small,0.041142,3.702738,replay
55,5.500,payload_large,0.082442,7.419751,replay
55,5.500,batch_small,0.137157,12.344091,replay
55,5.500,batch_large,0.179684,16.171605,replay
56,5.600,single_expert,0.189694,17.072468,replay
56,5.600,multi_expert_top2,0.161673,14.550611,replay
56,5.600,multi_expert_top4,0.109994,9.899472,replay
56,5.600,cache_hit,0.058837,5.295372,replay
56,5.600,cache_miss,0.032140,2.892619,replay
56,5.600,payload_small,0.042394,3.815489,replay
56,5.600,payload_large,0.084802,7.632160,replay
56,5.600,batch_small,0.139520,12.556770,replay
56,5.600,batch_large,0.180945,16.285039,replay
57,5.700,single_expert,0.189184,17.026601,replay
57,5.700,multi_expert_top2,0.159701,14.373106,replay
57,5.700,multi_expert_top4,0.107482,9.673386,replay
57,5.700,cache_hit,0.056961,5.126493,replay
57,5.700,cache_miss,0.031777,2.859968,replay
57,5.700,payload_small,0.043715,3.934343,replay
57,5.700,payload_large,0.087188,7.846906,replay
57,5.700,batch_small,0.141855,12.766926,replay
57,5.700,batch_large,0.182136,16.392271,replay
58,5.800,single_expert,0.188598,16.973799,replay
58,5.800,multi_expert_top2,0.157681,14.191285,replay
58,5.800,multi_expert_top4,0.104974,9.447623,replay
58,5.800,cache_hit,0.055138,4.962424,replay
58,5.800,cache_miss,0.031493,2.834363,replay
58,5.800,payload_small,0.045102,4.059183,replay
58,5.800,payload_large,0.089598,8.063777,replay
58,5.800,batch_small,0.144159,12.974352,replay
58,5.800,batch_large,0.183258,16.493194,replay
59,5.900,single_expert,0.187935,16.914115,replay
59,5.900,multi_expert_top2,0.155615,14.005328,replay
59,5.900,multi_expert_top4,0.102471,9.222405,replay
59,5.900,cache_hit,0.053370,4.803326,replay
59,5.900,cache_miss,0.031287,2.815829,replay
59,5.900,payload_small,0.046554,4.189886,replay
59,5.900,payload_large,0.092028,8.282559,replay
59,5.900,batch_small,0.146432,13.178842,replay
59,5.900,batch_large,0.184308,16.587710,replay
60,6.000,single_expert,0.187196,16.847607,replay
60,6.000,multi_expert_top2,0.153505,13.815419,replay
60,6.000,multi_expert_top4,0.099977,8.997954,replay
60,6.000,cache_hit,0.051660,4.649357,replay
60,6.000,cache_miss,0.031160,2.804386,replay
60,6.000,payload_small,0.048070,4.326323,replay
60,6.000,payload_large,0.094478,8.503036,replay
60,6.000,batch_small,0.148669,13.380195,replay
60,6.000,batch_large,0.185286,16.675724,replay
61,6.100,single_expert,0.186382,16.774342,replay
61,6.100,multi_expert_top2,0.151353,13.621744,replay
61,6.100,multi_expert_top4,0.097494,8.774492,replay
61,6.100,cache_hit,0.050007,4.500669,replay
61,6.100,cache_miss,0.031112,2.800044,replay
61,6.100,payload_small,0.049648,4.468359,replay
