step,time_s,source,destination,weight
4,0.4,router,expert-1,44.616963
4,0.4,router,expert-2,18.255731
4,0.4,router,expert-3,11.720722
5,0.5,aggregator,cache,6.310000
5,0.5,cache,aggregator,10.374171
5,0.5,expert-0,aggregator,53.092162
5,0.5,expert-1,aggregator,38.511484
5,0.5,expert-2,aggregator,15.785378
5,0.5,expert-3,aggregator,9.806396
5,0.5,frontend,router,78.839062
5,0.5,frontend,tokenizer,56.907299
5,0.5,router,cache,20.224476
5,0.5,router,expert-0,59.701803
5,0.5,router,expert-1,43.602828
5,0.5,router,expert-2,18.017675
5,0.5,router,expert-3,11.440795
6,0.6000000000000001,aggregator,cache,6.762441
6,0.6000000000000001,cache,aggregator,10.863859
6,0.6000000000000001,expert-0,aggregator,56.344985
6,0.6000000000000001,expert-1,aggregator,40.779454
6,0.6000000000000001,expert-2,aggregator,16.882520
6,0.6000000000000001,expert-3,aggregator,10.365955
6,0.6000000000000001,frontend,router,83.536432
6,0.6000000000000001,frontend,tokenizer,60.324325
6,0.6000000000000001,router,cache,21.120428
6,0.6000000000000001,router,expert-0,63.352171
6,0.6000000000000001,router,expert-1,46.165344
6,0.6000000000000001,router,expert-2,19.261836
6,0.6000000000000001,router,expert-3,12.093614
7,0.7000000000000001,aggregator,cache,6.479353
7,0.7000000000000001,cache,aggregator,10.171104
7,0.7000000000000001,expert-0,aggregator,53.489210
7,0.7000000000000001,expert-1,aggregator,38.623374
7,0.7000000000000001,expert-2,aggregator,16.146724
7,0.7000000000000001,expert-3,aggregator,9.796569
7,0.7000000000000001,frontend,router,79.172976
7,0.7000000000000001,frontend,tokenizer,57.199115
7,0.7000000000000001,router,cache,19.718932
7,0.7000000000000001,router,expert-0,60.133543
7,0.7000000000000001,router,expert-1,43.719001
7,0.7000000000000001,router,expert-2,18.414501
7,0.7000000000000001,router,expert-3,11.429331
8,0.8,aggregator,cache,7.247349
8,0.8,cache,aggregator,11.116517
8,0.8,expert-0,aggregator,59.309642
8,0.8,expert-1,aggregator,42.724822
8,0.8,expert-2,aggregator,18.032587
8,0.8,expert-3,aggregator,10.808560
8,0.8,frontend,router,87.641093
8,0.8,frontend,tokenizer,63.346325
8,0.8,router,cache,21.492296
8,0.8,router,expert-0,66.667717
8,0.8,router,expert-1,48.354934
8,0.8,router,expert-2,20.556416
8,0.8,router,expert-3,12.609986
9,0.9,aggregator,cache,7.162842
9,0.9,cache,aggregator,10.735530
9,0.9,expert-0,aggregator,58.139169
9,0.9,expert-1,aggregator,41.780076
9,0.9,expert-2,aggregator,17.798931
9,0.9,expert-3,aggregator,10.537297
9,0.9,frontend,router,85.764121
9,0.9,frontend,tokenizer,62.019148
9,0.9,router,cache,20.698489
9,0.9,router,expert-0,65.342270
9,0.9,router,expert-1,47.278697
9,0.9,router,expert-2,20.281311
9,0.9,router,expert-3,12.293513
10,1.0,aggregator,cache,6.813722
10,1.0,cache,aggregator,9.978483
10,1.0,expert-0,aggregator,54.881718
10,1.0,expert-1,aggregator,39.341374
10,1.0,expert-2,aggregator,16.913087
10,1.0,expert-3,aggregator,9.887610
10,1.0,frontend,router,80.816973
10,1.0,frontend,tokenizer,58.470146
10,1.0,router,cache,19.185946
10,1.0,router,expert-0,61.671397
10,1.0,router,expert-1,44.511978
10,1.0,router,expert-2,19.263570
10,1.0,router,expert-3,11.535545
11,1.1,aggregator,cache,7.020907
11,1.1,cache,aggregator,10.046316
11,1.1,expert-0,aggregator,56.145602
11,1.1,expert-1,aggregator,40.145459
11,1.1,expert-2,aggregator,17.412403
11,1.1,expert-3,aggregator,10.050094
11,1.1,frontend,router,82.530310
11,1.1,frontend,tokenizer,59.739445
11,1.1,router,cache,19.263351
11,1.1,router,expert-0,63.080952
11,1.1,router,expert-1,45.414061
11,1.1,router,expert-2,19.823650
11,1.1,router,expert-3,11.725110
12,1.2000000000000002,aggregator,cache,7.684182
12,1.2000000000000002,cache,aggregator,10.743216
12,1.2000000000000002,expert-0,aggregator,61.040150
12,1.2000000000000002,expert-1,aggregator,43.532548
12,1.2000000000000002,expert-2,aggregator,19.045141
12,1.2000000000000002,expert-3,aggregator,10.850515
12,1.2000000000000002,frontend,router,89.561645
12,1.2000000000000002,frontend,tokenizer,64.861985
12,1.2000000000000002,router,cache,20.543223
12,1.2000000000000002,router,expert-0,68.567824
12,1.2000000000000002,router,expert-1,49.236829
12,1.2000000000000002,router,expert-2,21.673022
12,1.2000000000000002,router,expert-3,12.658935
13,1.3,aggregator,cache,7.657911
13,1.3,cache,aggregator,10.460623
13,1.3,expert-0,aggregator,60.455623
13,1.3,expert-1,aggregator,43.002474
13,1.3,expert-2,aggregator,18.971821
13,1.3,expert-3,aggregator,10.667032
13,1.3,frontend,router,88.539869
13,1.3,frontend,tokenizer,64.155159
13,1.3,router,cache,19.948233
13,1.3,router,expert-0,67.898436
13,1.3,router,expert-1,48.628082
13,1.3,router,expert-2,21.580138
13,1.3,router,expert-3,12.444871
14,1.4000000000000001,aggregator,cache,7.636294
14,1.4000000000000001,cache,aggregator,10.191212
14,1.4000000000000001,expert-0,aggregator,59.941449
14,1.4000000000000001,expert-1,aggregator,42.523021
14,1.4000000000000001,expert-2,aggregator,18.913929
14,1.4000000000000001,expert-3,aggregator,10.493009
14,1.4000000000000001,frontend,router,87.621996
14,1.4000000000000001,frontend,tokenizer,63.523467
14,1.4000000000000001,router,cache,19.381574
14,1.4000000000000001,router,expert-0,67.307702
14,1.4000000000000001,router,expert-1,48.076328
14,1.4000000000000001,router,expert-2,21.504856
14,1.4000000000000001,router,expert-3,12.241844
15,1.5,aggregator,cache,7.573184
15,1.5,cache,aggregator,9.874181
15,1.5,expert-0,aggregator,59.135470
15,1.5,expert-1,aggregator,41.837764
15,1.5,expert-2,aggregator,18.757019
15,1.5,expert-3,aggregator,10.265558
15,1.5,frontend,router,86.279338
15,1.5,frontend,tokenizer,62.583477
15,1.5,router,cache,18.727718
15,1.5,router,expert-0,66.389037
15,1.5,router,expert-1,47.291706
15,1.5,router,expert-2,21.317091
15,1.5,router,expert-3,11.976485
16,1.6,aggregator,cache,7.975741
16,1.6,cache,aggregator,10.159079
16,1.6,expert-0,aggregator,61.982493
16,1.6,expert-1,aggregator,43.731850
16,1.6,expert-2,aggregator,19.757213
16,1.6,expert-3,aggregator,10.665052
16,1.6,frontend,router,90.259060
16,1.6,frontend,tokenizer,65.505647
16,1.6,router,cache,19.216016
16,1.6,router,expert-0,69.570419
16,1.6,router,expert-1,49.421929
16,1.6,router,expert-2,22.443938
16,1.6,router,expert-3,12.442561
17,1.7000000000000002,aggregator,cache,8.038000
17,1.7000000000000002,cache,aggregator,10.001642
17,1.7000000000000002,expert-0,aggregator,62.197784
17,1.7000000000000002,expert-1,aggregator,43.762129
17,1.7000000000000002,expert-2,aggregator,19.918324
17,1.7000000000000002,expert-3,aggregator,10.602979
17,1.7000000000000002,frontend,router,90.396353
17,1.7000000000000002,frontend,tokenizer,65.641248
17,1.7000000000000002,router,cache,18.867347
17,1.7000000000000002,router,expert-0,69.796618
17,1.7000000000000002,router,expert-1,49.444923
17,1.7000000000000002,router,expert-2,22.617021
17,1.7000000000000002,router,expert-3,12.370142
18,1.8,aggregator,cache,7.580701
18,1.8,cache,aggregator,9.214036
18,1.8,expert-0,aggregator,58.433593
18,1.8,expert-1,aggregator,40.998562
18,1.8,expert-2,aggregator,18.795024
18,1.8,expert-3,aggregator,9.864523
18,1.8,frontend,router,84.758856
18,1.8,frontend,tokenizer,61.581695
18,1.8,router,cache,17.335083
18,1.8,router,expert-0,65.557554
18,1.8,router,expert-1,46.311573
18,1.8,router,expert-2,21.332161
18,1.8,router,expert-3,11.508610
19,1.9000000000000001,aggregator,cache,8.193879
19,1.9000000000000001,cache,aggregator,9.727978
19,1.9000000000000001,expert-0,aggregator,62.945321
19,1.9000000000000001,expert-1,aggregator,44.039382
19,1.9000000000000001,expert-2,aggregator,20.329572
19,1.9000000000000001,expert-3,aggregator,10.518182
19,1.9000000000000001,frontend,router,91.122525
19,1.9000000000000001,frontend,tokenizer,66.242282
19,1.9000000000000001,router,cache,18.253315
19,1.9000000000000001,router,expert-0,70.602688
19,1.9000000000000001,router,expert-1,49.734312
19,1.9000000000000001,router,expert-2,23.063741
19,1.9000000000000001,router,expert-3,12.271213
20,2.0,aggregator,cache,7.878752
20,2.0,cache,aggregator,9.136001
20,2.0,expert-0,aggregator,60.345299
20,2.0,expert-1,aggregator,42.100144
20,2.0,expert-2,aggregator,19.564816
20,2.0,expert-3,aggregator,9.976757
20,2.0,frontend,router,87.184612
20,2.0,frontend,tokenizer,63.415358
20,2.0,router,cache,17.097241
20,2.0,router,expert-0,67.669966
20,2.0,router,expert-1,47.532312
20,2.0,router,expert-2,22.186415
20,2.0,router,expert-3,11.639550
21,2.1,aggregator,cache,8.346187
21,2.1,cache,aggregator,9.451997
21,2.1,expert-0,aggregator,63.763864
21,2.1,expert-1,aggregator,44.357718
21,2.1,expert-2,aggregator,20.747156
21,2.1,expert-3,aggregator,10.425476
21,2.1,frontend,router,91.939141
21,2.1,frontend,tokenizer,66.911680
21,2.1,router,cache,17.642198
21,2.1,router,expert-0,71.485696
21,2.1,router,expert-1,50.068159
21,2.1,router,expert-2,23.516903
21,2.1,router,expert-3,12.163056
22,2.2,aggregator,cache,7.835215
22,2.2,cache,aggregator,8.665476
22,2.2,expert-0,aggregator,59.734267
22,2.2,expert-1,aggregator,41.434871
22,2.2,expert-2,aggregator,19.500435
22,2.2,expert-3,aggregator,9.654468
22,2.2,frontend,router,85.955778
22,2.2,frontend,tokenizer,62.592885
22,2.2,router,cache,16.132074
22,2.2,router,expert-0,66.951064
22,2.2,router,expert-1,46.756524
22,2.2,router,expert-2,22.094109
22,2.2,router,expert-3,11.263546
23,2.3000000000000003,aggregator,cache,8.500278
23,2.3000000000000003,cache,aggregator,9.180111
23,2.3000000000000003,expert-0,aggregator,64.695576
23,2.3000000000000003,expert-1,aggregator,44.746567
23,2.3000000000000003,expert-2,aggregator,21.184511
23,2.3000000000000003,expert-3,aggregator,10.331720
23,2.3000000000000003,frontend,router,92.907140
23,2.3000000000000003,frontend,tokenizer,67.693762
23,2.3000000000000003,router,cache,17.046102
23,2.3000000000000003,router,expert-0,72.492909
23,2.3000000000000003,router,expert-1,50.479683
23,2.3000000000000003,router,expert-2,23.991744
23,2.3000000000000003,router,expert-3,12.053674
24,2.4000000000000004,aggregator,cache,8.070731
24,2.4000000000000004,cache,aggregator,8.510720
24,2.4000000000000004,expert-0,aggregator,61.348384
24,2.4000000000000004,expert-1,aggregator,42.308451
24,2.4000000000000004,expert-2,aggregator,20.144553
24,2.4000000000000004,expert-3,aggregator,9.676217
24,2.4000000000000004,frontend,router,87.922257
24,2.4000000000000004,frontend,tokenizer,64.098673
24,2.4000000000000004,router,cache,15.762853
24,2.4000000000000004,router,expert-0,68.724059
24,2.4000000000000004,router,expert-1,47.715742
24,2.4000000000000004,router,expert-2,22.804089
24,2.4000000000000004,router,expert-3,11.288920
25,2.5,aggregator,cache,8.693868
25,2.5,cache,aggregator,8.950940
25,2.5,expert-0,aggregator,66.028181
25,2.5,expert-1,aggregator,45.403535
25,2.5,expert-2,aggregator,21.736179
25,2.5,expert-3,aggregator,10.281317
25,2.5,frontend,router,94.437690
25,2.5,frontend,tokenizer,68.888534
25,2.5,router,cache,16.536435
25,2.5,router,expert-0,73.946499
25,2.5,router,expert-1,51.191638
25,2.5,router,expert-2,24.595219
25,2.5,router,expert-3,11.994870
26,2.6,aggregator,cache,8.800884
26,2.6,cache,aggregator,8.845979
26,2.6,expert-0,aggregator,66.810282
26,2.6,expert-1,aggregator,45.807730
26,2.6,expert-2,aggregator,22.043805
26,2.6,expert-3,aggregator,10.265817
26,2.6,frontend,router,95.362956
26,2.6,frontend,tokenizer,69.603829
26,2.6,router,cache,16.301924
26,2.6,router,expert-0,74.801833
26,2.6,router,expert-1,51.632148
26,2.6,router,expert-2,24.932573
26,2.6,router,expert-3,11.976787
27,2.7,aggregator,cache,8.484367
27,2.7,cache,aggregator,8.324595
27,2.7,expert-0,aggregator,64.403453
27,2.7,expert-1,aggregator,44.029100
27,2.7,expert-2,aggregator,21.292815
27,2.7,expert-3,aggregator,9.761245
27,2.7,frontend,router,91.741717
27,2.7,frontend,tokenizer,66.999621
27,2.7,router,cache,15.303561
27,2.7,router,expert-0,72.086995
27,2.7,router,expert-1,49.612454
27,2.7,router,expert-2,24.072846
27,2.7,router,expert-3,11.388120
28,2.8000000000000003,aggregator,cache,8.272157
28,2.8000000000000003,cache,aggregator,7.922184
28,2.8000000000000003,expert-0,aggregator,62.813170
28,2.8000000000000003,expert-1,aggregator,42.817160
28,2.8000000000000003,expert-2,aggregator,20.804052
28,2.8000000000000003,expert-3,aggregator,9.386612
28,2.8000000000000003,frontend,router,89.295903
28,2.8000000000000003,frontend,tokenizer,65.251279
28,2.8000000000000003,router,cache,14.528790
28,2.8000000000000003,router,expert-0,70.287105
28,2.8000000000000003,router,expert-1,48.232059
28,2.8000000000000003,router,expert-2,23.510231
28,2.8000000000000003,router,expert-3,10.951047
29,2.9000000000000004,aggregator,cache,8.347187
29,2.9000000000000004,cache,aggregator,7.801996
29,2.9000000000000004,expert-0,aggregator,63.428047
29,2.9000000000000004,expert-1,aggregator,43.110943
29,2.9000000000000004,expert-2,aggregator,21.040002
29,2.9000000000000004,expert-3,aggregator,9.341548
29,2.9000000000000004,frontend,router,89.988688
29,2.9000000000000004,frontend,tokenizer,65.795643
29,2.9000000000000004,router,cache,14.274673
29,2.9000000000000004,router,expert-0,70.954825
29,2.9000000000000004,router,expert-1,48.547870
29,2.9000000000000004,router,expert-2,23.766772
29,2.9000000000000004,router,expert-3,10.898472
30,3.0,aggregator,cache,8.886579
30,3.0,cache,aggregator,8.105788
30,3.0,expert-0,aggregator,67.600492
30,3.0,expert-1,aggregator,45.814061
30,3.0,expert-2,aggregator,22.453124
30,3.0,expert-3,aggregator,9.808102
30,3.0,frontend,router,95.716246
30,3.0,frontend,tokenizer,70.023864
30,3.0,router,cache,14.796356
30,3.0,router,expert-0,75.600509
30,3.0,router,expert-1,51.575566
30,3.0,router,expert-2,25.352310
30,3.0,router,expert-3,11.442786
31,3.1,aggregator,cache,8.740013
31,3.1,cache,aggregator,7.778969
31,3.1,expert-0,aggregator,66.583054
31,3.1,expert-1,aggregator,44.994590
31,3.1,expert-2,aggregator,22.138580
31,3.1,expert-3,aggregator,9.512960
31,3.1,frontend,router,94.087732
31,3.1,frontend,tokenizer,68.872183
31,3.1,router,cache,14.167929
31,3.1,router,expert-0,74.440899
31,3.1,router,expert-1,50.636773
31,3.1,router,expert-2,24.986635
31,3.1,router,expert-3,11.098453
32,3.2,aggregator,cache,8.824122
32,3.2,cache,aggregator,7.662738
32,3.2,expert-0,aggregator,67.347227
32,3.2,expert-1,aggregator,45.380574
32,3.2,expert-2,aggregator,22.411085
32,3.2,expert-3,aggregator,9.471277
32,3.2,frontend,router,94.978990
32,3.2,frontend,tokenizer,69.564526
32,3.2,router,cache,13.925850
32,3.2,router,expert-0,75.273057
32,3.2,router,expert-1,51.054537
32,3.2,router,expert-2,25.283612
32,3.2,router,expert-3,11.049823
33,3.3000000000000003,aggregator,cache,8.891798
33,3.3000000000000003,cache,aggregator,7.532808
33,3.3000000000000003,expert-0,aggregator,68.013081
33,3.3000000000000003,expert-1,aggregator,45.698666
33,3.3000000000000003,expert-2,aggregator,22.646030
33,3.3000000000000003,expert-3,aggregator,9.411068
33,3.3000000000000003,frontend,router,95.729239
33,3.3000000000000003,frontend,tokenizer,70.154107
33,3.3000000000000003,router,cache,13.660913
33,3.3000000000000003,router,expert-0,75.994692
33,3.3000000000000003,router,expert-1,51.395462
33,3.3000000000000003,router,expert-2,25.538037
33,3.3000000000000003,router,expert-3,10.979579
34,3.4000000000000004,aggregator,cache,8.442284
34,3.4000000000000004,cache,aggregator,6.976436
34,3.4000000000000004,expert-0,aggregator,64.740104
34,3.4000000000000004,expert-1,aggregator,43.376399
34,3.4000000000000004,expert-2,aggregator,21.564042
34,3.4000000000000004,expert-3,aggregator,8.810468
34,3.4000000000000004,frontend,router,90.944494
34,3.4000000000000004,frontend,tokenizer,66.685541
34,3.4000000000000004,router,cache,12.626315
34,3.4000000000000004,router,expert-0,72.315991
34,3.4000000000000004,router,expert-1,48.767448
34,3.4000000000000004,router,expert-2,24.307811
34,3.4000000000000004,router,expert-3,10.278879
35,3.5,aggregator,cache,8.760353
35,3.5,cache,aggregator,7.060780
35,3.5,expert-0,aggregator,67.375128
35,3.5,expert-1,aggregator,45.015079
35,3.5,expert-2,aggregator,22.444793
35,3.5,expert-3,aggregator,9.014183
35,3.5,frontend,router,94.462781
35,3.5,frontend,tokenizer,69.304447
35,3.5,router,cache,12.754243
35,3.5,router,expert-0,75.236745
35,3.5,router,expert-1,50.592758
35,3.5,router,expert-2,25.290218
35,3.5,router,expert-3,10.516547
36,3.6,aggregator,cache,8.275786
36,3.6,cache,aggregator,6.505017
36,3.6,expert-0,aggregator,63.856316
36,3.6,expert-1,aggregator,42.545228
36,3.6,expert-2,aggregator,21.270734
36,3.6,expert-3,aggregator,8.395653
36,3.6,frontend,router,89.357499
36,3.6,frontend,tokenizer,65.595588
36,3.6,router,cache,11.728771
36,3.6,router,expert-0,71.285814
36,3.6,router,expert-1,47.800638
36,3.6,router,expert-2,23.957518
36,3.6,router,expert-3,9.794928
37,3.7,aggregator,cache,8.663901
37,3.7,cache,aggregator,6.640666
37,3.7,expert-0,aggregator,67.092653
37,3.7,expert-1,aggregator,44.578129
37,3.7,expert-2,aggregator,22.341943
37,3.7,expert-3,aggregator,8.665078
37,3.7,frontend,router,93.708012
37,3.7,frontend,tokenizer,68.827425
37,3.7,router,cache,11.952676
37,3.7,router,expert-0,74.876000
37,3.7,router,expert-1,50.067509
37,3.7,router,expert-2,25.153810
37,3.7,router,expert-3,10.109258
38,3.8000000000000003,aggregator,cache,8.656592
38,3.8000000000000003,cache,aggregator,6.469268
38,3.8000000000000003,expert-0,aggregator,67.301339
38,3.8000000000000003,expert-1,aggregator,44.594643
38,3.8000000000000003,expert-2,aggregator,22.399747
38,3.8000000000000003,expert-3,aggregator,8.534766
38,3.8000000000000003,frontend,router,93.822997
38,3.8000000000000003,frontend,tokenizer,68.949799
38,3.8000000000000003,router,cache,11.625467
38,3.8000000000000003,router,expert-0,75.086085
38,3.8000000000000003,router,expert-1,50.068791
38,3.8000000000000003,router,expert-2,25.208706
38,3.8000000000000003,router,expert-3,9.957227
39,3.9000000000000004,aggregator,cache,8.204416
39,3.9000000000000004,cache,aggregator,5.977475
39,3.9000000000000004,expert-0,aggregator,64.059940
39,3.9000000000000004,expert-1,aggregator,42.332198
39,3.9000000000000004,expert-2,aggregator,21.305254
39,3.9000000000000004,expert-3,aggregator,7.973494
39,3.9000000000000004,frontend,router,89.138602
39,3.9000000000000004,frontend,tokenizer,65.542947
39,3.9000000000000004,router,cache,10.725868
39,3.9000000000000004,router,expert-0,71.448014
39,3.9000000000000004,router,expert-1,47.512141
39,3.9000000000000004,router,expert-2,23.967346
39,3.9000000000000004,router,expert-3,9.302409
40,4.0,aggregator,cache,8.603272
40,4.0,cache,aggregator,6.110103
40,4.0,expert-0,aggregator,67.485393
40,4.0,expert-1,aggregator,44.476791
40,4.0,expert-2,aggregator,22.423295
40,4.0,expert-3,aggregator,8.241195
40,4.0,frontend,router,93.733149
40,4.0,frontend,tokenizer,68.958395
40,4.0,router,cache,10.949294
40,4.0,router,expert-0,75.245615
40,4.0,router,expert-1,49.901757
40,4.0,router,expert-2,25.215038
40,4.0,router,expert-3,9.614728
41,4.1000000000000005,aggregator,cache,8.677683
41,4.1000000000000005,cache,aggregator,6.007004
41,4.1000000000000005,expert-0,aggregator,68.407050
41,4.1000000000000005,expert-1,aggregator,44.965442
41,4.1000000000000005,expert-2,aggregator,22.703349
41,4.1000000000000005,expert-3,aggregator,8.192640
41,4.1000000000000005,frontend,router,94.841725
41,4.1000000000000005,frontend,tokenizer,69.811078
41,4.1000000000000005,router,cache,10.751973
41,4.1000000000000005,router,expert-0,76.250039
41,4.1000000000000005,router,expert-1,50.432354
41,4.1000000000000005,router,expert-2,25.519860
41,4.1000000000000005,router,expert-3,9.558079
42,4.2,aggregator,cache,8.306028
42,4.2,cache,aggregator,5.603679
42,4.2,expert-0,aggregator,65.823903
42,4.2,expert-1,aggregator,43.155066
42,4.2,expert-2,aggregator,21.816410
42,4.2,expert-3,aggregator,7.728116
42,4.2,frontend,router,91.098021
42,4.2,frontend,tokenizer,67.090618
42,4.2,router,cache,10.020118
42,4.2,router,expert-0,73.348419
42,4.2,router,expert-1,48.384878
42,4.2,router,expert-2,24.513259
42,4.2,router,expert-3,9.016135
43,4.3,aggregator,cache,8.346262
43,4.3,cache,aggregator,5.487275
43,4.3,expert-0,aggregator,66.514500
43,4.3,expert-1,aggregator,43.496194
43,4.3,expert-2,aggregator,22.010962
43,4.3,expert-3,aggregator,7.652403
43,4.3,frontend,router,91.892588
43,4.3,frontend,tokenizer,67.710824
43,4.3,router,cache,9.804145
43,4.3,router,expert-0,74.095461
43,4.3,router,expert-1,48.750185
43,4.3,router,expert-2,24.722219
43,4.3,router,expert-3,8.927804
44,4.4,aggregator,cache,8.631806
44,4.4,cache,aggregator,5.529853
44,4.4,expert-0,aggregator,69.198971
44,4.4,expert-1,aggregator,45.137631
44,4.4,expert-2,aggregator,22.859095
44,4.4,expert-3,aggregator,7.798252
44,4.4,frontend,router,95.436665
44,4.4,frontend,tokenizer,70.358130
44,4.4,router,cache,9.874431
44,4.4,router,expert-0,77.062553
44,4.4,router,expert-1,50.572067
44,4.4,router,expert-2,25.664888
44,4.4,router,expert-3,9.097960
45,4.5,aggregator,cache,8.731167
45,4.5,cache,aggregator,5.450015
45,4.5,expert-0,aggregator,70.433999
45,4.5,expert-1,aggregator,45.829367
45,4.5,expert-2,aggregator,23.221662
45,4.5,expert-3,aggregator,7.771783
45,4.5,frontend,router,96.975617
45,4.5,frontend,tokenizer,71.528563
45,4.5,router,cache,9.728425
45,4.5,router,expert-0,78.414256
45,4.5,router,expert-1,51.328983
45,4.5,router,expert-2,26.061947
45,4.5,router,expert-3,9.067081
46,4.6000000000000005,aggregator,cache,8.046401
46,4.6000000000000005,expert-0,aggregator,65.337287
46,4.6000000000000005,expert-1,aggregator,42.409575
46,4.6000000000000005,expert-2,aggregator,21.495108
46,4.6000000000000005,expert-3,aggregator,7.056100
46,4.6000000000000005,frontend,router,89.808921
46,4.6000000000000005,frontend,tokenizer,66.275144
46,4.6000000000000005,router,cache,8.733993
46,4.6000000000000005,router,expert-0,72.718217
46,4.6000000000000005,router,expert-1,47.482069
46,4.6000000000000005,router,expert-2,24.115026
46,4.6000000000000005,router,expert-3,8.232117
47,4.7,aggregator,cache,7.875213
47,4.7,expert-0,aggregator,64.388361
47,4.7,expert-1,aggregator,41.693768
47,4.7,expert-2,aggregator,21.133463
47,4.7,expert-3,aggregator,6.803006
47,4.7,frontend,router,88.360460
47,4.7,frontend,tokenizer,65.237845
47,4.7,router,cache,8.329350
47,4.7,router,expert-0,71.640659
47,4.7,router,expert-1,46.664215
47,4.7,router,expert-2,23.700343
47,4.7,router,expert-3,7.936841
48,4.800000000000001,aggregator,cache,8.367463
48,4.800000000000001,expert-0,aggregator,68.906444
48,4.800000000000001,expert-1,aggregator,44.514848
48,4.800000000000001,expert-2,aggregator,22.559329
48,4.800000000000001,expert-3,aggregator,7.119798
48,4.800000000000001,frontend,router,94.409814
48,4.800000000000001,frontend,tokenizer,69.737320
48,4.800000000000001,router,cache,8.625699
48,4.800000000000001,router,expert-0,76.644824
48,4.800000000000001,router,expert-1,49.804104
48,4.800000000000001,router,expert-2,25.289916
48,4.800000000000001,router,expert-3,8.306431
49,4.9,aggregator,cache,8.126543
49,4.9,expert-0,aggregator,67.425974
49,4.9,expert-1,aggregator,43.458483
49,4.9,expert-2,aggregator,22.014866
49,4.9,expert-3,aggregator,6.810420
49,4.9,frontend,router,92.237207
49,4.9,frontend,tokenizer,68.164247
49,4.9,router,cache,8.167535
49,4.9,router,expert-0,74.975924
49,4.9,router,expert-1,48.605192
49,4.9,router,expert-2,24.670381
49,4.9,router,expert-3,7.945490
50,5.0,aggregator,cache,7.745850
50,5.0,expert-0,aggregator,64.770831
50,5.0,expert-1,aggregator,41.653423
50,5.0,expert-2,aggregator,21.086827
50,5.0,expert-3,aggregator,6.392774
50,5.0,frontend,router,88.469851
50,5.0,frontend,tokenizer,65.409968
50,5.0,router,cache,7.592642
50,5.0,router,expert-0,72.002332
50,5.0,router,expert-1,46.570109
50,5.0,router,expert-2,23.621695
50,5.0,router,expert-3,7.458236
51,5.1000000000000005,aggregator,cache,8.387475
51,5.1000000000000005,expert-0,aggregator,70.707172
51,5.1000000000000005,expert-1,aggregator,45.371260
51,5.1000000000000005,expert-2,aggregator,22.948787
51,5.1000000000000005,expert-3,aggregator,6.816492
51,5.1000000000000005,frontend,router,96.434381
51,5.1000000000000005,frontend,tokenizer,71.330344
51,5.1000000000000005,router,cache,8.021777
51,5.1000000000000005,router,expert-0,78.578555
51,5.1000000000000005,router,expert-1,50.709176
51,5.1000000000000005,router,expert-2,25.698098
