policy,policy_display_name,step,time_s,evidence_type,traffic_stress,weighted_edge_distance,active_edge_count,request_mix_entropy,top3_hotspot_churn,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
policy3,Policy 3,4,0.400,replay,0.973969,0.026832,13,2.968023,0.000000,0.390124,0.540856,,,79.850208,132.649317,0.601965,0.000000
kubernetes-default,K8s default,5,0.500,replay,0.950293,0.021828,13,2.968024,0.000000,0.390197,0.541297,,,83.732712,132.797442,0.630530,0.000000
cga,CGA,5,0.500,replay,0.950293,0.021828,13,2.968024,0.000000,0.390197,0.541297,,,76.753917,132.797442,0.577977,0.000000
hda,HDA,5,0.500,replay,0.950293,0.021828,13,2.968024,0.000000,0.390197,0.541297,,,68.493280,132.797442,0.515773,0.000000
policy2,Policy 2,5,0.500,replay,0.950293,0.021828,13,2.968024,0.000000,0.390197,0.541297,,,76.288196,132.797442,0.574470,0.000000
policy3,Policy 3,5,0.500,replay,0.950293,0.021828,13,2.968024,0.000000,0.390197,0.541297,,,70.707386,132.797442,0.532445,0.000000
kubernetes-default,K8s default,6,0.600,replay,1.004494,0.056357,13,2.968024,0.000000,0.390325,0.541572,,,84.588475,132.952127,0.636233,0.000000
cga,CGA,6,0.600,replay,1.004494,0.056357,13,2.968024,0.000000,0.390325,0.541572,,,75.778825,132.952127,0.569971,0.000000
hda,HDA,6,0.600,replay,1.004494,0.056357,13,2.968024,0.000000,0.390325,0.541572,,,79.713461,132.952127,0.599565,0.000000
policy2,Policy 2,6,0.600,replay,1.004494,0.056357,13,2.968024,0.000000,0.390325,0.541572,,,81.161965,132.952127,0.610460,0.000000
policy3,Policy 3,6,0.600,replay,1.004494,0.056357,13,2.968024,0.000000,0.390325,0.541572,,,76.041876,132.952127,0.571949,0.000000
kubernetes-default,K8s default,7,0.700,replay,0.949689,0.052159,13,2.968023,0.000000,0.390507,0.541680,,,86.116873,133.113218,0.646945,0.000000
cga,CGA,7,0.700,replay,0.949689,0.052159,13,2.968023,0.000000,0.390507,0.541680,,,77.352299,133.113218,0.581102,0.000000
hda,HDA,7,0.700,replay,0.949689,0.052159,13,2.968023,0.000000,0.390507,0.541680,,,74.035028,133.113218,0.556181,0.000000
policy2,Policy 2,7,0.700,replay,0.949689,0.052159,13,2.968023,0.000000,0.390507,0.541680,,,76.563689,133.113218,0.575177,0.000000
policy3,Policy 3,7,0.700,replay,0.949689,0.052159,13,2.968023,0.000000,0.390507,0.541680,,,75.396868,133.113218,0.566412,0.000000
kubernetes-default,K8s default,8,0.800,replay,1.048635,0.096645,13,2.968021,0.000000,0.390744,0.541618,,,86.856205,133.280558,0.651679,0.000000
cga,CGA,8,0.800,replay,1.048635,0.096645,13,2.968021,0.000000,0.390744,0.541618,,,85.486369,133.280558,0.641402,0.000000
hda,HDA,8,0.800,replay,1.048635,0.096645,13,2.968021,0.000000,0.390744,0.541618,,,82.185385,133.280558,0.616634,0.000000
policy2,Policy 2,8,0.800,replay,1.048635,0.096645,13,2.968021,0.000000,0.390744,0.541618,,,82.211259,133.280558,0.616829,0.000000
policy3,Policy 3,8,0.800,replay,1.048635,0.096645,13,2.968021,0.000000,0.390744,0.541618,,,76.405335,133.280558,0.573267,0.000000
kubernetes-default,K8s default,9,0.900,replay,1.023562,0.021444,13,2.968019,0.000000,0.391034,0.541387,,,83.120438,133.453981,0.622840,0.000000
cga,CGA,9,0.900,replay,1.023562,0.021444,13,2.968019,0.000000,0.391034,0.541387,,,77.630814,133.453981,0.581705,0.000000
hda,HDA,9,0.900,replay,1.023562,0.021444,13,2.968019,0.000000,0.391034,0.541387,,,77.840696,133.453981,0.583277,0.000000
policy2,Policy 2,9,0.900,replay,1.023562,0.021444,13,2.968019,0.000000,0.391034,0.541387,,,81.776488,133.453981,0.612769,0.000000
policy3,Policy 3,9,0.900,replay,1.023562,0.021444,13,2.968019,0.000000,0.391034,0.541387,,,74.735321,133.453981,0.560008,0.000000
kubernetes-default,K8s default,10,1.000,replay,0.962021,0.057760,13,2.968015,0.000000,0.391404,0.540986,,,87.021010,133.633316,0.651192,0.000000
cga,CGA,10,1.000,replay,0.962021,0.057760,13,2.968015,0.000000,0.391404,0.540986,,,73.430124,133.633316,0.549490,0.000000
hda,HDA,10,1.000,replay,0.962021,0.057760,13,2.968015,0.000000,0.391404,0.540986,,,75.342080,133.633316,0.563797,0.000000
policy2,Policy 2,10,1.000,replay,0.962021,0.057760,13,2.968015,0.000000,0.391404,0.540986,,,76.347688,133.633316,0.571322,0.000000
policy3,Policy 3,10,1.000,replay,0.962021,0.057760,13,2.968015,0.000000,0.391404,0.540986,,,74.472538,133.633316,0.557290,0.000000
kubernetes-default,K8s default,11,1.100,replay,0.979831,0.020629,13,2.968012,0.000000,0.391967,0.540419,,,83.945550,133.818385,0.627310,0.000000
cga,CGA,11,1.100,replay,0.979831,0.020629,13,2.968012,0.000000,0.391967,0.540419,,,77.540072,133.818385,0.579443,0.000000
hda,HDA,11,1.100,replay,0.979831,0.020629,13,2.968012,0.000000,0.391967,0.540419,,,77.709720,133.818385,0.580710,0.000000
policy2,Policy 2,11,1.100,replay,0.979831,0.020629,13,2.968012,0.000000,0.391967,0.540419,,,76.315436,133.818385,0.570291,0.000000
policy3,Policy 3,11,1.100,replay,0.979831,0.020629,13,2.968012,0.000000,0.391967,0.540419,,,74.877385,133.818385,0.559545,0.000000
kubernetes-default,K8s default,12,1.200,replay,1.060473,0.078337,13,2.968008,0.000000,0.392613,0.539687,,,91.966985,134.009007,0.686275,0.000000
cga,CGA,12,1.200,replay,1.060473,0.078337,13,2.968008,0.000000,0.392613,0.539687,,,82.792724,134.009007,0.617815,0.000000
hda,HDA,12,1.200,replay,1.060473,0.078337,13,2.968008,0.000000,0.392613,0.539687,,,78.594875,134.009007,0.586489,0.000000
policy2,Policy 2,12,1.200,replay,1.060473,0.078337,13,2.968008,0.000000,0.392613,0.539687,,,79.646504,134.009007,0.594337,0.000000
policy3,Policy 3,12,1.200,replay,1.060473,0.078337,13,2.968008,0.000000,0.392613,0.539687,,,82.881563,134.009007,0.618478,0.000000
kubernetes-default,K8s default,13,1.300,replay,1.045542,0.011644,13,2.968004,0.000000,0.393308,0.538792,,,79.807874,134.204993,0.594671,0.000000
cga,CGA,13,1.300,replay,1.045542,0.011644,13,2.968004,0.000000,0.393308,0.538792,,,80.358355,134.204993,0.598773,0.000000
hda,HDA,13,1.300,replay,1.045542,0.011644,13,2.968004,0.000000,0.393308,0.538792,,,75.517104,134.204993,0.562700,0.000000
policy2,Policy 2,13,1.300,replay,1.045542,0.011644,13,2.968004,0.000000,0.393308,0.538792,,,74.427642,134.204993,0.554582,0.000000
policy3,Policy 3,13,1.300,replay,1.045542,0.011644,13,2.968004,0.000000,0.393308,0.538792,,,79.705990,134.204993,0.593912,0.000000
kubernetes-default,K8s default,14,1.400,replay,1.031876,0.010652,13,2.968002,0.000000,0.394053,0.537739,,,82.265156,134.406150,0.612064,0.000000
cga,CGA,14,1.400,replay,1.031876,0.010652,13,2.968002,0.000000,0.394053,0.537739,,,80.317898,134.406150,0.597576,0.000000
hda,HDA,14,1.400,replay,1.031876,0.010652,13,2.968002,0.000000,0.394053,0.537739,,,81.701118,134.406150,0.607867,0.000000
policy2,Policy 2,14,1.400,replay,1.031876,0.010652,13,2.968002,0.000000,0.394053,0.537739,,,79.390401,134.406150,0.590675,0.000000
policy3,Policy 3,14,1.400,replay,1.031876,0.010652,13,2.968002,0.000000,0.394053,0.537739,,,73.656513,134.406150,0.548014,0.000000
kubernetes-default,K8s default,15,1.500,replay,1.013258,0.015657,13,2.967999,0.000000,0.394854,0.536531,,,80.476648,134.612279,0.597840,0.000000
cga,CGA,15,1.500,replay,1.013258,0.015657,13,2.967999,0.000000,0.394854,0.536531,,,80.115915,134.612279,0.595161,0.000000
hda,HDA,15,1.500,replay,1.013258,0.015657,13,2.967999,0.000000,0.394854,0.536531,,,78.327909,134.612279,0.581878,0.000000
policy2,Policy 2,15,1.500,replay,1.013258,0.015657,13,2.967999,0.000000,0.394854,0.536531,,,73.151482,134.612279,0.543424,0.000000
policy3,Policy 3,15,1.500,replay,1.013258,0.015657,13,2.967999,0.000000,0.394854,0.536531,,,80.641278,134.612279,0.599063,0.000000
kubernetes-default,K8s default,16,1.600,replay,1.057042,0.043721,13,2.967998,0.000000,0.395855,0.535175,,,88.748708,134.823176,0.658260,0.000000
cga,CGA,16,1.600,replay,1.057042,0.043721,13,2.967998,0.000000,0.395855,0.535175,,,86.740254,134.823176,0.643363,0.000000
hda,HDA,16,1.600,replay,1.057042,0.043721,13,2.967998,0.000000,0.395855,0.535175,,,79.151886,134.823176,0.587079,0.000000
policy2,Policy 2,16,1.600,replay,1.057042,0.043721,13,2.967998,0.000000,0.395855,0.535175,,,82.517334,134.823176,0.612041,0.000000
policy3,Policy 3,16,1.600,replay,1.057042,0.043721,13,2.967998,0.000000,0.395855,0.535175,,,81.573293,134.823176,0.605039,0.000000
kubernetes-default,K8s default,17,1.700,replay,1.055676,0.003726,13,2.967998,0.000000,0.396901,0.533675,,,83.678782,135.038634,0.619665,0.000000
cga,CGA,17,1.700,replay,1.055676,0.003726,13,2.967998,0.000000,0.396901,0.533675,,,81.469069,135.038634,0.603302,0.000000
hda,HDA,17,1.700,replay,1.055676,0.003726,13,2.967998,0.000000,0.396901,0.533675,,,74.759821,135.038634,0.553618,0.000000
policy2,Policy 2,17,1.700,replay,1.055676,0.003726,13,2.967998,0.000000,0.396901,0.533675,,,78.855492,135.038634,0.583948,0.000000
policy3,Policy 3,17,1.700,replay,1.055676,0.003726,13,2.967998,0.000000,0.396901,0.533675,,,75.037516,135.038634,0.555674,0.000000
kubernetes-default,K8s default,18,1.800,replay,0.987041,0.062819,13,2.967999,0.000000,0.397991,0.532037,,,84.002231,135.258441,0.621050,0.000000
cga,CGA,18,1.800,replay,0.987041,0.062819,13,2.967999,0.000000,0.397991,0.532037,,,77.289292,135.258441,0.571419,0.000000
hda,HDA,18,1.800,replay,0.987041,0.062819,13,2.967999,0.000000,0.397991,0.532037,,,72.843366,135.258441,0.538550,0.000000
policy2,Policy 2,18,1.800,replay,0.987041,0.062819,13,2.967999,0.000000,0.397991,0.532037,,,79.117077,135.258441,0.584933,0.000000
policy3,Policy 3,18,1.800,replay,0.987041,0.062819,13,2.967999,0.000000,0.397991,0.532037,,,75.411844,135.258441,0.557539,0.000000
kubernetes-default,K8s default,19,1.900,replay,1.058129,0.069342,13,2.968001,0.000000,0.399122,0.530269,,,87.569067,135.482378,0.646350,0.000000
cga,CGA,19,1.900,replay,1.058129,0.069342,13,2.968001,0.000000,0.399122,0.530269,,,83.014885,135.482378,0.612736,0.000000
hda,HDA,19,1.900,replay,1.058129,0.069342,13,2.968001,0.000000,0.399122,0.530269,,,78.557558,135.482378,0.579836,0.000000
policy2,Policy 2,19,1.900,replay,1.058129,0.069342,13,2.968001,0.000000,0.399122,0.530269,,,80.435070,135.482378,0.593694,0.000000
policy3,Policy 3,19,1.900,replay,1.058129,0.069342,13,2.968001,0.000000,0.399122,0.530269,,,76.409461,135.482378,0.563981,0.000000
kubernetes-default,K8s default,20,2.000,replay,1.009508,0.043768,13,2.968003,0.000000,0.400294,0.528377,,,84.809569,135.710225,0.624931,0.000000
cga,CGA,20,2.000,replay,1.009508,0.043768,13,2.968003,0.000000,0.400294,0.528377,,,78.145578,135.710225,0.575827,0.000000
hda,HDA,20,2.000,replay,1.009508,0.043768,13,2.968003,0.000000,0.400294,0.528377,,,81.726808,135.710225,0.602216,0.000000
policy2,Policy 2,20,2.000,replay,1.009508,0.043768,13,2.968003,0.000000,0.400294,0.528377,,,84.015452,135.710225,0.619080,0.000000
policy3,Policy 3,20,2.000,replay,1.009508,0.043768,13,2.968003,0.000000,0.400294,0.528377,,,74.608149,135.710225,0.549761,0.000000
kubernetes-default,K8s default,21,2.100,replay,1.061507,0.051123,13,2.968007,0.000000,0.401506,0.526370,,,94.174705,135.941758,0.692758,0.000000
cga,CGA,21,2.100,replay,1.061507,0.051123,13,2.968007,0.000000,0.401506,0.526370,,,83.942669,135.941758,0.617490,0.000000
hda,HDA,21,2.100,replay,1.061507,0.051123,13,2.968007,0.000000,0.401506,0.526370,,,79.885616,135.941758,0.587646,0.000000
policy2,Policy 2,21,2.100,replay,1.061507,0.051123,13,2.968007,0.000000,0.401506,0.526370,,,81.002023,135.941758,0.595858,0.000000
policy3,Policy 3,21,2.100,replay,1.061507,0.051123,13,2.968007,0.000000,0.401506,0.526370,,,76.497611,135.941758,0.562723,0.000000
kubernetes-default,K8s default,22,2.200,replay,0.989571,0.065703,13,2.968010,0.000000,0.402757,0.524254,,,84.300871,136.176747,0.619055,0.000000
cga,CGA,22,2.200,replay,0.989571,0.065703,13,2.968010,0.000000,0.402757,0.524254,,,78.592306,136.176747,0.577135,0.000000
hda,HDA,22,2.200,replay,0.989571,0.065703,13,2.968010,0.000000,0.402757,0.524254,,,76.211805,136.176747,0.559654,0.000000
policy2,Policy 2,22,2.200,replay,0.989571,0.065703,13,2.968010,0.000000,0.402757,0.524254,,,82.476194,136.176747,0.605655,0.000000
policy3,Policy 3,22,2.200,replay,0.989571,0.065703,13,2.968010,0.000000,0.402757,0.524254,,,76.332479,136.176747,0.560540,0.000000
kubernetes-default,K8s default,23,2.300,replay,1.066518,0.074163,13,2.968014,0.000000,0.404044,0.522038,,,93.429777,136.414962,0.684894,0.000000
cga,CGA,23,2.300,replay,1.066518,0.074163,13,2.968014,0.000000,0.404044,0.522038,,,85.688312,136.414962,0.628145,0.000000
hda,HDA,23,2.300,replay,1.066518,0.074163,13,2.968014,0.000000,0.404044,0.522038,,,80.798370,136.414962,0.592298,0.000000
policy2,Policy 2,23,2.300,replay,1.066518,0.074163,13,2.968014,0.000000,0.404044,0.522038,,,82.102670,136.414962,0.601860,0.000000
policy3,Policy 3,23,2.300,replay,1.066518,0.074163,13,2.968014,0.000000,0.404044,0.522038,,,82.096839,136.414962,0.601817,0.000000
kubernetes-default,K8s default,24,2.400,replay,1.006385,0.054367,13,2.968017,0.000000,0.405366,0.519730,,,83.557933,136.656165,0.611446,0.000000
cga,CGA,24,2.400,replay,1.006385,0.054367,13,2.968017,0.000000,0.405366,0.519730,,,80.844298,136.656165,0.591589,0.000000
hda,HDA,24,2.400,replay,1.006385,0.054367,13,2.968017,0.000000,0.405366,0.519730,,,74.290441,136.656165,0.543630,0.000000
policy2,Policy 2,24,2.400,replay,1.006385,0.054367,13,2.968017,0.000000,0.405366,0.519730,,,79.137644,136.656165,0.579100,0.000000
policy3,Policy 3,24,2.400,replay,1.006385,0.054367,13,2.968017,0.000000,0.405366,0.519730,,,79.029265,136.656165,0.578307,0.000000
kubernetes-default,K8s default,25,2.500,replay,1.077849,0.068252,13,2.968020,0.000000,0.406723,0.517339,,,90.808456,136.900121,0.663319,0.000000
cga,CGA,25,2.500,replay,1.077849,0.068252,13,2.968020,0.000000,0.406723,0.517339,,,79.758773,136.900121,0.582606,0.000000
hda,HDA,25,2.500,replay,1.077849,0.068252,13,2.968020,0.000000,0.406723,0.517339,,,80.403036,136.900121,0.587312,0.000000
policy2,Policy 2,25,2.500,replay,1.077849,0.068252,13,2.968020,0.000000,0.406723,0.517339,,,80.340730,136.900121,0.586857,0.000000
policy3,Policy 3,25,2.500,replay,1.077849,0.068252,13,2.968020,0.000000,0.406723,0.517339,,,82.729268,136.900121,0.604304,0.000000
kubernetes-default,K8s default,26,2.600,replay,1.085278,0.010339,13,2.968023,0.000000,0.408112,0.514874,,,80.145271,137.146588,0.584377,0.000000
cga,CGA,26,2.600,replay,1.085278,0.010339,13,2.968023,0.000000,0.408112,0.514874,,,80.532594,137.146588,0.587201,0.000000
hda,HDA,26,2.600,replay,1.085278,0.010339,13,2.968023,0.000000,0.408112,0.514874,,,82.143381,137.146588,0.598946,0.000000
policy2,Policy 2,26,2.600,replay,1.085278,0.010339,13,2.968023,0.000000,0.408112,0.514874,,,80.196420,137.146588,0.584750,0.000000
policy3,Policy 3,26,2.600,replay,1.085278,0.010339,13,2.968023,0.000000,0.408112,0.514874,,,81.623799,137.146588,0.595157,0.000000
kubernetes-default,K8s default,27,2.700,replay,1.041070,0.038813,13,2.968024,0.000000,0.409583,0.512342,,,85.273880,137.395322,0.620646,0.000000
cga,CGA,27,2.700,replay,1.041070,0.038813,13,2.968024,0.000000,0.409583,0.512342,,,77.656737,137.395322,0.565207,0.000000
hda,HDA,27,2.700,replay,1.041070,0.038813,13,2.968024,0.000000,0.409583,0.512342,,,81.008204,137.395322,0.589599,0.000000
policy2,Policy 2,27,2.700,replay,1.041070,0.038813,13,2.968024,0.000000,0.409583,0.512342,,,83.056546,137.395322,0.604508,0.000000
policy3,Policy 3,27,2.700,replay,1.041070,0.038813,13,2.968024,0.000000,0.409583,0.512342,,,77.458714,137.395322,0.563765,0.000000
kubernetes-default,K8s default,28,2.800,replay,1.010416,0.027547,13,2.968024,0.000000,0.411097,0.509754,,,83.030173,137.646078,0.603215,0.000000
cga,CGA,28,2.800,replay,1.010416,0.027547,13,2.968024,0.000000,0.411097,0.509754,,,84.760908,137.646078,0.615789,0.000000
hda,HDA,28,2.800,replay,1.010416,0.027547,13,2.968024,0.000000,0.411097,0.509754,,,80.262381,137.646078,0.583107,0.000000
policy2,Policy 2,28,2.800,replay,1.010416,0.027547,13,2.968024,0.000000,0.411097,0.509754,,,74.778466,137.646078,0.543266,0.000000
policy3,Policy 3,28,2.800,replay,1.010416,0.027547,13,2.968024,0.000000,0.411097,0.509754,,,79.105222,137.646078,0.574700,0.000000
kubernetes-default,K8s default,29,2.900,replay,1.015355,0.008726,13,2.968023,0.000000,0.412638,0.507117,,,86.330931,137.898610,0.626046,0.000000
cga,CGA,29,2.900,replay,1.015355,0.008726,13,2.968023,0.000000,0.412638,0.507117,,,78.108500,137.898610,0.566420,0.000000
hda,HDA,29,2.900,replay,1.015355,0.008726,13,2.968023,0.000000,0.412638,0.507117,,,78.389788,137.898610,0.568460,0.000000
policy2,Policy 2,29,2.900,replay,1.015355,0.008726,13,2.968023,0.000000,0.412638,0.507117,,,82.946610,137.898610,0.601504,0.000000
policy3,Policy 3,29,2.900,replay,1.015355,0.008726,13,2.968023,0.000000,0.412638,0.507117,,,77.656080,137.898610,0.563139,0.000000
kubernetes-default,K8s default,30,3.000,replay,1.076920,0.058913,13,2.968022,0.000000,0.414206,0.504440,,,86.118013,138.152667,0.623354,0.000000
cga,CGA,30,3.000,replay,1.076920,0.058913,13,2.968022,0.000000,0.414206,0.504440,,,82.401576,138.152667,0.596453,0.000000
hda,HDA,30,3.000,replay,1.076920,0.058913,13,2.968022,0.000000,0.414206,0.504440,,,83.967732,138.152667,0.607789,0.000000
policy2,Policy 2,30,3.000,replay,1.076920,0.058913,13,2.968022,0.000000,0.414206,0.504440,,,83.258895,138.152667,0.602659,0.000000
policy3,Policy 3,30,3.000,replay,1.076920,0.058913,13,2.968022,0.000000,0.414206,0.504440,,,85.170015,138.152667,0.616492,0.000000
kubernetes-default,K8s default,31,3.100,replay,1.055617,0.018015,13,2.968019,0.000000,0.415798,0.501732,,,90.084594,138.407998,0.650863,0.000000
cga,CGA,31,3.100,replay,1.055617,0.018015,13,2.968019,0.000000,0.415798,0.501732,,,83.630061,138.407998,0.604229,0.000000
hda,HDA,31,3.100,replay,1.055617,0.018015,13,2.968019,0.000000,0.415798,0.501732,,,79.355715,138.407998,0.573346,0.000000
policy2,Policy 2,31,3.100,replay,1.055617,0.018015,13,2.968019,0.000000,0.415798,0.501732,,,83.795528,138.407998,0.605424,0.000000
policy3,Policy 3,31,3.100,replay,1.055617,0.018015,13,2.968019,0.000000,0.415798,0.501732,,,78.692227,138.407998,0.568553,0.000000
kubernetes-default,K8s default,32,3.200,replay,1.062638,0.010118,13,2.968016,0.000000,0.417413,0.499001,,,88.341497,138.664353,0.637089,0.000000
cga,CGA,32,3.200,replay,1.062638,0.010118,13,2.968016,0.000000,0.417413,0.499001,,,84.304124,138.664353,0.607973,0.000000
hda,HDA,32,3.200,replay,1.062638,0.010118,13,2.968016,0.000000,0.417413,0.499001,,,83.614745,138.664353,0.603001,0.000000
policy2,Policy 2,32,3.200,replay,1.062638,0.010118,13,2.968016,0.000000,0.417413,0.499001,,,81.513756,138.664353,0.587849,0.000000
policy3,Policy 3,32,3.200,replay,1.062638,0.010118,13,2.968016,0.000000,0.417413,0.499001,,,80.804372,138.664353,0.582734,0.000000
kubernetes-default,K8s default,33,3.300,replay,1.068063,0.008828,13,2.968012,0.000000,0.419049,0.496255,,,93.191112,138.921477,0.670819,0.000000
cga,CGA,33,3.300,replay,1.068063,0.008828,13,2.968012,0.000000,0.419049,0.496255,,,81.950429,138.921477,0.589905,0.000000
hda,HDA,33,3.300,replay,1.068063,0.008828,13,2.968012,0.000000,0.419049,0.496255,,,77.197413,138.921477,0.555691,0.000000
policy2,Policy 2,33,3.300,replay,1.068063,0.008828,13,2.968012,0.000000,0.419049,0.496255,,,79.662056,138.921477,0.573432,0.000000
policy3,Policy 3,33,3.300,replay,1.068063,0.008828,13,2.968012,0.000000,0.419049,0.496255,,,78.336849,138.921477,0.563893,0.000000
kubernetes-default,K8s default,34,3.400,replay,1.011892,0.051042,13,2.968009,0.000000,0.420706,0.493503,,,90.823399,139.179117,0.652565,0.000000
cga,CGA,34,3.400,replay,1.011892,0.051042,13,2.968009,0.000000,0.420706,0.493503,,,86.988567,139.179117,0.625012,0.000000
hda,HDA,34,3.400,replay,1.011892,0.051042,13,2.968009,0.000000,0.420706,0.493503,,,81.081145,139.179117,0.582567,0.000000
policy2,Policy 2,34,3.400,replay,1.011892,0.051042,13,2.968009,0.000000,0.420706,0.493503,,,83.024265,139.179117,0.596528,0.000000
policy3,Policy 3,34,3.400,replay,1.011892,0.051042,13,2.968009,0.000000,0.420706,0.493503,,,80.481570,139.179117,0.578259,0.000000
kubernetes-default,K8s default,35,3.500,replay,1.048180,0.036141,13,2.968005,0.000000,0.422382,0.490751,,,87.719999,139.437020,0.629101,0.000000
cga,CGA,35,3.500,replay,1.048180,0.036141,13,2.968005,0.000000,0.422382,0.490751,,,84.569242,139.437020,0.606505,0.000000
hda,HDA,35,3.500,replay,1.048180,0.036141,13,2.968005,0.000000,0.422382,0.490751,,,84.795651,139.437020,0.608129,0.000000
policy2,Policy 2,35,3.500,replay,1.048180,0.036141,13,2.968005,0.000000,0.422382,0.490751,,,78.865827,139.437020,0.565602,0.000000
policy3,Policy 3,35,3.500,replay,1.048180,0.036141,13,2.968005,0.000000,0.422382,0.490751,,,79.995380,139.437020,0.573703,0.000000
kubernetes-default,K8s default,36,3.600,replay,0.988865,0.055157,13,2.968002,0.000000,0.424075,0.488009,,,88.811877,139.694929,0.635756,0.000000
cga,CGA,36,3.600,replay,0.988865,0.055157,13,2.968002,0.000000,0.424075,0.488009,,,84.898598,139.694929,0.607743,0.000000
hda,HDA,36,3.600,replay,0.988865,0.055157,13,2.968002,0.000000,0.424075,0.488009,,,83.362088,139.694929,0.596744,0.000000
policy2,Policy 2,36,3.600,replay,0.988865,0.055157,13,2.968002,0.000000,0.424075,0.488009,,,77.910816,139.694929,0.557721,0.000000
policy3,Policy 3,36,3.600,replay,0.988865,0.055157,13,2.968002,0.000000,0.424075,0.488009,,,85.832743,139.694929,0.614430,0.000000
kubernetes-default,K8s default,37,3.700,replay,1.034256,0.045278,13,2.968000,0.000000,0.425784,0.485282,,,89.293981,139.952592,0.638030,0.000000
cga,CGA,37,3.700,replay,1.034256,0.045278,13,2.968000,0.000000,0.425784,0.485282,,,87.934609,139.952592,0.628317,0.000000
hda,HDA,37,3.700,replay,1.034256,0.045278,13,2.968000,0.000000,0.425784,0.485282,,,84.108774,139.952592,0.600980,0.000000
policy2,Policy 2,37,3.700,replay,1.034256,0.045278,13,2.968000,0.000000,0.425784,0.485282,,,83.658825,139.952592,0.597765,0.000000
