policy,policy_display_name,step,time_s,evidence_type,traffic_stress,weighted_edge_distance,active_edge_count,request_mix_entropy,top3_hotspot_churn,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
cga,CGA,4,4.000,replay,1.002093,0.035682,7,1.430430,0.000000,0.378663,1.098084,,,63.537517,112.389074,0.565335,0.000000
hda,HDA,4,4.000,replay,1.002093,0.035682,7,1.430430,0.000000,0.378663,1.098084,,,58.705871,112.389074,0.522345,0.000000
kubernetes-default,K8s default,5,5.000,replay,0.934081,0.067464,7,1.441565,0.000000,0.376133,1.103902,,,69.352472,112.603401,0.615900,0.000000
cga,CGA,5,5.000,replay,0.934081,0.067464,7,1.441565,0.000000,0.376133,1.103902,,,67.823303,112.603401,0.602320,0.000000
hda,HDA,5,5.000,replay,0.934081,0.067464,7,1.441565,0.000000,0.376133,1.103902,,,59.746980,112.603401,0.530597,0.000000
kubernetes-default,K8s default,6,6.000,replay,0.952292,0.019548,7,1.452487,0.000000,0.373623,1.109615,,,65.450167,112.817183,0.580144,0.000000
cga,CGA,6,6.000,replay,0.952292,0.019548,7,1.452487,0.000000,0.373623,1.109615,,,59.503324,112.817183,0.527431,0.000000
hda,HDA,6,6.000,replay,0.952292,0.019548,7,1.452487,0.000000,0.373623,1.109615,,,56.180239,112.817183,0.497976,0.000000
kubernetes-default,K8s default,7,7.000,replay,0.985291,0.033910,7,1.463204,0.000000,0.371520,1.115218,,,65.785963,113.030420,0.582020,0.000000
cga,CGA,7,7.000,replay,0.985291,0.033910,7,1.463204,0.000000,0.371520,1.115218,,,63.226419,113.030420,0.559375,0.000000
hda,HDA,7,7.000,replay,0.985291,0.033910,7,1.463204,0.000000,0.371520,1.115218,,,56.852961,113.030420,0.502988,0.000000
kubernetes-default,K8s default,8,8.000,replay,0.943147,0.042360,7,1.473725,0.000000,0.369425,1.120708,,,65.234856,113.243114,0.576060,0.000000
cga,CGA,8,8.000,replay,0.943147,0.042360,7,1.473725,0.000000,0.369425,1.120708,,,62.636730,113.243114,0.553117,0.000000
hda,HDA,8,8.000,replay,0.943147,0.042360,7,1.473725,0.000000,0.369425,1.120708,,,59.884960,113.243114,0.528818,0.000000
kubernetes-default,K8s default,9,9.000,replay,0.993439,0.051032,7,1.484060,0.000000,0.367337,1.126084,,,69.225959,113.455264,0.610161,0.000000
cga,CGA,9,9.000,replay,0.993439,0.051032,7,1.484060,0.000000,0.367337,1.126084,,,62.039077,113.455264,0.546815,0.000000
hda,HDA,9,9.000,replay,0.993439,0.051032,7,1.484060,0.000000,0.367337,1.126084,,,56.986401,113.455264,0.502281,0.000000
kubernetes-default,K8s default,10,10.000,replay,0.967814,0.025377,7,1.494214,0.000000,0.365257,1.131341,,,65.679414,113.666871,0.577824,0.000000
cga,CGA,10,10.000,replay,0.967814,0.025377,7,1.494214,0.000000,0.365257,1.131341,,,63.604725,113.666871,0.559571,0.000000
hda,HDA,10,10.000,replay,0.967814,0.025377,7,1.494214,0.000000,0.365257,1.131341,,,59.268884,113.666871,0.521426,0.000000
kubernetes-default,K8s default,11,11.000,replay,1.017496,0.049233,7,1.504196,0.000000,0.363184,1.136476,,,69.276143,113.877936,0.608337,0.000000
cga,CGA,11,11.000,replay,1.017496,0.049233,7,1.504196,0.000000,0.363184,1.136476,,,62.782785,113.877936,0.551316,0.000000
hda,HDA,11,11.000,replay,1.017496,0.049233,7,1.504196,0.000000,0.363184,1.136476,,,63.903124,113.877936,0.561155,0.000000
kubernetes-default,K8s default,12,12.000,replay,0.962578,0.053572,7,1.514010,0.000000,0.361119,1.141486,,,71.906192,114.088458,0.630267,0.000000
cga,CGA,12,12.000,replay,0.962578,0.053572,7,1.514010,0.000000,0.361119,1.141486,,,65.660500,114.088458,0.575523,0.000000
hda,HDA,12,12.000,replay,0.962578,0.053572,7,1.514010,0.000000,0.361119,1.141486,,,64.469436,114.088458,0.565083,0.000000
kubernetes-default,K8s default,13,13.000,replay,1.020955,0.057578,7,1.523663,0.000000,0.359169,1.146369,,,70.783233,114.298440,0.619284,0.000000
cga,CGA,13,13.000,replay,1.020955,0.057578,7,1.523663,0.000000,0.359169,1.146369,,,68.076916,114.298440,0.595607,0.000000
hda,HDA,13,13.000,replay,1.020955,0.057578,7,1.523663,0.000000,0.359169,1.146369,,,61.879980,114.298440,0.541390,0.000000
kubernetes-default,K8s default,14,14.000,replay,1.032305,0.011412,7,1.533159,0.000000,0.357359,1.151120,,,67.638011,114.507881,0.590684,0.000000
cga,CGA,14,14.000,replay,1.032305,0.011412,7,1.533159,0.000000,0.357359,1.151120,,,63.868017,114.507881,0.557761,0.000000
hda,HDA,14,14.000,replay,1.032305,0.011412,7,1.533159,0.000000,0.357359,1.151120,,,60.861517,114.507881,0.531505,0.000000
kubernetes-default,K8s default,15,15.000,replay,0.968848,0.061076,7,1.542505,0.000000,0.355555,1.155738,,,69.342948,114.716782,0.604471,0.000000
cga,CGA,15,15.000,replay,0.968848,0.061076,7,1.542505,0.000000,0.355555,1.155738,,,65.958846,114.716782,0.574971,0.000000
hda,HDA,15,15.000,replay,0.968848,0.061076,7,1.542505,0.000000,0.355555,1.155738,,,65.091548,114.716782,0.567411,0.000000
kubernetes-default,K8s default,16,16.000,replay,0.968254,0.004163,7,1.551704,0.000000,0.353759,1.160218,,,68.543418,114.925143,0.596418,0.000000
cga,CGA,16,16.000,replay,0.968254,0.004163,7,1.551704,0.000000,0.353759,1.160218,,,62.543046,114.925143,0.544207,0.000000
hda,HDA,16,16.000,replay,0.968254,0.004163,7,1.551704,0.000000,0.353759,1.160218,,,60.629573,114.925143,0.527557,0.000000
kubernetes-default,K8s default,17,17.000,replay,0.947330,0.021203,7,1.560761,0.000000,0.351968,1.164558,,,65.402791,115.132966,0.568063,0.000000
cga,CGA,17,17.000,replay,0.947330,0.021203,7,1.560761,0.000000,0.351968,1.164558,,,60.260535,115.132966,0.523399,0.000000
hda,HDA,17,17.000,replay,0.947330,0.021203,7,1.560761,0.000000,0.351968,1.164558,,,60.336116,115.132966,0.524056,0.000000
kubernetes-default,K8s default,18,18.000,replay,0.974160,0.027946,7,1.569680,0.000000,0.350185,1.168755,,,65.861218,115.340252,0.571017,0.000000
cga,CGA,18,18.000,replay,0.974160,0.027946,7,1.569680,0.000000,0.350185,1.168755,,,61.932204,115.340252,0.536952,0.000000
hda,HDA,18,18.000,replay,0.974160,0.027946,7,1.569680,0.000000,0.350185,1.168755,,,58.257975,115.340252,0.505097,0.000000
kubernetes-default,K8s default,19,19.000,replay,0.972745,0.004707,7,1.578465,0.000000,0.348408,1.172806,,,69.185906,115.547000,0.598769,0.000000
cga,CGA,19,19.000,replay,0.972745,0.004707,7,1.578465,0.000000,0.348408,1.172806,,,60.589043,115.547000,0.524367,0.000000
hda,HDA,19,19.000,replay,0.972745,0.004707,7,1.578465,0.000000,0.348408,1.172806,,,60.907959,115.547000,0.527127,0.000000
kubernetes-default,K8s default,20,20.000,replay,1.001375,0.056481,8,1.587119,0.000000,0.391410,1.244032,,,64.778263,115.753213,0.559624,0.000000
cga,CGA,20,20.000,replay,1.001375,0.056481,8,1.587119,0.000000,0.391410,1.244032,,,66.199267,115.753213,0.571900,0.000000
hda,HDA,20,20.000,replay,1.001375,0.056481,8,1.587119,0.000000,0.391410,1.244032,,,64.793260,115.753213,0.559753,0.000000
kubernetes-default,K8s default,21,21.000,replay,1.048603,0.046249,8,1.595645,0.000000,0.388848,1.248985,,,66.571374,115.958890,0.574095,0.000000
cga,CGA,21,21.000,replay,1.048603,0.046249,8,1.595645,0.000000,0.388848,1.248985,,,63.725644,115.958890,0.549554,0.000000
hda,HDA,21,21.000,replay,1.048603,0.046249,8,1.595645,0.000000,0.388848,1.248985,,,58.247526,115.958890,0.502312,0.000000
kubernetes-default,K8s default,22,22.000,replay,0.981808,0.062515,8,1.604048,0.000000,0.386616,1.253832,,,73.446003,116.164033,0.632261,0.000000
cga,CGA,22,22.000,replay,0.981808,0.062515,8,1.604048,0.000000,0.386616,1.253832,,,62.013600,116.164033,0.533845,0.000000
hda,HDA,22,22.000,replay,0.981808,0.062515,8,1.604048,0.000000,0.386616,1.253832,,,61.221845,116.164033,0.527029,0.000000
kubernetes-default,K8s default,23,23.000,replay,1.025708,0.044002,8,1.612330,0.000000,0.384394,1.258569,,,66.796935,116.368643,0.574011,0.000000
cga,CGA,23,23.000,replay,1.025708,0.044002,8,1.612330,0.000000,0.384394,1.258569,,,66.606952,116.368643,0.572379,0.000000
hda,HDA,23,23.000,replay,1.025708,0.044002,8,1.612330,0.000000,0.384394,1.258569,,,63.487786,116.368643,0.545575,0.000000
kubernetes-default,K8s default,24,24.000,replay,0.990845,0.032778,8,1.620493,0.000000,0.382185,1.263193,,,70.312233,116.572720,0.603162,0.000000
cga,CGA,24,24.000,replay,0.990845,0.032778,8,1.620493,0.000000,0.382185,1.263193,,,62.729905,116.572720,0.538118,0.000000
hda,HDA,24,24.000,replay,0.990845,0.032778,8,1.620493,0.000000,0.382185,1.263193,,,60.693107,116.572720,0.520646,0.000000
kubernetes-default,K8s default,25,25.000,replay,0.991047,0.004229,8,1.628542,0.000000,0.379986,1.267701,,,68.608741,116.776266,0.587523,0.000000
cga,CGA,25,25.000,replay,0.991047,0.004229,8,1.628542,0.000000,0.379986,1.267701,,,61.946278,116.776266,0.530470,0.000000
hda,HDA,25,25.000,replay,0.991047,0.004229,8,1.628542,0.000000,0.379986,1.267701,,,65.217503,116.776266,0.558483,0.000000
kubernetes-default,K8s default,26,26.000,replay,0.981209,0.010475,8,1.636478,0.000000,0.377800,1.272089,,,66.850785,116.979282,0.571475,0.000000
cga,CGA,26,26.000,replay,0.981209,0.010475,8,1.636478,0.000000,0.377800,1.272089,,,61.364706,116.979282,0.524578,0.000000
hda,HDA,26,26.000,replay,0.981209,0.010475,8,1.636478,0.000000,0.377800,1.272089,,,59.400686,116.979282,0.507788,0.000000
kubernetes-default,K8s default,27,27.000,replay,1.044041,0.086241,9,1.644303,0.000000,0.409618,1.360949,,,70.143336,117.181768,0.598586,0.000000
cga,CGA,27,27.000,replay,1.044041,0.086241,9,1.644303,0.000000,0.409618,1.360949,,,70.017588,117.181768,0.597513,0.000000
hda,HDA,27,27.000,replay,1.044041,0.086241,9,1.644303,0.000000,0.409618,1.360949,,,69.921124,117.181768,0.596689,0.000000
kubernetes-default,K8s default,28,28.000,replay,1.057780,0.014821,9,1.652021,0.000000,0.406933,1.365040,,,73.221147,117.383727,0.623776,0.000000
cga,CGA,28,28.000,replay,1.057780,0.014821,9,1.652021,0.000000,0.406933,1.365040,,,67.773774,117.383727,0.577369,0.000000
hda,HDA,28,28.000,replay,1.057780,0.014821,9,1.652021,0.000000,0.406933,1.365040,,,63.718270,117.383727,0.542820,0.000000
kubernetes-default,K8s default,29,29.000,replay,0.984709,0.067355,9,1.659634,0.000000,0.404264,1.369032,,,72.493344,117.585159,0.616518,0.000000
cga,CGA,29,29.000,replay,0.984709,0.067355,9,1.659634,0.000000,0.404264,1.369032,,,62.785620,117.585159,0.533959,0.000000
hda,HDA,29,29.000,replay,0.984709,0.067355,9,1.659634,0.000000,0.404264,1.369032,,,62.751767,117.585159,0.533671,0.000000
kubernetes-default,K8s default,30,30.000,replay,1.035517,0.050815,9,1.667143,0.000000,0.401612,1.372924,,,71.361623,117.786064,0.605858,0.000000
cga,CGA,30,30.000,replay,1.035517,0.050815,9,1.667143,0.000000,0.401612,1.372924,,,63.862298,117.786064,0.542189,0.000000
hda,HDA,30,30.000,replay,1.035517,0.050815,9,1.667143,0.000000,0.401612,1.372924,,,65.808398,117.786064,0.558711,0.000000
kubernetes-default,K8s default,31,31.000,replay,1.036810,0.004110,9,1.674552,0.000000,0.398976,1.376713,,,69.791346,117.986446,0.591520,0.000000
cga,CGA,31,31.000,replay,1.036810,0.004110,9,1.674552,0.000000,0.398976,1.376713,,,67.819553,117.986446,0.574808,0.000000
hda,HDA,31,31.000,replay,1.036810,0.004110,9,1.674552,0.000000,0.398976,1.376713,,,62.611100,117.986446,0.530664,0.000000
kubernetes-default,K8s default,32,32.000,replay,1.035755,0.030312,10,1.681861,0.000000,0.422537,1.471365,,,74.023237,118.186304,0.626327,0.000000
cga,CGA,32,32.000,replay,1.035755,0.030312,10,1.681861,0.000000,0.422537,1.471365,,,65.475479,118.186304,0.554002,0.000000
hda,HDA,32,32.000,replay,1.035755,0.030312,10,1.681861,0.000000,0.422537,1.471365,,,67.536055,118.186304,0.571437,0.000000
kubernetes-default,K8s default,33,33.000,replay,1.006410,0.026073,10,1.689073,0.000000,0.419587,1.474612,,,74.025158,118.385640,0.625288,0.000000
cga,CGA,33,33.000,replay,1.006410,0.026073,10,1.689073,0.000000,0.419587,1.474612,,,67.661330,118.385640,0.571533,0.000000
hda,HDA,33,33.000,replay,1.006410,0.026073,10,1.689073,0.000000,0.419587,1.474612,,,63.690495,118.385640,0.537992,0.000000
kubernetes-default,K8s default,34,34.000,replay,0.980490,0.023501,10,1.696190,0.000000,0.416658,1.477765,,,67.777412,118.584455,0.571554,0.000000
cga,CGA,34,34.000,replay,0.980490,0.023501,10,1.696190,0.000000,0.416658,1.477765,,,65.442647,118.584455,0.551865,0.000000
hda,HDA,34,34.000,replay,0.980490,0.023501,10,1.696190,0.000000,0.416658,1.477765,,,62.711477,118.584455,0.528834,0.000000
kubernetes-default,K8s default,35,35.000,replay,1.041751,0.060967,10,1.703214,0.000000,0.413749,1.480823,,,73.263775,118.782751,0.616788,0.000000
cga,CGA,35,35.000,replay,1.041751,0.060967,10,1.703214,0.000000,0.413749,1.480823,,,69.995488,118.782751,0.589273,0.000000
hda,HDA,35,35.000,replay,1.041751,0.060967,10,1.703214,0.000000,0.413749,1.480823,,,67.477059,118.782751,0.568071,0.000000
kubernetes-default,K8s default,36,36.000,replay,1.018320,0.020254,10,1.710146,0.000000,0.410861,1.483783,,,67.689572,118.980529,0.568913,0.000000
cga,CGA,36,36.000,replay,1.018320,0.020254,10,1.710146,0.000000,0.410861,1.483783,,,65.931241,118.980529,0.554135,0.000000
hda,HDA,36,36.000,replay,1.018320,0.020254,10,1.710146,0.000000,0.410861,1.483783,,,62.650590,118.980529,0.526562,0.000000
kubernetes-default,K8s default,37,37.000,replay,1.014586,0.006785,10,1.716988,0.000000,0.407994,1.486643,,,71.121899,119.177790,0.596771,0.000000
cga,CGA,37,37.000,replay,1.014586,0.006785,10,1.716988,0.000000,0.407994,1.486643,,,68.239562,119.177790,0.572586,0.000000
hda,HDA,37,37.000,replay,1.014586,0.006785,10,1.716988,0.000000,0.407994,1.486643,,,56.322259,119.177790,0.472590,0.000000
kubernetes-default,K8s default,38,38.000,replay,1.052645,0.038336,10,1.723742,0.000000,0.405149,1.489401,,,72.034753,119.374535,0.603435,0.000000
cga,CGA,38,38.000,replay,1.052645,0.038336,10,1.723742,0.000000,0.405149,1.489401,,,68.846007,119.374535,0.576723,0.000000
hda,HDA,38,38.000,replay,1.052645,0.038336,10,1.723742,0.000000,0.405149,1.489401,,,63.166513,119.374535,0.529146,0.000000
kubernetes-default,K8s default,39,39.000,replay,0.990374,0.057033,10,1.730409,0.000000,0.402463,1.492055,,,71.936169,119.570767,0.601620,0.000000
cga,CGA,39,39.000,replay,0.990374,0.057033,10,1.730409,0.000000,0.402463,1.492055,,,67.056337,119.570767,0.560809,0.000000
hda,HDA,39,39.000,replay,0.990374,0.057033,10,1.730409,0.000000,0.402463,1.492055,,,70.709437,119.570767,0.591361,0.000000
kubernetes-default,K8s default,40,40.000,replay,0.999219,0.011073,10,1.736991,0.000000,0.399795,1.494603,,,67.747330,119.766486,0.565662,0.000000
cga,CGA,40,40.000,replay,0.999219,0.011073,10,1.736991,0.000000,0.399795,1.494603,,,65.780691,119.766486,0.549241,0.000000
hda,HDA,40,40.000,replay,0.999219,0.011073,10,1.736991,0.000000,0.399795,1.494603,,,62.853355,119.766486,0.524799,0.000000
kubernetes-default,K8s default,41,41.000,replay,1.006575,0.033955,11,1.743489,0.000000,0.418376,1.581579,,,70.642779,119.961695,0.588878,0.000000
cga,CGA,41,41.000,replay,1.006575,0.033955,11,1.743489,0.000000,0.418376,1.581579,,,67.815988,119.961695,0.565314,0.000000
hda,HDA,41,41.000,replay,1.006575,0.033955,11,1.743489,0.000000,0.418376,1.581579,,,63.657674,119.961695,0.530650,0.000000
kubernetes-default,K8s default,42,42.000,replay,1.076308,0.067225,11,1.749905,0.000000,0.415530,1.583435,,,76.618277,120.156393,0.637655,0.000000
cga,CGA,42,42.000,replay,1.076308,0.067225,11,1.749905,0.000000,0.415530,1.583435,,,73.075983,120.156393,0.608174,0.000000
hda,HDA,42,42.000,replay,1.076308,0.067225,11,1.749905,0.000000,0.415530,1.583435,,,68.118833,120.156393,0.566918,0.000000
kubernetes-default,K8s default,43,43.000,replay,1.026351,0.043938,11,1.756240,0.000000,0.412705,1.585191,,,71.415662,120.350584,0.593397,0.000000
cga,CGA,43,43.000,replay,1.026351,0.043938,11,1.756240,0.000000,0.412705,1.585191,,,70.302035,120.350584,0.584144,0.000000
hda,HDA,43,43.000,replay,1.026351,0.043938,11,1.756240,0.000000,0.412705,1.585191,,,64.923956,120.350584,0.539457,0.000000
kubernetes-default,K8s default,44,44.000,replay,1.031558,0.007613,11,1.762496,0.000000,0.409902,1.586845,,,75.565328,120.544269,0.626868,0.000000
cga,CGA,44,44.000,replay,1.031558,0.007613,11,1.762496,0.000000,0.409902,1.586845,,,65.615399,120.544269,0.544326,0.000000
hda,HDA,44,44.000,replay,1.031558,0.007613,11,1.762496,0.000000,0.409902,1.586845,,,63.413423,120.544269,0.526059,0.000000
kubernetes-default,K8s default,45,45.000,replay,1.059557,0.028922,11,1.768673,0.000000,0.407119,1.588395,,,75.687255,120.737449,0.626875,0.000000
cga,CGA,45,45.000,replay,1.059557,0.028922,11,1.768673,0.000000,0.407119,1.588395,,,69.798972,120.737449,0.578105,0.000000
hda,HDA,45,45.000,replay,1.059557,0.028922,11,1.768673,0.000000,0.407119,1.588395,,,66.172975,120.737449,0.548073,0.000000
kubernetes-default,K8s default,46,46.000,replay,1.013625,0.040902,11,1.774773,0.000000,0.404357,1.589839,,,73.333542,120.930125,0.606413,0.000000
cga,CGA,46,46.000,replay,1.013625,0.040902,11,1.774773,0.000000,0.404357,1.589839,,,69.579931,120.930125,0.575373,0.000000
hda,HDA,46,46.000,replay,1.013625,0.040902,11,1.774773,0.000000,0.404357,1.589839,,,64.637707,120.930125,0.534505,0.000000
kubernetes-default,K8s default,47,47.000,replay,0.989571,0.021246,11,1.780797,0.000000,0.401615,1.591178,,,70.778462,121.122300,0.584355,0.000000
cga,CGA,47,47.000,replay,0.989571,0.021246,11,1.780797,0.000000,0.401615,1.591178,,,68.304835,121.122300,0.563933,0.000000
hda,HDA,47,47.000,replay,0.989571,0.021246,11,1.780797,0.000000,0.401615,1.591178,,,62.165370,121.122300,0.513245,0.000000
kubernetes-default,K8s default,48,48.000,replay,1.010877,0.023550,11,1.786747,0.000000,0.398894,1.592408,,,72.921658,121.313975,0.601099,0.000000
cga,CGA,48,48.000,replay,1.010877,0.023550,11,1.786747,0.000000,0.398894,1.592408,,,67.060975,121.313975,0.552789,0.000000
hda,HDA,48,48.000,replay,1.010877,0.023550,11,1.786747,0.000000,0.398894,1.592408,,,68.004400,121.313975,0.560565,0.000000
kubernetes-default,K8s default,49,49.000,replay,0.990920,0.017272,11,1.792623,0.500000,0.396212,1.593528,,,70.852853,121.505152,0.583126,0.000000
cga,CGA,49,49.000,replay,0.990920,0.017272,11,1.792623,0.500000,0.396212,1.593528,,,70.146946,121.505152,0.577317,0.000000
hda,HDA,49,49.000,replay,0.990920,0.017272,11,1.792623,0.500000,0.396212,1.593528,,,65.979242,121.505152,0.543016,0.000000
kubernetes-default,K8s default,50,50.000,replay,1.057179,0.065019,11,1.798427,0.000000,0.393761,1.594538,,,75.312939,121.695832,0.618862,0.000000
cga,CGA,50,50.000,replay,1.057179,0.065019,11,1.798427,0.000000,0.393761,1.594538,,,69.633589,121.695832,0.572194,0.000000
hda,HDA,50,50.000,replay,1.057179,0.065019,11,1.798427,0.000000,0.393761,1.594538,,,69.858416,121.695832,0.574041,0.000000
kubernetes-default,K8s default,51,51.000,replay,1.065640,0.010408,11,1.804160,0.000000,0.391328,1.595435,,,73.462319,121.886018,0.602713,0.000000
cga,CGA,51,51.000,replay,1.065640,0.010408,11,1.804160,0.000000,0.391328,1.595435,,,72.742482,121.886018,0.596807,0.000000
hda,HDA,51,51.000,replay,1.065640,0.010408,11,1.804160,0.000000,0.391328,1.595435,,,67.270076,121.886018,0.551910,0.000000
kubernetes-default,K8s default,52,52.000,replay,1.025111,0.035645,11,1.809823,0.000000,0.388911,1.596218,,,80.149531,122.075710,0.656556,0.000000
cga,CGA,52,52.000,replay,1.025111,0.035645,11,1.809823,0.000000,0.388911,1.596218,,,66.419843,122.075710,0.544087,0.000000
hda,HDA,52,52.000,replay,1.025111,0.035645,11,1.809823,0.000000,0.388911,1.596218,,,69.794853,122.075710,0.571734,0.000000
kubernetes-default,K8s default,53,53.000,replay,0.988688,0.033150,11,1.815416,0.000000,0.386512,1.596886,,,72.861348,122.264911,0.595930,0.000000
cga,CGA,53,53.000,replay,0.988688,0.033150,11,1.815416,0.000000,0.386512,1.596886,,,66.532598,122.264911,0.544168,0.000000
hda,HDA,53,53.000,replay,0.988688,0.033150,11,1.815416,0.000000,0.386512,1.596886,,,68.374386,122.264911,0.559231,0.000000
kubernetes-default,K8s default,54,54.000,replay,0.994459,0.008240,11,1.820942,0.000000,0.384130,1.597438,,,72.002788,122.453623,0.588000,0.000000
cga,CGA,54,54.000,replay,0.994459,0.008240,11,1.820942,0.000000,0.384130,1.597438,,,69.810515,122.453623,0.570098,0.000000
hda,HDA,54,54.000,replay,0.994459,0.008240,11,1.820942,0.000000,0.384130,1.597438,,,67.012970,122.453623,0.547252,0.000000
kubernetes-default,K8s default,55,55.000,replay,0.998686,0.006660,11,1.826400,0.000000,0.381765,1.597871,,,75.483767,122.641846,0.615481,0.000000
cga,CGA,55,55.000,replay,0.998686,0.006660,11,1.826400,0.000000,0.381765,1.597871,,,70.082791,122.641846,0.571443,0.000000
hda,HDA,55,55.000,replay,0.998686,0.006660,11,1.826400,0.000000,0.381765,1.597871,,,67.707911,122.641846,0.552078,0.000000
kubernetes-default,K8s default,56,56.000,replay,1.005283,0.008973,11,1.831792,0.000000,0.379415,1.598186,,,70.535949,122.829584,0.574259,0.000000
cga,CGA,56,56.000,replay,1.005283,0.008973,11,1.831792,0.000000,0.379415,1.598186,,,65.891465,122.829584,0.536446,0.000000
hda,HDA,56,56.000,replay,1.005283,0.008973,11,1.831792,0.000000,0.379415,1.598186,,,67.650180,122.829584,0.550765,0.000000
kubernetes-default,K8s default,57,57.000,replay,1.039011,0.034798,11,1.837119,0.000000,0.377180,1.598380,,,75.910106,123.016838,0.617071,0.000000
cga,CGA,57,57.000,replay,1.039011,0.034798,11,1.837119,0.000000,0.377180,1.598380,,,72.486748,123.016838,0.589242,0.000000
hda,HDA,57,57.000,replay,1.039011,0.034798,11,1.837119,0.000000,0.377180,1.598380,,,70.915089,123.016838,0.576467,0.000000
kubernetes-default,K8s default,58,58.000,replay,0.989046,0.045796,11,1.842382,0.000000,0.374998,1.598453,,,78.939580,123.203610,0.640725,0.000000
cga,CGA,58,58.000,replay,0.989046,0.045796,11,1.842382,0.000000,0.374998,1.598453,,,68.620561,123.203610,0.556969,0.000000
hda,HDA,58,58.000,replay,0.989046,0.045796,11,1.842382,0.000000,0.374998,1.598453,,,68.749447,123.203610,0.558015,0.000000
kubernetes-default,K8s default,59,59.000,replay,1.032826,0.044678,11,1.847582,0.000000,0.372830,1.598404,,,79.517689,123.389901,0.644442,0.000000
cga,CGA,59,59.000,replay,1.032826,0.044678,11,1.847582,0.000000,0.372830,1.598404,,,72.809831,123.389901,0.590079,0.000000
hda,HDA,59,59.000,replay,1.032826,0.044678,11,1.847582,0.000000,0.372830,1.598404,,,69.622520,123.389901,0.564248,0.000000
kubernetes-default,K8s default,60,60.000,replay,1.025688,0.006899,11,1.852719,0.000000,0.370677,1.598230,,,78.583811,123.575714,0.635916,0.000000
cga,CGA,60,60.000,replay,1.025688,0.006899,11,1.852719,0.000000,0.370677,1.598230,,,69.495362,123.575714,0.562371,0.000000
hda,HDA,60,60.000,replay,1.025688,0.006899,11,1.852719,0.000000,0.370677,1.598230,,,66.164080,123.575714,0.535413,0.000000
kubernetes-default,K8s default,61,61.000,replay,1.004333,0.018496,11,1.857794,0.000000,0.368539,1.597932,,,73.557044,123.761050,0.594347,0.000000
cga,CGA,61,61.000,replay,1.004333,0.018496,11,1.857794,0.000000,0.368539,1.597932,,,68.653166,123.761050,0.554724,0.000000
hda,HDA,61,61.000,replay,1.004333,0.018496,11,1.857794,0.000000,0.368539,1.597932,,,65.056105,123.761050,0.525659,0.000000
kubernetes-default,K8s default,62,62.000,replay,1.010807,0.008745,11,1.862809,0.000000,0.366415,1.597508,,,71.689121,123.945912,0.578390,0.000000
cga,CGA,62,62.000,replay,1.010807,0.008745,11,1.862809,0.000000,0.366415,1.597508,,,72.951016,123.945912,0.588571,0.000000
hda,HDA,62,62.000,replay,1.010807,0.008745,11,1.862809,0.000000,0.366415,1.597508,,,66.782447,123.945912,0.538803,0.000000
kubernetes-default,K8s default,63,63.000,replay,1.055717,0.044785,11,1.867764,0.000000,0.364306,1.596957,,,73.745759,124.130301,0.594100,0.000000
