step,time_s,request_type,probability,qps,evidence_type
23,23.000,browseProduct,0.153466,18.415895,replay
23,23.000,addToCart,0.058743,7.049175,replay
23,23.000,viewCart,0.046040,5.524769,replay
23,23.000,checkout,0.046706,5.604731,replay
24,24.000,index,0.662187,79.462450,replay
24,24.000,setCurrency,0.030656,3.678726,replay
24,24.000,browseProduct,0.153280,18.393631,replay
24,24.000,addToCart,0.059881,7.185733,replay
24,24.000,viewCart,0.045984,5.518089,replay
24,24.000,checkout,0.048011,5.761372,replay
25,25.000,index,0.660028,79.203368,replay
25,25.000,setCurrency,0.030619,3.674288,replay
25,25.000,browseProduct,0.153095,18.371441,replay
25,25.000,addToCart,0.061015,7.321830,replay
25,25.000,viewCart,0.045929,5.511432,replay
25,25.000,checkout,0.049314,5.917641,replay
26,26.000,index,0.657875,78.945005,replay
26,26.000,setCurrency,0.030582,3.669865,replay
26,26.000,browseProduct,0.152911,18.349327,replay
26,26.000,addToCart,0.062146,7.457464,replay
26,26.000,viewCart,0.045873,5.504798,replay
26,26.000,checkout,0.050613,6.073541,replay
27,27.000,index,0.655728,78.687362,replay
27,27.000,setCurrency,0.030545,3.665458,replay
27,27.000,browseProduct,0.152727,18.327288,replay
27,27.000,addToCart,0.063272,7.592631,replay
27,27.000,viewCart,0.045818,5.498187,replay
27,27.000,checkout,0.051909,6.229074,replay
28,28.000,index,0.653587,78.430438,replay
28,28.000,setCurrency,0.030509,3.661065,replay
28,28.000,browseProduct,0.152544,18.305327,replay
28,28.000,addToCart,0.064394,7.727329,replay
28,28.000,viewCart,0.045763,5.491598,replay
28,28.000,checkout,0.053202,6.384243,replay
29,29.000,index,0.651452,78.174235,replay
29,29.000,setCurrency,0.030472,3.656688,replay
29,29.000,browseProduct,0.152362,18.283442,replay
29,29.000,addToCart,0.065513,7.861554,replay
29,29.000,viewCart,0.045709,5.485033,replay
29,29.000,checkout,0.054492,6.539048,replay
30,30.000,index,0.649323,77.918751,replay
30,30.000,setCurrency,0.030436,3.652327,replay
30,30.000,browseProduct,0.152180,18.261635,replay
30,30.000,addToCart,0.066628,7.995303,replay
30,30.000,viewCart,0.045654,5.478491,replay
30,30.000,checkout,0.055779,6.693493,replay
31,31.000,index,0.647200,77.663987,replay
31,31.000,setCurrency,0.030400,3.647981,replay
31,31.000,browseProduct,0.151999,18.239907,replay
31,31.000,addToCart,0.067738,8.128573,replay
31,31.000,viewCart,0.045600,5.471972,replay
31,31.000,checkout,0.057063,6.847580,replay
32,32.000,index,0.645083,77.409943,replay
32,32.000,setCurrency,0.030364,3.643651,replay
32,32.000,browseProduct,0.151819,18.218256,replay
32,32.000,addToCart,0.068845,8.261361,replay
32,32.000,viewCart,0.045546,5.465477,replay
32,32.000,checkout,0.058344,7.001311,replay
33,33.000,index,0.642972,77.156620,replay
33,33.000,setCurrency,0.030328,3.639337,replay
33,33.000,browseProduct,0.151639,18.196685,replay
33,33.000,addToCart,0.069947,8.393664,replay
33,33.000,viewCart,0.045492,5.459006,replay
33,33.000,checkout,0.059622,7.154689,replay
34,34.000,index,0.640867,76.904016,replay
34,34.000,setCurrency,0.030292,3.635039,replay
34,34.000,browseProduct,0.151460,18.175194,replay
34,34.000,addToCart,0.071046,8.525479,replay
34,34.000,viewCart,0.045438,5.452558,replay
34,34.000,checkout,0.060898,7.307715,replay
35,35.000,index,0.638768,76.652131,replay
35,35.000,setCurrency,0.030256,3.630756,replay
35,35.000,browseProduct,0.151282,18.153782,replay
35,35.000,addToCart,0.072140,8.656804,replay
35,35.000,viewCart,0.045384,5.446135,replay
35,35.000,checkout,0.062170,7.460392,replay
36,36.000,index,0.636675,76.400966,replay
36,36.000,setCurrency,0.030221,3.626490,replay
36,36.000,browseProduct,0.151104,18.132451,replay
36,36.000,addToCart,0.073230,8.787635,replay
36,36.000,viewCart,0.045331,5.439735,replay
36,36.000,checkout,0.063439,7.612722,replay
37,37.000,index,0.634588,76.150521,replay
37,37.000,setCurrency,0.030185,3.622240,replay
37,37.000,browseProduct,0.150927,18.111201,replay
37,37.000,addToCart,0.074316,8.917970,replay
37,37.000,viewCart,0.045278,5.433360,replay
37,37.000,checkout,0.064706,7.764708,replay
38,38.000,index,0.632507,75.900794,replay
38,38.000,setCurrency,0.030150,3.618006,replay
38,38.000,browseProduct,0.150750,18.090032,replay
38,38.000,addToCart,0.075398,9.047806,replay
38,38.000,viewCart,0.045225,5.427009,replay
38,38.000,checkout,0.065970,7.916353,replay
39,39.000,index,0.630432,75.651786,replay
39,39.000,setCurrency,0.030115,3.613789,replay
39,39.000,browseProduct,0.150575,18.068945,replay
39,39.000,addToCart,0.076476,9.177140,replay
39,39.000,viewCart,0.045172,5.420683,replay
39,39.000,checkout,0.067230,8.067657,replay
40,40.000,index,0.628362,75.403496,replay
40,40.000,setCurrency,0.030080,3.609588,replay
40,40.000,browseProduct,0.150399,18.047940,replay
40,40.000,addToCart,0.077550,9.305970,replay
40,40.000,viewCart,0.045120,5.414382,replay
40,40.000,checkout,0.068489,8.218624,replay
41,41.000,index,0.626299,75.155924,replay
41,41.000,setCurrency,0.030045,3.605403,replay
41,41.000,browseProduct,0.150225,18.027017,replay
41,41.000,addToCart,0.078619,9.434293,replay
41,41.000,viewCart,0.045068,5.408105,replay
41,41.000,checkout,0.069744,8.369257,replay
42,42.000,index,0.624242,74.909069,replay
42,42.000,setCurrency,0.030010,3.601236,replay
42,42.000,browseProduct,0.150051,18.006178,replay
42,42.000,addToCart,0.079684,9.562107,replay
42,42.000,viewCart,0.045015,5.401853,replay
42,42.000,checkout,0.070996,8.519556,replay
43,43.000,index,0.622191,74.662932,replay
43,43.000,setCurrency,0.029976,3.597085,replay
43,43.000,browseProduct,0.149879,17.985423,replay
43,43.000,addToCart,0.080745,9.689408,replay
43,43.000,viewCart,0.044964,5.395627,replay
43,43.000,checkout,0.072246,8.669526,replay
44,44.000,index,0.620146,74.417510,replay
44,44.000,setCurrency,0.029941,3.592950,replay
44,44.000,browseProduct,0.149706,17.964751,replay
44,44.000,addToCart,0.081802,9.816195,replay
44,44.000,viewCart,0.044912,5.389425,replay
44,44.000,checkout,0.073493,8.819169,replay
45,45.000,index,0.618107,74.172805,replay
45,45.000,setCurrency,0.029907,3.588833,replay
45,45.000,browseProduct,0.149535,17.944163,replay
45,45.000,addToCart,0.082854,9.942464,replay
45,45.000,viewCart,0.044860,5.383249,replay
45,45.000,checkout,0.074737,8.968486,replay
46,46.000,index,0.616073,73.928814,replay
46,46.000,setCurrency,0.029873,3.584732,replay
46,46.000,browseProduct,0.149364,17.923661,replay
46,46.000,addToCart,0.083902,10.068214,replay
46,46.000,viewCart,0.044809,5.377098,replay
46,46.000,checkout,0.075979,9.117480,replay
47,47.000,index,0.614046,73.685539,replay
47,47.000,setCurrency,0.029839,3.580649,replay
47,47.000,browseProduct,0.149194,17.903243,replay
47,47.000,addToCart,0.084945,10.193443,replay
47,47.000,viewCart,0.044758,5.370973,replay
47,47.000,checkout,0.077218,9.266154,replay
48,48.000,index,0.612025,73.442977,replay
48,48.000,setCurrency,0.029805,3.576582,replay
48,48.000,browseProduct,0.149024,17.882911,replay
48,48.000,addToCart,0.085985,10.318147,replay
48,48.000,viewCart,0.044707,5.364873,replay
48,48.000,checkout,0.078454,9.414510,replay
49,49.000,index,0.610009,73.201128,replay
49,49.000,setCurrency,0.029771,3.572533,replay
49,49.000,browseProduct,0.148856,17.862665,replay
49,49.000,addToCart,0.087019,10.442324,replay
49,49.000,viewCart,0.044657,5.358799,replay
49,49.000,checkout,0.079688,9.562551,replay
50,50.000,index,0.608000,72.959991,replay
50,50.000,setCurrency,0.029738,3.568501,replay
50,50.000,browseProduct,0.148688,17.842505,replay
50,50.000,addToCart,0.088050,10.565972,replay
50,50.000,viewCart,0.044606,5.352751,replay
50,50.000,checkout,0.080919,9.710280,replay
51,51.000,index,0.605996,72.719567,replay
51,51.000,setCurrency,0.029704,3.564486,replay
51,51.000,browseProduct,0.148520,17.822431,replay
51,51.000,addToCart,0.089076,10.689089,replay
51,51.000,viewCart,0.044556,5.346729,replay
51,51.000,checkout,0.082147,9.857697,replay
52,52.000,index,0.603999,72.479852,replay
52,52.000,setCurrency,0.029671,3.560489,replay
52,52.000,browseProduct,0.148354,17.802445,replay
52,52.000,addToCart,0.090097,10.811673,replay
52,52.000,viewCart,0.044506,5.340733,replay
52,52.000,checkout,0.083373,10.004807,replay
53,53.000,index,0.602007,72.240848,replay
53,53.000,setCurrency,0.029638,3.556509,replay
53,53.000,browseProduct,0.148188,17.782545,replay
53,53.000,addToCart,0.091114,10.933722,replay
53,53.000,viewCart,0.044456,5.334764,replay
53,53.000,checkout,0.084597,10.151612,replay
54,54.000,index,0.600021,72.002553,replay
54,54.000,setCurrency,0.029605,3.552547,replay
54,54.000,browseProduct,0.148023,17.762734,replay
54,54.000,addToCart,0.092127,11.055232,replay
54,54.000,viewCart,0.044407,5.328820,replay
54,54.000,checkout,0.085818,10.298114,replay
55,55.000,index,0.598041,71.764966,replay
55,55.000,setCurrency,0.029572,3.548602,replay
55,55.000,browseProduct,0.147858,17.743010,replay
55,55.000,addToCart,0.093135,11.176203,replay
55,55.000,viewCart,0.044358,5.322903,replay
55,55.000,checkout,0.087036,10.444316,replay
56,56.000,index,0.596067,71.528085,replay
56,56.000,setCurrency,0.029539,3.544675,replay
56,56.000,browseProduct,0.147695,17.723375,replay
56,56.000,addToCart,0.094139,11.296632,replay
56,56.000,viewCart,0.044308,5.317013,replay
56,56.000,checkout,0.088252,10.590220,replay
57,57.000,index,0.594099,71.291911,replay
57,57.000,setCurrency,0.029506,3.540766,replay
57,57.000,browseProduct,0.147532,17.703829,replay
57,57.000,addToCart,0.095138,11.416517,replay
57,57.000,viewCart,0.044260,5.311149,replay
57,57.000,checkout,0.089465,10.735829,replay
58,58.000,index,0.592137,71.056442,replay
58,58.000,setCurrency,0.029474,3.536874,replay
58,58.000,browseProduct,0.147370,17.684371,replay
58,58.000,addToCart,0.096132,11.535856,replay
58,58.000,viewCart,0.044211,5.305311,replay
58,58.000,checkout,0.090676,10.881145,replay
59,59.000,index,0.590181,70.821677,replay
59,59.000,setCurrency,0.029442,3.533001,replay
59,59.000,browseProduct,0.147208,17.665003,replay
59,59.000,addToCart,0.097122,11.654647,replay
59,59.000,viewCart,0.044163,5.299501,replay
59,59.000,checkout,0.091885,11.026172,replay
60,60.000,index,0.588230,70.587614,replay
60,60.000,setCurrency,0.029410,3.529145,replay
60,60.000,browseProduct,0.147048,17.645725,replay
60,60.000,addToCart,0.098107,11.772887,replay
60,60.000,viewCart,0.044114,5.293717,replay
60,60.000,checkout,0.093091,11.170911,replay
61,61.000,index,0.586285,70.354254,replay
61,61.000,setCurrency,0.029378,3.525307,replay
61,61.000,browseProduct,0.146888,17.626536,replay
61,61.000,addToCart,0.099088,11.890577,replay
61,61.000,viewCart,0.044066,5.287961,replay
61,61.000,checkout,0.094295,11.315365,replay
62,62.000,index,0.584347,70.121593,replay
62,62.000,setCurrency,0.029346,3.521488,replay
62,62.000,browseProduct,0.146729,17.607438,replay
62,62.000,addToCart,0.100064,12.007712,replay
62,62.000,viewCart,0.044019,5.282231,replay
62,62.000,checkout,0.095496,11.459537,replay
63,63.000,index,0.582414,69.889633,replay
63,63.000,setCurrency,0.029314,3.517686,replay
63,63.000,browseProduct,0.146570,17.588431,replay
63,63.000,addToCart,0.101036,12.124292,replay
63,63.000,viewCart,0.043971,5.276529,replay
63,63.000,checkout,0.096695,11.603430,replay
64,64.000,index,0.580486,69.658370,replay
64,64.000,setCurrency,0.029283,3.513903,replay
64,64.000,browseProduct,0.146413,17.569514,replay
64,64.000,addToCart,0.102003,12.240314,replay
64,64.000,viewCart,0.043924,5.270854,replay
64,64.000,checkout,0.097892,11.747045,replay
65,65.000,index,0.578565,69.427804,replay
65,65.000,setCurrency,0.029251,3.510138,replay
65,65.000,browseProduct,0.146256,17.550689,replay
65,65.000,addToCart,0.102965,12.355777,replay
65,65.000,viewCart,0.043877,5.265207,replay
65,65.000,checkout,0.099087,11.890386,replay
66,66.000,index,0.576649,69.197933,replay
66,66.000,setCurrency,0.029220,3.506391,replay
66,66.000,browseProduct,0.146100,17.531954,replay
66,66.000,addToCart,0.103922,12.470679,replay
66,66.000,viewCart,0.043830,5.259586,replay
66,66.000,checkout,0.100279,12.033456,replay
67,67.000,index,0.574740,68.968757,replay
67,67.000,setCurrency,0.029189,3.502662,replay
67,67.000,browseProduct,0.145944,17.513312,replay
67,67.000,addToCart,0.104875,12.585019,replay
67,67.000,viewCart,0.043783,5.253994,replay
67,67.000,checkout,0.101469,12.176256,replay
68,68.000,index,0.572836,68.740274,replay
68,68.000,setCurrency,0.029158,3.498952,replay
68,68.000,browseProduct,0.145790,17.494762,replay
68,68.000,addToCart,0.105823,12.698793,replay
68,68.000,viewCart,0.043737,5.248429,replay
68,68.000,checkout,0.102657,12.318790,replay
69,69.000,index,0.570937,68.512482,replay
69,69.000,setCurrency,0.029127,3.495261,replay
69,69.000,browseProduct,0.145636,17.476304,replay
69,69.000,addToCart,0.106767,12.812002,replay
69,69.000,viewCart,0.043691,5.242891,replay
69,69.000,checkout,0.103842,12.461060,replay
70,70.000,index,0.569045,68.285380,replay
70,70.000,setCurrency,0.029097,3.491588,replay
70,70.000,browseProduct,0.145483,17.457939,replay
70,70.000,addToCart,0.107705,12.924643,replay
70,70.000,viewCart,0.043645,5.237382,replay
70,70.000,checkout,0.105026,12.603069,replay
71,71.000,index,0.567158,68.058967,replay
71,71.000,setCurrency,0.029066,3.487933,replay
71,71.000,browseProduct,0.145331,17.439666,replay
71,71.000,addToCart,0.108639,13.036715,replay
71,71.000,viewCart,0.043599,5.231900,replay
71,71.000,checkout,0.106207,12.744819,replay
72,72.000,index,0.565277,67.833241,replay
72,72.000,setCurrency,0.029036,3.484297,replay
72,72.000,browseProduct,0.145179,17.421487,replay
72,72.000,addToCart,0.109568,13.148215,replay
72,72.000,viewCart,0.043554,5.226446,replay
72,72.000,checkout,0.107386,12.886314,replay
73,73.000,index,0.563402,67.608201,replay
73,73.000,setCurrency,0.029006,3.480680,replay
73,73.000,browseProduct,0.145028,17.403401,replay
73,73.000,addToCart,0.110493,13.259143,replay
73,73.000,viewCart,0.043509,5.221020,replay
73,73.000,checkout,0.108563,13.027556,replay
74,74.000,index,0.561532,67.383844,replay
74,74.000,setCurrency,0.028976,3.477082,replay
74,74.000,browseProduct,0.144878,17.385408,replay
74,74.000,addToCart,0.111412,13.369497,replay
74,74.000,viewCart,0.043464,5.215622,replay
74,74.000,checkout,0.109738,13.168547,replay
75,75.000,index,0.559668,67.160171,replay
75,75.000,setCurrency,0.028946,3.473502,replay
75,75.000,browseProduct,0.144729,17.367510,replay
75,75.000,addToCart,0.112327,13.479275,replay
75,75.000,viewCart,0.043419,5.210253,replay
75,75.000,checkout,0.110911,13.309290,replay
76,76.000,index,0.557810,66.937179,replay
76,76.000,setCurrency,0.028916,3.469941,replay
76,76.000,browseProduct,0.144581,17.349705,replay
76,76.000,addToCart,0.113237,13.588476,replay
76,76.000,viewCart,0.043374,5.204912,replay
76,76.000,checkout,0.112082,13.449788,replay
77,77.000,index,0.555957,66.714866,replay
77,77.000,setCurrency,0.028887,3.466399,replay
77,77.000,browseProduct,0.144433,17.331995,replay
77,77.000,addToCart,0.114142,13.697098,replay
77,77.000,viewCart,0.043330,5.199598,replay
77,77.000,checkout,0.113250,13.590044,replay
78,78.000,index,0.554110,66.493231,replay
78,78.000,setCurrency,0.028857,3.462876,replay
78,78.000,browseProduct,0.144286,17.314379,replay
78,78.000,addToCart,0.115043,13.805141,replay
78,78.000,viewCart,0.043286,5.194314,replay
78,78.000,checkout,0.114417,13.730060,replay
79,79.000,index,0.552269,66.272272,replay
79,79.000,setCurrency,0.028828,3.459372,replay
79,79.000,browseProduct,0.144140,17.296858,replay
79,79.000,addToCart,0.115938,13.912602,replay
79,79.000,viewCart,0.043242,5.189058,replay
79,79.000,checkout,0.115582,13.869839,replay
80,80.000,index,0.550433,66.051988,replay
80,80.000,setCurrency,0.028799,3.455887,replay
80,80.000,browseProduct,0.143995,17.279433,replay
80,80.000,addToCart,0.116829,14.019480,replay
80,80.000,viewCart,0.043199,5.183830,replay
80,80.000,checkout,0.116745,14.009384,replay
81,81.000,index,0.548603,65.832376,replay
81,81.000,setCurrency,0.028770,3.452420,replay
81,81.000,browseProduct,0.143851,17.262102,replay
81,81.000,addToCart,0.117715,14.125774,replay
81,81.000,viewCart,0.043155,5.178631,replay
81,81.000,checkout,0.117906,14.148697,replay
82,82.000,index,0.546779,65.613436,replay
82,82.000,setCurrency,0.028741,3.448973,replay
82,82.000,browseProduct,0.143707,17.244867,replay
82,82.000,addToCart,0.118596,14.231482,replay
82,82.000,viewCart,0.043112,5.173460,replay
82,82.000,checkout,0.119065,14.287781,replay
83,83.000,index,0.544960,65.395165,replay
83,83.000,setCurrency,0.028713,3.445546,replay
83,83.000,browseProduct,0.143564,17.227728,replay
83,83.000,addToCart,0.119472,14.336604,replay
83,83.000,viewCart,0.043069,5.168318,replay
83,83.000,checkout,0.120222,14.426640,replay
84,84.000,index,0.543146,65.177562,replay
84,84.000,setCurrency,0.028684,3.442137,replay
84,84.000,browseProduct,0.143422,17.210684,replay
84,84.000,addToCart,0.120343,14.441137,replay
84,84.000,viewCart,0.043027,5.163205,replay
84,84.000,checkout,0.121377,14.565274,replay
85,85.000,index,0.541339,64.960625,replay
85,85.000,setCurrency,0.028656,3.438747,replay
85,85.000,browseProduct,0.143281,17.193737,replay
85,85.000,addToCart,0.121209,14.545082,replay
85,85.000,viewCart,0.042984,5.158121,replay
85,85.000,checkout,0.122531,14.703689,replay
86,86.000,index,0.539536,64.744352,replay
86,86.000,setCurrency,0.028628,3.435377,replay
86,86.000,browseProduct,0.143141,17.176886,replay
86,86.000,addToCart,0.122070,14.648435,replay
86,86.000,viewCart,0.042942,5.153066,replay
86,86.000,checkout,0.123682,14.841885,replay
87,87.000,index,0.537740,64.528741,replay
87,87.000,setCurrency,0.028600,3.432026,replay
87,87.000,browseProduct,0.143001,17.160131,replay
87,87.000,addToCart,0.122927,14.751197,replay
87,87.000,viewCart,0.042900,5.148039,replay
87,87.000,checkout,0.124832,14.979866,replay
88,88.000,index,0.535948,64.313791,replay
88,88.000,setCurrency,0.028572,3.428695,replay
88,88.000,browseProduct,0.142862,17.143473,replay
88,88.000,addToCart,0.123778,14.853365,replay
88,88.000,viewCart,0.042859,5.143042,replay
88,88.000,checkout,0.125980,15.117634,replay
89,89.000,index,0.534162,64.099499,replay
89,89.000,setCurrency,0.028545,3.425382,replay
89,89.000,browseProduct,0.142724,17.126912,replay
89,89.000,addToCart,0.124625,14.954940,replay
89,89.000,viewCart,0.042817,5.138074,replay
89,89.000,checkout,0.127127,15.255193,replay
90,90.000,index,0.532382,63.885864,replay
90,90.000,setCurrency,0.028517,3.422090,replay
90,90.000,browseProduct,0.142587,17.110448,replay
90,90.000,addToCart,0.125466,15.055919,replay
90,90.000,viewCart,0.042776,5.133134,replay
90,90.000,checkout,0.128271,15.392545,replay
91,91.000,index,0.530607,63.672883,replay
91,91.000,setCurrency,0.028490,3.418816,replay
91,91.000,browseProduct,0.142451,17.094081,replay
91,91.000,addToCart,0.126303,15.156302,replay
91,91.000,viewCart,0.042735,5.128224,replay
91,91.000,checkout,0.129414,15.529693,replay
92,92.000,index,0.528838,63.460556,replay
92,92.000,setCurrency,0.028463,3.415562,replay
92,92.000,browseProduct,0.142315,17.077812,replay
92,92.000,addToCart,0.127134,15.256087,replay
92,92.000,viewCart,0.042695,5.123344,replay
92,92.000,checkout,0.130555,15.666639,replay
93,93.000,index,0.527074,63.248879,replay
93,93.000,setCurrency,0.028436,3.412328,replay
93,93.000,browseProduct,0.142180,17.061640,replay
93,93.000,addToCart,0.127961,15.355274,replay
93,93.000,viewCart,0.042654,5.118492,replay
93,93.000,checkout,0.131695,15.803387,replay
94,94.000,index,0.525315,63.037852,replay
94,94.000,setCurrency,0.028409,3.409113,replay
94,94.000,browseProduct,0.142046,17.045566,replay
94,94.000,addToCart,0.128782,15.453861,replay
94,94.000,viewCart,0.042614,5.113670,replay
94,94.000,checkout,0.132833,15.939939,replay
95,95.000,index,0.523562,62.827471,replay
95,95.000,setCurrency,0.028383,3.405918,replay
95,95.000,browseProduct,0.141913,17.029590,replay
95,95.000,addToCart,0.129599,15.551847,replay
95,95.000,viewCart,0.042574,5.108877,replay
95,95.000,checkout,0.133969,16.076297,replay
96,96.000,index,0.521814,62.617735,replay
96,96.000,setCurrency,0.028356,3.402742,replay
96,96.000,browseProduct,0.141781,17.013712,replay
96,96.000,addToCart,0.130410,15.649231,replay
96,96.000,viewCart,0.042534,5.104114,replay
96,96.000,checkout,0.135104,16.212465,replay
97,97.000,index,0.520072,62.408642,replay
97,97.000,setCurrency,0.028330,3.399587,replay
97,97.000,browseProduct,0.141649,16.997933,replay
97,97.000,addToCart,0.131217,15.746013,replay
97,97.000,viewCart,0.042495,5.099380,replay
97,97.000,checkout,0.136237,16.348446,replay
98,98.000,index,0.518335,62.200191,replay
