step,time_s,p_index,p_setCurrency,p_browseProduct,p_addToCart,p_viewCart,p_checkout,qps_index,qps_setCurrency,qps_browseProduct,qps_addToCart,qps_viewCart,qps_checkout,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
28,28.000,0.653587,0.030509,0.152544,0.064394,0.045763,0.053202,78.430438,3.661065,18.305327,7.727329,5.491598,6.384243,1.057780,0.000000,0.014821,1.000000,0.01482121,1.652021,0.000000,9,0.406933,1.365040,,,73.221147,117.383727,0.623776,0.000000
29,29.000,0.651452,0.030472,0.152362,0.065513,0.045709,0.054492,78.174235,3.656688,18.283442,7.861554,5.485033,6.539048,0.984709,0.000000,0.067355,1.000000,0.06735548,1.659634,0.000000,9,0.404264,1.369032,,,72.493344,117.585159,0.616518,0.000000
30,30.000,0.649323,0.030436,0.152180,0.066628,0.045654,0.055779,77.918751,3.652327,18.261635,7.995303,5.478491,6.693493,1.035517,0.000000,0.050815,1.000000,0.05081505,1.667143,0.000000,9,0.401612,1.372924,,,71.361623,117.786064,0.605858,0.000000
31,31.000,0.647200,0.030400,0.151999,0.067738,0.045600,0.057063,77.663987,3.647981,18.239907,8.128573,5.471972,6.847580,1.036810,0.000000,0.004110,1.000000,0.00411021,1.674552,0.000000,9,0.398976,1.376713,,,69.791346,117.986446,0.591520,0.000000
32,32.000,0.645083,0.030364,0.151819,0.068845,0.045546,0.058344,77.409943,3.643651,18.218256,8.261361,5.465477,7.001311,1.035755,0.100000,0.030312,1.000000,0.03031189,1.681861,0.000000,10,0.422537,1.471365,,,74.023237,118.186304,0.626327,0.000000
33,33.000,0.642972,0.030328,0.151639,0.069947,0.045492,0.059622,77.156620,3.639337,18.196685,8.393664,5.459006,7.154689,1.006410,0.000000,0.026073,1.000000,0.02607337,1.689073,0.000000,10,0.419587,1.474612,,,74.025158,118.385640,0.625288,0.000000
34,34.000,0.640867,0.030292,0.151460,0.071046,0.045438,0.060898,76.904016,3.635039,18.175194,8.525479,5.452558,7.307715,0.980490,0.000000,0.023501,1.000000,0.02350077,1.696190,0.000000,10,0.416658,1.477765,,,67.777412,118.584455,0.571554,0.000000
35,35.000,0.638768,0.030256,0.151282,0.072140,0.045384,0.062170,76.652131,3.630756,18.153782,8.656804,5.446135,7.460392,1.041751,0.000000,0.060967,1.000000,0.06096702,1.703214,0.000000,10,0.413749,1.480823,,,73.263775,118.782751,0.616788,0.000000
36,36.000,0.636675,0.030221,0.151104,0.073230,0.045331,0.063439,76.400966,3.626490,18.132451,8.787635,5.439735,7.612722,1.018320,0.000000,0.020254,1.000000,0.02025365,1.710146,0.000000,10,0.410861,1.483783,,,67.689572,118.980529,0.568913,0.000000
37,37.000,0.634588,0.030185,0.150927,0.074316,0.045278,0.064706,76.150521,3.622240,18.111201,8.917970,5.433360,7.764708,1.014586,0.000000,0.006785,1.000000,0.00678536,1.716988,0.000000,10,0.407994,1.486643,,,71.121899,119.177790,0.596771,0.000000
38,38.000,0.632507,0.030150,0.150750,0.075398,0.045225,0.065970,75.900794,3.618006,18.090032,9.047806,5.427009,7.916353,1.052645,0.000000,0.038336,0.987879,0.03833587,1.723742,0.000000,10,0.405149,1.489401,,,72.034753,119.374535,0.603435,0.000000
39,39.000,0.630432,0.030115,0.150575,0.076476,0.045172,0.067230,75.651786,3.613789,18.068945,9.177140,5.420683,8.067657,0.990374,0.000000,0.057033,1.000000,0.05703314,1.730409,0.000000,10,0.402463,1.492055,,,71.936169,119.570767,0.601620,0.000000
40,40.000,0.628362,0.030080,0.150399,0.077550,0.045120,0.068489,75.403496,3.609588,18.047940,9.305970,5.414382,8.218624,0.999219,0.000000,0.011073,1.000000,0.01107265,1.736991,0.000000,10,0.399795,1.494603,,,67.747330,119.766486,0.565662,0.000000
41,41.000,0.626299,0.030045,0.150225,0.078619,0.045068,0.069744,75.155924,3.605403,18.027017,9.434293,5.408105,8.369257,1.006575,0.090909,0.033955,1.000000,0.03395486,1.743489,0.000000,11,0.418376,1.581579,,,70.642779,119.961695,0.588878,0.000000
42,42.000,0.624242,0.030010,0.150051,0.079684,0.045015,0.070996,74.909069,3.601236,18.006178,9.562107,5.401853,8.519556,1.076308,0.000000,0.067225,1.000000,0.06722547,1.749905,0.000000,11,0.415530,1.583435,,,76.618277,120.156393,0.637655,0.000000
43,43.000,0.622191,0.029976,0.149879,0.080745,0.044964,0.072246,74.662932,3.597085,17.985423,9.689408,5.395627,8.669526,1.026351,0.000000,0.043938,1.000000,0.04393759,1.756240,0.000000,11,0.412705,1.585191,,,71.415662,120.350584,0.593397,0.000000
44,44.000,0.620146,0.029941,0.149706,0.081802,0.044912,0.073493,74.417510,3.592950,17.964751,9.816195,5.389425,8.819169,1.031558,0.000000,0.007613,1.000000,0.00761299,1.762496,0.000000,11,0.409902,1.586845,,,75.565328,120.544269,0.626868,0.000000
45,45.000,0.618107,0.029907,0.149535,0.082854,0.044860,0.074737,74.172805,3.588833,17.944163,9.942464,5.383249,8.968486,1.059557,0.000000,0.028922,1.000000,0.02892245,1.768673,0.000000,11,0.407119,1.588395,,,75.687255,120.737449,0.626875,0.000000
46,46.000,0.616073,0.029873,0.149364,0.083902,0.044809,0.075979,73.928814,3.584732,17.923661,10.068214,5.377098,9.117480,1.013625,0.000000,0.040902,1.000000,0.04090247,1.774773,0.000000,11,0.404357,1.589839,,,73.333542,120.930125,0.606413,0.000000
47,47.000,0.614046,0.029839,0.149194,0.084945,0.044758,0.077218,73.685539,3.580649,17.903243,10.193443,5.370973,9.266154,0.989571,0.000000,0.021246,1.000000,0.02124568,1.780797,0.000000,11,0.401615,1.591178,,,70.778462,121.122300,0.584355,0.000000
48,48.000,0.612025,0.029805,0.149024,0.085985,0.044707,0.078454,73.442977,3.576582,17.882911,10.318147,5.364873,9.414510,1.010877,0.000000,0.023550,1.000000,0.02354971,1.786747,0.000000,11,0.398894,1.592408,,,72.921658,121.313975,0.601099,0.000000
49,49.000,0.610009,0.029771,0.148856,0.087019,0.044657,0.079688,73.201128,3.572533,17.862665,10.442324,5.358799,9.562551,0.990920,0.000000,0.017272,0.990909,0.01727220,1.792623,0.500000,11,0.396212,1.593528,,,70.852853,121.505152,0.583126,0.000000
50,50.000,0.608000,0.029738,0.148688,0.088050,0.044606,0.080919,72.959991,3.568501,17.842505,10.565972,5.352751,9.710280,1.057179,0.000000,0.065019,1.000000,0.06501879,1.798427,0.000000,11,0.393761,1.594538,,,75.312939,121.695832,0.618862,0.000000
51,51.000,0.605996,0.029704,0.148520,0.089076,0.044556,0.082147,72.719567,3.564486,17.822431,10.689089,5.346729,9.857697,1.065640,0.000000,0.010408,1.000000,0.01040823,1.804160,0.000000,11,0.391328,1.595435,,,73.462319,121.886018,0.602713,0.000000
52,52.000,0.603999,0.029671,0.148354,0.090097,0.044506,0.083373,72.479852,3.560489,17.802445,10.811673,5.340733,10.004807,1.025111,0.000000,0.035645,1.000000,0.03564514,1.809823,0.000000,11,0.388911,1.596218,,,80.149531,122.075710,0.656556,0.000000
53,53.000,0.602007,0.029638,0.148188,0.091114,0.044456,0.084597,72.240848,3.556509,17.782545,10.933722,5.334764,10.151612,0.988688,0.000000,0.033150,1.000000,0.03314991,1.815416,0.000000,11,0.386512,1.596886,,,72.861348,122.264911,0.595930,0.000000
54,54.000,0.600021,0.029605,0.148023,0.092127,0.044407,0.085818,72.002553,3.552547,17.762734,11.055232,5.328820,10.298114,0.994459,0.000000,0.008240,1.000000,0.00824043,1.820942,0.000000,11,0.384130,1.597438,,,72.002788,122.453623,0.588000,0.000000
55,55.000,0.598041,0.029572,0.147858,0.093135,0.044358,0.087036,71.764966,3.548602,17.743010,11.176203,5.322903,10.444316,0.998686,0.000000,0.006660,1.000000,0.00666019,1.826400,0.000000,11,0.381765,1.597871,,,75.483767,122.641846,0.615481,0.000000
56,56.000,0.596067,0.029539,0.147695,0.094139,0.044308,0.088252,71.528085,3.544675,17.723375,11.296632,5.317013,10.590220,1.005283,0.000000,0.008973,1.000000,0.00897288,1.831792,0.000000,11,0.379415,1.598186,,,70.535949,122.829584,0.574259,0.000000
57,57.000,0.594099,0.029506,0.147532,0.095138,0.044260,0.089465,71.291911,3.540766,17.703829,11.416517,5.311149,10.735829,1.039011,0.000000,0.034798,0.990909,0.03479809,1.837119,0.000000,11,0.377180,1.598380,,,75.910106,123.016838,0.617071,0.000000
58,58.000,0.592137,0.029474,0.147370,0.096132,0.044211,0.090676,71.056442,3.536874,17.684371,11.535856,5.305311,10.881145,0.989046,0.000000,0.045796,1.000000,0.04579596,1.842382,0.000000,11,0.374998,1.598453,,,78.939580,123.203610,0.640725,0.000000
59,59.000,0.590181,0.029442,0.147208,0.097122,0.044163,0.091885,70.821677,3.533001,17.665003,11.654647,5.299501,11.026172,1.032826,0.000000,0.044678,1.000000,0.04467789,1.847582,0.000000,11,0.372830,1.598404,,,79.517689,123.389901,0.644442,0.000000
60,60.000,0.588230,0.029410,0.147048,0.098107,0.044114,0.093091,70.587614,3.529145,17.645725,11.772887,5.293717,11.170911,1.025688,0.000000,0.006899,1.000000,0.00689894,1.852719,0.000000,11,0.370677,1.598230,,,78.583811,123.575714,0.635916,0.000000
61,61.000,0.586285,0.029378,0.146888,0.099088,0.044066,0.094295,70.354254,3.525307,17.626536,11.890577,5.287961,11.315365,1.004333,0.000000,0.018496,1.000000,0.01849617,1.857794,0.000000,11,0.368539,1.597932,,,73.557044,123.761050,0.594347,0.000000
62,62.000,0.584347,0.029346,0.146729,0.100064,0.044019,0.095496,70.121593,3.521488,17.607438,12.007712,5.282231,11.459537,1.010807,0.000000,0.008745,1.000000,0.00874540,1.862809,0.000000,11,0.366415,1.597508,,,71.689121,123.945912,0.578390,0.000000
63,63.000,0.582414,0.029314,0.146570,0.101036,0.043971,0.096695,69.889633,3.517686,17.588431,12.124292,5.276529,11.603430,1.055717,0.000000,0.044785,1.000000,0.04478532,1.867764,0.000000,11,0.364306,1.596957,,,73.745759,124.130301,0.594100,0.000000
64,64.000,0.580486,0.029283,0.146413,0.102003,0.043924,0.097892,69.658370,3.513903,17.569514,12.240314,5.270854,11.747045,1.058637,0.000000,0.005085,1.000000,0.00508518,1.872660,0.000000,11,0.362210,1.596278,,,76.224709,124.314219,0.613162,0.000000
65,65.000,0.578565,0.029251,0.146256,0.102965,0.043877,0.099087,69.427804,3.510138,17.550689,12.355777,5.265207,11.890386,1.011109,0.000000,0.042673,1.000000,0.04267252,1.877497,0.000000,11,0.360128,1.595471,,,74.050716,124.497669,0.594796,0.000000
66,66.000,0.576649,0.029220,0.146100,0.103922,0.043830,0.100279,69.197933,3.506391,17.531954,12.470679,5.259586,12.033456,1.039159,0.214286,0.089954,1.000000,0.08995370,1.882277,0.000000,14,0.415484,1.751308,,,79.255448,124.680653,0.635668,0.000000
67,67.000,0.574740,0.029189,0.145944,0.104875,0.043783,0.101469,68.968757,3.502662,17.513312,12.585019,5.253994,12.176256,1.076870,0.000000,0.037812,1.000000,0.03781174,1.887000,0.000000,14,0.413255,1.748187,,,79.331893,124.863171,0.635351,0.000000
68,68.000,0.572836,0.029158,0.145790,0.105823,0.043737,0.102657,68.740274,3.498952,17.494762,12.698793,5.248429,12.318790,1.043089,0.000000,0.028572,1.000000,0.02857163,1.891666,0.000000,14,0.411044,1.744967,,,76.983739,125.045228,0.615647,0.000000
69,69.000,0.570937,0.029127,0.145636,0.106767,0.043691,0.103842,68.512482,3.495261,17.476304,12.812002,5.242891,12.461060,1.070323,0.000000,0.028236,1.000000,0.02823622,1.896278,0.000000,14,0.408849,1.741649,,,78.955295,125.226823,0.630498,0.000000
70,70.000,0.569045,0.029097,0.145483,0.107705,0.043645,0.105026,68.285380,3.491588,17.457939,12.924643,5.237382,12.603069,1.083135,0.000000,0.014646,1.000000,0.01464598,1.900835,0.000000,14,0.406671,1.738235,,,84.131393,125.407961,0.670862,0.000000
71,71.000,0.567158,0.029066,0.145331,0.108639,0.043599,0.106207,68.058967,3.487933,17.439666,13.036715,5.231900,12.744819,1.036019,0.000000,0.040780,1.000000,0.04077963,1.905338,0.000000,14,0.404509,1.734723,,,81.613994,125.588642,0.649852,0.000000
72,72.000,0.565277,0.029036,0.145179,0.109568,0.043554,0.107386,67.833241,3.484297,17.421487,13.148215,5.226446,12.886314,1.004152,0.000000,0.028018,1.000000,0.02801791,1.909787,0.000000,14,0.402363,1.731116,,,79.299390,125.768869,0.630517,0.000000
73,73.000,0.563402,0.029006,0.145028,0.110493,0.043509,0.108563,67.608201,3.480680,17.403401,13.259143,5.221020,13.027556,0.991472,0.000000,0.009848,1.000000,0.00984757,1.914184,0.000000,14,0.400233,1.727414,,,70.133452,125.948644,0.556842,0.000000
74,74.000,0.561532,0.028976,0.144878,0.111412,0.043464,0.109738,67.383844,3.477082,17.385408,13.369497,5.215622,13.168547,1.050602,0.000000,0.058917,0.995565,0.05891700,1.918529,0.000000,14,0.398182,1.723617,,,79.203597,126.127969,0.627962,0.000000
75,75.000,0.559668,0.028946,0.144729,0.112327,0.043419,0.110911,67.160171,3.473502,17.367510,13.479275,5.210253,13.309290,1.085410,0.000000,0.034759,1.000000,0.03475883,1.922823,0.000000,14,0.396157,1.719726,,,81.934847,126.306846,0.648697,0.000000
76,76.000,0.557810,0.028916,0.144581,0.113237,0.043374,0.112082,66.937179,3.469941,17.349705,13.588476,5.204912,13.449788,1.050383,0.000000,0.029588,1.000000,0.02958847,1.927066,0.000000,14,0.394147,1.715743,,,78.751145,126.485278,0.622611,0.000000
77,77.000,0.555957,0.028887,0.144433,0.114142,0.043330,0.113250,66.714866,3.466399,17.331995,13.697098,5.199598,13.590044,1.022781,0.000000,0.023592,1.000000,0.02359175,1.931259,0.000000,14,0.392152,1.711668,,,76.830325,126.663266,0.606571,0.000000
78,78.000,0.554110,0.028857,0.144286,0.115043,0.043286,0.114417,66.493231,3.462876,17.314379,13.805141,5.194314,13.730060,0.997571,0.000000,0.021971,1.000000,0.02197120,1.935403,0.000000,14,0.390171,1.707501,,,79.580246,126.840813,0.627403,0.000000
79,79.000,0.552269,0.028828,0.144140,0.115938,0.043242,0.115582,66.272272,3.459372,17.296858,13.912602,5.189058,13.869839,1.064802,0.000000,0.065691,0.995565,0.06569127,1.939498,0.000000,14,0.388223,1.703245,,,81.932765,127.017921,0.645049,0.000000
80,80.000,0.550433,0.028799,0.143995,0.116829,0.043199,0.116745,66.051988,3.455887,17.279433,14.019480,5.183830,14.009384,0.996936,0.000000,0.061192,1.000000,0.06119192,1.943545,0.000000,14,0.386361,1.698900,,,78.419080,127.194592,0.616528,0.000000
81,81.000,0.548603,0.028770,0.143851,0.117715,0.043155,0.117906,65.832376,3.452420,17.262102,14.125774,5.178631,14.148697,1.050490,0.000000,0.053540,0.995565,0.05354026,1.947543,0.000000,14,0.384570,1.694466,,,87.070984,127.370829,0.683602,0.000000
82,82.000,0.546779,0.028741,0.143707,0.118596,0.043112,0.119065,65.613436,3.448973,17.244867,14.231482,5.173460,14.287781,1.062270,0.000000,0.013744,1.000000,0.01374362,1.951495,0.000000,14,0.382822,1.689945,,,82.202309,127.546634,0.644488,0.000000
83,83.000,0.544960,0.028713,0.143564,0.119472,0.043069,0.120222,65.395165,3.445546,17.227728,14.336604,5.168318,14.426640,1.044497,0.000000,0.014098,1.000000,0.01409825,1.955401,0.000000,14,0.381087,1.685339,,,74.744778,127.722009,0.585215,0.000000
84,84.000,0.543146,0.028684,0.143422,0.120343,0.043027,0.121377,65.177562,3.442137,17.210684,14.441137,5.163205,14.565274,1.070262,0.000000,0.026667,1.000000,0.02666750,1.959260,0.000000,14,0.379363,1.680648,,,80.377918,127.896956,0.628458,0.000000
85,85.000,0.541339,0.028656,0.143281,0.121209,0.042984,0.122531,64.960625,3.438747,17.193737,14.545082,5.158121,14.703689,0.994238,0.000000,0.068569,1.000000,0.06856919,1.963074,0.000000,14,0.377651,1.675873,,,81.680845,128.071477,0.637775,0.000000
86,86.000,0.539536,0.028628,0.143141,0.122070,0.042942,0.123682,64.744352,3.435377,17.176886,14.648435,5.153066,14.841885,0.996111,0.000000,0.004743,0.995565,0.00474307,1.966843,0.000000,14,0.375999,1.671016,,,76.635544,128.245576,0.597569,0.000000
87,87.000,0.537740,0.028600,0.143001,0.122927,0.042900,0.124832,64.528741,3.432026,17.160131,14.751197,5.148039,14.979866,1.082150,0.000000,0.081919,1.000000,0.08191881,1.970567,0.000000,14,0.374371,1.666077,,,84.940666,128.419253,0.661432,0.000000
88,88.000,0.535948,0.028572,0.142862,0.123778,0.042859,0.125980,64.313791,3.428695,17.143473,14.853365,5.143042,15.117634,1.034850,0.000000,0.041208,1.000000,0.04120849,1.974248,0.000000,14,0.372754,1.661059,,,78.324798,128.592513,0.609093,0.000000
89,89.000,0.534162,0.028545,0.142724,0.124625,0.042817,0.127127,64.099499,3.425382,17.126912,14.954940,5.138074,15.255193,1.011333,0.000000,0.020182,1.000000,0.02018239,1.977885,0.000000,14,0.371148,1.655962,,,78.169227,128.765356,0.607067,0.000000
90,90.000,0.532382,0.028517,0.142587,0.125466,0.042776,0.128271,63.885864,3.422090,17.110448,15.055919,5.133134,15.392545,1.057853,0.000000,0.046445,1.000000,0.04644536,1.981480,0.000000,14,0.369552,1.650789,,,80.801715,128.937785,0.626672,0.000000
91,91.000,0.530607,0.028490,0.142451,0.126303,0.042735,0.129414,63.672883,3.418816,17.094081,15.156302,5.128224,15.529693,1.067487,0.000000,0.011573,1.000000,0.01157291,1.985032,0.000000,14,0.367965,1.645539,,,80.711122,129.109803,0.625136,0.000000
92,92.000,0.528838,0.028463,0.142315,0.127134,0.042695,0.130555,63.460556,3.415562,17.077812,15.256087,5.123344,15.666639,1.014792,0.000000,0.046924,1.000000,0.04692432,1.988542,0.000000,14,0.366389,1.640215,,,74.701783,129.281412,0.577823,0.000000
93,93.000,0.527074,0.028436,0.142180,0.127961,0.042654,0.131695,63.248879,3.412328,17.061640,15.355274,5.118492,15.803387,1.001090,0.000000,0.010983,1.000000,0.01098277,1.992010,0.000000,14,0.364823,1.634818,,,75.946291,129.452615,0.586673,0.000000
94,94.000,0.525315,0.028409,0.142046,0.128782,0.042614,0.132833,63.037852,3.409113,17.045566,15.453861,5.113670,15.939939,1.001183,0.000000,0.004368,1.000000,0.00436764,1.995438,0.000000,14,0.363266,1.629349,,,75.926862,129.623413,0.585750,0.000000
95,95.000,0.523562,0.028383,0.141913,0.129599,0.042574,0.133969,62.827471,3.405918,17.029590,15.551847,5.108877,16.076297,1.043676,0.000000,0.043137,1.000000,0.04313666,1.998825,0.000000,14,0.361719,1.623810,,,82.893444,129.793809,0.638655,0.000000
96,96.000,0.521814,0.028356,0.141781,0.130410,0.042534,0.135104,62.617735,3.402742,17.013712,15.649231,5.104114,16.212465,1.066668,0.000000,0.024013,1.000000,0.02401316,2.002172,0.000000,14,0.360182,1.618203,,,82.509308,129.963806,0.634864,0.000000
97,97.000,0.520072,0.028330,0.141649,0.131217,0.042495,0.136237,62.408642,3.399587,16.997933,15.746013,5.099380,16.348446,1.002556,0.000000,0.057748,1.000000,0.05774790,2.005479,0.000000,14,0.358654,1.612529,,,84.457614,130.133406,0.649008,0.000000
98,98.000,0.518335,0.028304,0.141519,0.132018,0.042456,0.137369,62.200191,3.396450,16.982252,15.842191,5.094675,16.484242,1.029555,0.000000,0.028649,1.000000,0.02864856,2.008747,0.000000,14,0.357135,1.606789,,,79.867716,130.302611,0.612940,0.000000
