step,time_s,source,destination,weight
0,0.0,cartservice,redis-cart,9.642587
0,0.0,frontend,adservice,23.302919
0,0.0,frontend,cartservice,9.271718
0,0.0,frontend,currencyservice,40.702844
0,0.0,frontend,productcatalogservice,62.058702
0,0.0,frontend,recommendationservice,11.126062
0,0.0,recommendationservice,productcatalogservice,14.834750
1,1.0,cartservice,redis-cart,9.855311
1,1.0,frontend,adservice,23.186007
1,1.0,frontend,cartservice,9.385607
1,1.0,frontend,currencyservice,40.506735
1,1.0,frontend,productcatalogservice,61.811644
1,1.0,frontend,recommendationservice,11.085917
1,1.0,recommendationservice,productcatalogservice,14.781223
2,2.0,cartservice,redis-cart,10.067512
2,2.0,frontend,adservice,23.072256
2,2.0,frontend,cartservice,9.499627
2,2.0,frontend,currencyservice,40.316090
2,2.0,frontend,productcatalogservice,61.572550
2,2.0,frontend,recommendationservice,11.047172
2,2.0,recommendationservice,productcatalogservice,14.729563
3,3.0,cartservice,redis-cart,10.222640
3,3.0,frontend,adservice,22.835131
3,3.0,frontend,cartservice,9.560853
3,3.0,frontend,currencyservice,39.909763
3,3.0,frontend,productcatalogservice,61.003412
3,3.0,frontend,recommendationservice,10.949160
3,3.0,recommendationservice,productcatalogservice,14.598881
4,4.0,cartservice,redis-cart,10.836052
4,4.0,frontend,adservice,23.606537
4,4.0,frontend,cartservice,10.048508
4,4.0,frontend,currencyservice,41.266293
4,4.0,frontend,productcatalogservice,63.130206
4,4.0,frontend,recommendationservice,11.335136
4,4.0,recommendationservice,productcatalogservice,15.113515
5,5.0,cartservice,redis-cart,10.323533
5,5.0,frontend,adservice,21.945585
5,5.0,frontend,cartservice,9.494998
5,5.0,frontend,currencyservice,38.370555
5,5.0,frontend,productcatalogservice,58.749899
5,5.0,frontend,recommendationservice,10.552603
5,5.0,recommendationservice,productcatalogservice,14.070138
6,6.0,cartservice,redis-cart,10.751475
6,6.0,frontend,adservice,22.313659
6,6.0,frontend,cartservice,9.810742
6,6.0,frontend,currencyservice,39.022017
6,6.0,frontend,productcatalogservice,59.797985
6,6.0,frontend,recommendationservice,10.744894
6,6.0,recommendationservice,productcatalogservice,14.326525
7,7.0,cartservice,redis-cart,11.357960
7,7.0,frontend,adservice,23.025202
7,7.0,frontend,cartservice,10.285499
7,7.0,frontend,currencyservice,40.274541
7,7.0,frontend,productcatalogservice,61.769733
7,7.0,frontend,recommendationservice,11.103364
7,7.0,recommendationservice,productcatalogservice,14.804485
8,8.0,cartservice,redis-cart,11.095477
8,8.0,frontend,adservice,21.981471
8,8.0,frontend,cartservice,9.974231
8,8.0,frontend,currencyservice,38.456732
8,8.0,frontend,productcatalogservice,59.031831
8,8.0,frontend,recommendationservice,10.615209
8,8.0,recommendationservice,productcatalogservice,14.153612
9,9.0,cartservice,redis-cart,11.921742
9,9.0,frontend,adservice,23.091747
9,9.0,frontend,cartservice,10.641246
9,9.0,frontend,currencyservice,40.407417
9,9.0,frontend,productcatalogservice,62.078926
9,9.0,frontend,recommendationservice,11.167350
9,9.0,recommendationservice,productcatalogservice,14.889800
10,10.0,cartservice,redis-cart,11.842187
10,10.0,frontend,adservice,22.436017
10,10.0,frontend,cartservice,10.498058
10,10.0,frontend,currencyservice,39.268020
10,10.0,frontend,productcatalogservice,60.379814
10,10.0,frontend,recommendationservice,10.865796
10,10.0,recommendationservice,productcatalogservice,14.487727
11,11.0,cartservice,redis-cart,12.689109
11,11.0,frontend,adservice,23.524732
11,11.0,frontend,cartservice,11.174602
11,11.0,frontend,currencyservice,41.181967
11,11.0,frontend,productcatalogservice,63.376748
11,11.0,frontend,recommendationservice,11.409426
11,11.0,recommendationservice,productcatalogservice,15.212568
12,12.0,cartservice,redis-cart,12.229731
12,12.0,frontend,adservice,22.195550
12,12.0,frontend,cartservice,10.701291
12,12.0,frontend,currencyservice,38.863126
12,12.0,frontend,productcatalogservice,59.859228
12,12.0,frontend,recommendationservice,10.780260
12,12.0,recommendationservice,productcatalogservice,14.373680
13,13.0,cartservice,redis-cart,13.209951
13,13.0,frontend,adservice,23.478736
13,13.0,frontend,cartservice,11.487581
