run_id,comparison_group,policy,metric,unit,source_file,n,mean,median,p95,p99,stddev,iqr,mean_ci95_low,mean_ci95_high,baseline_policy,absolute_delta,percentage_delta
physical-social-scale-series-20260523T184422Z,loadgen,kubernetes,request_latency_ms,ms,raw/kubernetes_loadgen.csv,90,63.35161185771641,73.96310695912689,110.56185369961895,120.10994937620123,35.76752054270437,71.5484474785626,55.8930710493587,70.36515705326262,kubernetes,0.0,0.0
physical-social-scale-series-20260523T184422Z,loadgen,policy1,request_latency_ms,ms,raw/policy1_loadgen.csv,90,65.27478070024193,71.12332596443594,115.02022129134275,168.92750793951564,36.6147054545161,66.15555402822793,57.76566403930904,72.55694252112232,kubernetes,1.9231688425255271,3.0357062529755976
physical-social-scale-series-20260523T184422Z,scale10,kubernetes,request_latency_ms,ms,raw/scale10_kubernetes_loadgen.csv,90,77.38128053412463,80.70673205656931,171.2629673012998,179.24596798722632,46.125444571720976,82.28293366846628,67.82467305000561,86.54020191170275,kubernetes,0.0,0.0
physical-social-scale-series-20260523T184422Z,scale10,policy1,request_latency_ms,ms,raw/scale10_policy1_loadgen.csv,90,36.96528929156355,29.87288002623245,77.64769467758015,81.30180121981539,21.835406237610457,35.683944704942405,32.49131714103795,41.29627581562899,kubernetes,-40.41599124256108,-52.22967488207681
physical-social-scale-series-20260523T184422Z,scale20,kubernetes,request_latency_ms,ms,raw/scale20_kubernetes_loadgen.csv,90,72.64220015042358,76.99962699552998,167.52955720876344,173.19369086413644,45.80451695719821,73.08496575569734,63.31549428316067,81.63240653753743,kubernetes,0.0,0.0
physical-social-scale-series-20260523T184422Z,scale20,policy1,request_latency_ms,ms,raw/scale20_policy1_loadgen.csv,90,60.04532519081194,63.70084750233218,113.07262855116278,155.28328224434517,35.60824796107115,62.909348867833614,52.69112485030847,67.60948590116135,kubernetes,-12.59687495961164,-17.340987653907376
physical-social-scale-series-20260523T184422Z,scale30,kubernetes,request_latency_ms,ms,raw/scale30_kubernetes_loadgen.csv,90,44.747849174826925,33.81967399036512,90.64474090118892,93.25029291561805,28.024781462168644,47.9187578021083,39.27353441304553,50.35073172514481,kubernetes,0.0,0.0
physical-social-scale-series-20260523T184422Z,scale30,policy1,request_latency_ms,ms,raw/scale30_policy1_loadgen.csv,90,64.20963778315733,67.60824646335095,114.52554654097185,160.3575618704781,37.18025638533486,64.77850896771997,56.21187048857489,71.70658038715676,kubernetes,19.46178860833041,43.49212077723439
physical-social-scale-series-20260523T184422Z,scale45,kubernetes,request_latency_ms,ms,raw/scale45_kubernetes_loadgen.csv,90,63.35161185771641,73.96310695912689,110.56185369961895,120.10994937620123,35.76752054270437,71.5484474785626,55.8930710493587,70.36515705326262,kubernetes,0.0,0.0
physical-social-scale-series-20260523T184422Z,scale45,policy1,request_latency_ms,ms,raw/scale45_policy1_loadgen.csv,90,65.27478070024193,71.12332596443594,115.02022129134275,168.92750793951564,36.6147054545161,66.15555402822793,57.76566403930904,72.55694252112232,kubernetes,1.9231688425255271,3.0357062529755976
physical-social-scale-series-20260523T184422Z,scale5,kubernetes,request_latency_ms,ms,raw/scale5_kubernetes_loadgen.csv,90,33.94427960350489,22.425270988605917,79.19454157818109,82.50947768916376,22.861632552443375,33.224930870346725,29.314937892065956,38.67889458397663,kubernetes,0.0,0.0
physical-social-scale-series-20260523T184422Z,scale5,policy1,request_latency_ms,ms,raw/scale5_policy1_loadgen.csv,90,27.178256878525847,17.67280895728618,65.87416772963479,72.12458476657048,17.00257392230801,20.44467776431702,23.55850762296339,30.867369326394204,kubernetes,-6.766022724979042,-19.932733302964017
