run_id,experiment_type,policy,metric,value,unit,source_file,source_column,status,notes
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale5-kubernetes,latency_p50_ms,21.145925973542035,ms,processed/physical_social_metrics.json,p50_latency_ms,measured,
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale5-kubernetes,latency_p95_ms,79.20402800664306,ms,processed/physical_social_metrics.json,p95_latency_ms,measured,
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale5-kubernetes,latency_p99_ms,82.42674800567329,ms,processed/physical_social_metrics.json,p99_latency_ms,measured,
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale5-kubernetes,throughput_rps,223.49517961327743,requests/s,processed/physical_social_metrics.json,throughput_rps,measured,
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale5-kubernetes,sla_violations,0.0,count,processed/physical_social_metrics.json,sla_violations,measured,
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale5-kubernetes,sla_violation_rate,0.0,ratio,processed/physical_social_metrics.json,sla_violation_rate,measured,
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale5-kubernetes,scheduler_decision_time_ms,0.0,ms,processed/physical_social_metrics.json,scheduler_decision_time_ms,measured,
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale5-kubernetes,gda_build_time_ms,,ms,processed/physical_social_metrics.json,gda_build_time_ms,not_applicable,
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale5-kubernetes,ndm_injection_time_ms,,ms,,,unavailable,metric not emitted by this run type
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale5-kubernetes,cpu_overhead_pct,,percent,,,unavailable,metric not emitted by this run type
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale5-kubernetes,memory_overhead_mb,,MiB,,,unavailable,metric not emitted by this run type
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale5-kubernetes,migration_count,0.0,count,processed/physical_social_metrics.json,migration_count,measured,
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale5-kubernetes,network_target_vs_measured_error,,unitless,processed/physical_social_metrics.json,network_target_vs_measured_error,not_applicable,
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale5-kubernetes,placement_cost_reduction_pct,,percent,,,unavailable,metric not emitted by this run type
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale5-policy1,latency_p50_ms,17.568907933309674,ms,processed/physical_social_metrics.json,p50_latency_ms,measured,
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale5-policy1,latency_p95_ms,66.8690389720723,ms,processed/physical_social_metrics.json,p95_latency_ms,measured,
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale5-policy1,latency_p99_ms,72.0456320559606,ms,processed/physical_social_metrics.json,p99_latency_ms,measured,
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale5-policy1,throughput_rps,277.41303698194764,requests/s,processed/physical_social_metrics.json,throughput_rps,measured,
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale5-policy1,sla_violations,0.0,count,processed/physical_social_metrics.json,sla_violations,measured,
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale5-policy1,sla_violation_rate,0.0,ratio,processed/physical_social_metrics.json,sla_violation_rate,measured,
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale5-policy1,scheduler_decision_time_ms,0.0,ms,processed/physical_social_metrics.json,scheduler_decision_time_ms,measured,
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale5-policy1,gda_build_time_ms,,ms,processed/physical_social_metrics.json,gda_build_time_ms,not_applicable,
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale5-policy1,ndm_injection_time_ms,,ms,,,unavailable,metric not emitted by this run type
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale5-policy1,cpu_overhead_pct,,percent,,,unavailable,metric not emitted by this run type
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale5-policy1,memory_overhead_mb,,MiB,,,unavailable,metric not emitted by this run type
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale5-policy1,migration_count,0.0,count,processed/physical_social_metrics.json,migration_count,measured,
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale5-policy1,network_target_vs_measured_error,,unitless,processed/physical_social_metrics.json,network_target_vs_measured_error,not_applicable,
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale5-policy1,placement_cost_reduction_pct,,percent,,,unavailable,metric not emitted by this run type
physical-social-scale-series-20260523T184422Z,physical_social_scale,scale10-kubernetes,latency_p50_ms,80.68105904385448,ms,processed/physical_social_metrics.json,p50_latency_ms,measured,
